p cnf 93 339
-31 49 88 0
-3 10 -19 0
24 -31 92 0
33 69 -77 0
33 -37 0
-1 61 75 0
-68 -79 81 0
40 51 -73 0
-10 47 -83 0
2 40 63 0
-15 -24 88 0
18 -42 -70 0
-1 39 -66 0
29 -50 -61 0
-31 38 65 0
24 34 -40 0
-11 -61 82 0
-31 -45 69 0
3 -48 73 0
48 -60 -86 0
-31 -75 -81 0
7 54 80 0
10 -32 61 0
43 -57 70 0
-18 26 54 0
-26 -46 -75 0
-25 64 -69 0
-12 -24 75 0
-24 -28 -65 0
-25 -32 70 0
11 -14 -56 0
-18 52 79 0
3 -7 87 0
-25 58 0
31 -48 -68 0
-23 -32 52 0
14 18 84 0
27 81 90 0
35 56 -63 0
13 -63 -71 0
6 -52 -72 0
6 38 -69 0
-52 -53 66 0
-12 -70 -77 0
1 -63 81 0
-1 -25 -47 0
-48 -81 0
-37 38 64 0
-4 -11 -70 0
30 43 -81 0
-83 89 -93 0
-31 -45 87 0
2 6 19 0
-9 17 -29 0
45 -47 76 0
-13 -48 -88 0
-74 -82 87 0
-36 -83 -84 0
14 90 0
14 -73 0
-27 -43 92 0
74 -82 0
-44 49 66 0
15 25 -74 0
2 -13 75 0
31 69 70 0
-16 24 -93 0
-2 -63 80 0
53 -55 -74 0
29 -34 -49 0
-27 -31 40 0
-40 -44 -81 0
10 19 -34 0
-58 -65 -85 0
-17 21 0
-1 -13 45 0
-16 42 -57 0
11 63 75 0
-12 49 -86 0
3 -33 -88 0
-63 -81 0
-18 -30 -91 0
26 -32 -61 0
59 -73 -87 0
15 -22 -34 0
-17 -43 70 0
-4 -41 -89 0
6 -7 29 0
-12 -55 -88 0
-24 55 -84 0
-25 34 64 0
-11 -25 -55 0
7 -27 92 0
-9 16 69 0
41 -49 90 0
-47 -65 -82 0
11 -25 -29 0
4 -38 79 0
32 77 80 0
18 -90 0
-9 -18 -65 0
21 -29 -83 0
5 -10 13 0
-1 -75 -91 0
-16 26 40 0
25 -50 0
-47 48 -86 0
-41 63 -75 0
61 -72 88 0
-6 -62 -69 0
10 -13 22 0
-64 67 0
-33 48 -88 0
-3 -36 40 0
-6 18 -34 0
-49 61 74 0
64 -69 -74 0
17 27 0
9 -72 -80 0
42 -78 -87 0
-5 -65 92 0
-26 66 -78 0
35 -61 78 0
54 -63 -68 0
1 8 30 0
18 -63 86 0
30 -56 67 0
-15 -39 55 0
53 57 -90 0
20 51 55 0
4 11 67 0
-22 -26 82 0
-4 17 -92 0
-29 50 -79 0
18 30 -74 0
10 45 0
-52 58 61 0
-13 -23 83 0
-43 -45 -79 0
44 64 76 0
40 82 -93 0
24 47 83 0
40 76 92 0
-10 -28 -68 0
-68 -83 -84 0
-9 -23 0
20 34 -77 0
-53 77 85 0
-6 -23 35 0
-23 92 0
-29 -61 -65 0
19 41 65 0
10 -12 -89 0
29 -61 64 0
-38 45 -71 0
4 24 47 0
-10 -31 33 0
20 -39 -71 0
29 65 67 0
14 -21 -48 0
23 -36 92 0
56 72 -76 0
11 -70 -93 0
13 -25 91 0
-10 12 32 0
-33 -43 -80 0
-8 16 76 0
-23 -53 81 0
3 60 0
39 -54 -73 0
-53 83 -85 0
-49 -75 0
8 -29 -68 0
27 41 -56 0
-11 34 -57 0
3 13 -45 0
-7 -34 -70 0
21 -42 86 0
51 -59 -80 0
-20 38 -71 0
-6 -26 81 0
21 -84 0
-38 -44 -71 0
-48 -50 -83 0
19 65 71 0
-51 63 -87 0
37 54 79 0
-10 -22 52 0
-32 -43 84 0
23 -48 75 0
51 66 -68 0
1 13 -78 0
52 80 0
-35 60 67 0
33 -38 -57 0
-5 47 0
-28 -69 -86 0
-4 -72 -74 0
12 -43 -80 0
3 -27 32 0
27 47 49 0
20 59 -80 0
-7 -52 59 0
-58 -71 -86 0
8 20 -91 0
-5 -15 -65 0
-24 44 -89 0
5 33 38 0
-42 -81 -84 0
-4 -46 84 0
9 16 35 0
-25 75 84 0
25 -33 43 0
-6 53 -75 0
26 -64 75 0
13 -48 -56 0
-39 -40 55 0
44 58 60 0
-18 -64 82 0
34 -63 68 0
23 69 0
-14 -40 -41 0
-1 12 24 0
-32 -40 47 0
