p cnf 94 349
1 32 -71 0
19 54 -55 0
5 27 -49 0
42 -50 -84 0
-5 -30 -86 0
12 -59 60 0
-17 27 59 0
21 -44 90 0
23 37 -46 0
-52 78 81 0
24 -47 50 0
-47 -67 75 0
1 -35 -56 0
-24 81 90 0
69 -72 -79 0
-6 26 46 0
-17 34 -55 0
-55 -76 -78 0
-68 80 90 0
3 -32 65 0
-10 -75 -81 0
-35 -84 92 0
-29 31 92 0
6 15 44 0
18 -27 -92 0
-47 55 0
4 5 7 0
-17 61 78 0
-31 36 77 0
-10 -22 -47 0
-64 -66 94 0
-44 -46 -54 0
32 39 -54 0
-35 -70 0
55 63 -87 0
56 57 87 0
23 -43 -54 0
19 -48 -58 0
-9 -75 88 0
28 -54 -56 0
-22 52 -70 0
-40 43 -54 0
20 -22 92 0
4 -14 -23 0
-62 65 -90 0
9 -78 -81 0
-42 -52 -66 0
-26 31 84 0
-36 41 72 0
-42 -50 -80 0
16 -63 66 0
10 -43 -94 0
-28 -52 67 0
-8 14 64 0
42 -62 -72 0
9 13 28 0
-36 -75 -93 0
-4 44 -66 0
-11 48 73 0
15 -21 90 0
21 42 68 0
24 -29 -90 0
-34 72 79 0
50 90 -92 0
-4 -21 57 0
-7 31 -64 0
53 62 -64 0
-23 -51 77 0
12 45 66 0
-11 -53 66 0
2 -3 -36 0
40 54 87 0
36 39 75 0
37 -51 -85 0
51 -54 -70 0
29 50 0
-51 -65 -84 0
-22 -52 -57 0
-21 60 81 0
-25 31 39 0
3 20 88 0
5 68 81 0
10 -24 47 0
58 83 90 0
-10 -62 -65 0
27 51 -63 0
26 35 68 0
-53 -64 -87 0
7 -38 -51 0
-43 73 -86 0
24 -41 65 0
-31 -67 92 0
-49 -66 -80 0
13 -60 80 0
-13 40 -54 0
6 9 30 0
-28 -53 79 0
-11 34 -69 0
-5 -59 83 0
-19 89 91 0
15 76 88 0
-31 -40 -57 0
11 -45 -85 0
-21 24 78 0
-16 39 -90 0
76 -88 -89 0
-5 -27 -94 0
12 33 70 0
-13 38 84 0
-19 -27 31 0
-29 -71 -89 0
-43 58 66 0
3 76 -88 0
19 41 91 0
66 -72 87 0
12 -17 -89 0
24 66 71 0
-7 62 -83 0
-19 -84 -92 0
-81 -84 -87 0
44 -48 0
-1 63 70 0
26 42 -51 0
34 -79 -81 0
13 -51 58 0
-36 -53 -58 0
71 80 94 0
-38 -47 73 0
-8 -56 -61 0
52 69 0
12 -49 -87 0
5 14 -73 0
-43 70 80 0
-24 48 -66 0
-59 74 -87 0
-31 38 -41 0
15 -43 -71 0
-6 72 0
4 -8 -31 0
33 -36 -86 0
-15 34 41 0
-35 -62 83 0
20 24 63 0
-18 39 94 0
22 -47 52 0
1 -50 -64 0
-1 -57 -89 0
-24 -81 0
-30 -45 70 0
-26 49 -52 0
24 -25 -89 0
15 42 -43 0
-22 29 45 0
18 56 69 0
29 56 0
-38 -52 65 0
25 33 67 0
8 -76 92 0
1 53 62 0
8 9 85 0
8 -24 89 0
12 -25 27 0
-22 66 -87 0
-37 -58 -79 0
15 -20 -60 0
3 -71 -82 0
27 -50 57 0
68 -75 -82 0
15 -36 -92 0
40 75 -88 0
-20 -27 -94 0
26 -38 65 0
38 -45 79 0
50 -53 0
64 69 -85 0
12 33 61 0
-10 64 -81 0
-32 59 68 0
-46 56 0
-53 -59 78 0
-55 -62 -72 0
6 -10 65 0
16 -34 -74 0
33 -52 82 0
28 39 -61 0
55 73 88 0
46 75 -83 0
-5 32 -33 0
63 72 91 0
-72 77 -92 0
5 -7 -32 0
50 52 0
51 75 -76 0
3 -32 -87 0
7 -19 70 0
-64 85 -92 0
4 -86 0
-26 -54 -75 0
3 15 -58 0
-69 81 87 0
-22 -39 47 0
1 37 79 0
-21 -55 89 0
-35 86 87 0
26 74 87 0
-4 -58 -65 0
2 -20 82 0
65 91 93 0
29 47 -66 0
-30 -34 47 0
18 -35 93 0
-58 -64 -67 0
11 -39 57 0
-52 -79 90 0
-39 -45 -77 0
17 77 78 0
-8 -45 -53 0
29 -34 57 0
-31 -40 -88 0
-22 86 -87 0
-1 21 -88 0
21 -26 86 0
-4 27 -68 0
-31 69 86 0
17 -23 52 0
14 -83 92 0
1 -8 -68 0
-29 53 94 0
9 63 -81 0
7 22 -89 0
-30 -41 0
10 -14 -17 0
6 38 90 0
-4 -54 75 0
15 -49 72 0
38 71 -83 0
44 -57 0
-20 53 75 0
16 -31 36 0
50 -57 85 0
19 25 -27 0
-7 58 -67 0
3 -40 53 0
-17 39 0
23 -38 -69 0
-8 -18 0
9 28 75 0
31 32 82 0
64 -69 -85 0
-74 -80 84 0
-7 -45 53 0
-3 49 0
-18 -55 61 0
29 -31 -46 0
6 -16 71 0
-15 32 -40 0
-8 23 -49 0
73 -78 0
15 49 -92 0
11 61 -88 0
28 -49 62 0
80 -84 -90 0
23 68 0
24 35 -86 0
-10 -15 55 0
-27 43 -72 0
-22 -86 -94 0
10 65 73 0
-51 59 -62 0
3 42 -51 0
61 -69 -71 0
34 -50 -56 0
86 -89 -92 0
39 40 -57 0
37 -53 -56 0
-13 -36 58 0
20 29 54 0
26 34 89 0
-62 64 87 0
6 36 -40 0
-21 45 62 0
7 -15 66 0
6 47 90 0
-24 -30 37 0
-48 -57 -72 0
8 -11 88 0
3 21 44 0
-2 7 -12 0
-4 -12 -50 0
-55 64 66 0
-46 58 63 0
-27 -32 0
58 64 -88 0
-50 -55 93 0
9 13 92 0
14 21 75 0
1 2 89 0
-16 -21 -29 0
-8 32 -59 0
5 51 60 0
8 -54 -59 0
2 64 87 0
-51 63 69 0
34 75 -77 0
-33 -72 -87 0
32 -78 91 0
53 -75 -89 0
59 -60 0
-23 42 82 0
38 74 78 0
-16 -27 64 0
-19 -40 83 0
