p cnf 90 318
3 -24 -53 0
-35 -39 80 0
-60 -85 0
5 30 -45 0
1 -45 -87 0
-23 -51 -89 0
-8 19 -57 0
17 -61 81 0
-44 84 -89 0
5 -65 74 0
-5 35 -78 0
-2 25 80 0
-43 60 88 0
-50 71 85 0
8 49 -68 0
23 -69 81 0
5 -12 80 0
27 34 -80 0
28 32 77 0
33 73 0
-9 -48 57 0
-37 46 -54 0
-27 -28 -35 0
39 55 -79 0
16 24 72 0
14 -45 55 0
-29 67 -75 0
-20 -66 -68 0
-54 -73 0
-47 -76 -87 0
35 87 89 0
21 24 -53 0
-2 -38 71 0
-12 -15 -64 0
29 -37 78 0
10 -43 -59 0
-22 -57 77 0
-55 66 83 0
-34 63 -84 0
-58 85 90 0
1 -18 62 0
-3 45 -87 0
-13 -25 -32 0
51 63 83 0
-41 46 51 0
24 -35 -51 0
-25 -36 0
40 73 -78 0
-14 61 90 0
-5 -22 83 0
12 17 25 0
6 -54 -57 0
19 -27 54 0
10 -34 83 0
-36 -78 -89 0
38 50 90 0
33 34 74 0
48 49 0
7 32 -50 0
-57 -73 79 0
-3 42 -49 0
58 59 80 0
-29 40 73 0
18 19 -73 0
36 -55 -69 0
30 86 89 0
-5 58 59 0
37 52 -55 0
5 -7 9 0
-36 40 -72 0
-19 52 87 0
-4 -7 -24 0
-13 -37 87 0
-14 -40 65 0
-19 44 57 0
42 51 0
62 79 -82 0
4 -21 40 0
16 47 82 0
-22 49 66 0
52 -64 -70 0
11 41 65 0
-75 -82 84 0
-22 39 -59 0
-53 56 -64 0
-33 35 54 0
-35 -71 73 0
6 58 70 0
-38 44 0
17 24 75 0
-10 -63 75 0
19 38 71 0
35 69 -90 0
4 -26 -77 0
-34 -45 0
24 -45 65 0
43 -70 -84 0
-3 65 -76 0
10 34 61 0
2 -4 44 0
2 -24 75 0
-19 24 76 0
-37 -39 69 0
-10 -11 54 0
-18 -58 -65 0
-10 -83 0
5 57 -80 0
-32 -85 -89 0
-1 10 80 0
-17 35 -77 0
-33 -44 51 0
1 10 -86 0
-42 -84 -87 0
45 54 0
14 44 -82 0
7 -39 -43 0
-33 38 52 0
31 -39 80 0
14 59 -87 0
8 -48 -49 0
7 -78 0
4 9 52 0
14 -35 60 0
28 30 40 0
-13 20 37 0
-33 -54 -85 0
28 50 89 0
17 -40 41 0
37 -74 87 0
30 -33 -89 0
40 67 87 0
23 -37 89 0
-21 -30 68 0
44 48 -50 0
-17 -57 -88 0
18 25 -41 0
-5 38 77 0
45 69 0
-29 -51 0
-17 -56 81 0
-20 34 67 0
20 -84 88 0
-18 51 -77 0
-32 49 0
-8 34 71 0
-2 51 -61 0
5 -17 -42 0
-4 7 -67 0
35 -59 -76 0
11 53 62 0
49 50 56 0
32 -48 -61 0
24 61 -68 0
53 62 -84 0
-35 52 -80 0
-36 -57 0
19 54 -61 0
-7 38 -41 0
-51 60 80 0
30 -33 -43 0
57 67 89 0
-32 -46 0
29 45 56 0
-35 -73 81 0
5 22 -40 0
-43 49 0
-5 22 -31 0
-21 -30 56 0
-68 70 83 0
3 6 -13 0
5 61 -82 0
19 -43 -82 0
65 69 87 0
-10 -58 0
15 -19 -30 0
-15 -38 81 0
-35 72 83 0
-46 65 88 0
-1 27 79 0
20 -53 70 0
-8 -9 10 0
-37 -65 82 0
-9 10 -63 0
61 -78 -89 0
-25 -43 46 0
-16 29 44 0
-43 -56 62 0
-22 -24 88 0
43 -48 72 0
-19 -24 -51 0
-13 -17 -62 0
-15 29 35 0
14 57 70 0
-30 -59 66 0
-8 -32 -33 0
-7 22 -82 0
30 -35 62 0
-7 31 49 0
-45 -63 0
-6 -25 66 0
34 68 84 0
1 13 -72 0
-36 -40 -68 0
38 -48 84 0
15 45 -73 0
8 -65 -88 0
-35 -45 -71 0
-31 -39 -90 0
26 48 -78 0
-4 -67 -75 0
1 17 -88 0
-3 25 0
-46 -61 67 0
-6 -16 62 0
-34 70 -88 0
-65 71 87 0
35 -63 73 0
-43 -62 64 0
15 -39 -41 0
32 -45 -56 0
18 77 85 0
-52 57 -90 0
-10 -83 0
-28 -59 -74 0
-9 38 86 0
76 78 -84 0
-23 26 53 0
-69 -82 83 0
38 -73 88 0
-11 -29 -52 0
43 54 88 0
-32 -51 65 0
-2 37 -80 0
-39 -40 54 0
-19 37 -66 0
48 -66 67 0
-28 -55 79 0
-12 -28 -78 0
10 -35 40 0
-51 -68 -69 0
8 83 -90 0
-7 71 0
11 -17 32 0
29 47 -63 0
-53 74 80 0
-21 22 -52 0
7 35 88 0
-9 -28 -90 0
-45 55 -61 0
-32 39 0
-30 69 79 0
5 -10 -35 0
-31 -61 -88 0
47 48 -89 0
-38 -39 -85 0
60 -63 -87 0
-7 17 -62 0
29 -35 56 0
-18 -56 -61 0
9 -38 39 0
-14 -18 -36 0
-11 30 -47 0
24 87 89 0
33 -56 -67 0
22 26 -70 0
-27 48 -67 0
-25 -29 38 0
23 39 -56 0
67 77 0
8 -72 79 0
45 69 0
2 -24 -66 0
9 23 57 0
-5 23 -81 0
40 -67 -81 0
-25 -32 -90 0
42 -58 61 0
5 32 -88 0
-6 31 -76 0
7 14 -63 0
-8 34 -41 0
-1 -2 85 0
43 90 0
36 52 74 0
-44 -70 -73 0
53 -62 -63 0
-46 -78 80 0
-29 53 -66 0
7 41 -68 0
56 -59 68 0
11 -33 43 0
-15 55 -81 0
18 20 57 0
8 18 70 0
-14 65 66 0
-19 -22 -71 0
-24 -57 83 0
-20 -47 50 0
10 -19 82 0
-37 44 -88 0
-41 -70 -83 0
-38 -39 -45 0
-11 -14 -58 0
-46 -67 69 0
13 -31 -71 0
8 19 -87 0
34 35 53 0
-53 60 -68 0
-56 -67 -82 0
5 34 -83 0
15 47 -56 0
-44 56 -88 0
-3 35 -80 0
17 -24 -51 0
-19 34 80 0
-8 -13 -47 0
-18 61 64 0
33 -69 -83 0
