p cnf 91 330
-38 -47 85 0
1 -21 -47 0
-10 25 51 0
34 -43 68 0
29 66 82 0
8 -12 -31 0
35 79 90 0
-33 79 0
-27 53 -82 0
-10 49 -68 0
-13 -70 0
-13 -21 -53 0
10 -21 44 0
-22 23 66 0
7 -8 -62 0
41 60 -69 0
-34 -83 0
-23 60 76 0
61 -67 68 0
30 55 87 0
-23 -33 55 0
6 9 -40 0
-45 48 84 0
12 13 36 0
5 56 -65 0
21 -46 82 0
-39 -43 -72 0
-15 -22 83 0
2 43 -73 0
-34 -70 -77 0
-8 67 0
-11 16 -19 0
17 -41 42 0
-6 -47 90 0
-1 2 49 0
29 -49 65 0
-40 55 -72 0
22 28 -88 0
-7 16 64 0
61 69 88 0
30 49 0
11 -63 85 0
4 -68 90 0
-31 34 55 0
7 -23 50 0
24 51 -69 0
40 41 -55 0
4 21 -52 0
-2 -51 -55 0
-29 -42 64 0
35 64 68 0
-19 71 -80 0
52 -63 -78 0
-2 19 -33 0
-3 -13 -71 0
-1 2 -58 0
-44 -87 89 0
-29 67 89 0
-4 -57 -82 0
25 -52 71 0
-6 -27 -61 0
-25 80 87 0
-1 -26 56 0
42 48 87 0
-2 31 45 0
65 -82 90 0
6 42 56 0
63 -73 -91 0
-15 38 0
-4 -21 0
27 -69 -76 0
39 58 -90 0
-2 -3 30 0
-16 -17 48 0
-20 47 49 0
25 -43 0
31 55 81 0
-53 62 84 0
-3 18 79 0
-22 82 0
1 19 22 0
28 78 88 0
60 81 84 0
-31 42 69 0
-1 12 0
-26 47 -56 0
-12 50 68 0
-42 -45 -48 0
-6 69 -82 0
-40 68 82 0
-3 -21 -69 0
35 -48 52 0
48 54 -59 0
-4 66 86 0
-9 60 67 0
-48 -54 -82 0
21 -32 -40 0
18 -61 73 0
-62 -76 0
-3 12 -47 0
-9 16 -69 0
7 63 77 0
26 -67 -75 0
18 -54 -65 0
2 -29 41 0
-50 77 -91 0
4 -75 80 0
12 15 -34 0
68 -90 -91 0
26 80 -91 0
