p cnf 94 357
-15 66 -89 0
-6 23 91 0
2 -45 55 0
27 -83 -86 0
-21 -45 -53 0
46 -79 -83 0
35 -40 -76 0
-17 41 44 0
21 52 -55 0
-27 -46 74 0
5 -7 -42 0
-18 25 92 0
-52 -54 86 0
-72 -88 -91 0
49 64 67 0
-16 -41 62 0
4 8 -74 0
-43 64 69 0
4 29 66 0
-7 70 0
-3 20 91 0
15 -24 -25 0
10 90 0
-26 47 -60 0
36 39 -46 0
-31 -62 71 0
-8 -46 48 0
35 48 -79 0
4 -11 92 0
37 -63 -75 0
13 -18 0
4 50 -60 0
22 35 -48 0
-16 18 31 0
-30 -58 70 0
-4 -11 69 0
3 33 -59 0
-52 -68 0
15 -19 -88 0
-9 34 76 0
5 -42 54 0
30 -69 76 0
-2 12 77 0
16 -61 79 0
-51 54 -92 0
12 28 -38 0
-36 65 -75 0
-8 -33 82 0
2 -31 -43 0
8 -13 -78 0
26 -56 -94 0
68 -71 80 0
2 -6 57 0
-4 6 8 0
28 47 -69 0
-30 -33 81 0
-4 93 0
-73 90 0
4 -65 -85 0
-4 -24 71 0
39 59 -67 0
-34 -35 91 0
3 4 -43 0
-4 -28 -57 0
9 -66 71 0
22 51 81 0
13 82 -90 0
23 58 81 0
-39 52 -90 0
-9 -48 -51 0
-2 -46 61 0
-47 -84 -89 0
6 -59 88 0
-22 -81 90 0
-24 -27 65 0
26 -38 49 0
13 15 56 0
-26 -32 -51 0
11 -77 0
13 61 -82 0
10 12 -85 0
40 41 -82 0
-13 25 31 0
-20 26 41 0
62 81 -90 0
20 36 89 0
17 20 -42 0
-7 43 79 0
-6 53 -85 0
-23 57 73 0
-10 -28 67 0
24 32 -75 0
35 -39 78 0
-45 61 91 0
83 -90 94 0
-56 59 -89 0
10 16 77 0
42 69 82 0
21 61 -90 0
-42 49 -74 0
-2 -23 -34 0
13 20 -73 0
62 69 -93 0
50 58 -92 0
-40 -71 84 0
41 -52 93 0
41 77 -82 0
-45 46 -47 0
12 24 -65 0
9 -51 -87 0
10 41 -82 0
7 88 0
25 -52 71 0
-8 -14 69 0
14 18 -20 0
24 -25 92 0
25 -74 -90 0
-1 32 87 0
70 -74 -90 0
-11 33 -54 0
-37 57 71 0
-61 84 86 0
47 53 88 0
31 32 68 0
52 81 0
-17 49 64 0
-6 9 -29 0
36 -37 -94 0
5 -35 36 0
33 -59 68 0
59 -74 -88 0
-47 61 86 0
-20 64 -87 0
28 29 -93 0
24 36 68 0
8 -77 86 0
20 -29 34 0
14 -21 56 0
27 -70 -88 0
48 -67 -85 0
24 -70 -88 0
21 75 86 0
-12 -61 87 0
-6 24 -94 0
2 -85 93 0
-18 -27 53 0
-72 -80 93 0
-2 4 -65 0
-11 -36 45 0
-38 -44 51 0
1 36 66 0
25 47 85 0
-14 16 0
-2 -17 64 0
5 -18 63 0
-27 57 87 0
27 65 -71 0
-4 37 -77 0
-24 55 -81 0
-2 -59 -84 0
-30 73 -85 0
-12 32 -51 0
-42 -63 -69 0
-46 75 0
-25 49 -54 0
-39 70 91 0
6 25 91 0
8 77 83 0
44 48 -51 0
28 -58 -87 0
38 -75 92 0
-16 -89 -91 0
-12 82 -83 0
58 75 78 0
7 -68 -76 0
13 -25 52 0
52 56 -58 0
-24 -25 -75 0
3 41 54 0
-11 39 0
19 42 -92 0
43 -57 62 0
-46 -84 90 0
-20 26 -74 0
15 17 -59 0
23 -30 56 0
24 26 84 0
-32 38 -52 0
51 -56 -58 0
-24 28 0
-12 51 80 0
-21 23 39 0
25 51 75 0
44 -53 90 0
63 -72 0
-17 -88 94 0
54 63 -86 0
-59 -63 -84 0
-64 68 -82 0
41 -93 0
-16 47 52 0
-36 79 87 0
-74 76 -79 0
19 -62 82 0
-30 71 -84 0
-7 -89 92 0
-9 62 -70 0
25 -42 46 0
-12 -69 -87 0
41 -63 88 0
-4 17 -69 0
8 -81 90 0
14 55 79 0
-46 79 91 0
-49 56 58 0
