p cnf 99 403
33 55 86 0
8 -31 -44 0
19 -22 -46 0
28 -33 61 0
-13 26 -46 0
-4 8 29 0
-26 -32 -59 0
24 70 78 0
-8 58 67 0
26 29 -75 0
-16 -47 -91 0
36 93 96 0
12 -68 89 0
-27 -47 -54 0
23 80 -88 0
11 -16 80 0
-5 -42 -79 0
-68 77 85 0
-8 -26 -44 0
-1 20 -67 0
1 32 -93 0
-6 -11 98 0
37 -47 -85 0
-13 -38 -80 0
-10 82 -92 0
-12 -65 -72 0
-51 -54 -67 0
-70 -77 92 0
-35 -44 -64 0
47 70 88 0
-14 86 90 0
20 40 66 0
32 44 -81 0
-8 26 -97 0
-8 93 -97 0
4 36 -71 0
8 19 -79 0
12 -35 38 0
-47 79 80 0
27 -67 85 0
-21 -64 -92 0
42 60 64 0
11 -44 -70 0
-16 33 -94 0
16 42 61 0
-20 45 61 0
12 -28 -49 0
24 -67 -80 0
34 -54 81 0
-70 71 80 0
-17 56 71 0
7 46 97 0
-34 -69 -77 0
-64 -69 -82 0
-10 -20 80 0
-2 60 -90 0
-17 65 90 0
17 -27 -64 0
-35 51 58 0
-37 76 78 0
37 -67 -90 0
-17 -37 46 0
-65 -80 -97 0
-5 13 -77 0
-45 50 91 0
-63 93 98 0
87 94 97 0
-58 83 92 0
22 74 -88 0
34 45 73 0
-55 -67 88 0
-22 -75 -92 0
10 -65 68 0
6 29 95 0
13 29 -78 0
-53 55 63 0
-1 73 77 0
14 -34 -94 0
-14 -40 -68 0
9 -46 59 0
11 36 -37 0
22 44 -51 0
-2 26 -72 0
-24 -28 52 0
-71 77 81 0
-24 47 98 0
-38 48 -63 0
-39 84 86 0
-23 -50 -66 0
4 32 78 0
28 85 96 0
-50 -85 92 0
-3 -81 -85 0
-66 -75 -94 0
-10 16 -33 0
-22 46 50 0
-8 12 38 0
2 -51 68 0
68 77 98 0
-2 56 -69 0
11 -49 89 0
-53 -68 78 0
-13 51 -97 0
-2 -79 -84 0
-13 -19 -44 0
-4 24 61 0
-5 -76 92 0
18 20 -51 0
-29 67 98 0
14 59 -63 0
-17 -51 71 0
2 -39 94 0
-23 36 90 0
-1 -84 -93 0
-42 -47 -66 0
-36 -86 93 0
-10 51 53 0
4 7 -25 0
-26 62 73 0
19 37 -97 0
21 59 -60 0
3 22 -59 0
33 -35 58 0
24 89 -96 0
14 44 45 0
-33 -37 -61 0
1 36 89 0
35 -62 -97 0
33 -49 75 0
33 43 -72 0
2 -31 -71 0
-10 -80 84 0
19 -34 -84 0
7 -11 99 0
-33 51 -84 0
12 49 70 0
72 73 97 0
37 49 -69 0
56 73 -85 0
-10 -22 -67 0
-8 -9 -85 0
-49 -75 -90 0
44 -47 -80 0
24 -61 96 0
8 -42 -43 0
5 34 -85 0
48 -51 -61 0
19 -25 90 0
43 -52 85 0
-29 36 48 0
5 -34 57 0
-25 -38 50 0
-11 25 -35 0
9 20 55 0
3 -33 -54 0
-26 -32 -92 0
-11 14 -45 0
-71 74 -92 0
17 -44 -62 0
-27 -29 46 0
14 -22 -46 0
-25 37 -95 0
58 67 -94 0
-57 60 75 0
17 -24 89 0
-23 -80 89 0
-57 -69 82 0
14 -47 90 0
-26 34 -61 0
-11 -20 62 0
10 26 -97 0
-4 49 85 0
-18 56 81 0
-1 4 22 0
-24 28 -49 0
1 -57 69 0
-58 68 -70 0
42 -50 -69 0
-35 -66 96 0
-5 48 -55 0
7 -78 98 0
3 68 93 0
45 -50 58 0
-3 -79 85 0
-28 -43 88 0
5 -18 28 0
-36 -49 -68 0
-52 -55 -58 0
22 -25 35 0
28 -66 96 0
57 85 94 0
49 -52 85 0
-33 -39 49 0
-9 87 91 0
3 -54 93 0
-40 48 96 0
29 38 -79 0
-10 -65 83 0
20 48 -93 0
-54 -76 -78 0
-24 49 -80 0
6 39 -91 0
7 -31 45 0
15 -88 -99 0
-2 11 -47 0
-16 58 90 0
33 70 -80 0
17 36 -48 0
-17 50 54 0
-64 -65 -78 0
40 -64 -98 0
-22 68 -83 0
42 73 -85 0
21 -54 58 0
18 41 61 0
-17 -22 0
