p cnf 97 375
33 54 85 0
8 -31 -44 0
19 -22 -46 0
28 -33 60 0
-13 26 -46 0
-4 8 29 0
-26 -32 -58 0
24 69 77 0
-8 57 66 0
26 29 -74 0
-16 -47 -89 0
36 91 94 0
23 79 -87 0
11 -16 79 0
-5 -42 -78 0
-67 76 84 0
-8 -26 -44 0
-1 20 -66 0
1 32 -91 0
-6 -11 96 0
37 -47 -84 0
-13 -38 -79 0
-10 81 -90 0
-12 -64 -71 0
-69 -76 90 0
-35 -44 -63 0
47 69 87 0
-14 85 88 0
20 40 65 0
32 44 -80 0
-8 26 -95 0
-8 91 -95 0
4 36 -70 0
8 19 -78 0
12 -35 38 0
-47 78 79 0
27 -66 84 0
-21 -63 -90 0
42 59 63 0
11 -44 -69 0
-16 33 -92 0
16 42 60 0
-20 45 60 0
12 -28 -49 0
24 -66 -79 0
-69 70 79 0
-17 55 70 0
7 46 95 0
-34 -68 -76 0
-63 -68 -81 0
-10 -20 79 0
-2 59 -88 0
-17 64 88 0
17 -27 -63 0
-35 51 57 0
-37 75 77 0
37 -66 -88 0
-17 -37 46 0
-64 -79 -95 0
-5 13 -76 0
-45 50 89 0
-62 91 96 0
86 92 95 0
-57 82 90 0
22 73 -87 0
34 45 72 0
-54 -66 87 0
-22 -74 -90 0
10 -64 67 0
6 29 93 0
13 29 -77 0
-53 54 62 0
-1 72 76 0
14 -34 -92 0
-14 -40 -67 0
9 -46 58 0
11 36 -37 0
22 44 -51 0
-2 26 -71 0
-24 -28 52 0
-70 76 80 0
-24 47 96 0
-38 48 -62 0
-39 83 85 0
-23 -50 -65 0
4 32 77 0
28 84 94 0
-50 -84 90 0
-3 -80 -84 0
-65 -74 -92 0
-10 16 -33 0
-22 46 50 0
-8 12 38 0
2 -51 67 0
67 76 96 0
-2 55 -68 0
-53 -67 77 0
-13 51 -95 0
-2 -78 -83 0
-13 -19 -44 0
-4 24 60 0
-5 -75 90 0
18 20 -51 0
-29 66 96 0
14 58 -62 0
-17 -51 70 0
2 -39 92 0
-23 36 88 0
-1 -83 -91 0
-42 -47 -65 0
-36 -85 91 0
-10 51 53 0
4 7 -25 0
-26 61 72 0
19 37 -95 0
21 58 -59 0
3 22 -58 0
33 -35 57 0
14 44 45 0
-33 -37 -60 0
35 -61 -95 0
33 -49 74 0
33 43 -71 0
2 -31 -70 0
-10 -79 83 0
19 -34 -83 0
7 -11 97 0
-33 51 -83 0
12 49 69 0
71 72 95 0
37 49 -68 0
55 72 -84 0
-10 -22 -66 0
-8 -9 -84 0
-49 -74 -88 0
44 -47 -79 0
24 -60 94 0
8 -42 -43 0
5 34 -84 0
48 -51 -60 0
19 -25 88 0
43 -52 84 0
-29 36 48 0
5 -34 56 0
-25 -38 50 0
-11 25 -35 0
9 20 54 0
-26 -32 -90 0
-11 14 -45 0
-70 73 -90 0
17 -44 -61 0
-27 -29 46 0
14 -22 -46 0
-25 37 -93 0
57 66 -92 0
-56 59 74 0
-56 -68 81 0
14 -47 88 0
-26 34 -60 0
-11 -20 61 0
10 26 -95 0
-4 49 84 0
-18 55 80 0
-1 4 22 0
-24 28 -49 0
1 -56 68 0
-57 67 -69 0
42 -50 -68 0
-35 -65 94 0
-5 48 -54 0
7 -77 96 0
3 67 91 0
45 -50 57 0
-3 -78 84 0
-28 -43 87 0
5 -18 28 0
-36 -49 -67 0
-52 -54 -57 0
22 -25 35 0
28 -65 94 0
56 84 92 0
49 -52 84 0
-33 -39 49 0
-9 86 89 0
-40 48 94 0
29 38 -78 0
-10 -64 82 0
20 48 -91 0
-24 49 -79 0
6 39 -89 0
7 -31 45 0
15 -87 -97 0
-2 11 -47 0
-16 57 88 0
33 69 -79 0
17 36 -48 0
-17 50 0
-63 -64 -77 0
40 -63 -96 0
-22 67 -82 0
42 72 -84 0
18 41 60 0
2 56 66 0
1 -95 -97 0
-25 -77 85 0
8 -14 86 0
-39 45 81 0
12 55 79 0
2 43 -96 0
28 30 -66 0
-6 61 -71 0
13 -26 84 0
-78 82 -88 0
-18 21 73 0
31 -57 -63 0
16 26 37 0
-29 70 94 0
-9 16 96 0
24 -83 -90 0
43 -71 -89 0
14 -57 -71 0
8 -9 77 0
4 -38 -93 0
-3 24 43 0
62 63 -96 0
2 23 67 0
28 46 -94 0
-18 35 -93 0
-48 55 -88 0
-29 -63 0
-24 -84 0
-26 55 -69 0
-32 60 93 0
-6 -34 55 0
7 -41 -45 0
7 33 74 0
-38 -42 -97 0
-9 -29 80 0
36 37 -42 0
-34 71 89 0
-67 -76 94 0
33 62 78 0
-7 63 97 0
24 -79 91 0
12 37 50 0
22 30 -71 0
-41 -52 75 0
15 22 61 0
18 -64 66 0
6 65 85 0
-50 -62 0
9 -24 -50 0
-5 -31 63 0
-22 -79 -83 0
4 -35 85 0
23 38 -77 0
10 20 -85 0
17 77 -95 0
20 35 -69 0
23 51 -69 0
-34 -49 -78 0
61 -68 -84 0
-6 -16 78 0
-6 -63 -90 0
22 42 -69 0
9 -40 83 0
-4 -22 -25 0
21 -30 -36 0
-27 30 51 0
-12 -40 71 0
5 36 70 0
-17 64 91 0
-49 62 -64 0
4 -30 76 0
-46 79 -80 0
-18 49 54 0
68 74 75 0
19 -74 -80 0
-63 81 84 0
2 74 -81 0
-39 64 75 0
30 -46 -88 0
11 -24 -68 0
17 29 72 0
13 43 -49 0
-13 15 -19 0
-52 -55 -60 0
-33 -54 -67 0
-8 77 -80 0
44 -68 -97 0
43 63 -92 0
-51 69 88 0
7 47 -49 0
-10 14 23 0
-56 -60 83 0
60 68 -72 0
-15 27 29 0
-52 93 97 0
8 51 61 0
23 80 97 0
-21 -27 -97 0
28 31 -63 0
34 70 94 0
6 -34 -66 0
-22 43 -88 0
-10 33 -82 0
-31 45 49 0
-1 37 -39 0
-60 -65 81 0
20 -72 -86 0
-22 -71 80 0
-44 -48 -83 0
44 -67 69 0
-28 -49 91 0
3 -31 46 0
-9 -10 -38 0
-80 81 95 0
-3 -15 -84 0
15 -63 -95 0
-10 -28 -62 0
15 -17 -77 0
-11 35 36 0
19 57 72 0
3 88 -92 0
-23 47 54 0
-32 56 67 0
11 -31 -64 0
12 15 56 0
13 41 -54 0
52 65 -71 0
-36 -75 -94 0
-33 -34 -70 0
8 -9 96 0
78 84 92 0
18 63 68 0
14 -27 60 0
-31 -33 -48 0
-18 -44 64 0
27 -64 -78 0
25 44 47 0
12 33 66 0
45 68 79 0
35 -68 -86 0
-5 22 -79 0
-21 -30 -39 0
23 32 -81 0
-12 76 -86 0
-30 35 57 0
-62 71 72 0
28 -48 52 0
30 45 -82 0
35 45 -75 0
41 -43 65 0
75 95 0
9 78 -92 0
-34 36 -53 0
-11 -63 -95 0
-30 -40 -92 0
-30 -63 90 0
-7 53 -89 0
15 -36 81 0
16 -44 -71 0
15 36 -96 0
36 51 -73 0
-29 71 -74 0
-16 46 70 0
-42 47 64 0
38 95 -97 0
-16 -23 -35 0
50 -82 -89 0
-23 -82 92 0
-28 -30 -42 0
-14 21 57 0
-34 -84 97 0
-5 -56 57 0
