p cnf 97 371
76 -86 97 0
-10 -35 -39 0
11 -54 -84 0
6 89 -91 0
-1 41 80 0
11 40 77 0
-53 70 97 0
33 65 95 0
14 38 -70 0
40 -65 -87 0
-56 -63 89 0
2 -42 67 0
12 -17 -39 0
32 -68 95 0
-18 66 -90 0
3 -72 -80 0
-2 44 -45 0
4 -39 -90 0
-37 -45 -59 0
25 90 0
9 33 83 0
16 -17 -82 0
51 72 92 0
13 58 91 0
17 64 65 0
30 73 0
4 37 -64 0
-23 -60 -64 0
-16 -60 73 0
71 -75 80 0
16 -64 86 0
-14 58 65 0
-4 59 -83 0
-28 44 -82 0
-14 -46 -53 0
-10 -76 -90 0
-39 -60 63 0
-29 -30 -43 0
14 49 94 0
3 64 89 0
-9 10 -65 0
43 -56 70 0
-10 16 -96 0
-31 49 -72 0
13 61 -74 0
-23 44 -86 0
53 -85 88 0
-46 -67 -97 0
-12 -54 81 0
9 37 65 0
-36 57 -87 0
31 44 -78 0
5 -29 -56 0
36 69 74 0
-8 -41 46 0
-50 -55 -72 0
-7 36 72 0
-36 44 -53 0
-41 90 91 0
-51 -95 97 0
-54 55 61 0
13 -50 -78 0
-25 28 -63 0
-18 90 95 0
-26 -41 46 0
46 -67 -68 0
-1 -35 84 0
-7 -38 74 0
-59 78 -82 0
-45 -74 -81 0
6 14 -38 0
-11 32 66 0
3 33 -93 0
-13 -39 -77 0
-23 -90 0
25 -31 -36 0
-37 -49 -60 0
23 44 -65 0
-36 -39 -55 0
-44 72 82 0
36 51 82 0
-69 -70 82 0
-52 54 93 0
10 -13 -40 0
37 -56 58 0
-12 -79 82 0
6 -62 74 0
-50 52 -79 0
-3 35 -79 0
51 -52 -89 0
12 43 -75 0
-20 22 89 0
-3 8 41 0
31 90 92 0
33 53 68 0
-2 -43 -86 0
34 66 -78 0
-49 70 79 0
-4 -14 -50 0
-15 -28 -89 0
-48 -57 -87 0
44 68 74 0
-16 -45 54 0
4 -31 52 0
-36 -44 -57 0
13 -33 -48 0
-29 -39 -94 0
-18 -43 95 0
60 90 -91 0
71 80 -93 0
-6 43 86 0
-40 -57 -75 0
-2 9 -20 0
-26 80 -86 0
-14 -20 -72 0
-76 80 95 0
-41 -88 91 0
5 92 96 0
31 33 -71 0
3 -50 0
-4 -67 -79 0
13 41 -54 0
-52 -69 -94 0
26 78 -96 0
34 -37 -65 0
-28 31 -83 0
-3 -5 -97 0
10 73 78 0
18 -59 -63 0
-36 -40 -63 0
52 74 -84 0
-5 68 -95 0
-13 62 -95 0
27 -42 48 0
-28 -29 -69 0
60 68 -80 0
-7 -48 51 0
-32 -67 0
12 -17 71 0
-50 65 0
-31 -32 -49 0
-44 -61 -81 0
57 -87 -89 0
-13 20 -44 0
11 82 88 0
65 -76 95 0
5 19 -42 0
7 -56 -94 0
8 -14 -49 0
52 -74 87 0
23 -25 91 0
-55 -57 82 0
23 -32 41 0
55 72 -84 0
-30 31 42 0
10 -13 -95 0
-2 -64 -90 0
14 26 73 0
4 21 -51 0
-74 -77 0
12 -29 62 0
10 -14 65 0
47 72 -92 0
43 -56 -81 0
16 -76 -87 0
-7 -19 -69 0
7 18 -93 0
-4 5 56 0
26 -72 81 0
54 -64 91 0
-15 39 57 0
19 -66 -81 0
7 59 61 0
-28 -42 -76 0
-58 79 -84 0
-8 -92 -97 0
-29 48 72 0
47 -73 95 0
-11 -22 -46 0
6 35 -38 0
-33 41 -57 0
51 -83 -85 0
-3 30 -70 0
-54 -90 -93 0
-64 74 -97 0
-62 -73 -79 0
-36 69 -82 0
71 91 97 0
54 -66 93 0
-15 -77 -92 0
2 -14 73 0
2 66 -96 0
3 65 81 0
-52 -54 96 0
19 -53 58 0
-4 80 95 0
-32 -60 -63 0
-19 42 79 0
