p cnf 97 365
25 -50 -54 0
-14 38 -78 0
-5 -15 -52 0
-3 16 -78 0
13 -25 89 0
6 -43 -57 0
79 -92 97 0
32 -86 95 0
-9 28 68 0
-11 27 -49 0
-13 19 82 0
-58 91 -94 0
52 -74 84 0
37 -44 -48 0
35 -57 -59 0
18 24 79 0
2 16 42 0
-23 37 88 0
11 -15 -55 0
-3 -39 95 0
41 -49 -89 0
29 74 97 0
1 30 -96 0
46 70 83 0
-23 -24 -77 0
37 39 -43 0
-12 33 46 0
-11 20 -51 0
32 -47 82 0
16 72 91 0
15 18 -82 0
7 44 69 0
24 28 44 0
8 -14 -96 0
-4 -26 0
-57 81 -90 0
-24 42 -65 0
16 61 95 0
-11 -60 97 0
25 39 95 0
-43 -49 -51 0
30 -51 89 0
-27 -53 -72 0
38 44 83 0
-6 34 95 0
62 64 -96 0
-8 -23 -39 0
-42 -49 86 0
47 -50 94 0
12 -29 -89 0
-27 -37 -63 0
18 -41 -78 0
23 -35 73 0
-4 -51 -93 0
-5 -37 97 0
16 -21 97 0
-12 25 97 0
-26 66 71 0
16 -28 97 0
-43 -62 -65 0
33 85 97 0
-30 47 63 0
11 -35 -67 0
59 -71 72 0
2 16 24 0
-18 46 -48 0
-9 81 -88 0
-4 -51 -78 0
-10 23 46 0
-3 -52 86 0
5 -19 71 0
-21 44 81 0
21 72 -84 0
10 -11 -34 0
5 -23 -75 0
46 -70 77 0
-16 88 -93 0
-12 34 66 0
-36 51 -53 0
-33 -44 -87 0
-5 50 -78 0
2 59 -85 0
40 46 -74 0
22 40 -90 0
11 20 35 0
41 -51 79 0
23 -45 -70 0
46 -80 -84 0
-3 -18 -44 0
27 61 -72 0
-53 -68 -75 0
48 59 -96 0
28 -65 74 0
11 51 83 0
-47 72 75 0
5 -14 -54 0
40 85 88 0
48 55 93 0
-24 41 -63 0
8 67 76 0
33 -41 -46 0
9 -26 -63 0
-6 29 -35 0
-27 -38 41 0
-33 -56 -68 0
4 48 -49 0
-42 53 -82 0
-7 58 -94 0
20 76 81 0
27 38 49 0
31 63 74 0
5 24 -96 0
3 -7 14 0
48 89 -93 0
-17 -22 -76 0
-9 -18 -31 0
-45 67 -89 0
16 -43 0
33 37 -92 0
-35 83 93 0
31 73 81 0
-27 40 -72 0
24 -48 -93 0
27 -54 96 0
5 82 -88 0
-38 -50 -73 0
-14 -40 53 0
-64 91 -97 0
-12 54 84 0
-7 25 -38 0
18 30 56 0
7 62 86 0
22 49 75 0
28 31 0
-5 -60 61 0
3 62 72 0
5 -69 -73 0
-35 -90 -95 0
79 -90 0
-13 66 91 0
32 -71 76 0
21 59 71 0
21 -46 -88 0
21 64 70 0
-19 -63 94 0
3 22 -75 0
2 -12 43 0
-26 -38 -48 0
-6 -11 -94 0
-24 50 93 0
-24 -33 -76 0
-36 50 -94 0
31 51 -83 0
-48 66 0
6 10 92 0
20 -56 -61 0
-38 44 -84 0
-40 57 -82 0
10 -32 69 0
-11 -60 79 0
-29 -52 -79 0
22 -33 46 0
25 66 73 0
69 -76 -96 0
41 45 -64 0
6 27 78 0
4 -14 -93 0
-38 47 -96 0
19 -32 33 0
-7 16 -78 0
-40 -61 93 0
-23 56 -85 0
-5 -84 87 0
-7 -50 76 0
19 -70 77 0
-1 76 89 0
-6 -43 -84 0
-7 27 -52 0
-24 -35 -84 0
-52 74 -76 0
13 23 -77 0
3 15 -37 0
2 -5 -65 0
-3 -69 74 0
-36 73 76 0
-43 -75 -76 0
9 -51 70 0
59 -90 94 0
4 -12 -55 0
-39 -40 58 0
-5 -11 -46 0
19 -40 76 0
22 27 48 0
-40 75 78 0
16 48 -54 0
-23 37 47 0
24 40 -46 0
-38 54 86 0
84 87 -95 0
21 75 -78 0
-38 -45 -81 0
40 -75 77 0
14 -71 -86 0
33 -71 -72 0
-51 -74 0
-3 -62 79 0
28 46 76 0
29 -65 -79 0
-8 26 -40 0
2 -40 -94 0
-4 11 62 0
47 -53 -73 0
-21 48 -53 0
-48 75 -87 0
28 -33 40 0
43 -68 85 0
19 66 -74 0
-45 90 -95 0
14 21 40 0
64 -71 -92 0
-16 -68 -81 0
7 -32 59 0
-17 49 -64 0
-10 -92 -97 0
10 50 51 0
-56 73 97 0
29 34 40 0
56 -63 0
-8 -9 87 0
-2 -15 -17 0
10 -40 95 0
-9 -20 96 0
-13 -56 74 0
-53 54 0
26 -66 -72 0
22 37 46 0
11 -68 -69 0
20 36 64 0
20 -25 72 0
-16 -28 -47 0
6 65 -67 0
64 94 -97 0
6 19 93 0
27 50 -91 0
12 -15 60 0
7 -11 -19 0
-15 -55 88 0
-9 11 -36 0
4 23 75 0
10 -37 76 0
22 72 76 0
-20 -54 -62 0
29 -36 62 0
2 -35 70 0
-10 -11 52 0
-5 -65 -68 0
17 30 -66 0
-44 -51 84 0
-42 55 67 0
4 40 67 0
-3 61 74 0
-61 -64 -87 0
41 51 80 0
-18 -61 -96 0
24 -46 -89 0
4 -23 60 0
23 -29 63 0
30 -71 93 0
11 -12 54 0
56 -80 86 0
-23 63 89 0
-27 75 76 0
-14 29 -97 0
18 -72 0
-29 -47 -74 0
-6 -82 -97 0
-22 53 -70 0
11 34 -76 0
-5 -37 -50 0
67 83 84 0
-10 -26 -61 0
-4 28 90 0
-65 76 89 0
-2 -16 96 0
12 58 -60 0
-17 -27 -45 0
17 -20 -47 0
5 -75 95 0
32 60 -76 0
2 18 -76 0
26 67 -84 0
-26 -59 62 0
8 24 -37 0
9 50 76 0
-18 28 -62 0
9 -25 40 0
42 -70 89 0
-35 41 -81 0
-9 15 68 0
17 -31 -60 0
14 -64 83 0
-36 41 0
26 38 -67 0
30 59 -91 0
16 27 76 0
-8 -56 -64 0
-43 -59 -70 0
33 50 -83 0
-8 -45 -62 0
-39 -45 97 0
