p cnf 97 370
-33 51 91 0
-4 11 -20 0
25 -33 96 0
35 72 -80 0
35 -39 0
-2 63 78 0
-71 -82 84 0
42 53 -76 0
-11 49 -86 0
3 42 65 0
-16 -25 91 0
19 -44 -73 0
-2 41 -69 0
30 -52 -63 0
-33 40 68 0
25 36 -42 0
-12 -63 85 0
-33 -47 72 0
4 -50 76 0
50 -62 -89 0
15 -32 52 0
-33 -78 -84 0
8 56 83 0
11 -34 63 0
45 -59 73 0
-19 27 56 0
-27 -48 -78 0
-26 67 -72 0
-13 -25 78 0
-25 -29 -68 0
-26 -34 73 0
12 -15 -58 0
1 6 22 0
-19 54 82 0
4 -8 90 0
-26 60 95 0
33 -50 -71 0
-24 -34 54 0
15 19 87 0
28 84 93 0
37 58 -65 0
14 -65 -74 0
1 29 76 0
7 -54 -75 0
7 40 -72 0
-54 -55 69 0
-13 -73 -80 0
2 -65 84 0
-2 -26 -49 0
32 -50 -84 0
2 -32 93 0
-39 40 67 0
-5 -12 -73 0
31 45 -84 0
-86 92 -97 0
-33 -47 90 0
3 7 20 0
-10 18 -30 0
47 -49 79 0
-14 -50 -91 0
-77 -85 90 0
16 -66 96 0
-38 -86 -87 0
15 93 95 0
-28 -45 96 0
-12 -55 0
-1 77 -85 0
-46 51 69 0
-21 44 -95 0
16 26 -77 0
3 -14 78 0
33 72 73 0
20 -32 -46 0
-17 25 -97 0
-3 -65 83 0
55 -57 -77 0
30 -36 -51 0
-28 -33 42 0
-16 -32 -48 0
-42 -46 -84 0
11 20 -36 0
-22 55 -95 0
-60 -68 -88 0
-18 22 0
-2 -14 47 0
-17 44 -59 0
12 65 78 0
-13 51 -89 0
4 -35 -91 0
32 -65 -84 0
-32 51 -81 0
-19 -31 -94 0
27 -34 -63 0
61 -76 -90 0
16 -23 -36 0
-18 -45 73 0
-5 -43 -92 0
7 -8 30 0
-13 -57 -91 0
-25 57 -87 0
-26 36 67 0
-12 -26 -57 0
8 -28 96 0
-10 17 72 0
43 -51 93 0
-38 84 -95 0
-49 -68 -85 0
12 -26 -30 0
5 -40 82 0
-3 -55 -66 0
34 80 83 0
19 32 -93 0
-10 -19 -68 0
22 -30 -86 0
6 -11 14 0
-2 -78 -94 0
-17 27 42 0
-49 50 -89 0
-43 65 -78 0
63 -75 91 0
-7 -64 -72 0
11 -14 23 0
-1 -67 70 0
-35 50 -91 0
-4 -38 42 0
-7 19 -36 0
-51 63 77 0
67 -72 -77 0
10 -75 -83 0
-2 -34 -95 0
44 -81 -90 0
-6 -68 96 0
-27 69 -81 0
37 -63 81 0
56 -65 -71 0
2 9 31 0
19 -65 89 0
31 -58 70 0
-16 -41 57 0
55 59 -93 0
21 53 57 0
5 12 70 0
-23 -27 85 0
-5 18 -96 0
-30 52 -82 0
-35 43 -95 0
19 31 -77 0
-54 60 63 0
-14 -24 86 0
-45 -47 -82 0
46 67 79 0
42 85 -97 0
25 49 86 0
-24 -32 96 0
20 42 -95 0
42 79 96 0
-11 -29 -71 0
-71 -86 -87 0
21 36 -80 0
-55 80 88 0
-7 -24 37 0
-24 96 0
-30 -63 -68 0
20 43 68 0
8 -21 -32 0
11 -13 -92 0
30 -63 67 0
-40 47 -74 0
-1 -22 -32 0
6 -32 58 0
5 25 49 0
-11 -33 35 0
30 86 -95 0
21 -41 -74 0
30 68 70 0
-32 44 91 0
15 -22 -50 0
24 -38 96 0
58 75 -79 0
12 -73 -97 0
14 -26 94 0
-11 13 34 0
-35 -45 -83 0
-9 17 79 0
-24 -55 84 0
4 32 62 0
41 -56 -76 0
-55 86 -88 0
-51 66 -78 0
9 -30 -71 0
1 -29 0
28 43 -58 0
-12 36 -59 0
4 14 -47 0
-8 -36 -73 0
22 -44 89 0
53 -61 -83 0
-21 40 -74 0
-7 -27 84 0
22 -87 0
-40 -46 -74 0
-50 -52 -86 0
20 68 74 0
-53 65 -90 0
39 56 82 0
-11 -23 54 0
-34 -45 87 0
24 -50 78 0
53 69 -71 0
2 14 -81 0
32 54 83 0
-37 62 70 0
35 -40 -59 0
-6 49 66 0
-29 -72 -89 0
-5 -75 -77 0
13 -45 -83 0
4 -28 34 0
28 49 51 0
21 61 -83 0
-8 -54 61 0
-60 -74 -89 0
9 21 -94 0
-6 -16 -68 0
-25 46 -92 0
6 35 40 0
-44 -84 -87 0
-5 -48 87 0
10 17 37 0
-26 78 87 0
26 -35 45 0
-7 55 -78 0
27 -67 78 0
14 -50 -58 0
-41 -42 57 0
46 60 62 0
-19 -67 85 0
36 -65 71 0
24 72 95 0
-15 -42 -43 0
-2 13 25 0
