p cnf 97 372
2 -42 77 0
50 -61 -77 0
-41 69 93 0
4 -18 -65 0
50 -61 85 0
18 80 84 0
32 82 92 0
-7 64 -87 0
2 -36 74 0
31 84 86 0
39 70 -72 0
-20 75 83 0
32 78 84 0
-1 50 51 0
-15 -70 83 0
11 -13 -66 0
41 43 -60 0
-10 -51 85 0
20 -38 -54 0
-16 36 -82 0
-3 -63 94 0
-29 -64 85 0
3 -24 62 0
-23 -84 97 0
-54 77 81 0
-1 -3 -79 0
-25 39 94 0
-15 -51 54 0
-27 28 -41 0
60 -81 96 0
-4 -66 72 0
-34 61 68 0
6 -34 -56 0
12 19 89 0
-33 66 -88 0
-17 -31 80 0
-37 41 69 0
25 -66 80 0
9 -13 -72 0
10 15 97 0
-14 -27 -56 0
-30 56 94 0
21 -22 93 0
-21 27 54 0
-9 -19 62 0
-1 17 -59 0
-34 -58 78 0
-20 -30 -69 0
-13 -31 96 0
-30 -65 -68 0
-33 -47 71 0
-16 46 55 0
-20 -69 -93 0
7 -13 22 0
25 -70 -71 0
62 63 87 0
-19 40 -90 0
62 -65 84 0
-1 -64 -77 0
29 58 -83 0
10 66 -74 0
-16 -39 74 0
-2 -31 82 0
4 18 80 0
-10 80 85 0
-17 22 -80 0
5 -46 51 0
9 -24 89 0
29 65 -80 0
13 -18 -60 0
-20 -34 63 0
27 36 -42 0
-13 40 66 0
-28 34 39 0
25 30 -35 0
18 -95 -96 0
55 -56 -62 0
-47 59 -71 0
16 -24 -58 0
13 -45 85 0
-3 -72 -75 0
-6 -60 -90 0
-52 64 86 0
29 69 0
28 -37 -55 0
-38 43 46 0
-9 -17 -29 0
2 8 -48 0
-22 39 -76 0
-27 -33 -85 0
-12 25 -92 0
13 39 -54 0
-30 -39 -58 0
76 -80 97 0
-26 -37 -96 0
6 -11 -47 0
35 -66 97 0
24 -49 86 0
-33 -59 88 0
-71 84 -93 0
-77 92 -97 0
5 25 -54 0
1 78 87 0
13 31 79 0
2 51 -95 0
2 -35 -60 0
-2 -43 -45 0
-7 80 89 0
-20 -57 -58 0
-32 -51 77 0
-7 54 -88 0
-31 -35 63 0
-53 -69 -70 0
-32 -60 -71 0
-9 -11 47 0
-3 -43 -57 0
3 34 96 0
10 -42 -75 0
5 -25 37 0
-34 54 56 0
-20 72 90 0
-1 -10 -53 0
65 -80 0
-3 14 46 0
38 -54 -55 0
-5 -44 61 0
32 47 -77 0
-26 -78 -90 0
-7 30 38 0
-12 -97 0
14 21 89 0
4 -14 -17 0
5 48 -83 0
13 -24 91 0
21 36 97 0
-2 -43 -86 0
-11 41 90 0
23 -76 77 0
-10 22 81 0
-15 -52 -73 0
-35 -59 70 0
-32 34 -64 0
19 37 91 0
8 68 -75 0
51 59 -68 0
65 79 -82 0
19 52 82 0
14 -51 -68 0
-20 -44 -97 0
-1 50 -56 0
-8 15 -17 0
7 70 -72 0
-49 -50 52 0
-10 46 55 0
-27 93 -96 0
-15 49 -61 0
3 25 -64 0
-6 -26 95 0
44 -63 66 0
-2 -16 -93 0
-4 -39 73 0
50 55 -83 0
5 36 -64 0
-24 54 -79 0
-35 -55 70 0
3 12 21 0
50 60 80 0
-49 -53 -58 0
-6 26 84 0
28 57 -90 0
-6 63 -82 0
-35 -65 -72 0
17 -34 -50 0
-16 38 95 0
11 35 96 0
-9 24 -41 0
31 54 -75 0
2 -57 -63 0
26 -27 69 0
36 -50 -90 0
-53 -54 76 0
25 -44 77 0
-16 -18 -33 0
53 72 -77 0
-11 23 -47 0
23 -46 85 0
12 71 -96 0
-19 -22 87 0
-6 9 -62 0
-19 44 -86 0
37 -68 80 0
-12 40 -47 0
35 60 -61 0
50 56 -65 0
70 -74 -79 0
-55 78 92 0
13 55 -74 0
45 68 72 0
-30 67 -76 0
53 -74 96 0
21 -32 -77 0
-76 89 97 0
-7 -22 84 0
3 35 -49 0
-10 43 95 0
16 -38 86 0
-67 75 89 0
-41 90 -92 0
-35 50 -85 0
66 74 78 0
-12 -77 -87 0
-15 34 60 0
-8 -22 56 0
45 64 95 0
-35 58 -67 0
55 57 -87 0
-59 -63 89 0
39 43 96 0
8 -12 30 0
-13 -81 93 0
-15 21 -31 0
5 69 -89 0
20 32 -51 0
-25 50 66 0
-16 -38 49 0
37 -41 -84 0
-25 49 -53 0
3 -7 -93 0
-9 -74 -84 0
3 9 -72 0
-32 -51 53 0
-21 -29 88 0
22 -42 -68 0
-9 25 -87 0
-83 -90 -97 0
32 -52 56 0
-30 38 -67 0
-18 32 66 0
-1 -20 59 0
-59 71 78 0
12 38 -97 0
-7 -36 -50 0
-10 -37 94 0
33 54 86 0
35 43 -85 0
20 -84 -94 0
37 64 79 0
56 -60 -71 0
-23 -38 80 0
47 48 51 0
-33 51 67 0
-24 27 -65 0
-10 57 58 0
8 -80 -89 0
11 -20 -29 0
-24 -31 79 0
29 -37 39 0
16 51 -92 0
9 -12 -89 0
4 -13 -45 0
-43 -73 80 0
45 -49 83 0
-15 24 -72 0
60 -62 -95 0
-20 23 58 0
-19 -73 -77 0
33 76 -83 0
-12 73 -81 0
8 -25 -94 0
-30 -63 93 0
5 -20 -82 0
8 44 -86 0
-31 -80 88 0
-30 -56 -83 0
2 83 90 0
-7 -9 -16 0
1 -6 91 0
-24 43 -84 0
-51 -63 90 0
-7 90 92 0
-43 69 95 0
19 48 64 0
-1 -25 -92 0
10 14 76 0
-31 44 56 0
-10 -15 -54 0
9 49 73 0
27 48 -90 0
65 89 -90 0
4 -12 -87 0
-36 45 46 0
-62 -77 89 0
-6 -52 54 0
-60 -70 -89 0
-36 42 -61 0
77 81 -92 0
4 72 -89 0
22 -26 91 0
-30 66 94 0
5 -30 -71 0
-15 -62 -63 0
10 89 -96 0
13 33 -65 0
21 -70 84 0
-35 58 -65 0
7 -89 93 0
-2 51 -80 0
12 25 -65 0
-9 -25 -76 0
32 -82 83 0
1 60 -86 0
7 33 -95 0
39 -43 -77 0
7 34 -85 0
18 -46 -57 0
22 27 -43 0
9 50 -62 0
-15 -20 -35 0
26 48 54 0
-37 -53 0
42 59 -92 0
35 -45 92 0
31 -89 -97 0
-5 62 73 0
