p cnf 97 367
2 -84 -92 0
6 41 -68 0
-50 -69 96 0
24 37 -58 0
11 28 -50 0
23 32 36 0
-4 -32 39 0
61 64 0
16 -45 57 0
-39 -85 -96 0
-34 -48 62 0
15 56 88 0
-73 -76 78 0
-44 -52 55 0
9 -53 -68 0
75 -81 91 0
37 -67 -70 0
34 -84 87 0
26 56 63 0
45 -68 73 0
7 78 -79 0
-5 -79 -90 0
29 73 -83 0
-50 -57 0
24 -31 -97 0
8 40 -76 0
30 61 63 0
25 85 -94 0
10 -22 -55 0
39 49 90 0
13 -34 73 0
32 -50 58 0
1 27 55 0
-9 54 72 0
-15 -28 -49 0
20 87 -89 0
-15 48 60 0
-6 -22 27 0
-8 57 -77 0
-60 68 -97 0
70 78 93 0
-22 -29 -45 0
19 -30 69 0
42 -73 -89 0
16 39 -88 0
-20 37 -94 0
-16 50 -60 0
65 73 -76 0
15 -19 -37 0
57 -64 71 0
-31 -67 -85 0
-5 30 81 0
-21 -32 -72 0
10 24 -96 0
-26 53 -69 0
43 -64 96 0
25 -35 -78 0
31 62 -66 0
1 45 72 0
-32 79 83 0
-28 34 37 0
-5 -16 -68 0
-18 -67 -85 0
-10 49 -92 0
-33 -68 -75 0
-35 -66 69 0
-8 -41 47 0
1 -37 42 0
13 51 -94 0
11 -22 -69 0
-83 91 92 0
8 -17 -67 0
-13 -78 -96 0
-15 -31 52 0
1 -37 61 0
12 17 -48 0
-4 57 -87 0
2 -17 48 0
-19 21 -86 0
-14 16 86 0
-23 -42 -81 0
20 -79 -82 0
-75 91 95 0
-10 29 -78 0
-7 69 -90 0
9 -13 90 0
-12 23 -77 0
52 64 -71 0
50 -54 -68 0
44 79 -95 0
-7 12 -70 0
6 22 -30 0
36 39 72 0
-1 -29 -43 0
54 -65 79 0
-27 51 -76 0
27 83 84 0
-58 -61 -90 0
-46 -73 -91 0
-2 -39 88 0
71 -73 -79 0
32 -46 72 0
78 -81 -83 0
32 44 91 0
-29 -36 67 0
-24 33 45 0
-16 58 -73 0
-31 -58 68 0
31 70 81 0
-42 -47 76 0
16 43 -84 0
17 -45 -90 0
31 38 -86 0
-5 47 66 0
-41 -76 -95 0
3 59 -89 0
26 34 69 0
37 -65 67 0
65 -72 0
3 38 91 0
69 85 -96 0
-11 -18 -59 0
-27 36 65 0
-10 -44 -68 0
-25 28 85 0
32 78 92 0
12 15 -49 0
-29 -37 -89 0
-22 -84 89 0
-8 -51 -59 0
-35 61 95 0
-30 -32 -96 0
28 -49 -73 0
11 -55 -67 0
-21 46 70 0
-78 -79 -87 0
-38 -69 93 0
5 73 -74 0
9 77 88 0
1 27 57 0
56 -78 -81 0
19 21 -81 0
44 -49 76 0
15 32 53 0
-73 -74 79 0
-23 -72 96 0
-59 -93 0
-46 -89 -92 0
-4 59 -84 0
-17 20 -52 0
-12 15 -81 0
-23 49 -68 0
15 -40 -75 0
36 74 80 0
5 83 -95 0
-3 -34 92 0
-35 96 0
-4 -74 -82 0
-52 -64 80 0
-32 -66 -68 0
-47 -71 90 0
8 -15 52 0
-57 -61 -65 0
86 87 89 0
-52 -81 -84 0
21 -52 -80 0
-12 -64 76 0
9 18 -94 0
-4 -26 57 0
19 88 94 0
55 56 77 0
45 48 -71 0
33 -75 84 0
1 54 92 0
-33 37 -63 0
-33 64 80 0
18 21 -29 0
-32 -37 -40 0
-19 -69 -82 0
17 67 -86 0
34 -46 -89 0
5 -17 -34 0
28 40 -54 0
2 -20 -37 0
16 -28 -65 0
9 18 77 0
12 59 -88 0
-40 45 -56 0
38 -50 67 0
-45 53 -97 0
15 19 -80 0
-19 20 80 0
8 39 79 0
-22 27 -79 0
-4 -49 60 0
21 59 -74 0
-36 54 -95 0
-16 50 -55 0
-7 21 91 0
-47 -51 91 0
-76 77 -83 0
58 83 -88 0
64 -93 -96 0
-57 65 -78 0
26 46 87 0
-12 45 95 0
16 -17 61 0
16 -36 -72 0
6 -28 -34 0
-27 -81 84 0
-14 83 86 0
2 -61 66 0
60 -68 92 0
-13 68 70 0
-5 -26 34 0
-21 -47 -59 0
14 45 -88 0
7 25 -87 0
-27 -36 90 0
-57 -59 91 0
-14 -25 87 0
25 42 93 0
50 93 -94 0
-11 45 -61 0
8 40 93 0
12 -44 65 0
30 -76 88 0
25 -57 -64 0
11 -45 75 0
30 55 58 0
-58 -68 85 0
-15 -33 -94 0
32 49 96 0
25 60 -75 0
16 37 -71 0
8 9 -97 0
7 -15 -38 0
15 -35 96 0
-9 24 79 0
-1 67 77 0
-15 -58 -79 0
-29 60 61 0
-7 24 -68 0
10 -42 -91 0
53 -60 -78 0
20 56 57 0
10 -14 -23 0
50 56 63 0
-38 -46 86 0
15 -25 -46 0
-20 48 -97 0
-10 -70 -78 0
-50 -75 -92 0
17 -37 -72 0
19 40 0
-37 44 -80 0
22 41 -61 0
-21 -26 -40 0
7 66 68 0
33 -67 97 0
29 54 92 0
-36 -48 51 0
-7 37 94 0
16 -36 42 0
22 -61 -69 0
7 -27 -62 0
-37 52 73 0
-32 51 76 0
37 40 0
1 -11 -22 0
14 41 -64 0
22 -68 -74 0
-14 39 55 0
-60 68 -87 0
-23 56 -74 0
13 -25 -63 0
8 -71 78 0
12 -60 68 0
-30 31 86 0
-20 -73 -95 0
-13 17 97 0
8 61 0
1 38 85 0
-4 -57 67 0
52 57 -79 0
-13 49 -93 0
-29 41 76 0
39 63 72 0
-3 -16 17 0
36 83 92 0
8 -50 77 0
6 72 -79 0
19 65 -74 0
79 87 94 0
44 76 87 0
-45 92 -93 0
5 -60 -61 0
51 -59 68 0
35 -49 71 0
8 -9 -54 0
1 27 -57 0
13 -28 -42 0
76 -86 -94 0
-6 18 42 0
3 39 42 0
-5 28 72 0
-37 -40 96 0
-45 -59 78 0
1 -47 67 0
-9 42 -57 0
-33 35 -70 0
3 49 -74 0
-9 -20 42 0
8 76 -81 0
4 65 82 0
21 -25 -92 0
47 -50 -66 0
-78 84 94 0
-69 87 89 0
50 -51 -84 0
-4 61 -80 0
-6 -81 -88 0
-13 -17 -65 0
6 34 81 0
-8 28 71 0
7 14 -80 0
24 72 75 0
-28 -48 -50 0
7 -50 56 0
2 -5 7 0
79 90 96 0
-21 46 -54 0
-26 -36 53 0
34 42 93 0
-37 -51 70 0
40 -63 66 0
2 10 -43 0
-33 -87 94 0
-76 -85 -89 0
34 -37 -72 0
-39 -44 -48 0
12 50 -53 0
-6 -80 94 0
-27 -37 -64 0
28 72 -96 0
76 -79 85 0
31 38 73 0
38 43 -71 0
4 15 42 0
16 28 -56 0
29 60 -96 0
32 -75 -88 0
12 59 -91 0
-47 -69 -70 0
-7 -83 85 0
-44 -46 -71 0
5 16 38 0
8 -14 -70 0
-4 65 84 0
-38 63 -93 0
-26 -62 -94 0
-3 34 -94 0
2 -29 -56 0
-10 11 -46 0
16 -30 0
-20 40 -68 0
-6 -19 -43 0
