p cnf 97 383
32 -46 -53 0
33 35 -79 0
32 79 -97 0
2 33 0
-20 -23 35 0
13 -25 46 0
44 -57 0
41 -52 90 0
4 -25 -74 0
44 70 92 0
-44 59 90 0
26 54 80 0
44 64 -87 0
4 19 88 0
35 52 82 0
23 -64 75 0
23 -62 81 0
27 36 -49 0
48 -62 -74 0
2 -19 51 0
-44 -65 -89 0
4 26 -42 0
37 -62 86 0
5 -12 -55 0
-4 -62 -74 0
23 -67 72 0
-18 28 56 0
-14 -37 44 0
3 5 -14 0
5 -14 22 0
10 27 80 0
-35 50 -67 0
14 -19 -58 0
4 30 -70 0
-38 54 55 0
3 -61 -83 0
-36 -63 76 0
-29 65 71 0
23 -45 69 0
-6 20 -75 0
47 55 87 0
-7 -55 72 0
-9 22 -48 0
-2 -52 86 0
-52 61 74 0
-4 -7 39 0
-17 -35 -96 0
35 -57 74 0
37 -53 -86 0
30 53 -85 0
-3 10 41 0
62 96 0
-3 58 76 0
7 44 -85 0
37 76 85 0
-7 -64 81 0
-7 -60 79 0
-1 -62 72 0
41 65 0
-18 76 -81 0
18 19 58 0
-30 48 -85 0
26 -61 89 0
-17 -24 47 0
6 -26 36 0
-6 -57 -75 0
13 53 -58 0
-57 -60 -76 0
17 46 -72 0
7 28 -50 0
-20 55 70 0
9 45 -55 0
50 -71 83 0
-16 -29 -90 0
5 -6 66 0
-23 24 -25 0
8 -29 -69 0
41 -52 -74 0
-10 29 71 0
-50 80 95 0
29 74 80 0
-11 -75 -85 0
10 -28 -63 0
-5 67 91 0
-33 -36 -69 0
-20 -38 41 0
46 -56 67 0
6 7 -25 0
-43 64 80 0
-52 65 78 0
44 -63 -77 0
-13 -19 36 0
-1 84 -92 0
57 -73 74 0
-2 -57 -58 0
31 -63 -94 0
-74 78 91 0
-10 36 56 0
-13 73 -95 0
56 -62 -72 0
15 -58 -67 0
-59 86 91 0
-4 -29 -52 0
-16 -35 -63 0
30 68 0
-12 50 95 0
-9 -13 -81 0
2 -30 -41 0
-2 22 70 0
-5 -47 91 0
27 65 0
-13 -73 0
-13 40 93 0
-13 -22 83 0
-1 -64 0
-22 -58 87 0
-78 80 83 0
1 -5 -41 0
33 -39 48 0
52 -93 0
25 48 70 0
-51 -73 -82 0
21 31 -65 0
34 -67 -84 0
33 -56 87 0
9 -51 -95 0
-6 -55 -94 0
-2 -64 90 0
4 56 70 0
7 -33 -81 0
-46 -71 83 0
2 12 -88 0
-36 49 69 0
-12 18 43 0
-42 -46 -73 0
-6 -25 73 0
34 -64 -79 0
26 44 45 0
19 45 -47 0
55 -73 -90 0
-4 51 -69 0
-54 -91 94 0
-35 -69 -72 0
2 -9 62 0
-39 41 82 0
50 51 81 0
-6 -69 77 0
4 -19 -76 0
-2 -36 37 0
46 60 79 0
-9 -42 -76 0
55 64 -67 0
-4 38 -54 0
-38 -60 80 0
-1 -3 44 0
37 -51 -97 0
-5 -17 66 0
-31 35 0
-29 52 96 0
-34 -47 -63 0
7 -47 97 0
21 33 79 0
-7 -23 27 0
-24 53 62 0
-45 -60 -63 0
-22 -74 88 0
24 73 78 0
-35 -79 80 0
36 72 88 0
27 50 -72 0
-2 -59 74 0
7 -12 -69 0
-58 -66 -89 0
-60 61 -63 0
-16 -54 -78 0
6 14 -22 0
-3 -31 83 0
-15 63 -72 0
12 -35 0
22 -54 -62 0
-34 51 71 0
14 76 78 0
-23 42 -56 0
-38 -41 -64 0
-27 -50 -54 0
60 -80 86 0
-25 -26 56 0
-1 13 -20 0
5 -6 -38 0
14 -62 -82 0
-17 -22 -37 0
-26 60 -66 0
11 -82 86 0
18 -60 -77 0
-68 71 72 0
-5 -36 -62 0
9 14 -30 0
34 66 -88 0
-8 -10 -52 0
-34 -45 -78 0
18 73 96 0
-15 -61 68 0
21 -65 -68 0
-22 -33 -58 0
-82 91 -94 0
28 -51 93 0
-35 -68 90 0
25 74 -82 0
-2 42 -93 0
3 9 -39 0
-7 58 83 0
12 -43 -91 0
-11 -31 -78 0
13 20 93 0
-2 22 -87 0
-40 63 84 0
-4 -42 61 0
44 -63 -96 0
44 45 53 0
-5 25 89 0
-34 -38 -68 0
50 63 -66 0
10 59 -91 0
-18 -24 95 0
-31 76 94 0
53 -93 0
-6 -9 56 0
27 89 -94 0
14 24 -52 0
-18 -43 -60 0
-41 74 89 0
-4 -19 -79 0
-20 28 78 0
18 80 -84 0
3 -67 79 0
-2 -80 90 0
-35 -45 58 0
-23 -69 -96 0
35 53 -86 0
-28 34 -37 0
58 65 95 0
12 -40 -53 0
-13 -22 59 0
13 35 52 0
16 -24 92 0
5 36 -55 0
-9 53 -81 0
-35 39 -65 0
-10 84 85 0
6 -21 78 0
-69 -77 -92 0
29 -59 60 0
-12 -32 -75 0
22 -24 30 0
71 83 88 0
54 63 -77 0
-9 -80 -94 0
5 15 54 0
9 46 86 0
-26 -44 -85 0
46 -67 90 0
-34 -50 -55 0
41 68 -95 0
-17 88 89 0
6 18 -51 0
-21 -44 -66 0
52 -71 -86 0
-35 40 64 0
-7 -13 30 0
51 -53 -58 0
-1 16 -25 0
56 -61 -63 0
-47 61 86 0
46 55 -62 0
13 -23 -81 0
2 -34 -77 0
13 20 45 0
-2 -13 -55 0
13 -75 -80 0
22 57 -83 0
29 -42 -84 0
59 61 -86 0
-37 -64 -89 0
-10 84 -89 0
27 68 97 0
14 20 -40 0
-11 -53 -70 0
4 -22 94 0
24 32 61 0
9 45 -60 0
50 61 92 0
-34 -46 53 0
-6 -35 -63 0
-5 40 -69 0
-13 -73 79 0
-30 40 93 0
-38 76 85 0
11 57 78 0
13 71 0
-60 -68 -76 0
-34 -56 70 0
14 -72 -74 0
-24 31 56 0
20 21 97 0
-1 31 74 0
55 65 84 0
-8 73 0
-18 -67 -76 0
-8 50 -55 0
-26 83 84 0
-33 92 -95 0
-41 66 -94 0
17 -25 58 0
10 -15 -77 0
-12 -35 51 0
3 -64 66 0
12 13 -80 0
24 57 71 0
23 25 82 0
6 -83 -85 0
37 -45 92 0
3 5 -92 0
-6 -11 -21 0
-15 43 -79 0
63 66 85 0
-17 18 25 0
22 23 -33 0
32 58 68 0
15 -77 -86 0
13 -15 -58 0
-11 32 -82 0
-42 49 80 0
-14 57 82 0
-52 54 81 0
-11 -71 -95 0
4 64 77 0
-30 -34 70 0
36 -84 -86 0
-14 60 69 0
62 -85 -87 0
-25 -93 -97 0
-43 -68 -96 0
19 24 49 0
-9 65 78 0
7 48 93 0
50 58 97 0
-21 -59 74 0
-19 27 92 0
10 21 42 0
16 47 48 0
35 61 84 0
49 -81 89 0
12 -39 96 0
-20 -39 -51 0
28 -59 -93 0
42 49 82 0
5 10 92 0
22 -62 -86 0
-13 -74 80 0
-4 -5 -58 0
-19 -21 -74 0
