p cnf 93 343
-3 -83 0
-22 -25 78 0
2 -41 50 0
-4 39 53 0
-64 83 0
50 -65 -92 0
72 -75 -87 0
-21 -66 77 0
-40 -48 81 0
-27 -58 -63 0
29 -71 80 0
38 87 0
8 14 65 0
29 -49 -92 0
68 71 -72 0
-10 -34 65 0
78 79 84 0
19 -56 -83 0
-51 52 -69 0
6 36 -58 0
-37 38 -47 0
-12 30 -77 0
18 -68 -79 0
-6 14 79 0
-4 33 -55 0
23 77 78 0
13 -47 -61 0
23 59 62 0
3 17 67 0
-37 -51 68 0
42 66 93 0
-27 -56 75 0
25 -34 79 0
5 -6 74 0
-41 -69 70 0
-1 15 92 0
40 -82 87 0
-2 -12 84 0
45 87 92 0
-23 46 0
-5 27 -41 0
-10 -36 79 0
-3 -19 77 0
-9 -10 82 0
5 6 -47 0
-53 70 0
10 25 -27 0
62 65 92 0
-39 -70 -71 0
-62 76 79 0
-23 57 0
-34 -66 90 0
53 -80 -84 0
-35 -51 -82 0
12 -46 49 0
-24 34 80 0
-31 61 62 0
1 11 90 0
-1 75 -88 0
-27 68 -78 0
-34 36 -63 0
34 45 -74 0
5 -17 54 0
-27 -88 -89 0
-17 -25 -78 0
29 -31 -61 0
67 -73 -81 0
-3 -66 -67 0
-9 -42 75 0
-17 74 -91 0
-48 56 -85 0
81 -88 0
28 63 -64 0
-20 65 93 0
-26 -86 -90 0
46 -63 65 0
-19 68 -72 0
-12 -14 -75 0
-25 -47 48 0
-44 53 58 0
70 78 92 0
-43 66 -72 0
-11 -37 86 0
3 12 49 0
9 23 -26 0
-35 61 0
5 -17 81 0
1 12 53 0
-5 -15 82 0
-26 39 -56 0
19 54 -61 0
-12 -50 72 0
51 59 -84 0
22 -28 51 0
4 10 -18 0
4 -20 -59 0
-29 -37 -63 0
64 -67 -79 0
-11 26 -62 0
56 84 89 0
29 64 -84 0
9 -12 14 0
29 -57 93 0
-20 29 50 0
22 25 0
-28 -43 76 0
-21 45 -92 0
-5 22 90 0
3 7 -86 0
-7 -10 32 0
54 -79 91 0
25 49 61 0
-13 34 -53 0
-22 64 -71 0
32 38 90 0
15 -17 -61 0
-25 61 -70 0
-40 -81 0
27 34 -53 0
65 66 -91 0
72 75 83 0
-18 -31 -51 0
55 67 -76 0
-11 -70 -92 0
14 -29 33 0
-66 81 88 0
-15 -20 -92 0
-14 -38 -57 0
28 -29 41 0
-6 68 -84 0
5 -73 75 0
27 -38 76 0
-9 -46 51 0
64 65 73 0
32 48 59 0
5 -21 77 0
-53 -82 0
25 -42 43 0
-3 56 77 0
-21 53 93 0
32 49 63 0
16 77 90 0
-1 7 79 0
-36 -65 -75 0
40 58 0
9 41 67 0
-26 -46 -93 0
67 -85 91 0
-12 20 -76 0
-1 8 40 0
-3 21 -46 0
-14 31 73 0
11 43 65 0
-35 -61 67 0
