p cnf 94 353
32 53 82 0
8 -30 -43 0
19 -22 -45 0
28 -32 59 0
-13 26 -45 0
-4 8 0
-26 -31 -57 0
24 66 74 0
-8 56 63 0
26 -71 0
-16 -46 -86 0
35 88 91 0
23 76 -84 0
11 -16 76 0
-5 -41 -75 0
-64 73 81 0
-8 -26 -43 0
-1 20 -63 0
1 31 -88 0
-6 -11 93 0
36 -46 -81 0
-13 -37 -76 0
-10 78 -87 0
-66 -73 87 0
-34 -43 0
46 66 84 0
-14 82 85 0
20 39 62 0
31 43 -77 0
-8 26 -92 0
-8 88 -92 0
4 35 -67 0
8 19 -75 0
12 -34 37 0
-46 75 76 0
27 -63 81 0
-21 -87 0
11 -43 -66 0
-16 32 -89 0
16 41 59 0
-20 44 59 0
12 -28 -48 0
24 -63 -76 0
-66 67 76 0
-17 54 67 0
7 45 92 0
-33 -65 -73 0
-65 -78 0
-10 -20 76 0
-2 58 -85 0
-17 85 0
17 -27 0
-34 50 56 0
-36 72 74 0
36 -63 -85 0
-17 -36 45 0
-5 13 -73 0
-44 49 86 0
-61 88 93 0
83 89 92 0
-56 79 87 0
22 70 -84 0
33 44 69 0
-53 -63 84 0
-22 -71 -87 0
6 90 0
13 -74 0
-52 53 61 0
-1 69 73 0
14 -33 -89 0
-14 -39 -64 0
9 -45 57 0
11 35 -36 0
22 43 -50 0
-2 26 -68 0
-24 -28 51 0
-67 73 77 0
-24 46 93 0
-37 47 -61 0
-38 80 82 0
-23 -49 -62 0
4 31 74 0
28 81 91 0
-49 -81 87 0
-3 -77 -81 0
-62 -71 -89 0
-10 16 -32 0
-22 45 49 0
-8 12 37 0
2 -50 64 0
64 73 93 0
-2 54 -65 0
-52 -64 74 0
-13 50 -92 0
-2 -75 -80 0
-13 -19 -43 0
-4 24 59 0
-5 -72 87 0
18 20 -50 0
14 57 -61 0
-17 -50 67 0
2 -38 89 0
-23 35 85 0
-1 -80 -88 0
-41 -46 -62 0
-35 -82 88 0
-10 50 52 0
4 7 -25 0
-26 60 69 0
19 36 -92 0
21 57 -58 0
3 22 -57 0
32 -34 56 0
14 43 44 0
-32 -36 -59 0
34 -60 -92 0
32 -48 71 0
32 42 -68 0
2 -30 -67 0
-10 -76 80 0
19 -33 -80 0
7 -11 94 0
-32 50 -80 0
12 48 66 0
68 69 92 0
36 48 -65 0
54 69 -81 0
-10 -22 -63 0
-8 -9 -81 0
-48 -71 -85 0
43 -46 -76 0
24 -59 91 0
8 -41 -42 0
5 33 -81 0
47 -50 -59 0
19 -25 85 0
42 -51 81 0
5 -33 55 0
-25 -37 49 0
-11 25 -34 0
9 20 53 0
-26 -31 -87 0
-11 14 -44 0
-67 70 -87 0
17 -43 -60 0
14 -22 -45 0
-25 36 -90 0
56 63 -89 0
-55 58 71 0
-55 -65 78 0
14 -46 85 0
-26 33 -59 0
-11 -20 60 0
10 26 -92 0
-4 48 81 0
-18 54 77 0
-1 4 22 0
-24 28 -48 0
1 -55 65 0
-56 64 -66 0
41 -49 -65 0
-34 -62 91 0
-5 47 -53 0
7 -74 93 0
3 64 88 0
44 -49 56 0
-3 -75 81 0
-28 -42 84 0
5 -18 28 0
-35 -48 -64 0
-51 -53 -56 0
22 -25 34 0
28 -62 91 0
55 81 89 0
48 -51 81 0
-32 -38 48 0
-9 83 86 0
-39 47 91 0
37 -75 0
20 47 -88 0
-24 48 -76 0
6 38 -86 0
7 -30 44 0
15 -84 -94 0
-2 11 -46 0
-16 56 85 0
32 66 -76 0
17 35 -47 0
-17 49 0
39 -93 0
-22 64 -79 0
41 69 -81 0
18 40 59 0
2 55 63 0
1 -92 -94 0
-25 -74 82 0
8 -14 83 0
-38 44 78 0
12 54 76 0
2 42 -93 0
28 29 -63 0
-6 60 -68 0
13 -26 81 0
-75 79 -85 0
-18 21 70 0
30 -56 0
16 26 36 0
-9 16 93 0
24 -80 -87 0
42 -68 -86 0
14 -56 -68 0
8 -9 74 0
4 -37 -90 0
-3 24 42 0
2 23 64 0
28 45 -91 0
-18 34 -90 0
-47 54 -85 0
-24 -81 0
-26 54 -66 0
-31 59 90 0
-6 -33 54 0
7 -40 -44 0
7 32 71 0
-37 -41 -94 0
35 36 -41 0
-33 68 86 0
-64 -73 91 0
32 61 75 0
24 -76 88 0
12 36 49 0
22 29 -68 0
-40 -51 72 0
15 22 60 0
6 62 82 0
-49 -61 0
9 -24 -49 0
-22 -76 -80 0
4 -34 82 0
23 37 -74 0
10 20 -82 0
17 74 -92 0
20 34 -66 0
23 50 -66 0
-33 -48 -75 0
60 -65 -81 0
-6 -16 75 0
-6 -87 0
22 41 -66 0
9 -39 80 0
-4 -22 -25 0
21 -29 -35 0
-27 29 50 0
-12 -39 68 0
5 35 67 0
-17 88 0
4 -29 73 0
-45 76 -77 0
-18 48 53 0
65 71 72 0
19 -71 -77 0
78 81 0
2 71 -78 0
-38 72 0
29 -45 -85 0
11 -24 -65 0
17 69 0
13 42 -48 0
-13 15 -19 0
-51 -54 -59 0
-32 -53 -64 0
-8 74 -77 0
43 -65 -94 0
-50 66 85 0
7 46 -48 0
-10 14 23 0
-55 -59 80 0
59 65 -69 0
-15 27 0
-51 90 94 0
8 50 60 0
23 77 94 0
-21 -27 -94 0
28 30 0
33 67 91 0
6 -33 -63 0
-22 42 -85 0
-10 32 -79 0
-30 44 48 0
-1 36 -38 0
-59 -62 78 0
20 -69 -83 0
-22 -68 77 0
-43 -47 -80 0
43 -64 66 0
-28 -48 88 0
3 -30 45 0
-9 -10 -37 0
-77 78 92 0
-3 -15 -81 0
15 -92 0
-10 -28 -61 0
15 -17 -74 0
-11 34 35 0
19 56 69 0
3 85 -89 0
-23 46 53 0
-31 55 64 0
12 15 55 0
13 40 -53 0
51 62 -68 0
-35 -72 -91 0
-32 -33 -67 0
8 -9 93 0
75 81 89 0
14 -27 59 0
-30 -32 -47 0
-18 -43 0
25 43 46 0
12 32 63 0
44 65 76 0
34 -65 -83 0
-5 22 -76 0
-21 -29 -38 0
23 31 -78 0
-12 73 -83 0
-29 34 56 0
-61 68 69 0
28 -47 51 0
29 44 -79 0
34 44 -72 0
40 -42 62 0
72 92 0
9 75 -89 0
-33 35 -52 0
-11 -92 0
-29 -39 -89 0
-29 87 0
-7 52 -86 0
15 -35 78 0
16 -43 -68 0
15 35 -93 0
35 50 -70 0
-16 45 67 0
-41 46 0
37 92 -94 0
-16 -23 -34 0
49 -79 -86 0
-23 -79 89 0
-28 -29 -41 0
-14 21 56 0
-33 -81 94 0
-5 -55 56 0
