p cnf 95 357
1 -67 -70 0
3 -76 -83 0
22 24 0
-25 -47 68 0
22 30 82 0
-7 -28 -40 0
48 -87 0
-13 16 46 0
-3 73 -90 0
-44 -89 -91 0
-3 -7 80 0
-23 27 -78 0
2 41 78 0
-53 94 0
5 -70 -71 0
56 72 0
-2 34 39 0
-59 -71 84 0
-5 87 -93 0
-63 -74 76 0
-27 -57 85 0
-50 88 -91 0
-13 -64 -80 0
-16 -32 66 0
-19 -45 -49 0
8 86 88 0
-5 30 61 0
-12 55 81 0
-59 90 -91 0
7 73 -75 0
24 -70 71 0
24 -62 -87 0
12 -16 91 0
2 -15 25 0
-36 55 60 0
-24 45 72 0
-7 22 39 0
60 77 0
-3 -85 0
-27 -50 54 0
-82 -83 94 0
-17 21 -77 0
-21 69 -84 0
47 72 74 0
27 35 76 0
12 26 -46 0
27 -53 -92 0
6 32 -46 0
-3 -24 -63 0
-3 12 49 0
-23 -37 -55 0
41 -88 89 0
-26 56 81 0
-33 -34 76 0
16 -24 88 0
28 78 88 0
-35 -41 45 0
11 -13 -75 0
29 40 -93 0
50 -52 71 0
26 -28 89 0
52 64 -88 0
-4 -28 -83 0
-15 40 -52 0
7 -77 86 0
-40 45 -55 0
-39 44 56 0
1 5 -13 0
-3 -76 83 0
48 -67 77 0
52 77 80 0
-56 -59 -60 0
40 -80 0
-47 -59 -95 0
-5 25 95 0
10 -60 92 0
-43 -47 -94 0
-65 -79 -83 0
78 79 -87 0
28 -69 81 0
-5 75 0
-22 -52 -93 0
-3 -53 68 0
-10 -95 0
8 77 0
-15 50 -62 0
-2 -22 0
59 -66 -71 0
16 74 85 0
-25 33 77 0
-33 63 91 0
59 70 -91 0
22 35 -49 0
-27 -53 59 0
-38 41 44 0
11 -25 -77 0
-21 33 59 0
7 26 51 0
-21 83 84 0
-20 25 -30 0
41 -53 -80 0
-49 71 -92 0
-25 38 59 0
1 23 83 0
11 20 -75 0
24 -25 64 0
-22 68 87 0
-20 -34 -50 0
77 -81 0
-8 28 94 0
34 -58 75 0
-19 53 -63 0
4 14 -24 0
22 54 -61 0
-20 36 -51 0
52 58 94 0
