p cnf 95 347
-10 34 88 0
-6 -31 50 0
8 51 -55 0
35 64 -75 0
-32 -68 94 0
-11 28 56 0
14 -15 -16 0
40 53 -92 0
10 12 -74 0
-20 26 92 0
23 -29 -53 0
47 77 85 0
37 -67 -91 0
52 -66 86 0
-43 -79 -91 0
25 -39 -76 0
-11 -61 -67 0
-18 -22 -48 0
-52 -58 -64 0
3 -25 -27 0
-38 42 81 0
-15 23 -26 0
9 50 -57 0
-64 -75 93 0
-20 69 90 0
-5 49 -79 0
-11 -67 -87 0
1 18 -60 0
50 -55 57 0
59 -63 -77 0
19 -59 70 0
-14 19 89 0
16 -35 -41 0
-16 -69 79 0
43 -45 69 0
-14 64 -71 0
2 -34 -38 0
55 -66 71 0
66 -71 77 0
-16 69 93 0
23 25 -53 0
9 -45 -48 0
-2 -90 -94 0
32 52 53 0
17 47 -80 0
24 60 89 0
-35 -73 0
3 -23 88 0
-25 -32 -47 0
-21 -37 64 0
24 75 -90 0
13 -78 83 0
62 -74 -95 0
-37 -61 -78 0
51 -73 0
14 84 -93 0
-3 -19 -36 0
-36 61 -77 0
13 43 67 0
-38 -81 95 0
32 -81 -93 0
11 28 29 0
14 -27 73 0
30 36 -46 0
23 -83 -86 0
7 41 0
-13 20 46 0
11 69 -84 0
39 -42 -43 0
36 67 85 0
-46 -77 81 0
1 47 81 0
-13 -30 68 0
-33 37 77 0
41 -54 -74 0
63 -76 -82 0
4 -26 87 0
26 32 -57 0
-39 57 -95 0
-30 33 52 0
-6 -20 63 0
37 44 -59 0
35 50 -71 0
-46 -49 -55 0
18 79 95 0
-29 -39 0
48 49 55 0
1 47 -84 0
-33 -40 79 0
-9 13 -85 0
-6 25 87 0
45 -60 0
-5 -40 62 0
39 54 62 0
-18 -20 22 0
-19 26 -86 0
5 51 -55 0
71 77 -88 0
16 46 72 0
1 27 38 0
22 -64 91 0
-5 9 -51 0
33 -41 -63 0
47 -67 88 0
9 -19 78 0
5 52 70 0
-35 69 0
7 21 30 0
-18 66 0
-5 8 -16 0
36 -71 -72 0
11 -14 33 0
-11 -61 83 0
10 -20 48 0
12 52 67 0
-17 28 -29 0
16 32 37 0
-3 -13 -26 0
-10 70 79 0
39 68 -78 0
-12 35 85 0
-20 -42 -47 0
4 -6 89 0
25 26 -93 0
19 44 -84 0
22 -30 84 0
-1 45 -85 0
58 61 -73 0
-28 -69 91 0
44 -47 -71 0
-39 -48 50 0
56 -78 -87 0
-24 82 92 0
-10 48 -92 0
-12 37 65 0
71 -84 0
39 -40 -42 0
26 64 -74 0
6 29 46 0
-35 -63 71 0
18 20 65 0
-24 40 -67 0
-14 42 0
-31 80 82 0
-51 -86 -91 0
-37 53 -71 0
-47 49 76 0
54 60 0
7 27 45 0
-3 9 40 0
21 85 94 0
45 78 -92 0
8 18 -71 0
8 38 -63 0
-66 -70 -95 0
4 -61 -73 0
-9 24 45 0
27 74 87 0
-3 -71 94 0
-3 49 -78 0
35 37 -72 0
24 26 -49 0
-11 52 -54 0
-8 -43 52 0
36 67 -74 0
-21 -68 -75 0
55 -62 93 0
6 -85 87 0
-48 76 0
8 -10 45 0
-8 25 -59 0
-25 -45 54 0
19 75 85 0
-43 45 -65 0
34 43 -84 0
33 58 88 0
-4 85 93 0
31 -34 58 0
-22 51 66 0
-11 -19 84 0
28 -61 -88 0
-20 -37 -67 0
-25 -36 88 0
-6 22 49 0
-58 62 -79 0
34 -77 83 0
47 70 -78 0
11 -12 26 0
6 52 55 0
11 34 -90 0
54 56 -78 0
-16 73 -89 0
9 -50 57 0
-1 12 77 0
-30 69 0
-32 51 54 0
-87 -89 92 0
-24 80 95 0
-20 34 71 0
10 -29 -86 0
-20 26 65 0
-52 -65 90 0
-53 77 0
3 19 -39 0
-9 25 67 0
-6 -35 36 0
34 49 -92 0
10 -68 89 0
-14 55 82 0
65 83 -93 0
-9 -79 83 0
-19 -43 61 0
19 45 -60 0
5 79 84 0
-50 -56 -77 0
-3 -51 -56 0
19 -23 41 0
-26 -86 0
14 71 -88 0
-22 -44 -90 0
24 38 -91 0
4 70 89 0
-9 -45 55 0
-40 76 79 0
-8 -56 0
7 -53 -87 0
-35 -55 -78 0
25 39 78 0
32 45 -68 0
13 -20 -61 0
-13 -58 -60 0
24 58 94 0
-5 20 -74 0
9 15 79 0
-24 27 -59 0
8 22 -47 0
33 56 -63 0
11 -68 -94 0
-29 -35 54 0
-7 -27 90 0
-55 -73 -77 0
-2 24 -83 0
47 50 74 0
-42 47 71 0
11 -32 -65 0
47 -48 64 0
10 -24 -38 0
8 -58 82 0
-58 60 76 0
-29 36 60 0
4 18 -41 0
-23 88 -92 0
-61 -91 0
-49 -59 -90 0
-6 -11 -62 0
-1 52 86 0
-3 38 84 0
-13 -51 -71 0
-14 -62 82 0
49 63 -94 0
14 43 69 0
-43 -44 78 0
17 -52 0
-45 54 -56 0
13 51 -75 0
2 35 -58 0
-17 57 0
36 -46 47 0
-61 -63 88 0
86 -88 -95 0
-28 -56 77 0
-49 -51 -91 0
29 60 89 0
58 70 89 0
-48 56 -74 0
-55 61 80 0
-12 -76 -89 0
79 -91 95 0
-27 -53 -85 0
4 -22 25 0
3 -15 -39 0
-10 11 29 0
41 -63 -88 0
-20 45 63 0
-54 -58 -64 0
-31 -59 -73 0
-38 -80 -87 0
9 27 -63 0
4 -53 -81 0
-24 68 91 0
20 38 -95 0
78 -87 0
2 57 -93 0
14 -59 64 0
30 49 86 0
13 -57 -74 0
-27 -61 85 0
8 -32 -93 0
3 72 0
53 72 82 0
-52 84 -91 0
-15 -39 94 0
3 -14 -25 0
6 -14 85 0
68 81 -88 0
-26 30 -61 0
-40 58 -59 0
36 -43 63 0
-84 -89 92 0
-22 72 87 0
-35 52 66 0
-16 -70 -73 0
-15 22 46 0
12 -78 92 0
25 42 -52 0
20 -46 74 0
10 63 94 0
-4 7 47 0
-16 -25 -55 0
-27 53 54 0
32 -59 84 0
-5 -68 82 0
-10 -34 0
-62 -64 -69 0
19 46 -84 0
17 -37 78 0
17 33 -82 0
-21 64 94 0
65 -70 -93 0
-52 -54 -59 0
27 -78 91 0
-48 -64 82 0
-3 25 76 0
16 -63 -93 0
-33 43 -86 0
-30 -62 67 0
-61 64 -77 0
10 11 -35 0
21 57 -83 0
-50 59 -83 0
6 13 -29 0
32 -46 66 0
-8 19 -54 0
6 18 27 0
14 40 77 0
-10 -34 -53 0
-30 88 90 0
