p cnf 95 359
-34 63 95 0
24 37 -63 0
-11 48 -85 0
32 58 95 0
-34 -48 81 0
23 51 95 0
-3 27 49 0
-24 29 -38 0
20 -34 -85 0
-53 -55 -66 0
-21 81 -93 0
-54 56 -90 0
10 -37 -69 0
35 -44 -52 0
-10 -34 -90 0
2 27 84 0
-47 -67 71 0
-27 54 -79 0
-5 -35 -37 0
2 52 54 0
17 -27 -58 0
-23 -47 -65 0
-50 -61 -70 0
3 -52 64 0
8 -41 71 0
-21 51 65 0
9 24 63 0
-17 58 66 0
-48 50 95 0
-2 -46 -78 0
37 38 -73 0
34 74 -94 0
3 -32 -62 0
4 -8 -93 0
-28 37 68 0
-11 -87 90 0
-12 -27 86 0
-3 23 31 0
-9 -15 40 0
-33 57 -61 0
17 49 -82 0
-11 49 -84 0
2 -29 -55 0
-34 -66 -93 0
22 87 0
46 68 -76 0
-6 -17 26 0
42 -65 -92 0
39 -56 -93 0
3 28 91 0
-11 -67 74 0
13 31 -36 0
24 72 -85 0
3 26 46 0
29 -37 -93 0
41 78 -80 0
38 76 89 0
30 -41 -45 0
39 -52 69 0
-27 -81 85 0
-8 -22 92 0
-2 -25 69 0
23 -58 64 0
-45 49 82 0
19 -43 71 0
39 77 0
-62 83 0
39 55 -85 0
-12 33 -64 0
46 -77 -90 0
-20 -23 93 0
-35 44 62 0
-43 83 87 0
-9 59 89 0
-2 -36 89 0
-9 24 91 0
-38 -68 -77 0
-20 -54 -83 0
-12 73 81 0
27 -33 -78 0
16 -40 51 0
2 15 34 0
7 -65 68 0
31 -34 -61 0
26 39 54 0
7 -16 0
17 -69 -93 0
-15 -50 95 0
24 -33 65 0
9 47 56 0
5 -44 66 0
20 -52 74 0
-36 -49 58 0
-17 66 95 0
-10 24 47 0
-17 22 32 0
-44 46 -62 0
-19 38 91 0
35 -47 87 0
-13 -59 68 0
-8 44 80 0
27 44 68 0
-57 67 0
51 54 -73 0
-1 6 -95 0
8 -14 -20 0
-48 53 91 0
-4 16 19 0
6 10 -36 0
14 52 -60 0
5 -21 48 0
37 54 -60 0
-44 45 -91 0
-66 72 93 0
2 -13 93 0
-19 -44 0
22 59 -72 0
-51 54 61 0
-38 -58 82 0
2 -17 -34 0
22 -75 77 0
-18 27 -66 0
-28 -43 61 0
-36 44 -88 0
-1 4 66 0
15 74 76 0
-17 -19 -71 0
-16 -55 71 0
-14 -41 50 0
44 -83 89 0
-12 -32 38 0
-7 71 -90 0
-24 61 65 0
-24 49 56 0
1 -66 0
-20 -41 74 0
-15 44 -49 0
6 -33 88 0
63 -76 83 0
37 -65 -68 0
-9 -88 90 0
16 -32 -64 0
7 33 41 0
-7 10 85 0
-12 -61 62 0
15 -50 -69 0
-66 -74 -85 0
-24 55 -89 0
19 63 0
-26 68 71 0
-35 69 76 0
14 -41 -43 0
-53 58 -59 0
43 -55 91 0
77 -85 -91 0
-14 -16 72 0
-19 -60 -70 0
10 -49 -80 0
3 8 -59 0
-37 44 84 0
-6 46 -95 0
-3 35 37 0
-3 -14 48 0
-8 -44 -65 0
5 11 32 0
1 -50 69 0
-35 44 89 0
-55 -84 -94 0
-10 -48 85 0
-2 3 -74 0
-3 10 -15 0
2 69 88 0
-46 -52 84 0
-23 56 74 0
8 -22 -90 0
-74 75 -79 0
-18 -50 -54 0
12 27 85 0
-44 -60 -77 0
26 -32 93 0
9 32 53 0
15 48 -73 0
-1 53 -95 0
17 81 92 0
2 -27 29 0
-3 31 -94 0
4 -12 -65 0
11 -25 54 0
64 -78 -93 0
19 72 -74 0
-30 32 73 0
34 -47 73 0
-19 -28 36 0
-71 78 90 0
-4 -67 -80 0
-13 23 -61 0
13 47 -91 0
-4 11 -46 0
4 54 -73 0
16 -46 -62 0
-13 -26 -57 0
15 -24 -90 0
7 -57 -69 0
4 59 -81 0
-63 -76 94 0
8 45 59 0
-18 72 -93 0
60 75 81 0
-26 39 -76 0
3 48 63 0
-29 35 65 0
-47 -66 87 0
67 74 -92 0
-44 85 95 0
-55 71 72 0
-10 -28 -44 0
43 -86 93 0
-14 -29 87 0
61 -71 -74 0
-12 -75 85 0
40 42 82 0
10 -25 80 0
1 9 66 0
17 28 52 0
-6 37 52 0
40 66 0
8 38 53 0
3 -54 82 0
3 43 -88 0
24 49 82 0
-25 -40 69 0
-28 67 85 0
-56 79 90 0
-55 -93 0
1 -79 80 0
-10 -59 65 0
-23 -52 0
3 49 -57 0
55 -73 87 0
-9 -65 67 0
20 -34 -93 0
2 -74 75 0
25 40 79 0
9 -52 -72 0
-29 -49 -58 0
-48 49 77 0
-27 56 -75 0
-31 -52 -70 0
41 76 -82 0
-2 28 -43 0
-19 -28 -36 0
29 63 -84 0
-20 -25 78 0
-44 -65 -85 0
7 21 -31 0
12 35 -58 0
34 63 -93 0
21 24 -55 0
-47 61 68 0
1 40 41 0
-8 53 91 0
27 29 33 0
1 -2 -17 0
-18 26 -32 0
56 62 64 0
-4 12 -49 0
48 -88 0
-1 69 84 0
-8 43 -57 0
65 77 -85 0
14 -32 77 0
43 53 62 0
3 -28 -38 0
35 51 -65 0
-31 -55 68 0
-7 -51 94 0
-25 -32 84 0
44 65 -66 0
68 72 -77 0
1 64 77 0
-19 -31 0
36 63 73 0
3 -53 -84 0
8 -27 -38 0
41 -43 -83 0
