p cnf 95 346
74 -86 87 0
-9 10 83 0
60 65 -70 0
-2 -31 36 0
2 -72 -74 0
-34 51 57 0
-12 -26 50 0
39 -43 -88 0
31 51 -91 0
50 85 -95 0
-10 -37 39 0
20 -77 -90 0
40 -55 61 0
-42 68 -76 0
5 -11 91 0
-13 -37 -59 0
-2 4 -13 0
26 32 -87 0
-63 -86 0
-12 32 -94 0
-26 36 -76 0
28 53 64 0
-48 -59 93 0
18 66 77 0
-38 -65 -86 0
66 69 -81 0
6 -27 -32 0
12 31 -44 0
-45 64 -88 0
-55 -60 -87 0
-12 -50 92 0
-4 -76 85 0
58 70 -84 0
70 -74 -76 0
-55 -86 0
-5 82 94 0
9 66 -72 0
11 -21 -59 0
-23 -51 90 0
23 73 -87 0
-41 84 95 0
42 49 -77 0
42 -68 -72 0
9 -65 76 0
23 -73 74 0
3 -60 73 0
24 71 91 0
40 62 89 0
-15 30 0
-15 23 65 0
-37 60 93 0
-23 -91 95 0
-6 -51 -88 0
14 42 -66 0
-22 -28 37 0
-5 15 82 0
19 61 91 0
-5 -15 72 0
19 -22 65 0
-23 24 -64 0
-48 -76 80 0
-6 -59 65 0
57 -77 -95 0
11 -23 57 0
19 -52 76 0
10 37 50 0
-59 83 0
-8 -40 83 0
62 -66 -77 0
-2 -12 66 0
-60 74 87 0
-34 69 0
30 -37 0
6 -41 55 0
-24 -35 83 0
-74 89 0
-31 43 -78 0
-15 46 -85 0
4 11 -26 0
7 -28 -50 0
-17 94 0
-2 -11 -72 0
-10 -35 -68 0
10 -23 27 0
-17 -85 -91 0
10 -43 -66 0
2 12 57 0
-2 -80 87 0
-20 -44 -66 0
-38 -43 -84 0
6 71 81 0
-42 74 -94 0
6 -91 -92 0
-7 -39 -54 0
15 -46 -94 0
62 -64 75 0
-9 57 -63 0
-5 -48 -79 0
-3 -10 28 0
-14 -16 37 0
51 -70 -91 0
-46 77 -84 0
-2 -42 78 0
28 -59 -67 0
20 -41 84 0
-21 -51 73 0
4 -17 -67 0
25 56 -76 0
41 60 92 0
-14 -16 51 0
31 63 -64 0
2 21 30 0
5 20 -21 0
4 19 55 0
-12 16 56 0
26 42 67 0
19 -21 50 0
1 4 -33 0
5 74 84 0
22 -41 -51 0
46 -58 90 0
-51 -55 -76 0
3 22 -83 0
-16 -19 23 0
-35 -54 82 0
-36 70 95 0
-39 -46 -77 0
21 35 48 0
-10 15 35 0
-27 60 0
34 -83 95 0
-11 33 91 0
-17 53 86 0
-15 -26 -87 0
61 -83 -91 0
-16 60 73 0
2 14 42 0
-15 71 75 0
