p cnf 95 351
33 -65 71 0
-34 -72 83 0
-38 -42 80 0
12 -43 48 0
-8 -30 37 0
3 -64 73 0
53 -64 -66 0
-17 24 41 0
6 -9 -75 0
-2 65 76 0
-27 55 80 0
-6 -25 84 0
13 25 32 0
-6 -78 90 0
-23 36 69 0
1 53 72 0
-28 56 -74 0
-32 -92 93 0
-5 43 -48 0
3 40 -61 0
-10 13 -16 0
25 -28 -82 0
-27 44 90 0
-61 77 -81 0
-24 34 71 0
7 51 83 0
-1 30 -77 0
6 67 -70 0
-34 49 -86 0
8 60 -75 0
-23 45 -89 0
17 -39 92 0
46 -48 0
34 59 -60 0
12 27 52 0
6 26 84 0
-16 23 -94 0
-33 -59 -68 0
1 4 17 0
-29 64 -82 0
3 -44 89 0
2 43 -83 0
72 -75 -83 0
24 56 -63 0
8 -60 -75 0
9 -12 47 0
-19 44 -56 0
-84 -93 0
17 65 -69 0
31 47 76 0
16 89 95 0
-50 51 -80 0
64 -73 94 0
-16 -20 -72 0
-19 -81 88 0
1 76 0
-36 71 79 0
-36 -86 0
3 -30 85 0
-11 70 83 0
-21 52 -82 0
-40 -55 -69 0
-6 33 47 0
-23 -24 70 0
16 -20 70 0
-42 -69 81 0
-20 -77 -78 0
-11 30 -36 0
16 42 -80 0
34 52 94 0
46 -53 65 0
50 93 -95 0
14 -40 50 0
29 42 85 0
15 60 93 0
-11 13 -38 0
-3 -16 -45 0
18 35 88 0
29 33 0
4 35 -72 0
2 -27 56 0
9 61 -63 0
-5 -59 91 0
17 76 -84 0
-10 33 79 0
28 45 87 0
36 -58 -90 0
4 60 -92 0
22 -83 85 0
10 -18 95 0
20 -64 0
17 -37 -76 0
19 -21 83 0
-1 -6 -17 0
-7 58 83 0
9 28 -33 0
52 -76 -95 0
26 50 81 0
-13 44 -71 0
-2 57 -76 0
-8 37 79 0
26 50 55 0
33 42 92 0
-75 -79 89 0
-14 -73 78 0
52 61 -95 0
-15 18 27 0
-56 64 -87 0
16 44 -88 0
12 -14 28 0
11 -29 -50 0
4 -32 68 0
29 54 -64 0
-35 -41 89 0
24 -30 -64 0
7 28 77 0
3 9 64 0
30 58 93 0
-14 -17 88 0
59 82 89 0
-2 -3 -85 0
-1 10 -78 0
5 42 -80 0
-5 51 -86 0
-32 52 83 0
-24 40 77 0
11 -32 53 0
-2 39 0
37 -41 -80 0
17 -82 -84 0
44 -53 -85 0
17 29 41 0
4 -8 -91 0
24 29 48 0
-9 -14 87 0
41 -50 -64 0
1 5 -23 0
10 81 95 0
-1 43 56 0
17 -36 -60 0
49 -61 80 0
36 83 84 0
14 25 -28 0
-43 66 70 0
3 -25 -49 0
-37 -65 70 0
79 89 -93 0
-65 -94 0
33 40 88 0
16 48 -94 0
52 69 0
-45 -69 86 0
6 -72 -81 0
3 -49 -69 0
1 -72 -82 0
10 11 12 0
-6 9 -70 0
14 -71 81 0
24 58 -92 0
34 -44 73 0
5 17 -51 0
71 89 95 0
40 -57 -62 0
23 -84 95 0
-26 58 -81 0
20 -59 94 0
16 64 -92 0
-40 56 -84 0
-2 -54 67 0
-45 67 -85 0
27 -47 65 0
-7 -37 65 0
15 -39 -86 0
-5 -30 79 0
-42 63 -89 0
-12 -47 -80 0
-14 -27 74 0
11 12 -20 0
1 -89 93 0
-3 23 -61 0
4 -18 -62 0
5 71 87 0
-51 -58 64 0
8 -22 50 0
-9 12 14 0
-14 -28 75 0
-54 -68 87 0
-17 30 -50 0
2 -3 -68 0
1 44 84 0
37 -59 -83 0
-39 61 -84 0
15 -42 -44 0
-30 51 67 0
21 40 53 0
27 35 -45 0
-19 -41 57 0
3 27 -54 0
21 24 60 0
5 17 -93 0
2 14 -37 0
-39 82 93 0
-4 5 -22 0
-18 -20 86 0
-3 -36 88 0
-42 50 -74 0
26 42 83 0
2 60 0
-5 -8 39 0
-43 -77 83 0
8 13 -81 0
-19 68 76 0
-60 79 82 0
-20 -26 63 0
38 57 59 0
41 57 -75 0
-22 -35 -88 0
-31 36 38 0
-15 34 -78 0
59 -83 0
14 36 -90 0
36 -45 -88 0
-33 -34 84 0
-39 52 81 0
-60 74 -93 0
24 78 -86 0
12 42 -49 0
10 -26 -30 0
36 40 -60 0
-52 86 -87 0
-6 -15 82 0
-16 17 -55 0
7 -22 83 0
-29 62 87 0
-3 4 34 0
-12 21 -24 0
-17 76 87 0
24 58 -86 0
20 -79 -83 0
-46 56 95 0
-30 42 -84 0
12 -15 63 0
-1 21 48 0
-4 25 -38 0
54 63 65 0
46 77 -80 0
10 -36 58 0
-2 -17 -81 0
3 5 -68 0
36 46 49 0
-41 -57 -58 0
-20 36 43 0
-26 62 -66 0
-39 68 -69 0
-8 20 84 0
-39 -60 81 0
52 -66 71 0
8 -90 0
2 29 -80 0
-51 63 -77 0
-17 50 65 0
-8 -33 -84 0
-33 -67 77 0
73 87 -93 0
29 51 -80 0
21 64 -81 0
44 -68 -81 0
20 -21 -62 0
-14 -59 62 0
12 45 -87 0
-38 59 -77 0
43 61 -70 0
-20 -30 -34 0
-6 42 -83 0
-18 22 71 0
82 88 0
2 69 84 0
-7 37 -60 0
42 47 90 0
78 -80 95 0
46 54 94 0
-8 16 43 0
-14 71 85 0
31 87 94 0
-4 -19 20 0
50 74 95 0
47 69 -74 0
-13 40 -65 0
47 -56 63 0
-81 -83 -86 0
-41 55 -67 0
-36 83 0
21 26 57 0
-17 -21 70 0
-50 76 0
31 -60 -94 0
27 29 -49 0
45 49 92 0
-11 23 78 0
18 72 -74 0
14 -67 -73 0
-2 -24 -80 0
-38 -47 -61 0
-11 49 64 0
22 -28 -82 0
-19 -44 -47 0
-27 -78 -91 0
-35 36 65 0
-15 -32 0
-15 -38 -83 0
-1 -11 34 0
3 -6 20 0
-13 20 -68 0
-27 67 93 0
6 78 80 0
-19 -21 -69 0
-63 -72 -73 0
-16 62 -64 0
20 59 89 0
-34 72 91 0
-12 57 65 0
-17 41 47 0
38 -55 61 0
-12 20 72 0
-1 -35 52 0
-12 24 -32 0
33 -58 -90 0
25 73 92 0
-42 71 -74 0
-28 -82 91 0
-33 48 -68 0
-9 26 -36 0
-3 -22 -46 0
51 -67 -83 0
-26 66 67 0
5 -7 -84 0
-39 -78 88 0
60 80 93 0
-22 -28 -49 0
26 -36 -72 0
-5 -18 70 0
-40 -43 53 0
48 -77 81 0
-44 -50 84 0
58 65 -88 0
-6 22 62 0
35 44 59 0
10 27 34 0
-55 -59 -93 0
-18 39 73 0
-1 -32 37 0
