p cnf 99 394
-29 58 -82 0
-14 43 -63 0
-27 46 82 0
19 -29 -83 0
-3 -62 94 0
50 -92 -98 0
10 12 -18 0
17 -49 70 0
-5 15 -50 0
85 -86 88 0
-1 -29 -95 0
-32 59 72 0
-5 57 -59 0
-33 63 90 0
-6 -48 77 0
-29 80 -92 0
-14 -46 48 0
-31 -41 -75 0
-76 80 91 0
-29 57 66 0
-6 61 -97 0
4 -8 77 0
-1 40 99 0
-5 14 78 0
55 59 -65 0
22 -31 -81 0
39 77 83 0
59 -74 -85 0
-25 -30 75 0
12 23 -46 0
2 46 86 0
-58 -76 -85 0
22 41 -92 0
3 -54 -77 0
62 -73 -82 0
31 -81 84 0
-15 -82 83 0
-8 17 -83 0
16 28 -34 0
-37 -69 73 0
39 -53 -86 0
5 -78 86 0
-31 81 82 0
47 56 -99 0
-5 -46 72 0
-49 -68 -71 0
-7 -23 -97 0
-90 -93 97 0
-22 -56 68 0
-17 -52 -55 0
58 -70 -90 0
14 -33 68 0
-62 72 82 0
26 92 96 0
-11 -21 -59 0
8 36 -76 0
-7 13 18 0
54 66 -68 0
-2 -12 -42 0
34 -68 -93 0
-8 40 57 0
-21 -22 -58 0
-18 -76 -99 0
11 -42 89 0
-33 88 -93 0
-27 69 -85 0
25 -28 -38 0
-29 76 -96 0
-52 58 -60 0
37 -39 73 0
-88 96 99 0
16 48 65 0
46 71 -99 0
-1 -39 47 0
-43 66 -67 0
3 -14 -17 0
-20 65 -69 0
26 -34 65 0
-58 96 98 0
3 17 -74 0
26 -65 -70 0
-13 44 -82 0
-30 -35 42 0
-34 37 40 0
6 -80 87 0
1 48 64 0
-26 49 52 0
3 45 -61 0
44 70 75 0
-6 13 96 0
-30 -80 -88 0
-33 54 -61 0
-1 -29 82 0
49 -58 -77 0
64 77 80 0
32 38 81 0
-36 -63 86 0
16 -17 -88 0
-6 -47 52 0
-28 -51 52 0
-31 -36 -71 0
-9 46 -89 0
-11 26 72 0
25 72 -78 0
-9 35 -47 0
32 -41 -99 0
9 54 -55 0
-13 24 33 0
2 9 53 0
14 26 65 0
-61 -77 95 0
38 -63 78 0
5 26 -96 0
-58 -77 78 0
37 -79 97 0
24 39 -86 0
-52 82 99 0
-38 70 88 0
59 -70 91 0
32 -60 -61 0
-38 -68 96 0
-2 -61 -83 0
15 -56 -80 0
-38 39 -56 0
39 -43 75 0
-46 65 77 0
11 -95 -96 0
-10 -34 65 0
5 -62 -67 0
-9 35 81 0
-18 -55 80 0
-19 -43 -56 0
1 30 -39 0
-13 -30 62 0
-40 48 66 0
16 -28 98 0
50 82 -88 0
-23 61 90 0
-54 78 90 0
-16 -57 93 0
-8 -31 96 0
-9 -26 -33 0
-8 -56 75 0
52 -61 65 0
28 62 99 0
-5 52 -82 0
9 42 -46 0
1 37 -60 0
2 -9 -36 0
67 73 -87 0
12 -49 83 0
-4 9 35 0
-24 36 64 0
-8 29 -60 0
-12 39 -90 0
-10 -18 68 0
-8 41 -90 0
54 83 85 0
-1 67 81 0
-22 -79 96 0
46 55 -57 0
-5 -62 86 0
-14 -39 68 0
13 94 -98 0
-22 36 91 0
34 -57 -80 0
34 -42 82 0
25 -32 95 0
35 70 92 0
3 -35 -82 0
14 -35 45 0
9 -16 89 0
-14 58 66 0
-42 -48 50 0
-6 -20 31 0
-29 83 96 0
11 22 -50 0
16 -37 -97 0
-1 55 -59 0
-50 -97 98 0
-68 74 92 0
12 26 -76 0
-7 -68 76 0
20 37 -65 0
-57 85 92 0
-1 26 34 0
32 44 -82 0
-7 -31 -78 0
37 56 -79 0
7 42 -63 0
39 60 61 0
4 -9 -38 0
-18 -72 -76 0
41 73 79 0
3 76 -98 0
42 -52 58 0
1 63 79 0
-10 -69 97 0
-53 -75 85 0
-4 11 -46 0
-14 -22 29 0
59 67 -82 0
49 78 96 0
40 60 -81 0
24 -37 -40 0
-26 41 95 0
-8 -10 -22 0
-1 -49 -81 0
-6 -80 -90 0
4 24 -37 0
-2 33 68 0
-4 46 -86 0
1 -28 -48 0
16 -43 -82 0
-16 26 -97 0
-28 47 64 0
3 -21 -97 0
-70 82 -91 0
-2 46 -64 0
16 42 44 0
-17 56 96 0
23 -31 55 0
4 19 86 0
15 32 -54 0
44 74 -93 0
-14 -22 93 0
33 36 -82 0
72 92 99 0
-30 -49 75 0
11 -44 74 0
-33 83 -95 0
12 -71 76 0
15 -32 50 0
9 81 89 0
64 -76 0
-8 80 98 0
38 86 95 0
5 52 -65 0
-44 92 93 0
-6 -22 -77 0
-20 56 -66 0
24 -69 86 0
20 -58 -82 0
37 -46 96 0
1 -26 53 0
13 68 99 0
-15 -36 -51 0
-24 -62 85 0
-33 74 80 0
31 -50 77 0
-2 67 78 0
-6 -37 62 0
1 68 -79 0
-34 81 82 0
29 61 -94 0
15 -69 -87 0
37 -88 90 0
-49 -81 -96 0
30 55 0
58 79 -97 0
75 90 -95 0
53 74 -79 0
-68 83 -96 0
-42 51 -76 0
-2 -13 56 0
-16 -67 -98 0
-25 48 -96 0
24 53 -71 0
-3 -9 42 0
29 -31 -59 0
-26 -41 -96 0
35 66 84 0
52 71 96 0
-9 50 0
62 72 0
30 -69 -86 0
-39 65 -67 0
-39 -76 -99 0
-11 -18 -40 0
-48 72 -73 0
33 -81 -88 0
1 76 89 0
-11 85 88 0
-5 27 52 0
4 16 -91 0
12 40 68 0
-33 -52 70 0
-27 -28 34 0
-48 -99 0
8 -38 90 0
13 -47 63 0
-20 55 76 0
1 -33 -44 0
51 61 -76 0
-11 59 69 0
29 38 47 0
3 35 -36 0
-45 97 -99 0
42 62 70 0
7 -53 73 0
-26 -46 80 0
9 15 59 0
56 67 84 0
-9 -73 -81 0
29 -66 -95 0
-38 -81 99 0
-8 43 73 0
-4 -36 -88 0
43 -55 85 0
7 -14 69 0
-68 -83 91 0
21 33 -98 0
-24 38 53 0
-15 -80 -99 0
24 -73 75 0
-16 -54 -76 0
-73 -86 -97 0
27 -57 72 0
17 -27 -88 0
-5 45 -68 0
27 28 -37 0
17 -22 40 0
-9 -24 79 0
34 55 -58 0
42 80 -95 0
-44 -49 56 0
2 -9 24 0
54 69 -93 0
-16 25 51 0
-31 -69 82 0
71 -79 -87 0
16 -22 -24 0
44 57 -89 0
-6 52 -91 0
-10 19 -97 0
-27 -62 88 0
-26 -30 51 0
31 -64 70 0
48 89 -96 0
-36 -58 69 0
-50 85 86 0
26 -45 -81 0
19 -76 89 0
-2 21 72 0
7 8 -12 0
-47 -69 78 0
-24 -56 -89 0
4 36 84 0
-2 9 62 0
4 19 -33 0
-43 53 -61 0
21 35 72 0
-19 33 -88 0
-37 53 57 0
67 73 -75 0
-15 75 -98 0
-31 -43 -73 0
-19 29 -34 0
-22 -65 99 0
24 65 74 0
16 -46 -83 0
8 -43 89 0
-59 -65 -67 0
-10 -37 98 0
15 49 -69 0
16 -51 66 0
-9 51 59 0
-15 -38 -57 0
-2 26 -83 0
-18 19 -81 0
-3 -32 39 0
-44 66 -94 0
33 -76 78 0
-41 -46 91 0
7 -26 72 0
-20 58 73 0
-11 15 56 0
-11 49 -72 0
14 82 99 0
20 -27 81 0
5 -34 45 0
-24 75 -99 0
19 45 71 0
49 72 81 0
22 -29 -41 0
15 57 -96 0
-1 28 -76 0
-2 -4 -32 0
-33 72 -93 0
-2 28 69 0
82 93 97 0
23 25 94 0
16 77 84 0
-54 -58 99 0
