p cnf 86 724
19 27 36 45 69 78 0
20 28 37 46 55 62 79 0
3 12 39 48 56 64 0
4 13 30 49 57 82 0
5 14 23 31 40 58 74 83 0
15 32 41 50 75 84 0
16 33 76 0
8 52 59 67 86 0
9 18 26 44 53 60 77 0
-1 -11 2 0
-1 -12 3 0
-1 -13 4 0
-1 -14 5 0
-1 -15 6 0
-1 -16 7 0
-1 -17 8 0
-1 -18 9 0
-2 -20 1 0
-2 -21 3 0
-2 -22 4 0
-2 -23 5 0
-2 -24 7 0
-2 -25 8 0
-2 -26 9 0
-3 -28 1 0
-3 -29 2 0
-3 -30 4 0
-3 -31 5 0
-3 -32 6 0
-3 -33 7 0
-3 -34 8 0
-3 -35 9 0
-4 -37 1 0
-4 -38 2 0
-4 -39 3 0
-4 -40 5 0
-4 -41 6 0
-4 -42 7 0
-4 -43 8 0
-4 -44 9 0
-5 -46 1 0
-5 -47 2 0
-5 -48 3 0
-5 -49 4 0
-5 -50 6 0
-5 -51 7 0
-5 -52 8 0
-5 -53 9 0
-6 -55 1 0
-6 2 0
-6 -56 3 0
-6 -57 4 0
-6 -58 5 0
-6 7 0
-6 -59 8 0
-6 -60 9 0
-7 -62 1 0
-7 -63 2 0
-7 -64 3 0
-7 -65 4 0
-7 -66 5 0
-7 -67 8 0
-7 -68 9 0
-8 -70 1 0
-8 -71 2 0
-8 -72 3 0
-8 -73 4 0
-8 -74 5 0
-8 -75 6 0
-8 -76 7 0
-8 -77 9 0
-9 -79 1 0
-9 -80 2 0
-9 -81 3 0
-9 -82 4 0
-9 -83 5 0
-9 -84 6 0
-9 -85 7 0
-9 -86 8 0
-10 -2 11 0
-10 -3 12 0
-10 -4 13 0
-10 -5 14 0
-10 -6 15 0
-10 -7 16 0
-10 -8 17 0
-10 -9 18 0
-11 -19 10 0
-11 -21 12 0
-11 -22 13 0
-11 -23 14 0
-11 -24 16 0
-11 -25 17 0
-11 -26 18 0
-12 -27 10 0
-12 -29 11 0
-12 -30 13 0
-12 -31 14 0
-12 -32 15 0
-12 -33 16 0
-12 -34 17 0
-12 -35 18 0
-13 -36 10 0
-13 -38 11 0
-13 -39 12 0
-13 -40 14 0
-13 -41 15 0
-13 -42 16 0
-13 -43 17 0
-13 -44 18 0
-14 -45 10 0
-14 -47 11 0
-14 -48 12 0
-14 -49 13 0
-14 -50 15 0
-14 -51 16 0
-14 -52 17 0
-14 -53 18 0
-15 -54 10 0
-15 11 0
-15 -56 12 0
-15 -57 13 0
-15 -58 14 0
-15 16 0
-15 -59 17 0
-15 -60 18 0
-16 -61 10 0
-16 -63 11 0
-16 -64 12 0
-16 -65 13 0
-16 -66 14 0
-16 -67 17 0
-16 -68 18 0
-17 -69 10 0
-17 -71 11 0
-17 -72 12 0
-17 -73 13 0
-17 -74 14 0
-17 -75 15 0
-17 -76 16 0
-17 -77 18 0
-18 -78 10 0
-18 -80 11 0
-18 -81 12 0
-18 -82 13 0
-18 -83 14 0
-18 -84 15 0
-18 -85 16 0
-18 -86 17 0
-19 -1 20 0
-19 -3 21 0
-19 -4 22 0
-19 -5 23 0
-19 -6 0
-19 -7 24 0
-19 -8 25 0
-19 -9 26 0
-20 -10 19 0
-20 -12 21 0
-20 -13 22 0
-20 -14 23 0
-20 -15 0
-20 -16 24 0
-20 -17 25 0
-20 -18 26 0
-21 -27 19 0
-21 -28 20 0
-21 -30 22 0
-21 -31 23 0
-21 -32 0
-21 -33 24 0
-21 -34 25 0
-21 -35 26 0
-22 -36 19 0
-22 -37 20 0
-22 -39 21 0
-22 -40 23 0
-22 -41 0
-22 -42 24 0
-22 -43 25 0
-22 -44 26 0
-23 -45 19 0
-23 -46 20 0
-23 -48 21 0
-23 -49 22 0
-23 -50 0
-23 -51 24 0
-23 -52 25 0
-23 -53 26 0
-24 -61 19 0
-24 -62 20 0
-24 -64 21 0
-24 -65 22 0
-24 -66 23 0
-24 -67 25 0
-24 -68 26 0
-25 -69 19 0
-25 -70 20 0
-25 -72 21 0
-25 -73 22 0
-25 -74 23 0
-25 -75 0
-25 -76 24 0
-25 -77 26 0
-26 -78 19 0
-26 -79 20 0
-26 -81 21 0
-26 -82 22 0
-26 -83 23 0
-26 -84 0
-26 -85 24 0
-26 -86 25 0
-27 -1 28 0
-27 -2 29 0
-27 -4 30 0
-27 -5 31 0
-27 -6 32 0
-27 -7 33 0
-27 -8 34 0
-27 -9 35 0
-28 -10 27 0
-28 -11 29 0
-28 -13 30 0
-28 -14 31 0
-28 -15 32 0
-28 -16 33 0
-28 -17 34 0
-28 -18 35 0
-29 -19 27 0
-29 -20 28 0
-29 -22 30 0
-29 -23 31 0
-29 -24 33 0
-29 -25 34 0
-29 -26 35 0
-30 -36 27 0
-30 -37 28 0
-30 -38 29 0
-30 -40 31 0
-30 -41 32 0
-30 -42 33 0
-30 -43 34 0
-30 -44 35 0
-31 -45 27 0
-31 -46 28 0
-31 -47 29 0
-31 -49 30 0
-31 -50 32 0
-31 -51 33 0
-31 -52 34 0
-31 -53 35 0
-32 -54 27 0
-32 -55 28 0
-32 29 0
-32 -57 30 0
-32 -58 31 0
-32 33 0
-32 -59 34 0
-32 -60 35 0
-33 -61 27 0
-33 -62 28 0
-33 -63 29 0
-33 -65 30 0
-33 -66 31 0
-33 -67 34 0
-33 -68 35 0
-34 -69 27 0
-34 -70 28 0
-34 -71 29 0
-34 -73 30 0
-34 -74 31 0
-34 -75 32 0
-34 -76 33 0
-34 -77 35 0
-35 -78 27 0
-35 -79 28 0
-35 -80 29 0
-35 -82 30 0
-35 -83 31 0
-35 -84 32 0
-35 -85 33 0
-35 -86 34 0
-36 -1 37 0
-36 -2 38 0
-36 -3 39 0
-36 -5 40 0
-36 -6 41 0
-36 -7 42 0
-36 -8 43 0
-36 -9 44 0
-37 -10 36 0
-37 -11 38 0
-37 -12 39 0
-37 -14 40 0
-37 -15 41 0
-37 -16 42 0
-37 -17 43 0
-37 -18 44 0
-38 -19 36 0
-38 -20 37 0
-38 -21 39 0
-38 -23 40 0
-38 -24 42 0
-38 -25 43 0
-38 -26 44 0
-39 -27 36 0
-39 -28 37 0
-39 -29 38 0
-39 -31 40 0
-39 -32 41 0
-39 -33 42 0
-39 -34 43 0
-39 -35 44 0
-40 -45 36 0
-40 -46 37 0
-40 -47 38 0
-40 -48 39 0
-40 -50 41 0
-40 -51 42 0
-40 -52 43 0
-40 -53 44 0
-41 -54 36 0
-41 -55 37 0
-41 38 0
-41 -56 39 0
-41 -58 40 0
-41 42 0
-41 -59 43 0
-41 -60 44 0
-42 -61 36 0
-42 -62 37 0
-42 -63 38 0
-42 -64 39 0
-42 -66 40 0
-42 -67 43 0
-42 -68 44 0
-43 -69 36 0
-43 -70 37 0
-43 -71 38 0
-43 -72 39 0
-43 -74 40 0
-43 -75 41 0
-43 -76 42 0
-43 -77 44 0
-44 -78 36 0
-44 -79 37 0
-44 -80 38 0
-44 -81 39 0
-44 -83 40 0
-44 -84 41 0
-44 -85 42 0
-44 -86 43 0
-45 -1 46 0
-45 -2 47 0
-45 -3 48 0
-45 -4 49 0
-45 -6 50 0
-45 -7 51 0
-45 -8 52 0
-45 -9 53 0
-46 -10 45 0
-46 -11 47 0
-46 -12 48 0
-46 -13 49 0
-46 -15 50 0
-46 -16 51 0
-46 -17 52 0
-46 -18 53 0
-47 -19 45 0
-47 -20 46 0
-47 -21 48 0
-47 -22 49 0
-47 -24 51 0
-47 -25 52 0
-47 -26 53 0
-48 -27 45 0
-48 -28 46 0
-48 -29 47 0
-48 -30 49 0
-48 -32 50 0
-48 -33 51 0
-48 -34 52 0
-48 -35 53 0
-49 -36 45 0
-49 -37 46 0
-49 -38 47 0
-49 -39 48 0
-49 -41 50 0
-49 -42 51 0
-49 -43 52 0
-49 -44 53 0
-50 -54 45 0
-50 -55 46 0
-50 47 0
-50 -56 48 0
-50 -57 49 0
-50 51 0
-50 -59 52 0
-50 -60 53 0
-51 -61 45 0
-51 -62 46 0
-51 -63 47 0
-51 -64 48 0
-51 -65 49 0
-51 -67 52 0
-51 -68 53 0
-52 -69 45 0
-52 -70 46 0
-52 -71 47 0
-52 -72 48 0
-52 -73 49 0
-52 -75 50 0
-52 -76 51 0
-52 -77 53 0
-53 -78 45 0
-53 -79 46 0
-53 -80 47 0
-53 -81 48 0
-53 -82 49 0
-53 -84 50 0
-53 -85 51 0
-53 -86 52 0
-54 -1 55 0
-54 -3 56 0
-54 -4 57 0
-54 -5 58 0
-54 -8 59 0
-54 -9 60 0
-55 -10 54 0
-55 -12 56 0
-55 -13 57 0
-55 -14 58 0
-55 -17 59 0
-55 -18 60 0
-19 54 0
-20 55 0
-21 56 0
-22 57 0
-23 58 0
-25 59 0
-26 60 0
-56 -27 54 0
-56 -28 55 0
-56 -30 57 0
-56 -31 58 0
-56 -34 59 0
-56 -35 60 0
-57 -36 54 0
-57 -37 55 0
-57 -39 56 0
-57 -40 58 0
-57 -43 59 0
-57 -44 60 0
-58 -45 54 0
-58 -46 55 0
-58 -48 56 0
-58 -49 57 0
-58 -52 59 0
-58 -53 60 0
-61 54 0
-62 55 0
-64 56 0
-65 57 0
-66 58 0
-67 59 0
-68 60 0
-59 -69 54 0
-59 -70 55 0
-59 -72 56 0
-59 -73 57 0
-59 -74 58 0
-59 -77 60 0
-60 -78 54 0
-60 -79 55 0
-60 -81 56 0
-60 -82 57 0
-60 -83 58 0
-60 -86 59 0
-61 -1 62 0
-61 -2 63 0
-61 -3 64 0
-61 -4 65 0
-61 -5 66 0
-61 -6 0
-61 -8 67 0
-61 -9 68 0
-62 -10 61 0
-62 -11 63 0
-62 -12 64 0
-62 -13 65 0
-62 -14 66 0
-62 -15 0
-62 -17 67 0
-62 -18 68 0
-63 -19 61 0
-63 -20 62 0
-63 -21 64 0
-63 -22 65 0
-63 -23 66 0
-63 -25 67 0
-63 -26 68 0
-64 -27 61 0
-64 -28 62 0
-64 -29 63 0
-64 -30 65 0
-64 -31 66 0
-64 -32 0
-64 -34 67 0
-64 -35 68 0
-65 -36 61 0
-65 -37 62 0
-65 -38 63 0
-65 -39 64 0
-65 -40 66 0
-65 -41 0
-65 -43 67 0
-65 -44 68 0
-66 -45 61 0
-66 -46 62 0
-66 -47 63 0
-66 -48 64 0
-66 -49 65 0
-66 -50 0
-66 -52 67 0
-66 -53 68 0
-67 -69 61 0
-67 -70 62 0
-67 -71 63 0
-67 -72 64 0
-67 -73 65 0
-67 -74 66 0
-67 -75 0
-67 -77 68 0
-68 -78 61 0
-68 -79 62 0
-68 -80 63 0
-68 -81 64 0
-68 -82 65 0
-68 -83 66 0
-68 -84 0
-68 -86 67 0
-69 -1 70 0
-69 -2 71 0
-69 -3 72 0
-69 -4 73 0
-69 -5 74 0
-69 -6 75 0
-69 -7 76 0
-69 -9 77 0
-70 -10 69 0
-70 -11 71 0
-70 -12 72 0
-70 -13 73 0
-70 -14 74 0
-70 -15 75 0
-70 -16 76 0
-70 -18 77 0
-71 -19 69 0
-71 -20 70 0
-71 -21 72 0
-71 -22 73 0
-71 -23 74 0
-71 -24 76 0
-71 -26 77 0
-72 -27 69 0
-72 -28 70 0
-72 -29 71 0
-72 -30 73 0
-72 -31 74 0
-72 -32 75 0
-72 -33 76 0
-72 -35 77 0
-73 -36 69 0
-73 -37 70 0
-73 -38 71 0
-73 -39 72 0
-73 -40 74 0
-73 -41 75 0
-73 -42 76 0
-73 -44 77 0
-74 -45 69 0
-74 -46 70 0
-74 -47 71 0
-74 -48 72 0
-74 -49 73 0
-74 -50 75 0
-74 -51 76 0
-74 -53 77 0
-75 -54 69 0
-75 -55 70 0
-75 71 0
-75 -56 72 0
-75 -57 73 0
-75 -58 74 0
-75 76 0
-75 -60 77 0
-76 -61 69 0
-76 -62 70 0
-76 -63 71 0
-76 -64 72 0
-76 -65 73 0
-76 -66 74 0
-76 -68 77 0
-77 -78 69 0
-77 -79 70 0
-77 -80 71 0
-77 -81 72 0
-77 -82 73 0
-77 -83 74 0
-77 -84 75 0
-77 -85 76 0
-78 -1 79 0
-78 -2 80 0
-78 -3 81 0
-78 -4 82 0
-78 -5 83 0
-78 -6 84 0
-78 -7 85 0
-78 -8 86 0
-79 -10 78 0
-79 -11 80 0
-79 -12 81 0
-79 -13 82 0
-79 -14 83 0
-79 -15 84 0
-79 -16 85 0
-79 -17 86 0
-80 -19 78 0
-80 -20 79 0
-80 -21 81 0
-80 -22 82 0
-80 -23 83 0
-80 -24 85 0
-80 -25 86 0
-81 -27 78 0
-81 -28 79 0
-81 -29 80 0
-81 -30 82 0
-81 -31 83 0
-81 -32 84 0
-81 -33 85 0
-81 -34 86 0
-82 -36 78 0
-82 -37 79 0
-82 -38 80 0
-82 -39 81 0
-82 -40 83 0
-82 -41 84 0
-82 -42 85 0
-82 -43 86 0
-83 -45 78 0
-83 -46 79 0
-83 -47 80 0
-83 -48 81 0
-83 -49 82 0
-83 -50 84 0
-83 -51 85 0
-83 -52 86 0
-84 -54 78 0
-84 -55 79 0
-84 80 0
-84 -56 81 0
-84 -57 82 0
-84 -58 83 0
-84 85 0
-84 -59 86 0
-85 -61 78 0
-85 -62 79 0
-85 -63 80 0
-85 -64 81 0
-85 -65 82 0
-85 -66 83 0
-85 -67 86 0
-86 -69 78 0
-86 -70 79 0
-86 -71 80 0
-86 -72 81 0
-86 -73 82 0
-86 -74 83 0
-86 -75 84 0
-86 -76 85 0
-1 -10 0
-2 -19 0
-3 -27 0
-4 -36 0
-5 -45 0
-6 -54 0
-7 -61 0
-8 -69 0
-9 -78 0
-11 -20 0
-12 -28 0
-13 -37 0
-14 -46 0
-15 -55 0
-16 -62 0
-17 -70 0
-18 -79 0
-21 -29 0
-22 -38 0
-23 -47 0
-24 -63 0
-25 -71 0
-26 -80 0
-30 -39 0
-31 -48 0
-32 -56 0
-33 -64 0
-34 -72 0
-35 -81 0
-40 -49 0
-41 -57 0
-42 -65 0
-43 -73 0
-44 -82 0
-50 -58 0
-51 -66 0
-52 -74 0
-53 -83 0
-59 -75 0
-60 -84 0
-67 -76 0
-68 -85 0
-77 -86 0
