p cnf 98 394
1 -78 95 0
-22 -79 87 0
40 42 -50 0
-2 -14 88 0
3 19 26 0
-12 -26 67 0
73 -74 94 0
-53 73 74 0
74 88 -92 0
52 -90 -91 0
21 -55 -89 0
-52 53 -97 0
4 -42 0
15 -30 -55 0
25 -53 90 0
7 61 -76 0
25 34 -73 0
-8 -78 88 0
-11 73 -89 0
23 -60 -94 0
38 -71 94 0
-62 -74 -84 0
13 69 -87 0
-21 34 0
28 35 81 0
27 -43 -92 0
23 -61 -66 0
-27 -35 64 0
21 53 -76 0
-24 38 -46 0
58 65 67 0
18 -57 -85 0
-29 35 64 0
16 -28 -69 0
-20 -48 56 0
42 66 -81 0
18 -20 -58 0
7 23 58 0
-18 60 -98 0
11 19 84 0
5 -41 77 0
-22 63 -65 0
-3 -24 62 0
87 -92 -94 0
-21 -38 -71 0
39 74 -92 0
-36 38 58 0
-28 77 -80 0
73 82 -96 0
-27 -56 90 0
10 -22 0
-41 86 -87 0
14 48 -90 0
10 18 -30 0
15 83 94 0
-25 49 -93 0
64 90 97 0
-34 69 72 0
28 -75 90 0
-37 -44 92 0
7 -30 37 0
7 13 23 0
17 48 54 0
-78 94 -96 0
4 -40 43 0
26 61 -94 0
-8 13 -27 0
-9 -48 -67 0
-9 49 97 0
15 -40 85 0
-44 45 -81 0
-29 -90 97 0
-15 -23 73 0
9 -28 -75 0
-13 -24 27 0
10 -26 72 0
17 22 44 0
33 -88 89 0
13 33 -41 0
60 -74 75 0
-36 -51 82 0
7 71 86 0
-41 45 69 0
-46 -50 67 0
10 32 -66 0
-10 -49 51 0
55 -56 60 0
-85 -91 98 0
-14 -25 72 0
-11 -58 95 0
7 83 95 0
-50 -74 85 0
24 42 -81 0
3 25 70 0
-6 -20 -76 0
21 57 82 0
-76 81 0
-36 -79 84 0
39 96 -97 0
47 62 82 0
-11 56 -88 0
39 68 -89 0
16 26 56 0
-4 -12 18 0
-15 -73 -83 0
-66 -80 92 0
-20 -35 93 0
-49 -78 -80 0
26 39 65 0
4 56 65 0
44 46 -80 0
38 -68 -84 0
-33 63 -91 0
3 42 -91 0
-24 55 83 0
35 -66 -75 0
35 -40 91 0
-19 -55 -85 0
48 80 85 0
23 24 -31 0
14 -33 -36 0
19 -37 -70 0
31 65 -70 0
-53 55 -72 0
8 71 -81 0
-30 -31 95 0
23 -25 -41 0
-7 -22 0
-4 -40 60 0
-44 -68 87 0
-15 -64 69 0
-18 22 30 0
-29 -33 89 0
25 -40 -72 0
-21 45 -62 0
34 -47 -87 0
44 -55 60 0
-23 26 81 0
-20 58 -82 0
15 29 -67 0
18 -90 -95 0
-44 -82 83 0
16 35 -37 0
-37 57 -86 0
17 28 43 0
9 21 -43 0
-1 -4 -57 0
-29 -85 98 0
-42 49 -88 0
58 -76 85 0
-6 -62 -94 0
-6 -12 46 0
-9 38 -65 0
1 70 -86 0
13 35 -75 0
-6 -33 -87 0
-7 -44 -97 0
-52 -60 -73 0
32 56 90 0
-28 -66 -70 0
-23 31 49 0
-10 -12 76 0
-4 -36 -91 0
-25 60 62 0
9 -57 89 0
-10 -47 83 0
-14 -30 36 0
-66 -81 85 0
87 -88 -91 0
55 79 -85 0
-27 -34 42 0
-2 -22 38 0
-6 -19 38 0
8 -12 19 0
-39 56 -87 0
-8 -13 81 0
36 -93 97 0
-12 30 -31 0
-19 35 -53 0
-8 26 -92 0
28 -39 69 0
28 -55 -78 0
23 83 -94 0
-41 63 76 0
28 -81 -91 0
-4 -24 69 0
-2 4 -91 0
-31 58 -94 0
4 -93 97 0
-4 6 -69 0
-23 -45 77 0
-38 -70 -75 0
8 -59 -97 0
-16 -64 -73 0
15 -24 -93 0
-13 -31 50 0
-1 -17 -59 0
7 32 -68 0
32 -86 91 0
59 71 78 0
-15 29 43 0
-41 -50 -82 0
48 -75 -91 0
-34 38 -58 0
-6 -28 57 0
-11 36 0
36 37 -92 0
31 52 70 0
2 -22 45 0
1 4 -97 0
2 24 58 0
-13 -61 80 0
10 -25 44 0
18 -26 -50 0
61 89 -92 0
-30 -44 -98 0
25 35 -55 0
12 65 -95 0
-10 47 55 0
32 -34 57 0
13 17 -61 0
42 75 -86 0
57 78 -96 0
-8 60 85 0
40 -46 -66 0
-20 68 -75 0
