p cnf 81 641
19 27 35 44 65 74 0
20 28 36 45 53 60 75 0
2 11 0
3 12 38 46 54 61 0
4 13 29 47 55 77 0
5 14 23 30 39 56 70 78 0
15 24 31 40 48 71 79 0
16 32 72 0
8 50 57 63 81 0
-1 -11 2 0
-1 -12 3 0
-1 -13 4 0
-1 -14 5 0
-1 -15 6 0
-1 -16 7 0
-1 -17 8 0
-1 -18 9 0
-2 -20 1 0
-2 -21 3 0
-2 -22 4 0
-2 -23 5 0
-2 -24 6 0
-2 -25 7 0
-2 -26 8 0
-2 9 0
-3 -28 1 0
-3 -29 4 0
-3 -30 5 0
-3 -31 6 0
-3 -32 7 0
-3 -33 8 0
-3 -34 9 0
-4 -36 1 0
-4 -37 2 0
-4 -38 3 0
-4 -39 5 0
-4 -40 6 0
-4 -41 7 0
-4 -42 8 0
-4 -43 9 0
-5 -45 1 0
-5 -46 3 0
-5 -47 4 0
-5 -48 6 0
-5 -49 7 0
-5 -50 8 0
-5 -51 9 0
-6 -53 1 0
-6 -54 3 0
-6 -55 4 0
-6 -56 5 0
-6 7 0
-6 -57 8 0
-6 -58 9 0
-7 -60 1 0
-7 -61 3 0
-7 -62 5 0
-7 -63 8 0
-7 -64 9 0
-8 -66 1 0
-8 -67 2 0
-8 -68 3 0
-8 -69 4 0
-8 -70 5 0
-8 -71 6 0
-8 -72 7 0
-8 -73 9 0
-9 -75 1 0
-9 -76 3 0
-9 -77 4 0
-9 -78 5 0
-9 -79 6 0
-9 -80 7 0
-9 -81 8 0
-10 -2 11 0
-10 -3 12 0
-10 -4 13 0
-10 -5 14 0
-10 -6 15 0
-10 -7 16 0
-10 -8 17 0
-10 -9 18 0
-11 -19 10 0
-11 -21 12 0
-11 -22 13 0
-11 -23 14 0
-11 -24 15 0
-11 -25 16 0
-11 -26 17 0
-11 18 0
-12 -27 10 0
-12 -29 13 0
-12 -30 14 0
-12 -31 15 0
-12 -32 16 0
-12 -33 17 0
-12 -34 18 0
-13 -35 10 0
-13 -37 11 0
-13 -38 12 0
-13 -39 14 0
-13 -40 15 0
-13 -41 16 0
-13 -42 17 0
-13 -43 18 0
-14 -44 10 0
-14 -46 12 0
-14 -47 13 0
-14 -48 15 0
-14 -49 16 0
-14 -50 17 0
-14 -51 18 0
-15 -52 10 0
-15 -54 12 0
-15 -55 13 0
-15 -56 14 0
-15 16 0
-15 -57 17 0
-15 -58 18 0
-16 -59 10 0
-16 -61 12 0
-16 -62 14 0
-16 -63 17 0
-16 -64 18 0
-17 -65 10 0
-17 -67 11 0
-17 -68 12 0
-17 -69 13 0
-17 -70 14 0
-17 -71 15 0
-17 -72 16 0
-17 -73 18 0
-18 -74 10 0
-18 -76 12 0
-18 -77 13 0
-18 -78 14 0
-18 -79 15 0
-18 -80 16 0
-18 -81 17 0
-19 -1 20 0
-19 -3 21 0
-19 -4 22 0
-19 -5 23 0
-19 -6 24 0
-19 -7 25 0
-19 -8 26 0
-20 -10 19 0
-20 -12 21 0
-20 -13 22 0
-20 -14 23 0
-20 -15 24 0
-20 -16 25 0
-20 -17 26 0
-21 -27 19 0
-21 -28 20 0
-21 -29 22 0
-21 -30 23 0
-21 -31 24 0
-21 -32 25 0
-21 -33 26 0
-22 -35 19 0
-22 -36 20 0
-22 -38 21 0
-22 -39 23 0
-22 -40 24 0
-22 -41 25 0
-22 -42 26 0
-23 -44 19 0
-23 -45 20 0
-23 -46 21 0
-23 -47 22 0
-23 -48 24 0
-23 -49 25 0
-23 -50 26 0
-24 -52 19 0
-24 -53 20 0
-24 -54 21 0
-24 -55 22 0
-24 -56 23 0
-24 25 0
-24 -57 26 0
-25 -59 19 0
-25 -60 20 0
-25 -61 21 0
-25 -62 23 0
-25 -63 26 0
-26 -65 19 0
-26 -66 20 0
-26 -68 21 0
-26 -69 22 0
-26 -70 23 0
-26 -71 24 0
-26 -72 25 0
-74 19 0
-75 20 0
-76 21 0
-77 22 0
-78 23 0
-79 24 0
-80 25 0
-81 26 0
-27 -1 28 0
-27 -2 0
-27 -4 29 0
-27 -5 30 0
-27 -6 31 0
-27 -7 32 0
-27 -8 33 0
-27 -9 34 0
-28 -10 27 0
-28 -11 0
-28 -13 29 0
-28 -14 30 0
-28 -15 31 0
-28 -16 32 0
-28 -17 33 0
-28 -18 34 0
-29 -35 27 0
-29 -36 28 0
-29 -37 0
-29 -39 30 0
-29 -40 31 0
-29 -41 32 0
-29 -42 33 0
-29 -43 34 0
-30 -44 27 0
-30 -45 28 0
-30 -47 29 0
-30 -48 31 0
-30 -49 32 0
-30 -50 33 0
-30 -51 34 0
-31 -52 27 0
-31 -53 28 0
-31 -55 29 0
-31 -56 30 0
-31 32 0
-31 -57 33 0
-31 -58 34 0
-32 -59 27 0
-32 -60 28 0
-32 -62 30 0
-32 -63 33 0
-32 -64 34 0
-33 -65 27 0
-33 -66 28 0
-33 -67 0
-33 -69 29 0
-33 -70 30 0
-33 -71 31 0
-33 -72 32 0
-33 -73 34 0
-34 -74 27 0
-34 -75 28 0
-34 -77 29 0
-34 -78 30 0
-34 -79 31 0
-34 -80 32 0
-34 -81 33 0
-35 -1 36 0
-35 -2 37 0
-35 -3 38 0
-35 -5 39 0
-35 -6 40 0
-35 -7 41 0
-35 -8 42 0
-35 -9 43 0
-36 -10 35 0
-36 -11 37 0
-36 -12 38 0
-36 -14 39 0
-36 -15 40 0
-36 -16 41 0
-36 -17 42 0
-36 -18 43 0
-37 -19 35 0
-37 -20 36 0
-37 -21 38 0
-37 -23 39 0
-37 -24 40 0
-37 -25 41 0
-37 -26 42 0
