p cnf 88 750
28 36 45 71 0
37 72 0
38 56 64 73 0
3 39 74 0
4 13 22 31 66 75 0
5 76 0
24 68 77 86 0
25 42 59 78 0
8 17 26 34 43 52 60 69 88 0
61 79 0
-1 -11 2 0
-1 -12 3 0
-1 -13 4 0
-1 -14 5 0
-1 -15 6 0
-1 -16 7 0
-1 -17 8 0
-1 -18 9 0
-2 -20 1 0
-2 -21 3 0
-2 -22 4 0
-2 -23 5 0
-2 -24 6 0
-2 -25 7 0
-2 -26 8 0
-2 -27 9 0
-3 -29 1 0
-3 -30 2 0
-3 -31 4 0
-3 -32 5 0
-3 -33 7 0
-3 -34 8 0
-3 -35 9 0
-4 -37 1 0
-4 -38 2 0
-4 -39 3 0
-4 -40 5 0
-4 -41 6 0
-4 -42 7 0
-4 -43 8 0
-4 -44 9 0
-5 -46 1 0
-5 -47 2 0
-5 -48 3 0
-5 -49 4 0
-5 -50 6 0
-5 -51 7 0
-5 -52 8 0
-5 -53 9 0
-6 -55 1 0
-6 -56 2 0
-6 3 0
-6 -57 4 0
-6 -58 5 0
-6 -59 7 0
-6 -60 8 0
-6 -61 9 0
-7 -63 1 0
-7 -64 2 0
-7 -65 3 0
-7 -66 4 0
-7 -67 5 0
-7 -68 6 0
-7 -69 8 0
-7 -70 9 0
-8 -72 1 0
-8 -73 2 0
-8 -74 3 0
-8 -75 4 0
-8 -76 5 0
-8 -77 6 0
-8 -78 7 0
-8 -79 9 0
-9 -81 1 0
-9 -82 2 0
-9 -83 3 0
-9 -84 4 0
-9 -85 5 0
-9 -86 6 0
-9 -87 7 0
-9 -88 8 0
-10 -2 11 0
-10 -3 12 0
-10 -4 13 0
-10 -5 14 0
-10 -6 15 0
-10 -7 16 0
-10 -8 17 0
-10 -9 18 0
-11 -19 10 0
-11 -21 12 0
-11 -22 13 0
-11 -23 14 0
-11 -24 15 0
-11 -25 16 0
-11 -26 17 0
-11 -27 18 0
-12 -28 10 0
-12 -30 11 0
-12 -31 13 0
-12 -32 14 0
-12 -33 16 0
-12 -34 17 0
-12 -35 18 0
-13 -36 10 0
-13 -38 11 0
-13 -39 12 0
-13 -40 14 0
-13 -41 15 0
-13 -42 16 0
-13 -43 17 0
-13 -44 18 0
-14 -45 10 0
