p cnf 95 377
-26 -44 -89 0
-3 16 55 0
22 95 0
9 18 59 0
9 35 61 0
-24 41 -69 0
20 25 -84 0
15 -73 0
-24 -60 -89 0
24 36 76 0
-6 18 81 0
-5 -38 -63 0
9 -12 60 0
-1 41 -78 0
-49 54 -64 0
1 -48 -49 0
32 -38 -74 0
26 -49 73 0
-9 63 -66 0
27 -59 -79 0
-51 68 95 0
-18 -33 44 0
-45 91 -95 0
29 81 93 0
-46 57 87 0
10 -16 0
-3 54 84 0
26 37 47 0
-31 -58 87 0
-13 68 -76 0
-23 27 -87 0
-5 78 93 0
-15 -47 63 0
58 -79 -95 0
-12 -82 91 0
21 34 60 0
6 -12 62 0
11 -71 -85 0
-1 -14 82 0
52 -79 -93 0
-56 65 -70 0
-16 22 91 0
-19 -42 56 0
48 59 -93 0
-6 22 42 0
-12 -16 22 0
77 93 -94 0
-52 59 -88 0
9 -59 85 0
-8 29 66 0
44 62 -68 0
-3 -22 77 0
22 71 93 0
16 39 -91 0
54 -74 91 0
15 -16 -71 0
9 54 78 0
-64 83 95 0
-38 -41 58 0
18 31 75 0
-15 39 47 0
9 -39 63 0
-28 -29 42 0
46 -51 71 0
-5 -35 90 0
-9 -66 0
17 -75 -90 0
-13 -36 70 0
-30 -35 72 0
64 -86 89 0
11 -36 74 0
-10 16 0
-38 58 -68 0
18 -47 -68 0
13 -32 85 0
5 33 -88 0
-22 42 77 0
9 60 -62 0
50 55 76 0
24 -54 60 0
13 -23 -36 0
-5 13 52 0
59 -65 75 0
-25 82 -93 0
-3 -27 -79 0
-23 -44 -49 0
-39 43 74 0
-4 42 82 0
2 -15 93 0
-4 -8 12 0
62 80 -95 0
79 86 90 0
18 28 46 0
-2 57 -70 0
13 37 38 0
1 13 -68 0
-44 -77 80 0
-47 -59 76 0
9 -47 -94 0
38 48 -54 0
62 80 -92 0
4 51 -59 0
9 82 87 0
-52 60 -67 0
-34 -46 76 0
41 62 64 0
-7 -63 -92 0
-18 -21 31 0
8 -46 0
-51 -68 84 0
26 -63 94 0
-21 64 93 0
-23 -44 75 0
47 71 -90 0
-36 -41 -83 0
11 -55 -83 0
21 -50 85 0
-72 76 -80 0
10 -45 -48 0
-47 60 88 0
30 74 94 0
7 -63 0
-6 -68 0
8 -10 91 0
61 77 0
15 90 95 0
-42 -69 77 0
-26 -27 -65 0
-33 40 -90 0
-4 31 50 0
-12 33 -61 0
-9 24 -30 0
-10 -35 -61 0
60 -64 -86 0
1 33 0
1 -70 -76 0
-8 32 0
-17 61 0
-3 50 -73 0
33 -46 -58 0
14 71 -73 0
10 -39 67 0
25 69 -92 0
-41 -48 58 0
-34 53 76 0
42 75 -95 0
-4 20 -28 0
-36 -42 91 0
12 -36 62 0
1 15 94 0
50 73 89 0
-12 26 74 0
25 -64 88 0
-4 17 33 0
28 29 62 0
-21 82 -93 0
52 -89 0
-13 -80 95 0
13 46 -54 0
-51 -63 73 0
3 -8 -51 0
-5 -45 95 0
7 -34 65 0
28 -48 61 0
-61 73 -74 0
29 -64 80 0
26 49 -62 0
-5 65 -66 0
-13 -50 -62 0
-1 40 -87 0
69 -77 84 0
-34 -52 73 0
8 52 80 0
-30 -89 0
-66 72 88 0
23 -44 59 0
-24 -56 95 0
-13 15 -79 0
-2 -15 -64 0
9 -36 -74 0
-8 21 -25 0
32 49 -60 0
-36 60 78 0
-38 58 -59 0
9 14 -60 0
-8 -25 -69 0
24 -74 -86 0
2 -35 -49 0
-19 25 -58 0
45 -75 82 0
-28 47 64 0
32 68 88 0
63 64 -68 0
15 -75 -79 0
-12 30 -94 0
-42 -48 82 0
38 -92 -94 0
14 47 93 0
-47 49 74 0
-10 14 -26 0
12 14 65 0
3 72 91 0
38 -57 -74 0
-25 -39 79 0
-59 -73 -87 0
-79 -83 0
-11 53 -79 0
24 -60 -86 0
-41 -60 78 0
-24 67 73 0
12 -40 62 0
6 -82 95 0
13 26 67 0
-13 -27 55 0
35 -48 51 0
33 37 84 0
2 -10 -90 0
-57 63 -84 0
-11 -65 0
9 36 -79 0
-7 66 76 0
-7 -13 -44 0
-55 63 84 0
9 -21 -30 0
-4 -21 57 0
-50 -63 -81 0
27 -60 72 0
34 -45 73 0
34 41 -71 0
-7 31 32 0
-25 -44 -48 0
-23 31 -55 0
-16 -25 28 0
-3 -38 64 0
-14 -58 -67 0
22 -65 86 0
-6 40 92 0
-26 61 -73 0
-28 -92 94 0
-42 -49 0
-22 -47 -94 0
9 -77 93 0
-5 82 94 0
-39 44 64 0
9 10 13 0
-5 -39 -83 0
-6 78 -90 0
-41 57 0
5 85 -93 0
21 34 -37 0
-17 -26 70 0
11 -31 0
5 -28 68 0
-10 47 -95 0
55 -57 84 0
-11 -92 0
45 63 66 0
-28 38 88 0
-32 -65 77 0
28 -44 -85 0
-41 -62 -95 0
-8 -69 -80 0
26 80 -86 0
66 -82 86 0
-12 -60 -66 0
-51 54 90 0
10 62 0
8 -71 74 0
-3 5 46 0
-21 54 71 0
12 -67 81 0
-46 51 -95 0
37 39 -80 0
-4 50 69 0
-2 27 -49 0
