p cnf 88 750
19 28 37 46 71 80 0
20 29 38 47 56 64 81 0
2 11 48 57 82 0
3 12 40 49 58 66 0
4 13 31 50 59 84 0
5 14 23 32 41 60 76 85 0
15 24 33 42 51 77 86 0
16 34 78 0
8 53 61 69 88 0
9 18 27 45 54 62 79 0
-1 -11 2 0
-1 -12 3 0
-1 -13 4 0
-1 -14 5 0
-1 -15 6 0
-1 -16 7 0
-1 -17 8 0
-1 -18 9 0
-2 -20 1 0
-2 -21 3 0
-2 -22 4 0
-2 -23 5 0
-2 -24 6 0
-2 -25 7 0
-2 -26 8 0
-2 -27 9 0
-3 -29 1 0
-3 -30 2 0
-3 -31 4 0
-3 -32 5 0
-3 -33 6 0
-3 -34 7 0
-3 -35 8 0
-3 -36 9 0
-4 -38 1 0
-4 -39 2 0
-4 -40 3 0
-4 -41 5 0
-4 -42 6 0
-4 -43 7 0
-4 -44 8 0
-4 -45 9 0
-5 -47 1 0
-5 -48 2 0
-5 -49 3 0
-5 -50 4 0
-5 -51 6 0
-5 -52 7 0
-5 -53 8 0
-5 -54 9 0
-6 -56 1 0
-6 -57 2 0
-6 -58 3 0
-6 -59 4 0
-6 -60 5 0
-6 7 0
-6 -61 8 0
-6 -62 9 0
-7 -64 1 0
-7 -65 2 0
-7 -66 3 0
-7 -67 4 0
-7 -68 5 0
-7 -69 8 0
-7 -70 9 0
-8 -72 1 0
-8 -73 2 0
-8 -74 3 0
-8 -75 4 0
-8 -76 5 0
-8 -77 6 0
-8 -78 7 0
-8 -79 9 0
-9 -81 1 0
-9 -82 2 0
-9 -83 3 0
-9 -84 4 0
-9 -85 5 0
-9 -86 6 0
-9 -87 7 0
-9 -88 8 0
-10 -2 11 0
-10 -3 12 0
-10 -4 13 0
-10 -5 14 0
-10 -6 15 0
-10 -7 16 0
-10 -8 17 0
-10 -9 18 0
-11 -19 10 0
-11 -21 12 0
-11 -22 13 0
-11 -23 14 0
-11 -24 15 0
-11 -25 16 0
-11 -26 17 0
-11 -27 18 0
-12 -28 10 0
-12 -30 11 0
-12 -31 13 0
-12 -32 14 0
-12 -33 15 0
-12 -34 16 0
-12 -35 17 0
-12 -36 18 0
-13 -37 10 0
-13 -39 11 0
-13 -40 12 0
-13 -41 14 0
-13 -42 15 0
-13 -43 16 0
-13 -44 17 0
-13 -45 18 0
-14 -46 10 0
-14 -48 11 0
-14 -49 12 0
-14 -50 13 0
-14 -51 15 0
-14 -52 16 0
-14 -53 17 0
-14 -54 18 0
-15 -55 10 0
-15 -57 11 0
-15 -58 12 0
-15 -59 13 0
-15 -60 14 0
-15 16 0
-15 -61 17 0
-15 -62 18 0
-16 -63 10 0
-16 -65 11 0
-16 -66 12 0
-16 -67 13 0
-16 -68 14 0
-16 -69 17 0
-16 -70 18 0
-17 -71 10 0
-17 -73 11 0
-17 -74 12 0
-17 -75 13 0
-17 -76 14 0
-17 -77 15 0
-17 -78 16 0
-17 -79 18 0
-18 -80 10 0
-18 -82 11 0
-18 -83 12 0
-18 -84 13 0
-18 -85 14 0
-18 -86 15 0
-18 -87 16 0
-18 -88 17 0
-19 -1 20 0
-19 -3 21 0
-19 -4 22 0
-19 -5 23 0
-19 -6 24 0
-19 -7 25 0
-19 -8 26 0
-19 -9 27 0
-20 -10 19 0
-20 -12 21 0
-20 -13 22 0
-20 -14 23 0
-20 -15 24 0
-20 -16 25 0
-20 -17 26 0
-20 -18 27 0
