p cnf 98 392
-9 -50 -83 0
13 52 57 0
20 -45 82 0
1 -44 68 0
-23 40 -61 0
-22 -50 93 0
-17 -61 -86 0
13 -18 -91 0
-33 42 -52 0
-1 54 -67 0
-16 -17 -23 0
-23 -73 -85 0
-53 70 72 0
-33 -34 -68 0
21 62 -69 0
2 29 -58 0
31 -41 -66 0
-10 -87 97 0
-2 -74 -75 0
-42 -51 79 0
-9 12 87 0
-18 -44 -52 0
55 74 75 0
44 -81 -94 0
-71 -75 91 0
-6 -11 -19 0
59 64 -90 0
5 -9 -57 0
7 -97 0
-24 72 98 0
-34 -39 -66 0
-21 49 -63 0
-74 -77 88 0
-8 54 -75 0
5 -73 93 0
17 30 -84 0
-19 75 -89 0
37 -52 90 0
2 -35 -87 0
11 32 -54 0
15 -29 -93 0
-9 -44 60 0
-4 15 64 0
-37 47 0
-5 -52 93 0
9 -33 60 0
71 -90 0
67 -86 -94 0
43 44 -69 0
-19 -80 -94 0
28 -64 -96 0
-2 -70 90 0
-34 -61 -78 0
-52 69 -81 0
-8 41 71 0
-2 92 97 0
-3 7 82 0
-36 -41 97 0
-21 31 -89 0
-6 -37 40 0
-44 -62 -72 0
-3 -46 56 0
-43 76 -93 0
-56 -72 -81 0
63 72 82 0
-9 24 35 0
-14 68 -96 0
-8 -37 -89 0
4 22 -78 0
20 49 -79 0
16 -22 83 0
-12 37 49 0
50 59 -93 0
8 -22 -64 0
-31 -64 -68 0
-16 -52 61 0
29 55 62 0
-38 51 -96 0
-47 80 -98 0
-38 42 -91 0
56 77 98 0
-44 -88 95 0
-16 -27 -87 0
20 -36 -90 0
-13 66 -93 0
1 71 -94 0
-13 -16 63 0
5 -7 82 0
-1 -26 -54 0
-35 46 -91 0
45 85 97 0
-3 7 -54 0
27 -76 -87 0
22 -32 97 0
10 41 73 0
16 -19 83 0
-29 -40 44 0
-13 20 -96 0
12 -21 82 0
-68 82 -83 0
60 78 -85 0
9 27 90 0
-27 -28 68 0
-62 65 87 0
47 61 -77 0
35 -77 -91 0
60 -68 70 0
24 33 0
60 67 -68 0
-63 92 -95 0
66 92 -93 0
64 -97 0
1 -8 -41 0
27 -40 84 0
-2 -19 -89 0
15 -25 -61 0
5 -51 -97 0
-2 45 69 0
20 46 -49 0
17 -34 -72 0
73 -79 87 0
-38 48 -80 0
2 45 -92 0
5 -68 -91 0
-27 -69 -84 0
-17 -49 86 0
56 85 -88 0
-21 28 -84 0
38 56 67 0
-23 -53 55 0
28 59 94 0
14 66 -67 0
-24 76 90 0
