p cnf 97 380
41 -82 86 0
47 59 -69 0
-29 -73 -75 0
1 -5 -80 0
-14 -54 59 0
-29 -54 70 0
-28 49 56 0
13 -58 -86 0
-14 40 -56 0
-66 -89 94 0
44 78 -94 0
14 -18 34 0
-15 -66 80 0
10 67 92 0
9 -30 62 0
19 38 -92 0
-37 75 87 0
31 55 -74 0
17 -64 -74 0
64 79 -94 0
-46 -55 77 0
-42 -85 -96 0
-13 15 48 0
-20 -59 -92 0
32 -40 -63 0
43 48 93 0
18 46 -48 0
34 -69 95 0
80 84 97 0
-47 -53 83 0
35 -52 91 0
-48 53 -54 0
-23 -38 52 0
-11 24 -25 0
13 -15 -60 0
5 -10 85 0
28 32 -96 0
-7 45 93 0
51 -69 -72 0
16 29 81 0
-16 82 -90 0
-15 31 65 0
-22 46 74 0
-31 -64 -80 0
45 57 95 0
31 -64 -91 0
-36 -60 -79 0
25 36 80 0
7 -56 -61 0
1 -36 73 0
-14 75 -87 0
41 78 -93 0
3 63 91 0
-46 70 -97 0
13 52 -87 0
-61 -92 -93 0
56 -87 89 0
16 89 -92 0
-41 69 -79 0
31 -60 -80 0
65 88 89 0
-20 68 -87 0
6 45 -89 0
63 -64 68 0
57 58 -92 0
-23 51 81 0
-4 18 28 0
2 -10 86 0
-41 -83 0
-84 85 -94 0
-25 64 -84 0
-26 -32 -79 0
-10 30 -91 0
-17 24 36 0
23 -52 -80 0
-44 -49 -53 0
-8 52 75 0
2 -33 -68 0
46 -50 -78 0
1 22 -49 0
-4 -59 68 0
23 62 73 0
70 -79 -92 0
41 59 64 0
16 28 97 0
-22 -24 77 0
3 76 -85 0
-52 72 88 0
48 78 -97 0
6 -30 80 0
-78 83 92 0
-16 39 -96 0
-5 -9 38 0
11 32 -51 0
-24 -35 67 0
32 -79 96 0
31 -47 -59 0
-29 -40 62 0
16 -25 -64 0
3 -31 -81 0
-19 -37 -53 0
4 -22 -42 0
-1 59 93 0
27 -57 61 0
71 72 86 0
-1 -22 -68 0
10 -24 -54 0
75 -77 -97 0
1 14 -15 0
29 -44 -63 0
8 -58 -79 0
24 50 -83 0
7 16 -49 0
-14 -48 69 0
30 40 76 0
2 -10 -70 0
-22 37 69 0
-15 36 61 0
-29 -35 62 0
55 79 97 0
-6 81 -90 0
-12 54 -86 0
-56 -57 74 0
34 43 0
-26 62 82 0
44 -69 -82 0
-26 62 70 0
2 -79 -80 0
22 77 -89 0
41 44 81 0
-16 58 92 0
-2 -26 -67 0
-51 -72 -78 0
-22 -59 69 0
-2 -30 88 0
30 49 92 0
12 -67 68 0
-5 12 55 0
-41 42 -76 0
-30 -43 -69 0
22 -90 0
-4 -18 39 0
57 -66 -96 0
-3 43 0
21 -51 -68 0
-6 49 0
-13 -30 -79 0
4 -81 96 0
46 -87 97 0
11 -75 85 0
20 26 84 0
-9 -67 -70 0
24 65 87 0
29 84 -86 0
-33 55 -87 0
-14 18 35 0
45 -63 69 0
-72 -87 89 0
-20 -29 69 0
-7 14 0
5 35 -71 0
17 -30 -60 0
-18 31 60 0
-38 -42 65 0
-7 -87 91 0
46 -47 -66 0
11 -50 55 0
8 -13 87 0
-21 30 -52 0
15 -18 -35 0
52 77 -87 0
2 7 0
-79 -83 87 0
-1 3 60 0
17 -21 -63 0
-55 76 81 0
15 -32 -39 0
22 -71 -84 0
-3 60 97 0
-29 42 -61 0
-15 -35 -67 0
34 81 85 0
-7 -21 -63 0
4 7 94 0
44 51 84 0
-4 9 64 0
-15 41 59 0
-8 14 -35 0
-11 32 -65 0
-39 -43 75 0
-5 -76 79 0
-7 45 61 0
-23 -26 -49 0
12 -35 -61 0
-43 71 75 0
8 27 -67 0
68 75 94 0
-4 42 49 0
24 -76 -78 0
-11 17 74 0
5 -43 63 0
-10 -49 60 0
8 25 -38 0
34 53 -60 0
23 48 -58 0
39 -84 -91 0
6 21 78 0
3 -35 62 0
39 53 -84 0
9 71 96 0
-33 70 78 0
-21 68 70 0
77 80 90 0
-6 7 -94 0
1 6 -91 0
22 31 73 0
47 -57 -65 0
-48 -53 -60 0
49 50 -83 0
24 60 -82 0
-6 48 -74 0
1 48 69 0
32 51 -52 0
15 29 -47 0
-22 -30 -76 0
-27 -36 -87 0
-66 -77 -82 0
-8 -45 -53 0
45 57 85 0
52 -64 -84 0
-19 -37 -69 0
-29 -51 55 0
9 -32 76 0
-7 16 64 0
-31 -44 -46 0
-3 -4 7 0
12 -63 -71 0
-14 -54 64 0
-42 82 87 0
16 20 78 0
-1 -65 95 0
40 -72 75 0
78 -92 96 0
-59 -69 71 0
13 85 -86 0
38 52 -88 0
-26 -39 -58 0
3 41 58 0
15 -58 91 0
-54 -59 92 0
-5 6 75 0
77 84 94 0
3 -22 -91 0
-39 40 83 0
-5 -17 -23 0
-30 -50 94 0
26 58 -84 0
18 89 -97 0
-26 -40 -64 0
-23 -31 67 0
-34 35 80 0
-51 70 -71 0
16 66 -87 0
-31 58 -59 0
58 69 90 0
-19 -23 -83 0
-11 15 94 0
-40 -61 -84 0
1 -17 -39 0
50 -62 77 0
-67 -76 92 0
20 -59 -86 0
-16 -60 74 0
-27 -62 -94 0
-74 -89 92 0
-12 43 -87 0
33 -62 71 0
48 55 -80 0
29 33 -40 0
41 45 -66 0
-12 -50 75 0
13 -29 31 0
-57 -87 88 0
62 -75 -89 0
-35 82 92 0
31 -51 91 0
20 62 -93 0
20 -51 60 0
-3 -49 85 0
43 -46 -85 0
32 -47 61 0
-20 45 -49 0
-25 49 -59 0
-67 74 89 0
-17 -25 30 0
3 15 50 0
9 16 -20 0
-29 -37 -42 0
-1 32 55 0
-45 56 -83 0
22 -38 54 0
8 -64 72 0
-22 -44 54 0
-26 32 65 0
31 46 67 0
-19 39 82 0
-39 -61 83 0
-42 56 92 0
-36 48 90 0
22 42 -87 0
9 10 33 0
-49 -78 -85 0
-40 55 92 0
-58 -64 -66 0
-31 53 56 0
19 63 89 0
33 94 0
-6 -18 76 0
-43 -44 64 0
12 -30 71 0
13 -25 -65 0
-14 55 -60 0
9 -59 70 0
-30 40 -85 0
12 26 -71 0
-46 55 89 0
-66 -73 -89 0
16 -66 -68 0
-20 28 53 0
-8 52 -65 0
-8 66 -83 0
9 55 87 0
-16 45 95 0
-19 26 -56 0
19 45 -57 0
-28 -46 56 0
37 49 -88 0
49 64 80 0
30 -72 78 0
-83 -95 96 0
12 -13 -83 0
33 -50 89 0
-52 62 94 0
-58 -82 95 0
32 -48 57 0
31 59 89 0
16 -23 53 0
61 64 -80 0
1 64 -93 0
-1 57 0
-7 -25 87 0
-8 -23 31 0
-35 56 97 0
31 77 78 0
-40 -47 -89 0
-15 34 -43 0
-6 81 0
18 -34 -42 0
31 79 81 0
-1 5 -36 0
7 -76 95 0
-24 79 82 0
-27 34 83 0
-16 18 -82 0
4 -31 70 0
26 -27 74 0
-9 -34 -64 0
-24 -38 62 0
-14 44 88 0
-1 -48 -90 0
-31 -49 95 0
-20 43 -58 0
-27 -32 92 0
-32 61 64 0
72 -75 -97 0
75 76 92 0
-41 -65 68 0
2 -15 82 0
-16 50 53 0
8 -20 73 0
