p cnf 92 349
6 22 60 0
79 -83 -88 0
-4 -50 -80 0
14 -24 -92 0
7 30 67 0
4 87 0
-16 -27 -82 0
24 25 88 0
6 38 -60 0
3 -44 -46 0
-18 35 78 0
59 -67 90 0
4 -6 -18 0
-1 21 81 0
3 34 -74 0
-4 26 -67 0
42 67 78 0
6 -36 82 0
29 -39 -90 0
-22 65 -72 0
32 -76 -86 0
-16 -62 91 0
3 -44 77 0
3 -51 -60 0
-19 -50 -73 0
45 -57 -75 0
-23 25 0
-41 -46 -78 0
-30 37 -74 0
29 -68 75 0
-36 -61 0
-6 17 91 0
26 -55 -84 0
-3 -4 13 0
4 -19 79 0
11 29 -86 0
-42 -54 60 0
62 -63 -82 0
-35 -86 -91 0
28 -39 -47 0
6 18 78 0
-2 9 -44 0
-41 -43 -49 0
-30 65 76 0
-4 25 -32 0
-37 -39 -58 0
-23 -78 -81 0
26 -67 80 0
1 55 75 0
5 68 73 0
-21 52 -67 0
5 46 -60 0
25 -29 -50 0
23 39 64 0
-28 -55 81 0
1 61 -64 0
4 -53 -78 0
-8 24 72 0
22 56 82 0
-4 6 -65 0
-50 -57 59 0
7 -60 62 0
-29 58 75 0
68 -80 -82 0
-2 48 -75 0
29 31 41 0
-2 79 89 0
24 -34 -40 0
-28 -90 0
-20 -70 -74 0
-12 40 65 0
6 13 -37 0
1 -23 -50 0
46 -58 -76 0
-7 72 0
31 -72 0
-38 -83 0
11 28 69 0
-9 -46 59 0
42 53 -91 0
-33 -37 -47 0
-45 54 -74 0
5 -58 90 0
-55 -62 0
-17 27 72 0
-4 14 -47 0
-4 72 -78 0
-24 43 88 0
-16 -37 40 0
-25 -61 -65 0
36 -45 -68 0
36 -42 61 0
5 -71 90 0
-15 -85 0
-23 -26 38 0
-30 67 0
37 50 -71 0
-40 68 -81 0
-27 48 -66 0
6 9 74 0
36 -57 76 0
84 -91 0
-14 -42 63 0
-9 50 74 0
12 45 83 0
28 64 -76 0
-25 54 -83 0
16 24 -73 0
30 -36 92 0
-8 41 -56 0
-15 -33 54 0
27 47 -50 0
24 49 -64 0
8 -54 -87 0
3 -30 58 0
12 -72 -87 0
3 -29 44 0
-17 77 78 0
-14 40 -42 0
-3 16 0
-10 -12 51 0
59 -77 84 0
29 41 55 0
24 -39 58 0
55 -74 -83 0
25 -30 37 0
-22 63 71 0
-18 -24 -74 0
-14 -15 0
41 -60 -85 0
-75 -85 -86 0
4 11 0
-12 25 -31 0
-21 -29 -78 0
16 -66 -76 0
-32 37 70 0
11 -36 -77 0
-28 42 56 0
8 52 75 0
-10 16 -64 0
32 63 -85 0
-7 -48 -63 0
-4 -24 78 0
28 -48 -56 0
-39 76 -89 0
-36 -83 85 0
-65 -67 -90 0
-52 -68 -77 0
11 -21 91 0
32 -61 -68 0
-59 67 0
-8 13 76 0
17 -49 51 0
-31 63 75 0
31 32 -73 0
55 58 79 0
1 26 -31 0
30 -37 -61 0
17 44 0
-28 57 69 0
-4 29 -79 0
-17 -25 65 0
15 -22 -41 0
-23 -31 43 0
-4 71 -84 0
70 -72 -75 0
6 -55 0
-1 24 75 0
-44 57 61 0
52 56 -92 0
-29 -71 -74 0
-3 -14 65 0
5 -9 15 0
-10 50 78 0
4 28 33 0
15 -33 0
-5 42 -75 0
-16 -20 -43 0
63 -70 74 0
16 -30 72 0
2 37 64 0
-36 -47 -88 0
31 62 -66 0
-9 -65 84 0
-14 -19 0
4 38 -51 0
17 -60 78 0
20 -24 -90 0
43 56 -80 0
45 -58 76 0
27 29 33 0
26 -50 73 0
25 40 60 0
6 -12 13 0
-12 43 -46 0
48 65 0
-74 79 -83 0
7 -28 0
-1 74 -90 0
27 -46 -72 0
-5 -16 -36 0
-36 -57 0
9 27 -57 0
37 45 -83 0
-8 39 60 0
-47 -60 -79 0
50 80 -81 0
-4 65 88 0
-8 -23 -41 0
48 54 -87 0
-6 76 90 0
-20 28 -82 0
-71 -83 -87 0
-11 -67 -83 0
-29 -33 42 0
20 52 -69 0
50 54 0
-22 50 68 0
-13 -39 -46 0
-2 -27 78 0
18 42 89 0
-22 -34 48 0
9 -42 64 0
35 -67 -85 0
-1 47 -78 0
-9 -54 61 0
42 64 -75 0
-12 49 0
10 -43 -88 0
48 62 -66 0
16 -37 -64 0
42 -53 -90 0
-30 33 55 0
-1 -7 54 0
-41 79 84 0
-8 65 88 0
4 -12 39 0
5 -24 60 0
60 66 88 0
45 -61 -92 0
9 38 -41 0
-30 46 59 0
-13 52 67 0
-55 78 -83 0
-1 -27 30 0
-19 -36 63 0
55 -66 -68 0
21 -59 -86 0
-36 -40 70 0
-48 57 66 0
-32 69 -74 0
16 21 78 0
-20 -73 -80 0
-14 -26 -66 0
-4 48 73 0
-8 73 -80 0
-32 -50 77 0
-22 28 -88 0
46 52 90 0
-45 63 -73 0
-9 16 -62 0
-20 -52 0
9 33 -56 0
-17 52 76 0
-22 -33 79 0
58 61 -84 0
17 -27 -30 0
-9 -30 75 0
24 -48 0
64 72 -76 0
-57 64 0
-19 49 -67 0
-38 -58 -72 0
25 46 92 0
33 39 -65 0
34 58 -71 0
-35 -44 82 0
59 89 -90 0
55 -84 -88 0
-37 -38 83 0
24 -60 0
7 -61 66 0
46 -52 62 0
3 -31 0
-36 39 -49 0
-14 87 -92 0
-12 -62 71 0
73 85 -91 0
46 48 -70 0
-2 -3 -79 0
-2 -19 0
15 -33 61 0
-36 58 80 0
17 -75 -92 0
33 46 -47 0
-14 55 -59 0
-41 -60 78 0
-16 68 79 0
-41 76 86 0
-21 -46 -83 0
-18 28 -33 0
-12 29 -45 0
-12 40 -44 0
27 -48 81 0
-1 7 -52 0
37 -48 -88 0
-1 -58 -72 0
20 30 42 0
-2 44 -56 0
-33 45 -74 0
-11 -13 -53 0
-48 80 0
13 -27 0
-24 25 26 0
-16 -24 -43 0
-24 35 0
-29 46 -48 0
-3 -53 -92 0
7 -25 -36 0
29 -47 -78 0
-11 51 69 0
-47 -49 78 0
-6 -18 61 0
-29 55 -67 0
-10 35 -50 0
-12 -22 0
8 53 63 0
-72 75 0
-33 50 -89 0
-2 -34 -47 0
51 -66 0
-20 28 -39 0
-26 -56 0
2 -33 90 0
-5 -28 -42 0
-29 35 66 0
-27 45 52 0
8 12 -51 0
12 40 76 0
-4 -39 -88 0
35 78 86 0
61 -63 -81 0
40 -45 77 0
-28 32 -70 0
4 -8 64 0
1 8 -53 0
-15 54 84 0
48 54 87 0
-28 -42 0
