p cnf 89 758
10 28 37 63 72 0
1 20 73 0
11 30 48 56 65 0
3 21 40 0
4 31 58 67 0
23 41 59 68 86 0
24 42 50 69 87 0
7 25 43 51 60 0
8 17 0
53 62 0
-1 -11 2 0
-1 -12 3 0
-1 -13 4 0
-1 -14 5 0
-1 -15 6 0
-1 -16 7 0
-1 -17 8 0
-1 -18 9 0
-2 -20 1 0
-2 -21 3 0
-2 -22 4 0
-2 -23 5 0
-2 -24 6 0
-2 -25 7 0
-2 -26 8 0
-2 -27 9 0
-3 -29 1 0
-3 -30 2 0
-3 -31 4 0
-3 -32 5 0
-3 -33 6 0
-3 -34 7 0
-3 -35 8 0
-3 -36 9 0
-4 -38 1 0
-4 -39 2 0
-4 -40 3 0
-4 -41 5 0
-4 -42 6 0
-4 -43 7 0
-4 -44 8 0
-4 -45 9 0
-5 -47 1 0
-5 -48 2 0
-5 -49 3 0
-5 -50 6 0
-5 -51 7 0
-5 -52 8 0
-5 -53 9 0
-6 -55 1 0
-6 -56 2 0
-6 -57 3 0
-6 -58 4 0
-6 -59 5 0
-6 -60 7 0
-6 -61 8 0
-6 -62 9 0
-7 -64 1 0
-7 -65 2 0
-7 -66 3 0
-7 -67 4 0
-7 -68 5 0
-7 -69 6 0
-7 -70 8 0
-7 -71 9 0
-8 -73 1 0
-8 -74 2 0
-8 -75 3 0
-8 -76 4 0
-8 -77 5 0
-8 -78 6 0
-8 -79 7 0
-8 -80 9 0
-9 -82 1 0
-9 -83 2 0
-9 -84 3 0
-9 -85 4 0
-9 -86 5 0
-9 -87 6 0
-9 -88 7 0
-9 -89 8 0
-10 -2 11 0
-10 -3 12 0
-10 -4 13 0
-10 -5 14 0
-10 -6 15 0
-10 -7 16 0
-10 -8 17 0
-10 -9 18 0
-11 -19 10 0
-11 -21 12 0
-11 -22 13 0
-11 -23 14 0
-11 -24 15 0
-11 -25 16 0
-11 -26 17 0
-11 -27 18 0
-12 -28 10 0
-12 -30 11 0
-12 -31 13 0
-12 -32 14 0
-12 -33 15 0
-12 -34 16 0
-12 -35 17 0
-12 -36 18 0
-13 -37 10 0
-13 -39 11 0
-13 -40 12 0
-13 -41 14 0
-13 -42 15 0
-13 -43 16 0
-13 -44 17 0
-13 -45 18 0
-14 -46 10 0
-14 -48 11 0
-14 -49 12 0
-14 -50 15 0
-14 -51 16 0
-14 -52 17 0
-14 -53 18 0
-15 -54 10 0
-15 -56 11 0
-15 -57 12 0
-15 -58 13 0
-15 -59 14 0
-15 -60 16 0
-15 -61 17 0
-15 -62 18 0
-16 -63 10 0
-16 -65 11 0
-16 -66 12 0
-16 -67 13 0
-16 -68 14 0
-16 -69 15 0
-16 -70 17 0
-16 -71 18 0
-17 -72 10 0
-17 -74 11 0
-17 -75 12 0
-17 -76 13 0
-17 -77 14 0
-17 -78 15 0
-17 -79 16 0
-17 -80 18 0
-18 -81 10 0
-18 -83 11 0
-18 -84 12 0
-18 -85 13 0
-18 -86 14 0
-18 -87 15 0
-18 -88 16 0
-18 -89 17 0
-19 -1 20 0
-19 -3 21 0
-19 -4 22 0
-19 -5 23 0
-19 -6 24 0
-19 -7 25 0
-19 -8 26 0
-19 -9 27 0
-20 -10 19 0
-20 -12 21 0
-20 -13 22 0
-20 -14 23 0
-20 -15 24 0
-20 -16 25 0
-20 -17 26 0
-20 -18 27 0
-21 -28 19 0
-21 -29 20 0
-21 -31 22 0
-21 -32 23 0
-21 -33 24 0
-21 -34 25 0
-21 -35 26 0
-21 -36 27 0
-22 -37 19 0
-22 -38 20 0
-22 -40 21 0
-22 -41 23 0
-22 -42 24 0
-22 -43 25 0
-22 -44 26 0
-22 -45 27 0
-23 -46 19 0
-23 -47 20 0
-23 -49 21 0
-23 -50 24 0
-23 -51 25 0
-23 -52 26 0
-23 -53 27 0
-24 -54 19 0
-24 -55 20 0
-24 -57 21 0
-24 -58 22 0
-24 -59 23 0
-24 -60 25 0
-24 -61 26 0
-24 -62 27 0
-25 -63 19 0
-25 -64 20 0
-25 -66 21 0
-25 -67 22 0
-25 -68 23 0
-25 -69 24 0
-25 -70 26 0
-25 -71 27 0
-26 -72 19 0
-26 -73 20 0
-26 -75 21 0
-26 -76 22 0
-26 -77 23 0
-26 -78 24 0
-26 -79 25 0
-26 -80 27 0
-27 -81 19 0
-27 -82 20 0
-27 -84 21 0
-27 -85 22 0
-27 -86 23 0
-27 -87 24 0
-27 -88 25 0
-27 -89 26 0
-28 -1 29 0
-28 -2 30 0
-28 -4 31 0
-28 -5 32 0
