p cnf 97 389
-11 57 -66 0
64 -66 74 0
-28 -31 56 0
-32 35 -70 0
-2 44 78 0
-52 56 -93 0
28 -64 -97 0
48 70 71 0
33 -34 45 0
26 -74 96 0
-25 48 92 0
-17 -73 87 0
9 61 -66 0
-19 36 -97 0
16 64 73 0
-8 -44 61 0
76 79 85 0
23 59 -71 0
62 89 -90 0
45 -47 93 0
9 -58 -81 0
-15 -26 -28 0
9 36 60 0
12 -24 47 0
-29 61 88 0
2 -7 43 0
-18 -69 -79 0
3 82 0
-12 -93 96 0
17 -43 85 0
-4 -60 -80 0
-7 45 -57 0
14 63 91 0
-17 -58 69 0
-27 36 -40 0
7 45 -86 0
-28 50 91 0
64 72 -84 0
-8 70 80 0
44 -54 59 0
-36 -51 65 0
35 56 76 0
31 46 -85 0
-26 -53 -95 0
62 87 -96 0
-61 -80 -89 0
10 -35 65 0
-30 -43 95 0
19 -40 -73 0
24 31 84 0
-7 -52 -61 0
2 15 74 0
-6 71 82 0
3 -15 -64 0
-16 21 -58 0
34 -47 78 0
-28 -30 -40 0
4 27 77 0
13 53 80 0
-34 77 -87 0
-4 -63 -92 0
48 -66 97 0
-9 -11 88 0
-41 -81 -96 0
-4 32 45 0
41 59 -61 0
-1 55 76 0
-17 63 -81 0
-36 63 -69 0
3 -47 -56 0
-41 50 -70 0
-17 49 -78 0
7 -32 -86 0
22 74 -77 0
-25 -36 -90 0
-14 -83 -93 0
16 -22 72 0
-20 -43 71 0
-12 13 -57 0
-22 28 -63 0
37 -38 53 0
12 53 93 0
26 72 0
-18 -23 -79 0
-60 82 0
34 68 0
-24 -37 89 0
20 -34 -62 0
49 -57 -82 0
-34 36 59 0
-17 -37 78 0
-37 -62 -75 0
-35 44 90 0
-21 -26 30 0
80 -90 -91 0
-5 -12 -55 0
-21 -22 -83 0
-48 -89 93 0
11 73 -82 0
4 -53 -97 0
-20 28 -31 0
26 -27 41 0
60 85 90 0
-2 -10 48 0
-12 -20 0
22 -27 -77 0
44 54 -64 0
-7 -11 -22 0
-66 -78 -95 0
37 41 -66 0
17 -20 -87 0
-12 -89 -90 0
39 43 -70 0
-21 55 69 0
-41 43 62 0
19 54 91 0
19 -22 37 0
-59 91 97 0
47 -67 -95 0
37 45 75 0
-63 72 89 0
-12 -62 70 0
9 -32 0
-51 -61 84 0
-36 -46 52 0
-20 33 91 0
-45 -69 97 0
-20 44 47 0
-4 34 80 0
2 10 -72 0
29 -63 -73 0
-11 -81 87 0
-3 -50 0
8 -25 76 0
10 32 36 0
60 -78 96 0
15 -23 51 0
-23 47 -52 0
10 -57 -66 0
15 -33 -87 0
-31 -39 68 0
-16 -39 -92 0
2 -7 -40 0
-77 80 -93 0
12 -32 92 0
10 74 95 0
-15 38 -46 0
-20 46 -66 0
31 -42 -86 0
-31 -54 -62 0
46 -66 67 0
12 41 49 0
34 -51 -73 0
30 -49 69 0
23 50 -74 0
2 -10 -73 0
-2 14 0
-30 -31 51 0
20 37 -74 0
4 -22 83 0
-6 53 -66 0
60 -66 76 0
-28 33 48 0
41 69 72 0
-46 52 95 0
-17 75 86 0
6 -75 -96 0
-38 61 72 0
48 71 88 0
12 -20 0
5 -35 61 0
37 -83 -86 0
9 19 -62 0
2 -65 -90 0
-7 22 24 0
-15 -89 91 0
34 -56 93 0
3 30 47 0
47 -78 87 0
-21 -66 67 0
-1 32 -54 0
3 23 -33 0
-36 63 83 0
-1 -29 -45 0
21 -23 45 0
-29 -82 97 0
26 -65 70 0
8 79 -94 0
40 53 95 0
24 80 81 0
55 -97 0
-15 58 76 0
-39 47 92 0
19 64 -91 0
-45 -77 -82 0
19 41 82 0
21 -69 -74 0
37 -70 77 0
1 -18 55 0
-72 -74 -94 0
-2 -29 36 0
33 -57 66 0
20 31 -87 0
-10 18 78 0
17 45 58 0
29 92 -96 0
34 -76 -95 0
-65 -66 83 0
-20 -32 64 0
8 70 85 0
26 -33 35 0
-66 68 97 0
28 65 96 0
-12 -23 80 0
-17 -35 75 0
-2 -23 -50 0
-4 74 87 0
14 25 90 0
-15 -67 86 0
55 59 63 0
-11 27 -60 0
29 -51 -90 0
39 -49 -90 0
-56 -75 -93 0
