p cnf 85 701
19 28 36 45 68 77 0
20 29 37 46 55 62 78 0
2 11 47 79 0
3 12 39 48 56 63 0
4 13 30 49 57 81 0
5 14 23 31 40 58 73 82 0
15 24 32 41 50 74 83 0
16 33 75 0
8 52 59 66 85 0
9 18 27 44 53 60 76 0
-1 -11 2 0
-1 -12 3 0
-1 -13 4 0
-1 -14 5 0
-1 -15 6 0
-1 -16 7 0
-1 -17 8 0
-1 -18 9 0
-2 -20 1 0
-2 -21 3 0
-2 -22 4 0
-2 -23 5 0
-2 -24 6 0
-2 -25 7 0
-2 -26 8 0
-2 -27 9 0
-3 -29 1 0
-3 -30 4 0
-3 -31 5 0
-3 -32 6 0
-3 -33 7 0
-3 -34 8 0
-3 -35 9 0
-4 -37 1 0
-4 -38 2 0
-4 -39 3 0
-4 -40 5 0
-4 -41 6 0
-4 -42 7 0
-4 -43 8 0
-4 -44 9 0
-5 -46 1 0
-5 -47 2 0
-5 -48 3 0
-5 -49 4 0
-5 -50 6 0
-5 -51 7 0
-5 -52 8 0
-5 -53 9 0
-6 -55 1 0
-6 -56 3 0
-6 -57 4 0
-6 -58 5 0
-6 7 0
-6 -59 8 0
-6 -60 9 0
-7 -62 1 0
-7 -63 3 0
-7 -64 4 0
-7 -65 5 0
-7 -66 8 0
-7 -67 9 0
-8 -69 1 0
-8 -70 2 0
-8 -71 3 0
-8 -72 4 0
-8 -73 5 0
-8 -74 6 0
-8 -75 7 0
-8 -76 9 0
-9 -78 1 0
-9 -79 2 0
-9 -80 3 0
-9 -81 4 0
-9 -82 5 0
-9 -83 6 0
-9 -84 7 0
-9 -85 8 0
-10 -2 11 0
-10 -3 12 0
-10 -4 13 0
-10 -5 14 0
-10 -6 15 0
-10 -7 16 0
-10 -8 17 0
-10 -9 18 0
-11 -19 10 0
-11 -21 12 0
-11 -22 13 0
-11 -23 14 0
-11 -24 15 0
-11 -25 16 0
-11 -26 17 0
-11 -27 18 0
-12 -28 10 0
-12 -30 13 0
-12 -31 14 0
-12 -32 15 0
-12 -33 16 0
-12 -34 17 0
-12 -35 18 0
-13 -36 10 0
-13 -38 11 0
-13 -39 12 0
-13 -40 14 0
-13 -41 15 0
-13 -42 16 0
-13 -43 17 0
-13 -44 18 0
-14 -45 10 0
-14 -47 11 0
-14 -48 12 0
-14 -49 13 0
-14 -50 15 0
-14 -51 16 0
-14 -52 17 0
-14 -53 18 0
-15 -54 10 0
-15 -56 12 0
-15 -57 13 0
-15 -58 14 0
-15 16 0
-15 -59 17 0
-15 -60 18 0
-16 -61 10 0
-16 -63 12 0
-16 -64 13 0
-16 -65 14 0
-16 -66 17 0
-16 -67 18 0
-17 -68 10 0
-17 -70 11 0
-17 -71 12 0
-17 -72 13 0
-17 -73 14 0
-17 -74 15 0
-17 -75 16 0
-17 -76 18 0
-18 -77 10 0
-18 -79 11 0
-18 -80 12 0
-18 -81 13 0
-18 -82 14 0
-18 -83 15 0
-18 -84 16 0
-18 -85 17 0
-19 -1 20 0
-19 -3 21 0
-19 -4 22 0
-19 -5 23 0
-19 -6 24 0
-19 -7 25 0
-19 -8 26 0
-19 -9 27 0
-20 -10 19 0
-20 -12 21 0
-20 -13 22 0
-20 -14 23 0
-20 -15 24 0
-20 -16 25 0
-20 -17 26 0
-20 -18 27 0
-21 -28 19 0
-21 -29 20 0
-21 -30 22 0
-21 -31 23 0
-21 -32 24 0
-21 -33 25 0
-21 -34 26 0
-21 -35 27 0
-22 -36 19 0
-22 -37 20 0
-22 -39 21 0
-22 -40 23 0
-22 -41 24 0
-22 -42 25 0
-22 -43 26 0
-22 -44 27 0
-23 -45 19 0
-23 -46 20 0
-23 -48 21 0
-23 -49 22 0
-23 -50 24 0
-23 -51 25 0
-23 -52 26 0
-23 -53 27 0
-24 -54 19 0
-24 -55 20 0
-24 -56 21 0
-24 -57 22 0
-24 -58 23 0
-24 25 0
-24 -59 26 0
-24 -60 27 0
-25 -61 19 0
-25 -62 20 0
-25 -63 21 0
-25 -64 22 0
-25 -65 23 0
-25 -66 26 0
-25 -67 27 0
-26 -68 19 0
-26 -69 20 0
-26 -71 21 0
-26 -72 22 0
-26 -73 23 0
-26 -74 24 0
