p cnf 97 386
69 -79 93 0
1 -38 87 0
16 -41 61 0
7 -20 -60 0
28 -54 -87 0
-3 60 -84 0
15 30 57 0
47 -48 63 0
9 60 91 0
-32 74 -77 0
-18 -31 -58 0
9 -34 -88 0
-42 55 -59 0
22 -33 -81 0
-13 -49 -66 0
-44 -66 0
-47 50 -78 0
-11 16 -80 0
-18 -38 61 0
-58 -71 -78 0
15 39 44 0
9 34 -55 0
44 45 -88 0
4 -15 -58 0
-2 -43 86 0
30 -41 90 0
-33 -49 -53 0
-4 -36 -75 0
46 48 -80 0
47 -65 68 0
-22 59 -88 0
6 12 -72 0
-23 -24 -59 0
27 33 -86 0
-28 47 -75 0
17 35 85 0
12 -40 -77 0
-23 43 -90 0
40 -54 -88 0
34 39 -77 0
50 55 -84 0
-62 78 82 0
14 15 -89 0
-46 50 -94 0
26 81 -95 0
56 66 80 0
-14 -35 -40 0
47 58 -80 0
14 -46 90 0
16 -22 35 0
26 52 66 0
-18 -55 -79 0
43 -60 69 0
-17 71 79 0
-49 -69 -74 0
16 -41 -90 0
-28 -32 -45 0
50 77 -81 0
28 38 39 0
-10 -48 -70 0
-31 -84 0
-4 76 82 0
-54 80 91 0
-19 23 61 0
9 -50 68 0
-59 -89 91 0
-20 -46 71 0
33 -50 64 0
-16 -18 21 0
36 -66 75 0
10 -27 -58 0
-9 36 93 0
76 81 89 0
33 42 -59 0
34 74 96 0
-52 -80 -91 0
14 -47 -76 0
53 -76 -95 0
14 -65 -69 0
-42 -51 -72 0
-33 -87 89 0
46 48 79 0
17 -36 82 0
18 35 -45 0
59 -65 88 0
-11 29 86 0
17 67 -69 0
30 33 -75 0
-35 -76 94 0
-21 -50 90 0
19 -40 -93 0
5 14 -47 0
-22 -57 -61 0
33 72 79 0
1 12 -37 0
-54 61 97 0
-2 49 -63 0
-8 -22 62 0
-28 -35 70 0
-23 -71 76 0
-23 -24 60 0
-24 40 -65 0
-9 -11 -29 0
37 70 86 0
-44 48 0
-4 -69 -75 0
5 80 -82 0
40 45 60 0
20 -36 45 0
46 -83 94 0
-52 -81 93 0
49 -81 93 0
-8 -43 -56 0
25 26 93 0
-44 -64 -91 0
31 -47 53 0
5 16 -77 0
-35 -86 91 0
3 25 29 0
-5 23 77 0
12 42 71 0
-31 79 -90 0
-7 -18 -66 0
-8 -42 -70 0
-2 -40 96 0
46 -52 -91 0
12 49 -93 0
12 77 81 0
-22 28 -52 0
38 40 -61 0
23 -60 93 0
24 70 97 0
3 54 55 0
22 24 77 0
8 66 72 0
-36 -48 82 0
-12 -23 -52 0
17 -39 -64 0
2 68 84 0
-28 -43 -59 0
-31 -43 54 0
-14 52 -56 0
-9 27 -96 0
-17 -19 20 0
52 -56 93 0
75 82 89 0
-45 52 96 0
-43 46 -85 0
45 -56 -70 0
33 -58 77 0
-30 57 -66 0
7 -66 68 0
-57 68 -77 0
-29 36 50 0
-24 74 -91 0
22 65 -71 0
11 -92 -97 0
-29 42 72 0
2 -19 88 0
4 -25 94 0
-10 -26 -40 0
-6 -15 64 0
-1 -40 80 0
59 -87 -88 0
-19 40 -44 0
19 53 -83 0
32 -39 -70 0
5 -77 88 0
9 86 -88 0
-10 -88 96 0
-18 26 -36 0
30 -52 -96 0
12 64 74 0
-10 49 0
-36 38 87 0
6 10 -76 0
5 -88 89 0
57 66 83 0
2 -18 39 0
-51 -54 -96 0
-41 -74 -81 0
41 -48 -92 0
-49 -81 -96 0
-17 -58 -64 0
-7 64 88 0
64 72 86 0
-64 65 86 0
56 -75 78 0
9 15 18 0
41 56 62 0
2 -11 16 0
31 62 79 0
-40 79 -80 0
25 40 68 0
34 -37 -62 0
13 23 -76 0
55 -57 -70 0
-6 65 93 0
7 -36 89 0
-24 25 -49 0
9 28 70 0
-2 -43 -62 0
4 7 -15 0
1 72 -79 0
-2 -9 94 0
-33 37 79 0
-43 -49 -63 0
35 63 0
-21 23 -87 0
11 48 90 0
-20 -21 -43 0
25 -40 42 0
-13 -48 -53 0
19 -61 93 0
18 -75 92 0
-2 30 37 0
6 24 32 0
-43 46 74 0
20 80 -96 0
-28 -47 91 0
44 -48 97 0
-72 -76 -87 0
-38 -53 72 0
27 48 -78 0
51 56 -93 0
-20 -21 82 0
36 77 -83 0
