p cnf 79 610
19 27 35 43 64 73 0
20 28 36 44 52 59 74 0
2 11 0
3 12 38 45 53 60 0
4 13 29 46 54 76 0
5 14 23 30 39 55 69 0
15 24 31 47 70 77 0
16 32 71 0
8 49 56 62 79 0
-1 -11 2 0
-1 -12 3 0
-1 -13 4 0
-1 -14 5 0
-1 -15 6 0
-1 -16 7 0
-1 -17 8 0
-1 -18 9 0
-2 -20 1 0
-2 -21 3 0
-2 -22 4 0
-2 -23 5 0
-2 -24 6 0
-2 -25 7 0
-2 -26 8 0
-2 9 0
-3 -28 1 0
-3 -29 4 0
-3 -30 5 0
-3 -31 6 0
-3 -32 7 0
-3 -33 8 0
-3 -34 9 0
-4 -36 1 0
-4 -37 2 0
-4 -38 3 0
-4 -39 5 0
-4 -40 7 0
-4 -41 8 0
-4 -42 9 0
-5 -44 1 0
-5 -45 3 0
-5 -46 4 0
-5 -47 6 0
-5 -48 7 0
-5 -49 8 0
-5 -50 9 0
-6 -52 1 0
-6 -53 3 0
-6 -54 4 0
-6 -55 5 0
-6 7 0
-6 -56 8 0
-6 -57 9 0
-7 -59 1 0
-7 -60 3 0
-7 -61 5 0
-7 -62 8 0
-7 -63 9 0
-8 -65 1 0
-8 -66 2 0
-8 -67 3 0
-8 -68 4 0
-8 -69 5 0
-8 -70 6 0
-8 -71 7 0
-8 -72 9 0
-9 -74 1 0
-9 -75 3 0
-9 -76 4 0
-9 -77 6 0
-9 -78 7 0
-9 -79 8 0
-10 -2 11 0
-10 -3 12 0
-10 -4 13 0
-10 -5 14 0
-10 -6 15 0
-10 -7 16 0
-10 -8 17 0
-10 -9 18 0
-11 -19 10 0
-11 -21 12 0
-11 -22 13 0
-11 -23 14 0
-11 -24 15 0
-11 -25 16 0
-11 -26 17 0
-11 18 0
-12 -27 10 0
-12 -29 13 0
-12 -30 14 0
-12 -31 15 0
-12 -32 16 0
-12 -33 17 0
-12 -34 18 0
-13 -35 10 0
-13 -37 11 0
-13 -38 12 0
-13 -39 14 0
-13 -40 16 0
-13 -41 17 0
-13 -42 18 0
-14 -43 10 0
-14 -45 12 0
-14 -46 13 0
-14 -47 15 0
-14 -48 16 0
-14 -49 17 0
-14 -50 18 0
-15 -51 10 0
-15 -53 12 0
-15 -54 13 0
-15 -55 14 0
-15 16 0
-15 -56 17 0
-15 -57 18 0
-16 -58 10 0
-16 -60 12 0
-16 -61 14 0
-16 -62 17 0
-16 -63 18 0
-17 -64 10 0
-17 -66 11 0
-17 -67 12 0
-17 -68 13 0
-17 -69 14 0
-17 -70 15 0
-17 -71 16 0
-17 -72 18 0
-18 -73 10 0
-18 -75 12 0
-18 -76 13 0
-18 -77 15 0
-18 -78 16 0
-18 -79 17 0
-19 -1 20 0
-19 -3 21 0
-19 -4 22 0
-19 -5 23 0
-19 -6 24 0
-19 -7 25 0
-19 -8 26 0
-20 -10 19 0
-20 -12 21 0
-20 -13 22 0
-20 -14 23 0
-20 -15 24 0
-20 -16 25 0
-20 -17 26 0
-21 -27 19 0
-21 -28 20 0
-21 -29 22 0
-21 -30 23 0
-21 -31 24 0
-21 -32 25 0
-21 -33 26 0
-22 -35 19 0
-22 -36 20 0
-22 -38 21 0
-22 -39 23 0
-22 -40 25 0
-22 -41 26 0
-23 -43 19 0
-23 -44 20 0
-23 -45 21 0
