p cnf 85 706
10 19 27 36 45 53 61 0
1 28 54 62 79 0
2 38 47 55 63 72 0
3 12 39 48 56 64 73 81 0
4 22 30 57 82 0
7 16 33 51 59 84 0
25 34 60 0
18 35 44 69 0
-1 -11 2 0
-1 -12 3 0
-1 -13 4 0
-1 -14 5 0
-1 -15 6 0
-1 -16 7 0
-1 -17 8 0
-1 -18 9 0
-2 -20 1 0
-2 -21 3 0
-2 -22 4 0
-2 -23 5 0
-2 -24 6 0
-2 -25 8 0
-2 -26 9 0
-3 -28 1 0
-3 -29 2 0
-3 -30 4 0
-3 -31 5 0
-3 -32 6 0
-3 -33 7 0
-3 -34 8 0
-3 -35 9 0
-4 -37 1 0
-4 -38 2 0
-4 -39 3 0
-4 -40 5 0
-4 -41 6 0
-4 -42 7 0
-4 -43 8 0
-4 -44 9 0
-5 -46 1 0
-5 -47 2 0
-5 -48 3 0
-5 -49 4 0
-5 -50 6 0
-5 -51 7 0
-5 -52 9 0
-6 -54 1 0
-6 -55 2 0
-6 -56 3 0
-6 -57 4 0
-6 -58 5 0
-6 -59 7 0
-6 -60 8 0
-7 -62 1 0
-7 -63 2 0
-7 -64 3 0
-7 -65 4 0
-7 -66 5 0
-7 -67 6 0
-7 -68 8 0
-7 -69 9 0
-8 -71 1 0
-8 -72 2 0
-8 -73 3 0
-8 -74 4 0
-8 5 0
-8 -75 6 0
-8 -76 7 0
-8 -77 9 0
-9 -79 1 0
-9 -80 2 0
-9 -81 3 0
-9 -82 4 0
-9 -83 5 0
-9 6 0
-9 -84 7 0
-9 -85 8 0
-10 -2 11 0
-10 -3 12 0
-10 -4 13 0
-10 -5 14 0
-10 -6 15 0
-10 -7 16 0
-10 -8 17 0
-10 -9 18 0
-11 -19 10 0
-11 -21 12 0
-11 -22 13 0
-11 -23 14 0
-11 -24 15 0
-11 -25 17 0
-11 -26 18 0
-12 -27 10 0
-12 -29 11 0
-12 -30 13 0
-12 -31 14 0
-12 -32 15 0
-12 -33 16 0
-12 -34 17 0
-12 -35 18 0
-13 -36 10 0
-13 -38 11 0
-13 -39 12 0
-13 -40 14 0
-13 -41 15 0
-13 -42 16 0
-13 -43 17 0
-13 -44 18 0
-14 -45 10 0
-14 -47 11 0
-14 -48 12 0
-14 -49 13 0
-14 -50 15 0
-14 -51 16 0
-14 -52 18 0
-15 -53 10 0
-15 -55 11 0
-15 -56 12 0
-15 -57 13 0
-15 -58 14 0
-15 -59 16 0
-15 -60 17 0
-16 -61 10 0
-16 -63 11 0
-16 -64 12 0
-16 -65 13 0
-16 -66 14 0
-16 -67 15 0
-16 -68 17 0
-16 -69 18 0
-17 -70 10 0
-17 -72 11 0
-17 -73 12 0
-17 -74 13 0
-17 14 0
-17 -75 15 0
-17 -76 16 0
-17 -77 18 0
-18 -78 10 0
-18 -80 11 0
-18 -81 12 0
-18 -82 13 0
-18 -83 14 0
-18 15 0
-18 -84 16 0
-18 -85 17 0
-19 -1 20 0
-19 -3 21 0
-19 -4 22 0
-19 -5 23 0
-19 -6 24 0
-19 -7 0
-19 -8 25 0
-19 -9 26 0
-20 -10 19 0
-20 -12 21 0
-20 -13 22 0
-20 -14 23 0
-20 -15 24 0
-20 -16 0
-20 -17 25 0
-20 -18 26 0
-21 -27 19 0
-21 -28 20 0
-21 -30 22 0
-21 -31 23 0
-21 -32 24 0
-21 -33 0
-21 -34 25 0
-21 -35 26 0
-22 -36 19 0
-22 -37 20 0
-22 -39 21 0
-22 -40 23 0
-22 -41 24 0
-22 -42 0
-22 -43 25 0
-22 -44 26 0
-23 -45 19 0
-23 -46 20 0
-23 -48 21 0
-23 -49 22 0
-23 -50 24 0
-23 -51 0
-23 -52 26 0
-24 -53 19 0
-24 -54 20 0
-24 -56 21 0
-24 -57 22 0
-24 -58 23 0
-24 -59 0
-24 -60 25 0
-25 -70 19 0
-25 -71 20 0
-25 -73 21 0
-25 -74 22 0
-25 23 0
-25 -75 24 0
-25 -76 0
-25 -77 26 0
-26 -78 19 0
-26 -79 20 0
-26 -81 21 0
-26 -82 22 0
-26 -83 23 0
-26 24 0
-26 -84 0
-26 -85 25 0
-27 -1 28 0
-27 -2 29 0
-27 -4 30 0
-27 -5 31 0
-27 -6 32 0
-27 -7 33 0
-27 -8 34 0
-27 -9 35 0
-28 -10 27 0
-28 -11 29 0
-28 -13 30 0
-28 -14 31 0
-28 -15 32 0
-28 -16 33 0
-28 -17 34 0
-28 -18 35 0
-29 -19 27 0
-29 -20 28 0
-29 -22 30 0
-29 -23 31 0
-29 -24 32 0
-29 -25 34 0
-29 -26 35 0
-30 -36 27 0
-30 -37 28 0
-30 -38 29 0
-30 -40 31 0
-30 -41 32 0
-30 -42 33 0
-30 -43 34 0
-30 -44 35 0
-31 -45 27 0
-31 -46 28 0
-31 -47 29 0
-31 -49 30 0
-31 -50 32 0
-31 -51 33 0
-31 -52 35 0
-32 -53 27 0
-32 -54 28 0
-32 -55 29 0
-32 -57 30 0
-32 -58 31 0
-32 -59 33 0
-32 -60 34 0
-33 -61 27 0
-33 -62 28 0
-33 -63 29 0
-33 -65 30 0
-33 -66 31 0
-33 -67 32 0
-33 -68 34 0
-33 -69 35 0
-34 -70 27 0
-34 -71 28 0
-34 -72 29 0
-34 -74 30 0
-34 31 0
-34 -75 32 0
-34 -76 33 0
-34 -77 35 0
-35 -78 27 0
-35 -79 28 0
