p cnf 97 381
2 -17 69 0
1 -52 -81 0
-38 90 96 0
-20 -44 -49 0
-13 42 96 0
19 -45 -82 0
28 52 55 0
-45 -66 -71 0
-7 39 96 0
-19 72 -80 0
-22 40 91 0
34 -52 70 0
-59 -60 -73 0
38 -49 -92 0
-28 -29 -41 0
-12 -17 -37 0
6 21 -59 0
77 -88 -89 0
-46 -64 92 0
-7 -20 -66 0
-25 27 97 0
19 46 -74 0
-41 -57 64 0
-22 54 -85 0
35 85 -91 0
8 49 93 0
-4 14 -50 0
-6 -31 40 0
33 46 -74 0
-20 34 79 0
-25 -50 -74 0
-23 69 0
-67 -69 86 0
26 38 -96 0
14 -82 -92 0
35 -37 -48 0
-30 33 -97 0
-18 -22 -69 0
14 -32 89 0
56 -60 -74 0
23 -35 65 0
25 41 -86 0
26 -39 86 0
-44 -51 67 0
21 25 57 0
-22 -51 -93 0
-8 44 60 0
25 -68 84 0
28 -39 -84 0
6 -38 -73 0
7 -36 -77 0
-41 -71 -72 0
15 -17 -78 0
-52 -60 63 0
-21 -24 -51 0
7 -10 -86 0
-74 -87 91 0
-30 -77 -81 0
44 -57 85 0
-12 21 -58 0
-61 -64 96 0
46 -73 94 0
24 63 86 0
-14 -57 -96 0
-4 43 -89 0
19 -61 -63 0
-25 -73 -82 0
-8 -13 89 0
20 -22 35 0
-12 -45 0
-12 -31 59 0
2 26 45 0
-33 42 58 0
18 -48 69 0
9 -16 86 0
-21 65 -78 0
-2 -7 33 0
1 67 97 0
-40 -63 68 0
50 -66 71 0
4 -33 92 0
-53 -82 -86 0
-19 67 -70 0
-22 41 -52 0
-8 19 -49 0
43 -50 -84 0
-16 84 -86 0
-16 50 -66 0
-48 94 -96 0
1 14 -61 0
20 86 0
-10 -52 66 0
-7 36 -45 0
30 -34 70 0
-54 -64 82 0
-47 -88 -90 0
8 31 -75 0
-12 28 -85 0
25 -70 96 0
-1 66 -82 0
6 -31 -57 0
6 -25 89 0
-35 -38 65 0
21 43 -44 0
-37 74 0
-12 -18 -79 0
41 -69 83 0
-32 -40 -45 0
-16 51 -65 0
-7 30 58 0
-39 62 -91 0
-22 -74 83 0
4 -66 77 0
46 -89 90 0
3 -55 90 0
-24 52 55 0
15 -23 36 0
-25 47 -74 0
26 -48 -84 0
6 -64 -76 0
41 49 59 0
54 72 -95 0
25 -31 51 0
53 68 -78 0
52 72 85 0
-8 62 66 0
24 -38 87 0
43 48 93 0
-35 -42 -60 0
-46 48 -54 0
5 -62 -91 0
-5 -31 -66 0
