p cnf 92 346
-38 86 91 0
-20 -43 -48 0
-13 91 0
19 -44 -78 0
28 51 54 0
-44 -64 -68 0
-7 39 91 0
-19 69 -77 0
-22 40 87 0
34 -51 67 0
-57 -58 -70 0
38 -48 -88 0
-28 -29 -41 0
-12 -17 -37 0
6 21 -57 0
74 -84 -85 0
-45 -62 88 0
-7 -20 -64 0
-25 27 92 0
19 45 -71 0
-41 -56 62 0
-22 53 -81 0
35 81 -87 0
-4 14 -49 0
-6 -31 40 0
33 45 -71 0
-20 34 76 0
-25 -49 -71 0
-65 82 0
26 38 -91 0
14 -78 -88 0
35 -37 -47 0
-30 33 -92 0
-18 -22 0
14 -32 85 0
55 -58 -71 0
23 -35 63 0
25 41 -82 0
26 -39 82 0
-43 -50 65 0
21 25 56 0
-22 -50 0
-8 43 58 0
25 -66 80 0
28 -39 -80 0
6 -38 -70 0
7 -36 -74 0
-41 -68 -69 0
15 -17 -75 0
-51 -58 61 0
-21 -24 -50 0
7 -10 -82 0
-71 -83 87 0
43 -56 81 0
-12 21 0
-59 -62 91 0
45 -70 89 0
24 61 82 0
-14 -56 -91 0
-4 42 -85 0
19 -59 -61 0
-25 -70 -78 0
-8 -13 85 0
20 -22 35 0
-12 -31 57 0
2 26 44 0
9 -16 82 0
-21 63 -75 0
-2 -7 33 0
1 65 92 0
-40 -61 66 0
49 -64 68 0
4 -33 88 0
-52 -78 -82 0
-19 65 -67 0
-22 41 -51 0
-8 19 -48 0
42 -49 -80 0
-16 80 -82 0
-16 49 -64 0
-47 89 -91 0
1 14 -59 0
-10 -51 64 0
-7 36 -44 0
30 -34 67 0
-53 -62 78 0
-46 -84 -86 0
8 31 -72 0
-12 28 -81 0
25 -67 91 0
-1 64 -78 0
6 -31 -56 0
6 -25 85 0
-35 -38 63 0
21 42 -43 0
-12 -18 -76 0
41 79 0
-32 -40 -44 0
-16 50 -63 0
-39 60 -87 0
46 72 0
-22 -71 79 0
4 -64 74 0
45 -85 86 0
3 -54 86 0
-24 51 54 0
15 -23 36 0
-25 46 -71 0
26 -47 -80 0
6 -62 -73 0
41 48 57 0
53 69 -90 0
25 -31 50 0
52 66 -75 0
51 69 81 0
-8 60 64 0
24 -38 83 0
-45 47 -53 0
5 -60 -87 0
-5 -31 -64 0
-12 -56 -72 0
31 75 92 0
57 75 83 0
-26 -39 85 0
-42 62 65 0
15 28 84 0
-48 52 83 0
-28 72 -80 0
23 -67 0
-19 24 73 0
29 -51 -86 0
57 -61 70 0
44 -75 -91 0
22 43 -74 0
40 -46 56 0
9 -80 82 0
8 27 -39 0
51 -78 90 0
-11 -40 -67 0
-41 43 -65 0
37 -72 -92 0
54 -64 -72 0
-9 33 91 0
-24 -58 -60 0
-15 39 -75 0
-10 -35 -86 0
-5 54 -65 0
-30 -59 85 0
-15 -75 -90 0
38 66 -76 0
59 -71 0
-26 -39 -82 0
4 27 41 0
-27 -36 64 0
-36 84 0
-42 -69 -71 0
-18 -44 -67 0
-26 -61 77 0
-33 -58 62 0
-55 57 63 0
2 -36 -68 0
-3 5 36 0
-46 77 -83 0
5 -6 -33 0
-38 55 -70 0
-20 -21 -90 0
-6 20 -72 0
-45 72 0
3 24 27 0
-62 68 0
-12 30 -42 0
33 -54 90 0
20 -50 -80 0
-38 76 91 0
-8 37 -91 0
-4 -26 -51 0
42 -48 -80 0
10 42 76 0
-19 77 -90 0
18 51 92 0
19 80 0
34 84 -85 0
17 75 84 0
19 59 -84 0
26 40 -72 0
-4 31 36 0
-28 -71 82 0
4 17 63 0
8 39 -86 0
26 43 -80 0
-18 -36 -89 0
11 24 -62 0
19 47 -82 0
8 -16 40 0
-74 87 -89 0
4 -12 -83 0
11 70 87 0
-58 61 -84 0
54 58 69 0
8 22 -59 0
-15 -72 0
2 -73 0
-1 -9 -30 0
-54 -92 0
25 -57 -63 0
-20 -64 70 0
5 52 53 0
-42 68 0
4 -27 49 0
-24 -32 39 0
-40 49 -56 0
2 8 87 0
51 -57 -85 0
-5 -61 -79 0
66 -69 -85 0
-17 41 48 0
24 25 -61 0
-36 43 80 0
-73 77 84 0
9 56 -83 0
-12 18 55 0
-7 -15 -60 0
-1 5 42 0
-17 52 58 0
-24 64 -86 0
-28 -57 0
-6 51 0
-11 -77 84 0
-21 -60 -87 0
-3 -65 -71 0
-35 77 83 0
-35 -47 60 0
-6 -48 68 0
2 -52 0
29 85 90 0
8 -37 -43 0
-44 58 -69 0
-48 82 88 0
3 56 -92 0
2 16 79 0
35 59 -61 0
-38 64 65 0
40 -50 -92 0
1 -57 0
-26 29 83 0
20 -46 60 0
52 -74 0
-62 63 81 0
8 -14 28 0
6 -50 68 0
-11 -70 -80 0
18 -31 -53 0
-2 -19 71 0
-64 -66 -68 0
-2 22 86 0
-14 -47 -52 0
57 -68 74 0
-2 43 50 0
-7 -10 -22 0
7 15 -61 0
-32 34 70 0
42 50 -78 0
43 48 73 0
4 -18 -29 0
