p cnf 86 725
28 36 45 69 0
37 70 0
38 55 63 71 0
3 39 72 0
4 13 22 31 65 73 0
5 74 0
24 66 75 84 0
25 42 58 76 0
8 17 26 34 43 51 59 67 86 0
60 77 0
-1 -11 2 0
-1 -12 3 0
-1 -13 4 0
-1 -14 5 0
-1 -15 6 0
-1 -16 7 0
-1 -17 8 0
-1 -18 9 0
-2 -20 1 0
-2 -21 3 0
-2 -22 4 0
-2 -23 5 0
-2 -24 6 0
-2 -25 7 0
-2 -26 8 0
-2 -27 9 0
-3 -29 1 0
-3 -30 2 0
-3 -31 4 0
-3 -32 5 0
-3 -33 7 0
-3 -34 8 0
-3 -35 9 0
-4 -37 1 0
-4 -38 2 0
-4 -39 3 0
-4 -40 5 0
-4 -41 6 0
-4 -42 7 0
-4 -43 8 0
-4 -44 9 0
-5 -46 1 0
-5 -47 2 0
-5 -48 3 0
-5 -49 4 0
-5 -50 6 0
-5 -51 8 0
-5 -52 9 0
-6 -54 1 0
-6 -55 2 0
-6 3 0
-6 -56 4 0
-6 -57 5 0
-6 -58 7 0
-6 -59 8 0
-6 -60 9 0
-7 -62 1 0
-7 -63 2 0
-7 -64 3 0
-7 -65 4 0
-7 5 0
-7 -66 6 0
-7 -67 8 0
-7 -68 9 0
-8 -70 1 0
-8 -71 2 0
-8 -72 3 0
-8 -73 4 0
-8 -74 5 0
-8 -75 6 0
-8 -76 7 0
-8 -77 9 0
-9 -79 1 0
-9 -80 2 0
-9 -81 3 0
-9 -82 4 0
-9 -83 5 0
-9 -84 6 0
-9 -85 7 0
-9 -86 8 0
-10 -2 11 0
-10 -3 12 0
-10 -4 13 0
-10 -5 14 0
-10 -6 15 0
-10 -7 16 0
-10 -8 17 0
-10 -9 18 0
-11 -19 10 0
-11 -21 12 0
-11 -22 13 0
-11 -23 14 0
-11 -24 15 0
-11 -25 16 0
-11 -26 17 0
-11 -27 18 0
-12 -28 10 0
-12 -30 11 0
-12 -31 13 0
-12 -32 14 0
-12 -33 16 0
-12 -34 17 0
-12 -35 18 0
-13 -36 10 0
-13 -38 11 0
-13 -39 12 0
-13 -40 14 0
-13 -41 15 0
-13 -42 16 0
-13 -43 17 0
-13 -44 18 0
-14 -45 10 0
-14 -47 11 0
-14 -48 12 0
-14 -49 13 0
-14 -50 15 0
-14 -51 17 0
-14 -52 18 0
-15 -53 10 0
-15 -55 11 0
-15 12 0
-15 -56 13 0
-15 -57 14 0
-15 -58 16 0
-15 -59 17 0
-15 -60 18 0
-16 -61 10 0
-16 -63 11 0
-16 -64 12 0
-16 -65 13 0
-16 14 0
-16 -66 15 0
-16 -67 17 0
-16 -68 18 0
-17 -69 10 0
-17 -71 11 0
-17 -72 12 0
-17 -73 13 0
-17 -74 14 0
-17 -75 15 0
-17 -76 16 0
-17 -77 18 0
-18 -78 10 0
-18 -80 11 0
-18 -81 12 0
-18 -82 13 0
-18 -83 14 0
-18 -84 15 0
-18 -85 16 0
-18 -86 17 0
-19 -1 20 0
-19 -3 21 0
-19 -4 22 0
-19 -5 23 0
-19 -6 24 0
-19 -7 25 0
-19 -8 26 0
-19 -9 27 0
-20 -10 19 0
-20 -12 21 0
-20 -13 22 0
-20 -14 23 0
-20 -15 24 0
-20 -16 25 0
-20 -17 26 0
-20 -18 27 0
-21 -28 19 0
-21 -29 20 0
-21 -31 22 0
-21 -32 23 0
-21 -33 25 0
-21 -34 26 0
-21 -35 27 0
-22 -36 19 0
-22 -37 20 0
-22 -39 21 0
-22 -40 23 0
-22 -41 24 0
-22 -42 25 0
-22 -43 26 0
-22 -44 27 0
-23 -45 19 0
-23 -46 20 0
-23 -48 21 0
-23 -49 22 0
-23 -50 24 0
-23 -51 26 0
-23 -52 27 0
-24 -53 19 0
-24 -54 20 0
-24 21 0
-24 -56 22 0
-24 -57 23 0
-24 -58 25 0
-24 -59 26 0
-24 -60 27 0
-25 -61 19 0
-25 -62 20 0
-25 -64 21 0
-25 -65 22 0
-25 23 0
-25 -66 24 0
-25 -67 26 0
-25 -68 27 0
-26 -69 19 0
-26 -70 20 0
-26 -72 21 0
-26 -73 22 0
-26 -74 23 0
-26 -75 24 0
-26 -76 25 0
-26 -77 27 0
-27 -78 19 0
-27 -79 20 0
-27 -81 21 0
-27 -82 22 0
-27 -83 23 0
-27 -84 24 0
-27 -85 25 0
-27 -86 26 0
-28 -1 29 0
-28 -2 30 0
-28 -4 31 0
-28 -5 32 0
-28 -6 0
-28 -7 33 0
-28 -8 34 0
-28 -9 35 0
-29 -10 28 0
-29 -11 30 0
-29 -13 31 0
-29 -14 32 0
-29 -15 0
-29 -16 33 0
-29 -17 34 0
-29 -18 35 0
-30 -19 28 0
-30 -20 29 0
-30 -22 31 0
-30 -23 32 0
-30 -24 0
-30 -25 33 0
-30 -26 34 0
-30 -27 35 0
-31 -36 28 0
-31 -37 29 0
-31 -38 30 0
-31 -40 32 0
-31 -41 0
-31 -42 33 0
-31 -43 34 0
-31 -44 35 0
-32 -45 28 0
-32 -46 29 0
-32 -47 30 0
-32 -49 31 0
-32 -50 0
-32 -51 34 0
-32 -52 35 0
-33 -61 28 0
-33 -62 29 0
-33 -63 30 0
-33 -65 31 0
-33 32 0
-33 -66 0
-33 -67 34 0
-33 -68 35 0
-34 -69 28 0
-34 -70 29 0
-34 -71 30 0
-34 -73 31 0
-34 -74 32 0
-34 -75 0
-34 -76 33 0
-34 -77 35 0
-35 -78 28 0
-35 -79 29 0
-35 -80 30 0
-35 -82 31 0
-35 -83 32 0
-35 -84 0
-35 -85 33 0
-35 -86 34 0
-36 -1 37 0
-36 -2 38 0
-36 -3 39 0
-36 -5 40 0
-36 -6 41 0
-36 -7 42 0
-36 -8 43 0
-36 -9 44 0
-37 -10 36 0
-37 -11 38 0
-37 -12 39 0
-37 -14 40 0
-37 -15 41 0
-37 -16 42 0
-37 -17 43 0
-37 -18 44 0
-38 -19 36 0
-38 -20 37 0
-38 -21 39 0
-38 -23 40 0
-38 -24 41 0
-38 -25 42 0
-38 -26 43 0
-38 -27 44 0
-39 -28 36 0
-39 -29 37 0
-39 -30 38 0
-39 -32 40 0
-39 -33 42 0
-39 -34 43 0
-39 -35 44 0
-40 -45 36 0
-40 -46 37 0
-40 -47 38 0
-40 -48 39 0
-40 -50 41 0
-40 -51 43 0
-40 -52 44 0
-41 -53 36 0
-41 -54 37 0
-41 -55 38 0
-41 39 0
-41 -57 40 0
-41 -58 42 0
-41 -59 43 0
-41 -60 44 0
-42 -61 36 0
-42 -62 37 0
-42 -63 38 0
-42 -64 39 0
-42 40 0
-42 -66 41 0
-42 -67 43 0
-42 -68 44 0
-43 -69 36 0
-43 -70 37 0
-43 -71 38 0
-43 -72 39 0
-43 -74 40 0
-43 -75 41 0
-43 -76 42 0
-43 -77 44 0
-44 -78 36 0
-44 -79 37 0
-44 -80 38 0
-44 -81 39 0
-44 -83 40 0
-44 -84 41 0
-44 -85 42 0
-44 -86 43 0
-45 -1 46 0
-45 -2 47 0
-45 -3 48 0
-45 -4 49 0
-45 -6 50 0
-45 -7 0
-45 -8 51 0
-45 -9 52 0
-46 -10 45 0
-46 -11 47 0
-46 -12 48 0
-46 -13 49 0
-46 -15 50 0
-46 -16 0
-46 -17 51 0
-46 -18 52 0
-47 -19 45 0
-47 -20 46 0
-47 -21 48 0
-47 -22 49 0
-47 -24 50 0
-47 -25 0
-47 -26 51 0
-47 -27 52 0
-48 -28 45 0
-48 -29 46 0
-48 -30 47 0
-48 -31 49 0
-48 -33 0
-48 -34 51 0
-48 -35 52 0
-49 -36 45 0
-49 -37 46 0
-49 -38 47 0
-49 -39 48 0
-49 -41 50 0
-49 -42 0
-49 -43 51 0
-49 -44 52 0
-50 -53 45 0
-50 -54 46 0
-50 -55 47 0
-50 48 0
-50 -56 49 0
-50 -58 0
-50 -59 51 0
-50 -60 52 0
-51 -69 45 0
-51 -70 46 0
-51 -71 47 0
-51 -72 48 0
-51 -73 49 0
-51 -75 50 0
-51 -76 0
-51 -77 52 0
-52 -78 45 0
-52 -79 46 0
-52 -80 47 0
-52 -81 48 0
-52 -82 49 0
-52 -84 50 0
-52 -85 0
-52 -86 51 0
-53 -1 54 0
-53 -2 55 0
-53 -4 56 0
-53 -5 57 0
-53 -7 58 0
-53 -8 59 0
-53 -9 60 0
-54 -10 53 0
-54 -11 55 0
-54 -13 56 0
-54 -14 57 0
-54 -16 58 0
-54 -17 59 0
-54 -18 60 0
-55 -19 53 0
-55 -20 54 0
-55 -22 56 0
-55 -23 57 0
-55 -25 58 0
-55 -26 59 0
-55 -27 60 0
-28 53 0
-29 54 0
-30 55 0
-31 56 0
-32 57 0
-33 58 0
-34 59 0
-35 60 0
-56 -36 53 0
-56 -37 54 0
-56 -38 55 0
-56 -40 57 0
-56 -42 58 0
-56 -43 59 0
-56 -44 60 0
-57 -45 53 0
-57 -46 54 0
-57 -47 55 0
-57 -49 56 0
-57 -51 59 0
-57 -52 60 0
-58 -61 53 0
-58 -62 54 0
-58 -63 55 0
-58 -65 56 0
-58 57 0
-58 -67 59 0
-58 -68 60 0
-59 -69 53 0
-59 -70 54 0
-59 -71 55 0
-59 -73 56 0
-59 -74 57 0
-59 -76 58 0
-59 -77 60 0
-60 -78 53 0
-60 -79 54 0
-60 -80 55 0
-60 -82 56 0
-60 -83 57 0
-60 -85 58 0
-60 -86 59 0
-61 -1 62 0
-61 -2 63 0
-61 -3 64 0
-61 -4 65 0
-61 -6 66 0
-61 -8 67 0
-61 -9 68 0
-62 -10 61 0
-62 -11 63 0
-62 -12 64 0
-62 -13 65 0
-62 -15 66 0
-62 -17 67 0
-62 -18 68 0
-63 -19 61 0
-63 -20 62 0
-63 -21 64 0
-63 -22 65 0
-63 -24 66 0
-63 -26 67 0
-63 -27 68 0
-64 -28 61 0
-64 -29 62 0
-64 -30 63 0
-64 -31 65 0
-64 -34 67 0
-64 -35 68 0
-65 -36 61 0
-65 -37 62 0
-65 -38 63 0
-65 -39 64 0
-65 -41 66 0
-65 -43 67 0
-65 -44 68 0
-45 61 0
-46 62 0
-47 63 0
-48 64 0
-49 65 0
-50 66 0
-51 67 0
-52 68 0
-66 -53 61 0
-66 -54 62 0
-66 -55 63 0
-66 64 0
-66 -56 65 0
-66 -59 67 0
-66 -60 68 0
-67 -69 61 0
-67 -70 62 0
-67 -71 63 0
-67 -72 64 0
-67 -73 65 0
-67 -75 66 0
-67 -77 68 0
-68 -78 61 0
-68 -79 62 0
-68 -80 63 0
-68 -81 64 0
-68 -82 65 0
-68 -84 66 0
-68 -86 67 0
-69 -1 70 0
-69 -2 71 0
-69 -3 72 0
-69 -4 73 0
-69 -5 74 0
-69 -6 75 0
-69 -7 76 0
-69 -9 77 0
-70 -10 69 0
-70 -11 71 0
-70 -12 72 0
-70 -13 73 0
-70 -14 74 0
-70 -15 75 0
-70 -16 76 0
-70 -18 77 0
-71 -19 69 0
-71 -20 70 0
-71 -21 72 0
-71 -22 73 0
-71 -23 74 0
-71 -24 75 0
-71 -25 76 0
-71 -27 77 0
-72 -28 69 0
-72 -29 70 0
-72 -30 71 0
-72 -31 73 0
-72 -32 74 0
-72 -33 76 0
-72 -35 77 0
-73 -36 69 0
-73 -37 70 0
-73 -38 71 0
-73 -39 72 0
-73 -40 74 0
-73 -41 75 0
-73 -42 76 0
-73 -44 77 0
-74 -45 69 0
-74 -46 70 0
-74 -47 71 0
-74 -48 72 0
-74 -49 73 0
-74 -50 75 0
-74 -52 77 0
-75 -53 69 0
-75 -54 70 0
-75 -55 71 0
-75 72 0
-75 -56 73 0
-75 -57 74 0
-75 -58 76 0
-75 -60 77 0
-76 -61 69 0
-76 -62 70 0
-76 -63 71 0
-76 -64 72 0
-76 -65 73 0
-76 74 0
-76 -66 75 0
-76 -68 77 0
-77 -78 69 0
-77 -79 70 0
-77 -80 71 0
-77 -81 72 0
-77 -82 73 0
-77 -83 74 0
-77 -84 75 0
-77 -85 76 0
-78 -1 79 0
-78 -2 80 0
-78 -3 81 0
-78 -4 82 0
-78 -5 83 0
-78 -6 84 0
-78 -7 85 0
-78 -8 86 0
-79 -10 78 0
-79 -11 80 0
-79 -12 81 0
-79 -13 82 0
-79 -14 83 0
-79 -15 84 0
-79 -16 85 0
-79 -17 86 0
-80 -19 78 0
-80 -20 79 0
-80 -21 81 0
-80 -22 82 0
-80 -23 83 0
-80 -24 84 0
-80 -25 85 0
-80 -26 86 0
-81 -28 78 0
-81 -29 79 0
-81 -30 80 0
-81 -31 82 0
-81 -32 83 0
-81 -33 85 0
-81 -34 86 0
-82 -36 78 0
-82 -37 79 0
-82 -38 80 0
-82 -39 81 0
-82 -40 83 0
-82 -41 84 0
-82 -42 85 0
-82 -43 86 0
-83 -45 78 0
-83 -46 79 0
-83 -47 80 0
-83 -48 81 0
-83 -49 82 0
-83 -50 84 0
-83 -51 86 0
-84 -53 78 0
-84 -54 79 0
-84 -55 80 0
-84 81 0
-84 -56 82 0
-84 -57 83 0
-84 -58 85 0
-84 -59 86 0
-85 -61 78 0
-85 -62 79 0
-85 -63 80 0
-85 -64 81 0
-85 -65 82 0
-85 83 0
-85 -66 84 0
-85 -67 86 0
-86 -69 78 0
-86 -70 79 0
-86 -71 80 0
-86 -72 81 0
-86 -73 82 0
-86 -74 83 0
-86 -75 84 0
-86 -76 85 0
-1 -10 0
-2 -19 0
-3 -28 0
-4 -36 0
-5 -45 0
-6 -53 0
-7 -61 0
-8 -69 0
-9 -78 0
-11 -20 0
-12 -29 0
-13 -37 0
-14 -46 0
-15 -54 0
-16 -62 0
-17 -70 0
-18 -79 0
-21 -30 0
-22 -38 0
-23 -47 0
-24 -55 0
-25 -63 0
-26 -71 0
-27 -80 0
-31 -39 0
-32 -48 0
-33 -64 0
-34 -72 0
-35 -81 0
-40 -49 0
-41 -56 0
-42 -65 0
-43 -73 0
-44 -82 0
-50 -57 0
-51 -74 0
-52 -83 0
-58 -66 0
-59 -75 0
-60 -84 0
-67 -76 0
-68 -85 0
-77 -86 0
