p cnf 93 364
-1 73 -80 0
3 -13 66 0
15 -21 0
14 -18 -75 0
-46 68 72 0
60 -64 77 0
21 -63 -84 0
-48 75 81 0
-44 -48 55 0
-35 -45 -92 0
-65 69 -77 0
-35 -43 53 0
-28 -46 83 0
55 59 -69 0
-9 -47 63 0
48 67 -81 0
15 63 -91 0
-67 76 -90 0
-9 -52 85 0
58 70 -75 0
-9 10 66 0
-5 -81 82 0
35 -57 91 0
63 69 0
50 -89 92 0
37 63 -71 0
21 -58 0
17 45 -84 0
19 -66 -84 0
77 -87 88 0
-81 -84 -89 0
4 -43 -59 0
-26 -39 -58 0
-6 75 -78 0
13 -35 90 0
30 -42 46 0
-78 -79 80 0
-37 -67 0
-10 36 76 0
-68 -92 0
-28 51 -64 0
-2 -40 84 0
3 -29 -33 0
35 86 0
15 -69 78 0
-27 36 43 0
26 -45 65 0
45 72 -82 0
33 -39 89 0
-5 50 -59 0
-26 36 0
-67 71 87 0
-28 45 65 0
-14 -43 87 0
-37 55 -58 0
4 71 -76 0
32 -77 -85 0
10 71 -73 0
44 47 -71 0
44 48 93 0
56 73 0
-14 -47 83 0
-7 20 -75 0
-4 15 -73 0
-18 -68 83 0
-5 26 -65 0
-15 -48 49 0
-26 -74 -81 0
29 -37 73 0
-8 -10 -23 0
-13 -47 69 0
23 -81 -82 0
14 20 -21 0
42 66 80 0
19 -62 -67 0
-12 -28 -61 0
-15 41 90 0
32 57 75 0
19 -41 71 0
8 46 0
-37 -66 68 0
25 45 -81 0
4 -12 -36 0
-41 55 56 0
20 -34 -42 0
-20 -29 0
-46 -54 64 0
-10 -22 51 0
-72 -81 0
-11 14 -80 0
4 -10 -55 0
-6 -17 52 0
24 53 61 0
7 36 -52 0
1 84 0
32 34 -82 0
6 -26 84 0
-11 22 -70 0
17 -18 -83 0
30 -31 -49 0
13 -62 79 0
14 45 -47 0
-9 -13 54 0
-9 29 59 0
-12 -58 90 0
60 -67 -70 0
6 77 80 0
15 55 -77 0
21 50 72 0
8 13 86 0
51 56 92 0
-13 82 86 0
13 -24 -26 0
-3 20 -52 0
-2 49 83 0
-33 -37 82 0
-11 47 -93 0
29 34 81 0
2 5 25 0
56 -58 -81 0
49 56 86 0
-39 -85 -87 0
