p cnf 96 380
-9 -50 -81 0
13 52 57 0
20 -45 0
1 -44 67 0
-23 40 -60 0
-22 -50 91 0
-17 -60 -84 0
13 -18 -89 0
-33 42 -52 0
-1 54 -66 0
-16 -17 -23 0
-23 -72 -83 0
-53 69 71 0
-33 -34 -67 0
21 61 -68 0
2 29 -58 0
31 -41 -65 0
-10 -85 95 0
-2 -73 -74 0
-42 -51 78 0
-9 12 85 0
-18 -44 -52 0
55 73 74 0
44 -80 -92 0
-70 -74 89 0
-6 -11 -19 0
5 -9 -57 0
7 -95 0
-24 71 96 0
-34 -39 -65 0
-21 49 -62 0
-73 -76 86 0
-8 54 -74 0
5 -72 91 0
17 30 -82 0
-19 74 -87 0
37 -52 88 0
2 -35 -85 0
11 32 -54 0
15 -29 -91 0
-9 -44 59 0
-4 15 63 0
-37 47 0
-5 -52 91 0
9 -33 59 0
70 -88 0
66 -84 -92 0
43 44 -68 0
-19 -79 -92 0
28 -63 -94 0
-2 -69 88 0
-34 -60 -77 0
-52 68 -80 0
-8 41 70 0
-2 90 95 0
-3 7 0
-36 -41 95 0
-21 31 -87 0
-6 -37 40 0
-44 -61 -71 0
-3 -46 56 0
-43 75 -91 0
-56 -71 -80 0
62 71 0
-9 24 35 0
-14 67 -94 0
-8 -37 -87 0
4 22 -77 0
20 49 -78 0
16 -22 81 0
-12 37 49 0
8 -22 -63 0
-31 -63 -67 0
-16 -52 60 0
29 55 61 0
-38 51 -94 0
-47 79 -96 0
-38 42 -89 0
56 76 96 0
-44 -86 93 0
-16 -27 -85 0
20 -36 -88 0
-13 65 -91 0
1 70 -92 0
-13 -16 62 0
5 -7 0
-1 -26 -54 0
-35 46 -89 0
45 83 95 0
-3 7 -54 0
27 -75 -85 0
22 -32 95 0
10 41 72 0
16 -19 81 0
-29 -40 44 0
-13 20 -94 0
12 -21 0
-67 -81 0
59 77 -83 0
9 27 88 0
-27 -28 67 0
-61 64 85 0
47 60 -76 0
35 -76 -89 0
59 -67 69 0
24 33 0
59 66 -67 0
-62 90 -93 0
65 90 -91 0
63 -95 0
1 -8 -41 0
27 -40 82 0
-2 -19 -87 0
15 -25 -60 0
5 -51 -95 0
-2 45 68 0
20 46 -49 0
17 -34 -71 0
72 -78 85 0
-38 48 -79 0
2 45 -90 0
5 -67 -89 0
