p cnf 82 658
19 27 35 44 66 75 0
20 28 36 45 53 60 76 0
2 11 0
3 12 38 46 54 61 0
4 13 29 47 55 78 0
5 14 23 30 39 56 71 79 0
15 24 31 40 48 72 80 0
16 32 73 0
8 50 57 64 82 0
-1 -11 2 0
-1 -12 3 0
-1 -13 4 0
-1 -14 5 0
-1 -15 6 0
-1 -16 7 0
-1 -17 8 0
-1 -18 9 0
-2 -20 1 0
-2 -21 3 0
-2 -22 4 0
-2 -23 5 0
-2 -24 6 0
-2 -25 7 0
-2 -26 8 0
-2 9 0
-3 -28 1 0
-3 -29 4 0
-3 -30 5 0
-3 -31 6 0
-3 -32 7 0
-3 -33 8 0
-3 -34 9 0
-4 -36 1 0
-4 -37 2 0
-4 -38 3 0
-4 -39 5 0
-4 -40 6 0
-4 -41 7 0
-4 -42 8 0
-4 -43 9 0
-5 -45 1 0
-5 -46 3 0
-5 -47 4 0
-5 -48 6 0
-5 -49 7 0
-5 -50 8 0
-5 -51 9 0
-6 -53 1 0
-6 -54 3 0
-6 -55 4 0
-6 -56 5 0
-6 7 0
-6 -57 8 0
-6 -58 9 0
-7 -60 1 0
-7 -61 3 0
-7 -62 4 0
-7 -63 5 0
-7 -64 8 0
-7 -65 9 0
-8 -67 1 0
-8 -68 2 0
-8 -69 3 0
-8 -70 4 0
-8 -71 5 0
-8 -72 6 0
-8 -73 7 0
-8 -74 9 0
-9 -76 1 0
-9 -77 3 0
-9 -78 4 0
-9 -79 5 0
-9 -80 6 0
-9 -81 7 0
-9 -82 8 0
-10 -2 11 0
-10 -3 12 0
-10 -4 13 0
-10 -5 14 0
-10 -6 15 0
-10 -7 16 0
-10 -8 17 0
-10 -9 18 0
-11 -19 10 0
-11 -21 12 0
-11 -22 13 0
-11 -23 14 0
-11 -24 15 0
-11 -25 16 0
-11 -26 17 0
-11 18 0
-12 -27 10 0
-12 -29 13 0
-12 -30 14 0
-12 -31 15 0
-12 -32 16 0
-12 -33 17 0
-12 -34 18 0
-13 -35 10 0
-13 -37 11 0
-13 -38 12 0
-13 -39 14 0
-13 -40 15 0
-13 -41 16 0
-13 -42 17 0
-13 -43 18 0
-14 -44 10 0
-14 -46 12 0
-14 -47 13 0
-14 -48 15 0
-14 -49 16 0
-14 -50 17 0
-14 -51 18 0
-15 -52 10 0
-15 -54 12 0
-15 -55 13 0
-15 -56 14 0
-15 16 0
-15 -57 17 0
-15 -58 18 0
-16 -59 10 0
-16 -61 12 0
-16 -62 13 0
-16 -63 14 0
-16 -64 17 0
-16 -65 18 0
-17 -66 10 0
-17 -68 11 0
-17 -69 12 0
-17 -70 13 0
-17 -71 14 0
-17 -72 15 0
-17 -73 16 0
-17 -74 18 0
-18 -75 10 0
-18 -77 12 0
-18 -78 13 0
-18 -79 14 0
-18 -80 15 0
-18 -81 16 0
-18 -82 17 0
-19 -1 20 0
-19 -3 21 0
-19 -4 22 0
-19 -5 23 0
-19 -6 24 0
-19 -7 25 0
-19 -8 26 0
-20 -10 19 0
-20 -12 21 0
-20 -13 22 0
-20 -14 23 0
-20 -15 24 0
-20 -16 25 0
-20 -17 26 0
-21 -27 19 0
-21 -28 20 0
-21 -29 22 0
-21 -30 23 0
-21 -31 24 0
-21 -32 25 0
-21 -33 26 0
-22 -35 19 0
-22 -36 20 0
-22 -38 21 0
-22 -39 23 0
-22 -40 24 0
-22 -41 25 0
-22 -42 26 0
-23 -44 19 0
-23 -45 20 0
-23 -46 21 0
-23 -47 22 0
-23 -48 24 0
-23 -49 25 0
-23 -50 26 0
-24 -52 19 0
-24 -53 20 0
-24 -54 21 0
-24 -55 22 0
-24 -56 23 0
-24 25 0
-24 -57 26 0
-25 -59 19 0
-25 -60 20 0
-25 -61 21 0
-25 -62 22 0
-25 -63 23 0
-25 -64 26 0
-26 -66 19 0
-26 -67 20 0
-26 -69 21 0
-26 -70 22 0
-26 -71 23 0
-26 -72 24 0
-26 -73 25 0
-75 19 0
-76 20 0
-77 21 0
-78 22 0
-79 23 0
-80 24 0
-81 25 0
-82 26 0
-27 -1 28 0
-27 -2 0
-27 -4 29 0
-27 -5 30 0
-27 -6 31 0
-27 -7 32 0
-27 -8 33 0
-27 -9 34 0
-28 -10 27 0
-28 -11 0
-28 -13 29 0
-28 -14 30 0
-28 -15 31 0
-28 -16 32 0
-28 -17 33 0
-28 -18 34 0
-29 -35 27 0
-29 -36 28 0
-29 -37 0
-29 -39 30 0
-29 -40 31 0
-29 -41 32 0
-29 -42 33 0
-29 -43 34 0
-30 -44 27 0
-30 -45 28 0
-30 -47 29 0
-30 -48 31 0
-30 -49 32 0
-30 -50 33 0
-30 -51 34 0
-31 -52 27 0
-31 -53 28 0
-31 -55 29 0
-31 -56 30 0
-31 32 0
-31 -57 33 0
-31 -58 34 0
-32 -59 27 0
-32 -60 28 0
-32 -62 29 0
-32 -63 30 0
-32 -64 33 0
-32 -65 34 0
-33 -66 27 0
-33 -67 28 0
-33 -68 0
-33 -70 29 0
-33 -71 30 0
-33 -72 31 0
-33 -73 32 0
-33 -74 34 0
-34 -75 27 0
-34 -76 28 0
-34 -78 29 0
-34 -79 30 0
-34 -80 31 0
-34 -81 32 0
-34 -82 33 0
-35 -1 36 0
-35 -2 37 0
-35 -3 38 0
-35 -5 39 0
-35 -6 40 0
-35 -7 41 0
-35 -8 42 0
-35 -9 43 0
-36 -10 35 0
-36 -11 37 0
-36 -12 38 0
-36 -14 39 0
-36 -15 40 0
-36 -16 41 0
-36 -17 42 0
-36 -18 43 0
-37 -19 35 0
-37 -20 36 0
-37 -21 38 0
-37 -23 39 0
-37 -24 40 0
-37 -25 41 0
-37 -26 42 0
-37 43 0
-38 -27 35 0
-38 -28 36 0
-38 -30 39 0
-38 -31 40 0
-38 -32 41 0
-38 -33 42 0
-38 -34 43 0
-39 -44 35 0
-39 -45 36 0
-39 -46 38 0
-39 -48 40 0
-39 -49 41 0
-39 -50 42 0
-39 -51 43 0
-40 -52 35 0
-40 -53 36 0
-40 -54 38 0
-40 -56 39 0
-40 41 0
-40 -57 42 0
-40 -58 43 0
-41 -59 35 0
-41 -60 36 0
-41 -61 38 0
-41 -63 39 0
-41 -64 42 0
-41 -65 43 0
-42 -66 35 0
-42 -67 36 0
-42 -68 37 0
-42 -69 38 0
-42 -71 39 0
-42 -72 40 0
-42 -73 41 0
-42 -74 43 0
-43 -75 35 0
-43 -76 36 0
-43 -77 38 0
-43 -79 39 0
-43 -80 40 0
-43 -81 41 0
-43 -82 42 0
-44 -1 45 0
-44 -2 0
-44 -3 46 0
-44 -4 47 0
-44 -6 48 0
-44 -7 49 0
-44 -8 50 0
-44 -9 51 0
-45 -10 44 0
-45 -11 0
-45 -12 46 0
-45 -13 47 0
-45 -15 48 0
-45 -16 49 0
-45 -17 50 0
-45 -18 51 0
-46 -27 44 0
-46 -28 45 0
-46 -29 47 0
-46 -31 48 0
-46 -32 49 0
-46 -33 50 0
-46 -34 51 0
-47 -35 44 0
-47 -36 45 0
-47 -37 0
-47 -38 46 0
-47 -40 48 0
-47 -41 49 0
-47 -42 50 0
-47 -43 51 0
-48 -52 44 0
-48 -53 45 0
-48 -54 46 0
-48 -55 47 0
-48 49 0
-48 -57 50 0
-48 -58 51 0
-49 -59 44 0
-49 -60 45 0
-49 -61 46 0
-49 -62 47 0
-49 -64 50 0
-49 -65 51 0
-50 -66 44 0
-50 -67 45 0
-50 -68 0
-50 -69 46 0
-50 -70 47 0
-50 -72 48 0
-50 -73 49 0
-50 -74 51 0
-51 -75 44 0
-51 -76 45 0
-51 -77 46 0
-51 -78 47 0
-51 -80 48 0
-51 -81 49 0
-51 -82 50 0
-52 -1 53 0
-52 -2 0
-52 -3 54 0
-52 -4 55 0
-52 -5 56 0
-52 -8 57 0
-52 -9 58 0
-53 -10 52 0
-53 -11 0
-53 -12 54 0
-53 -13 55 0
-53 -14 56 0
-53 -17 57 0
-53 -18 58 0
-54 -27 52 0
-54 -28 53 0
-54 -29 55 0
-54 -30 56 0
-54 -33 57 0
-54 -34 58 0
-55 -35 52 0
-55 -36 53 0
-55 -37 0
-55 -38 54 0
-55 -39 56 0
-55 -42 57 0
-55 -43 58 0
-56 -44 52 0
-56 -45 53 0
-56 -46 54 0
-56 -47 55 0
-56 -50 57 0
-56 -51 58 0
-59 52 0
-60 53 0
-61 54 0
-62 55 0
-63 56 0
-64 57 0
-65 58 0
-57 -66 52 0
-57 -67 53 0
-57 -68 0
-57 -69 54 0
-57 -70 55 0
-57 -71 56 0
-57 -74 58 0
-58 -75 52 0
-58 -76 53 0
-58 -77 54 0
-58 -78 55 0
-58 -79 56 0
-58 -82 57 0
-59 -1 60 0
-59 -2 0
-59 -3 61 0
