p cnf 84 687
19 27 35 44 67 76 0
20 28 36 45 54 61 77 0
2 11 46 78 0
3 12 38 47 55 62 0
4 13 29 48 56 80 0
5 14 23 30 39 57 72 81 0
15 24 31 40 49 73 82 0
16 32 74 0
8 51 58 65 84 0
9 18 43 52 59 75 0
-1 -11 2 0
-1 -12 3 0
-1 -13 4 0
-1 -14 5 0
-1 -15 6 0
-1 -16 7 0
-1 -17 8 0
-1 -18 9 0
-2 -20 1 0
-2 -21 3 0
-2 -22 4 0
-2 -23 5 0
-2 -24 6 0
-2 -25 7 0
-2 -26 8 0
-3 -28 1 0
-3 -29 4 0
-3 -30 5 0
-3 -31 6 0
-3 -32 7 0
-3 -33 8 0
-3 -34 9 0
-4 -36 1 0
-4 -37 2 0
-4 -38 3 0
-4 -39 5 0
-4 -40 6 0
-4 -41 7 0
-4 -42 8 0
-4 -43 9 0
-5 -45 1 0
-5 -46 2 0
-5 -47 3 0
-5 -48 4 0
-5 -49 6 0
-5 -50 7 0
-5 -51 8 0
-5 -52 9 0
-6 -54 1 0
-6 -55 3 0
-6 -56 4 0
-6 -57 5 0
-6 7 0
-6 -58 8 0
-6 -59 9 0
-7 -61 1 0
-7 -62 3 0
-7 -63 4 0
-7 -64 5 0
-7 -65 8 0
-7 -66 9 0
-8 -68 1 0
-8 -69 2 0
-8 -70 3 0
-8 -71 4 0
-8 -72 5 0
-8 -73 6 0
-8 -74 7 0
-8 -75 9 0
-9 -77 1 0
-9 -78 2 0
-9 -79 3 0
-9 -80 4 0
-9 -81 5 0
-9 -82 6 0
-9 -83 7 0
-9 -84 8 0
-10 -2 11 0
-10 -3 12 0
-10 -4 13 0
-10 -5 14 0
-10 -6 15 0
-10 -7 16 0
-10 -8 17 0
-10 -9 18 0
-11 -19 10 0
-11 -21 12 0
-11 -22 13 0
-11 -23 14 0
-11 -24 15 0
-11 -25 16 0
-11 -26 17 0
-12 -27 10 0
-12 -29 13 0
-12 -30 14 0
-12 -31 15 0
-12 -32 16 0
-12 -33 17 0
-12 -34 18 0
-13 -35 10 0
-13 -37 11 0
-13 -38 12 0
-13 -39 14 0
-13 -40 15 0
-13 -41 16 0
-13 -42 17 0
-13 -43 18 0
-14 -44 10 0
-14 -46 11 0
-14 -47 12 0
-14 -48 13 0
-14 -49 15 0
-14 -50 16 0
-14 -51 17 0
-14 -52 18 0
-15 -53 10 0
-15 -55 12 0
-15 -56 13 0
-15 -57 14 0
-15 16 0
-15 -58 17 0
-15 -59 18 0
-16 -60 10 0
-16 -62 12 0
-16 -63 13 0
-16 -64 14 0
-16 -65 17 0
-16 -66 18 0
-17 -67 10 0
-17 -69 11 0
-17 -70 12 0
-17 -71 13 0
-17 -72 14 0
-17 -73 15 0
-17 -74 16 0
-17 -75 18 0
-18 -76 10 0
-18 -78 11 0
-18 -79 12 0
-18 -80 13 0
-18 -81 14 0
-18 -82 15 0
-18 -83 16 0
-18 -84 17 0
-19 -1 20 0
-19 -3 21 0
-19 -4 22 0
-19 -5 23 0
-19 -6 24 0
-19 -7 25 0
-19 -8 26 0
-19 -9 0
-20 -10 19 0
-20 -12 21 0
-20 -13 22 0
-20 -14 23 0
-20 -15 24 0
-20 -16 25 0
-20 -17 26 0
-20 -18 0
-21 -27 19 0
-21 -28 20 0
-21 -29 22 0
-21 -30 23 0
-21 -31 24 0
-21 -32 25 0
-21 -33 26 0
-21 -34 0
-22 -35 19 0
-22 -36 20 0
-22 -38 21 0
-22 -39 23 0
-22 -40 24 0
-22 -41 25 0
-22 -42 26 0
-22 -43 0
-23 -44 19 0
-23 -45 20 0
-23 -47 21 0
-23 -48 22 0
-23 -49 24 0
-23 -50 25 0
-23 -51 26 0
-23 -52 0
-24 -53 19 0
-24 -54 20 0
-24 -55 21 0
-24 -56 22 0
-24 -57 23 0
-24 25 0
-24 -58 26 0
-24 -59 0
-25 -60 19 0
-25 -61 20 0
-25 -62 21 0
-25 -63 22 0
-25 -64 23 0
-25 -65 26 0
-25 -66 0
-26 -67 19 0
-26 -68 20 0
-26 -70 21 0
-26 -71 22 0
-26 -72 23 0
-26 -73 24 0
-26 -74 25 0
-26 -75 0
-27 -1 28 0
-27 -2 0
-27 -4 29 0
-27 -5 30 0
-27 -6 31 0
-27 -7 32 0
-27 -8 33 0
-27 -9 34 0
-28 -10 27 0
-28 -11 0
-28 -13 29 0
-28 -14 30 0
-28 -15 31 0
-28 -16 32 0
-28 -17 33 0
-28 -18 34 0
-29 -35 27 0
-29 -36 28 0
-29 -37 0
-29 -39 30 0
-29 -40 31 0
-29 -41 32 0
-29 -42 33 0
-29 -43 34 0
-30 -44 27 0
-30 -45 28 0
-30 -46 0
-30 -48 29 0
-30 -49 31 0
-30 -50 32 0
-30 -51 33 0
-30 -52 34 0
-31 -53 27 0
-31 -54 28 0
-31 -56 29 0
-31 -57 30 0
-31 32 0
-31 -58 33 0
-31 -59 34 0
-32 -60 27 0
-32 -61 28 0
-32 -63 29 0
-32 -64 30 0
-32 -65 33 0
-32 -66 34 0
-33 -67 27 0
-33 -68 28 0
-33 -69 0
-33 -71 29 0
-33 -72 30 0
-33 -73 31 0
-33 -74 32 0
-33 -75 34 0
-34 -76 27 0
-34 -77 28 0
-34 -78 0
-34 -80 29 0
-34 -81 30 0
-34 -82 31 0
-34 -83 32 0
-34 -84 33 0
-35 -1 36 0
-35 -2 37 0
-35 -3 38 0
-35 -5 39 0
-35 -6 40 0
-35 -7 41 0
-35 -8 42 0
-35 -9 43 0
-36 -10 35 0
-36 -11 37 0
-36 -12 38 0
-36 -14 39 0
-36 -15 40 0
-36 -16 41 0
-36 -17 42 0
-36 -18 43 0
-37 -19 35 0
-37 -20 36 0
-37 -21 38 0
-37 -23 39 0
-37 -24 40 0
-37 -25 41 0
-37 -26 42 0
-38 -27 35 0
-38 -28 36 0
-38 -30 39 0
-38 -31 40 0
-38 -32 41 0
-38 -33 42 0
-38 -34 43 0
-39 -44 35 0
-39 -45 36 0
-39 -46 37 0
-39 -47 38 0
-39 -49 40 0
-39 -50 41 0
-39 -51 42 0
-39 -52 43 0
-40 -53 35 0
-40 -54 36 0
-40 -55 38 0
-40 -57 39 0
-40 41 0
-40 -58 42 0
-40 -59 43 0
-41 -60 35 0
-41 -61 36 0
-41 -62 38 0
-41 -64 39 0
-41 -65 42 0
-41 -66 43 0
-42 -67 35 0
-42 -68 36 0
-42 -69 37 0
-42 -70 38 0
-42 -72 39 0
-42 -73 40 0
-42 -74 41 0
-42 -75 43 0
-43 -76 35 0
-43 -77 36 0
-43 -78 37 0
-43 -79 38 0
-43 -81 39 0
-43 -82 40 0
-43 -83 41 0
-43 -84 42 0
-44 -1 45 0
-44 -2 46 0
-44 -3 47 0
-44 -4 48 0
-44 -6 49 0
-44 -7 50 0
-44 -8 51 0
-44 -9 52 0
-45 -10 44 0
-45 -11 46 0
-45 -12 47 0
-45 -13 48 0
-45 -15 49 0
-45 -16 50 0
-45 -17 51 0
-45 -18 52 0
-46 -19 44 0
-46 -20 45 0
-46 -21 47 0
-46 -22 48 0
-46 -24 49 0
-46 -25 50 0
-46 -26 51 0
-47 -27 44 0
-47 -28 45 0
-47 -29 48 0
-47 -31 49 0
-47 -32 50 0
-47 -33 51 0
-47 -34 52 0
-48 -35 44 0
-48 -36 45 0
-48 -37 46 0
-48 -38 47 0
-48 -40 49 0
-48 -41 50 0
-48 -42 51 0
-48 -43 52 0
-49 -53 44 0
-49 -54 45 0
-49 -55 47 0
-49 -56 48 0
-49 50 0
-49 -58 51 0
-49 -59 52 0
-50 -60 44 0
-50 -61 45 0
-50 -62 47 0
-50 -63 48 0
-50 -65 51 0
-50 -66 52 0
-51 -67 44 0
-51 -68 45 0
-51 -69 46 0
-51 -70 47 0
-51 -71 48 0
-51 -73 49 0
-51 -74 50 0
-51 -75 52 0
-52 -76 44 0
-52 -77 45 0
-52 -78 46 0
-52 -79 47 0
-52 -80 48 0
-52 -82 49 0
-52 -83 50 0
-52 -84 51 0
-53 -1 54 0
-53 -2 0
-53 -3 55 0
-53 -4 56 0
-53 -5 57 0
-53 -8 58 0
-53 -9 59 0
-54 -10 53 0
-54 -11 0
-54 -12 55 0
-54 -13 56 0
-54 -14 57 0
-54 -17 58 0
-54 -18 59 0
-55 -27 53 0
-55 -28 54 0
-55 -29 56 0
-55 -30 57 0
-55 -33 58 0
-55 -34 59 0
-56 -35 53 0
-56 -36 54 0
-56 -37 0
-56 -38 55 0
-56 -39 57 0
-56 -42 58 0
-56 -43 59 0
-57 -44 53 0
-57 -45 54 0
-57 -46 0
-57 -47 55 0
-57 -48 56 0
-57 -51 58 0
-57 -52 59 0
-60 53 0
-61 54 0
-62 55 0
-63 56 0
-64 57 0
