p cnf 91 351
-6 28 41 0
7 -20 -65 0
-15 -38 91 0
33 52 64 0
19 64 65 0
10 44 82 0
-4 38 -77 0
9 -38 -48 0
-38 -47 91 0
-9 -41 50 0
10 -55 -89 0
23 39 43 0
-17 34 35 0
-62 72 80 0
-67 83 -85 0
5 30 86 0
6 40 57 0
-21 28 64 0
-13 -30 0
12 33 0
45 48 -61 0
-60 -80 86 0
-25 35 42 0
7 -21 28 0
-47 52 -81 0
-6 73 79 0
22 48 -62 0
-14 -43 58 0
32 58 -68 0
-8 13 15 0
-15 -43 -71 0
56 -72 0
-9 25 -73 0
-27 -28 -54 0
-2 -47 62 0
14 -56 57 0
38 59 -91 0
-27 -32 -56 0
-15 -50 82 0
19 -43 57 0
-25 -50 -67 0
-14 -27 63 0
-39 73 -75 0
-31 39 -87 0
12 -25 -84 0
-34 -44 -53 0
18 -66 -83 0
28 -35 -44 0
-1 34 0
20 23 -33 0
44 65 75 0
-62 -73 -74 0
1 -28 -51 0
-35 -57 -86 0
-3 20 -89 0
24 -49 52 0
-19 -23 72 0
-23 -26 -49 0
27 -59 -89 0
13 -16 67 0
19 55 70 0
4 -13 -46 0
52 80 -91 0
-5 -39 77 0
-2 -44 -45 0
8 25 -41 0
29 -80 81 0
45 59 -90 0
-9 -37 44 0
69 71 -75 0
-60 75 83 0
15 -22 -62 0
24 -51 -70 0
16 -80 0
8 58 63 0
27 41 51 0
-23 64 86 0
7 65 79 0
-29 46 -59 0
41 -81 90 0
8 36 0
5 74 0
21 -25 61 0
23 27 -36 0
1 27 85 0
-8 16 70 0
38 -70 -75 0
-5 -27 58 0
58 69 -79 0
34 67 -75 0
-39 -54 88 0
-42 59 91 0
33 40 -53 0
12 -38 -44 0
18 42 67 0
2 -7 -27 0
-26 53 -62 0
19 -47 -56 0
-9 27 33 0
-7 51 -82 0
28 38 -45 0
7 11 -20 0
-4 -60 -86 0
60 61 -89 0
5 -39 -59 0
-16 -44 -68 0
-2 -46 64 0
-10 -37 0
-5 11 89 0
3 -30 -71 0
19 -38 85 0
5 43 -60 0
-64 69 -84 0
-29 -40 -76 0
-18 49 0
41 -50 -53 0
-25 -42 63 0
1 -22 -38 0
7 -44 56 0
-14 -38 73 0
-1 -20 91 0
-20 -55 -83 0
20 -40 -53 0
-6 -26 0
-14 31 82 0
-18 82 -89 0
-22 -52 90 0
-9 -39 -69 0
-26 -66 74 0
6 22 77 0
4 29 -71 0
20 29 -52 0
-4 -20 -58 0
-82 85 0
30 57 -71 0
-42 43 91 0
-1 34 85 0
-21 -27 -43 0
-11 71 0
-6 -29 66 0
2 -60 63 0
47 62 -79 0
-35 -56 -74 0
8 -45 80 0
9 -18 44 0
-13 -14 28 0
36 -61 -80 0
15 -25 -87 0
-1 23 -77 0
7 -63 -66 0
14 30 62 0
-19 43 -46 0
-1 3 11 0
21 -52 62 0
16 24 57 0
20 37 45 0
-49 -62 78 0
9 24 43 0
-34 58 69 0
-1 -3 83 0
-41 -63 -82 0
-32 -39 -82 0
-23 55 87 0
-8 45 -66 0
7 79 -80 0
-12 44 -62 0
-61 -66 0
-44 75 -91 0
-3 26 72 0
-39 70 -86 0
-43 -44 -77 0
-44 -58 75 0
12 57 -85 0
44 46 -63 0
-84 90 0
30 -75 0
38 67 72 0
7 46 -78 0
1 29 -37 0
37 -58 72 0
25 -65 71 0
-22 51 64 0
12 -80 0
-1 20 -39 0
-15 19 47 0
-27 34 -76 0
53 -68 0
-3 -9 -57 0
3 65 81 0
-37 -52 82 0
-24 -58 -75 0
-26 -59 73 0
-3 13 -87 0
65 -66 0
-24 -51 0
34 -74 80 0
17 -50 -85 0
11 -13 -80 0
41 -57 59 0
-15 -51 61 0
-35 73 91 0
-34 -45 -84 0
-4 -47 88 0
-46 78 -87 0
-5 -47 68 0
-36 -71 90 0
-45 -67 -90 0
-35 -68 73 0
15 -32 -45 0
2 51 -75 0
19 29 -77 0
-5 25 -31 0
-55 65 67 0
11 66 -89 0
-20 -83 -87 0
-13 50 -55 0
-11 -21 84 0
-64 -79 -85 0
-35 -43 -50 0
-45 85 0
-51 85 0
-8 26 -89 0
25 32 68 0
7 -15 0
-36 -56 -87 0
-43 -76 0
6 11 -68 0
52 -74 0
26 -31 -71 0
-21 -64 84 0
2 27 -60 0
17 -24 43 0
-14 -30 79 0
-23 40 85 0
5 23 62 0
61 -75 0
3 -51 57 0
2 -11 -54 0
-32 74 -91 0
20 45 -49 0
12 18 71 0
-30 -64 80 0
-57 82 90 0
-40 -59 -81 0
64 -72 91 0
19 21 -35 0
13 -36 81 0
-38 -49 83 0
-34 -70 -77 0
-15 34 -49 0
-27 43 75 0
26 52 -85 0
1 -77 0
41 44 75 0
11 -12 -42 0
28 -76 0
-34 -39 78 0
14 -58 63 0
-24 32 -44 0
-35 50 -81 0
83 -85 -89 0
-1 -8 -88 0
-30 33 -84 0
14 62 91 0
17 24 -41 0
-6 27 69 0
-38 -69 89 0
54 -72 -88 0
6 -17 48 0
3 63 0
-37 -40 41 0
44 -77 -88 0
30 -66 74 0
-15 -31 33 0
3 -57 0
24 28 31 0
27 31 34 0
6 27 61 0
-16 20 -65 0
21 -44 -65 0
-2 78 82 0
-47 -57 72 0
-41 56 57 0
14 20 -24 0
18 -31 -59 0
-28 -59 -75 0
-31 53 -58 0
29 47 -75 0
-24 38 -55 0
13 -81 0
-29 -73 -86 0
10 21 -40 0
8 79 0
19 36 -80 0
-11 65 0
-1 20 -77 0
26 -58 -65 0
35 -91 0
-5 -14 -68 0
16 -49 -58 0
-16 23 -71 0
42 -69 -88 0
41 42 64 0
37 -42 83 0
10 -74 -79 0
18 72 -73 0
49 81 82 0
-30 60 63 0
-36 -43 -45 0
1 4 -28 0
-43 -45 58 0
-3 85 0
-5 8 -53 0
-28 52 56 0
32 -51 -75 0
-3 12 -29 0
6 -9 81 0
-39 -56 77 0
13 16 81 0
-64 -76 -77 0
52 -73 -88 0
-55 62 73 0
-16 -58 87 0
2 -14 71 0
30 -87 0
-44 49 -70 0
-6 -26 -69 0
36 68 0
10 -16 -79 0
-6 45 -47 0
-11 -80 -89 0
-63 -82 -88 0
-84 -86 0
12 24 39 0
1 -18 -25 0
29 -75 84 0
-53 72 74 0
-44 70 0
41 56 -79 0
-10 -52 -63 0
-6 58 0
2 44 -49 0
54 55 0
57 62 -86 0
-17 -33 75 0
2 -30 -59 0
-47 -58 76 0
64 74 0
6 58 -88 0
-41 68 -78 0
1 -71 0
