p cnf 93 354
7 23 61 0
80 -84 -89 0
-4 -51 -81 0
15 -25 -93 0
8 31 68 0
4 88 0
-17 -28 -83 0
25 26 89 0
7 39 -61 0
3 -45 -47 0
-19 36 79 0
60 -68 91 0
4 -7 -19 0
-1 22 82 0
3 35 -75 0
-4 27 -68 0
43 68 79 0
7 -37 83 0
30 -40 -91 0
-23 66 -73 0
33 -77 -87 0
-17 -63 92 0
3 -45 78 0
3 -52 -61 0
-20 -51 -74 0
46 -58 -76 0
-24 26 0
-42 -47 -79 0
-31 38 -75 0
30 -69 76 0
-37 -62 0
-7 18 92 0
27 -56 -85 0
-3 -4 14 0
4 -20 80 0
12 30 -87 0
-43 -55 61 0
63 -64 -83 0
-36 -87 -92 0
29 -40 -48 0
7 19 79 0
-2 10 -45 0
-42 -44 -50 0
-31 66 77 0
-4 26 -33 0
-38 -40 -59 0
-24 -79 -82 0
27 -68 81 0
1 56 76 0
5 69 74 0
-22 53 -68 0
5 47 -61 0
26 -30 -51 0
24 40 65 0
-29 -56 82 0
1 62 -65 0
4 -54 -79 0
-9 25 73 0
23 57 83 0
-4 7 -66 0
-51 -58 60 0
8 -61 63 0
-30 59 76 0
69 -81 -83 0
-2 49 -76 0
6 -12 0
30 32 42 0
-2 80 90 0
25 -35 -41 0
-29 -91 0
-21 -71 -75 0
-13 41 66 0
7 14 -38 0
1 -24 -51 0
47 -59 -77 0
-8 73 0
-6 32 -73 0
-39 -84 0
12 29 70 0
-10 -47 60 0
43 54 -92 0
-34 -38 -48 0
-46 55 -75 0
5 -59 91 0
-56 -63 0
-18 28 73 0
-4 15 -48 0
-4 73 -79 0
-25 44 89 0
-17 -38 41 0
-26 -62 -66 0
37 -46 -69 0
37 -43 62 0
5 -72 91 0
-16 -86 0
-24 -27 39 0
-31 68 0
38 51 -72 0
-41 69 -82 0
-28 49 -67 0
7 10 75 0
37 -58 77 0
-6 85 -92 0
-15 -43 64 0
-10 51 75 0
13 46 84 0
29 65 -77 0
-26 55 -84 0
17 25 -74 0
31 -37 93 0
-9 42 -57 0
-16 -34 55 0
28 48 -51 0
25 50 -65 0
9 -55 -88 0
3 -31 59 0
13 -73 -88 0
3 -30 45 0
-18 78 79 0
-15 41 -43 0
-3 17 0
-11 -13 52 0
60 -78 85 0
30 42 56 0
25 -40 59 0
56 -75 -84 0
26 -31 38 0
-23 64 72 0
-19 -25 -75 0
-15 -16 0
42 -61 -86 0
-76 -86 -87 0
4 12 0
6 -57 65 0
-13 26 -32 0
-22 -30 -79 0
17 -67 -77 0
6 33 81 0
-33 38 71 0
12 -37 -78 0
-29 43 57 0
9 53 76 0
-11 17 -65 0
33 64 -86 0
-8 -49 -64 0
-4 -25 79 0
29 -49 -57 0
-40 77 -90 0
-37 -84 86 0
-66 -68 -91 0
-53 -69 -78 0
12 -22 92 0
33 -62 -69 0
-60 68 0
-9 14 77 0
18 -50 52 0
-32 64 76 0
32 33 -74 0
56 59 80 0
1 27 -32 0
6 22 -66 0
31 -38 -62 0
18 45 0
-29 58 70 0
-4 30 -80 0
-18 -26 66 0
16 -23 -42 0
-24 -32 44 0
-4 72 -85 0
71 -73 -76 0
7 -56 0
-1 25 76 0
-45 58 62 0
53 57 -93 0
-30 -72 -75 0
-3 -15 66 0
5 -10 16 0
-11 51 79 0
4 29 34 0
16 -34 0
-5 43 -76 0
-17 -21 -44 0
64 -71 75 0
17 -31 73 0
2 38 65 0
-37 -48 -89 0
32 63 -67 0
-10 -66 85 0
-15 -20 0
4 39 -52 0
18 -61 79 0
21 -25 -91 0
44 57 -81 0
46 -59 77 0
28 30 34 0
27 -51 74 0
26 41 61 0
7 -13 14 0
-13 44 -47 0
49 66 0
-75 80 -84 0
8 -29 0
-1 75 -91 0
28 -47 -73 0
-5 -17 -37 0
-37 -58 0
10 28 -58 0
38 46 -84 0
-9 40 61 0
-48 -61 -80 0
51 81 -82 0
-4 66 89 0
-9 -24 -42 0
49 55 -88 0
-7 77 91 0
-21 29 -83 0
-72 -84 -88 0
-12 -68 -84 0
-30 -34 43 0
21 53 -70 0
51 55 0
-23 51 69 0
-14 -40 -47 0
-2 -28 79 0
19 43 90 0
-23 -35 49 0
10 -43 65 0
36 -68 -86 0
-1 48 -79 0
-10 -55 62 0
43 65 -76 0
-13 50 0
11 -44 -89 0
49 63 -67 0
17 -38 -65 0
43 -54 -91 0
-31 34 56 0
-1 -8 55 0
-42 80 85 0
-9 66 89 0
4 -13 40 0
5 -25 61 0
61 67 89 0
46 -62 -93 0
10 39 -42 0
-31 47 60 0
-14 53 68 0
-56 79 -84 0
-1 -28 31 0
-20 -37 64 0
6 -54 63 0
56 -67 -69 0
22 -60 -87 0
-37 -41 71 0
-49 58 67 0
-33 70 -75 0
17 22 79 0
-21 -74 -81 0
-15 -27 -67 0
-4 49 74 0
-9 74 -81 0
-33 -51 78 0
-23 29 -89 0
47 53 91 0
-46 64 -74 0
-10 17 -63 0
-6 -21 -53 0
10 34 -57 0
-18 53 77 0
-23 -34 80 0
59 62 -85 0
18 -28 -31 0
-10 -31 76 0
25 -49 0
65 73 -77 0
-58 65 0
-20 50 -68 0
-39 -59 -73 0
26 47 93 0
34 40 -66 0
35 59 -72 0
-36 -45 83 0
60 90 -91 0
56 -85 -89 0
-38 -39 84 0
25 -61 0
8 -62 67 0
47 -53 63 0
3 -32 0
-37 40 -50 0
-15 88 -93 0
-13 -63 72 0
74 86 -92 0
47 49 -71 0
-2 -3 -80 0
-2 -20 0
16 -34 62 0
-37 59 81 0
18 -76 -93 0
34 47 -48 0
-15 56 -60 0
-42 -61 79 0
-17 69 80 0
-42 77 87 0
-22 -47 -84 0
-19 29 -34 0
-13 30 -46 0
-13 41 -45 0
28 -49 82 0
-1 8 -53 0
38 -49 -89 0
-1 -59 -73 0
21 31 43 0
-2 45 -57 0
-34 46 -75 0
-12 -14 -54 0
-49 81 0
-6 14 -28 0
-25 26 27 0
-17 -25 -44 0
-25 36 0
-30 47 -49 0
-3 -54 -93 0
