p cnf 96 373
2 46 60 0
-32 51 -54 0
-4 -34 -39 0
-73 -77 0
1 -40 -55 0
41 -50 86 0
-17 45 92 0
28 -37 66 0
7 -34 -81 0
-25 29 45 0
-6 20 82 0
-18 -54 79 0
-10 52 -73 0
24 36 -81 0
34 -41 -58 0
-16 -21 -66 0
30 33 89 0
-36 51 80 0
5 -56 58 0
-11 35 42 0
10 77 96 0
6 30 71 0
42 -46 -89 0
-4 54 -75 0
24 36 69 0
15 -44 0
27 35 69 0
-17 -48 -60 0
9 -30 90 0
40 -53 -96 0
-69 82 83 0
-28 -71 -76 0
1 4 95 0
-4 -37 -75 0
-13 49 -60 0
-6 -50 -87 0
49 51 96 0
-28 -61 -90 0
2 39 -76 0
37 52 67 0
55 -68 -81 0
5 -40 -61 0
7 48 52 0
12 31 -70 0
-25 67 -68 0
-28 80 85 0
-54 -74 89 0
10 -36 -72 0
-44 47 -64 0
-35 44 -59 0
38 -40 74 0
-36 80 -89 0
46 -76 -89 0
21 -51 89 0
46 48 80 0
62 -72 0
27 44 -59 0
13 -65 -66 0
66 88 -91 0
-40 -68 -83 0
38 -53 -84 0
-19 -33 -37 0
-54 -77 -87 0
-31 -54 74 0
-32 -34 51 0
67 -69 -93 0
23 -61 -93 0
30 32 33 0
-2 56 -68 0
-44 -60 83 0
16 -59 -65 0
40 61 -93 0
-27 38 -94 0
6 -70 88 0
7 -36 -45 0
-27 48 -76 0
30 -75 0
-81 88 91 0
6 -7 -92 0
9 47 70 0
8 -90 93 0
49 -63 69 0
18 -19 -94 0
-24 -59 -67 0
3 18 -87 0
7 15 57 0
-45 47 -95 0
-12 53 -62 0
44 -83 0
-35 -53 86 0
26 36 -67 0
45 -80 83 0
-40 -64 87 0
-35 67 -94 0
-6 24 -72 0
-12 -76 80 0
26 52 -95 0
-31 41 61 0
-80 -81 93 0
-16 -38 84 0
11 45 0
-11 -41 93 0
59 -80 -81 0
-25 83 86 0
2 -29 55 0
-30 35 70 0
-3 -48 -70 0
-31 -55 -61 0
-55 -61 85 0
35 44 -87 0
68 86 0
-7 -49 62 0
-18 48 0
7 67 82 0
5 46 90 0
-2 -46 -92 0
35 -72 82 0
40 -74 93 0
-25 58 95 0
11 32 54 0
-40 -44 -94 0
-16 -59 -72 0
-8 -48 -75 0
-2 -29 88 0
23 32 -49 0
2 -10 -81 0
37 95 0
-14 -35 -92 0
51 90 -92 0
-32 52 -83 0
-38 68 -87 0
12 16 -57 0
-12 -33 55 0
-22 -58 63 0
-17 -29 -57 0
-1 23 -34 0
-14 -64 -83 0
-5 63 89 0
-1 2 -13 0
-1 -56 -86 0
55 -86 -96 0
-8 -28 -49 0
9 -26 86 0
39 -73 82 0
52 94 -95 0
-19 -28 73 0
1 -19 -74 0
49 53 90 0
3 54 -83 0
27 32 78 0
-17 78 0
-36 -67 96 0
-44 -46 65 0
35 -55 -92 0
16 -78 79 0
-26 -40 -63 0
24 -93 0
-18 37 43 0
-78 -82 95 0
68 77 -91 0
37 48 53 0
17 -18 -35 0
34 85 0
-20 66 0
5 17 84 0
-20 -37 -48 0
5 -47 0
7 -8 -36 0
-25 48 0
1 25 80 0
26 -34 86 0
-22 -40 -63 0
-9 -52 71 0
10 36 82 0
1 31 47 0
-18 -90 -92 0
20 21 -76 0
21 56 89 0
-3 -38 69 0
-4 69 -91 0
28 -61 -68 0
-13 34 -83 0
-48 -66 75 0
24 -32 39 0
-29 48 -56 0
10 -77 94 0
-14 22 -76 0
51 62 70 0
-12 -70 86 0
-25 34 63 0
-11 -64 -81 0
11 60 75 0
10 48 -78 0
52 -60 -95 0
5 22 -35 0
-15 69 73 0
-14 37 44 0
43 -64 83 0
-8 19 91 0
10 46 -66 0
-26 34 -74 0
22 33 90 0
-12 -93 0
-52 -77 81 0
-76 77 0
24 -47 -51 0
4 -27 43 0
12 -54 80 0
9 -42 -65 0
19 34 -63 0
-26 -64 -83 0
-29 -60 -66 0
3 -72 -92 0
-5 -28 -67 0
44 51 56 0
1 -52 87 0
-1 7 -90 0
-3 49 -88 0
81 -89 -93 0
72 91 -96 0
-49 58 69 0
61 -68 -75 0
32 -39 -69 0
-18 -56 -79 0
61 71 -88 0
49 66 93 0
-39 -44 89 0
24 29 44 0
12 13 -58 0
54 -89 0
-31 -59 69 0
72 -83 86 0
11 58 65 0
15 29 47 0
-11 47 48 0
-43 48 93 0
-12 53 92 0
-5 35 -81 0
-18 75 -96 0
-24 -75 -77 0
-7 44 59 0
19 27 -85 0
13 -24 85 0
-6 32 39 0
15 42 -82 0
31 36 61 0
51 54 -60 0
-6 -69 77 0
45 -56 -92 0
13 28 -60 0
-21 -46 59 0
28 -69 87 0
-6 16 -65 0
-33 -38 -72 0
-11 47 76 0
44 72 0
-14 82 91 0
40 -43 0
-45 -52 -63 0
-22 -71 96 0
5 45 56 0
-53 -61 64 0
-7 71 -88 0
-5 18 37 0
3 -52 -94 0
-7 71 -79 0
15 74 -88 0
4 -7 82 0
-10 -30 53 0
16 -60 0
56 77 -90 0
-48 -67 -77 0
-37 -69 71 0
40 -88 92 0
46 86 -87 0
37 43 45 0
-4 -74 77 0
25 40 62 0
17 -37 0
-7 31 67 0
-26 54 -90 0
-28 -51 81 0
-1 -10 61 0
-41 60 90 0
13 -79 -95 0
4 35 -78 0
35 41 48 0
4 8 -22 0
13 -33 -36 0
-52 -61 90 0
-58 -84 94 0
1 20 56 0
-11 -23 -87 0
-25 -76 91 0
-41 69 -88 0
-9 16 31 0
35 -44 -61 0
32 48 -72 0
25 -75 0
-12 63 -86 0
-9 -37 -62 0
-22 48 -91 0
-12 -22 0
8 -22 -90 0
-27 38 54 0
-6 39 43 0
17 -35 -83 0
-63 -65 -70 0
-2 18 -70 0
-35 -50 -84 0
-5 41 94 0
26 -29 -50 0
13 56 -85 0
-4 5 -7 0
-3 24 -44 0
-22 43 82 0
-2 -44 79 0
-54 -55 64 0
18 -30 51 0
-23 -62 -73 0
-11 41 47 0
43 68 76 0
-1 -26 -86 0
-27 -46 60 0
-14 41 50 0
-56 64 0
-11 17 67 0
15 -53 88 0
-12 79 86 0
-59 -73 -83 0
-20 23 56 0
-32 44 90 0
-9 -41 -81 0
-11 -82 84 0
41 44 -87 0
-34 44 -46 0
4 -57 74 0
-35 36 60 0
55 -79 -91 0
-17 -25 -82 0
-17 -28 89 0
-8 -20 0
46 84 -93 0
-18 -46 -67 0
29 36 90 0
-37 -57 82 0
35 44 -71 0
27 51 -74 0
-33 -34 -52 0
34 -56 86 0
22 43 -85 0
-24 -51 -53 0
35 -82 83 0
24 -48 -74 0
-19 -39 90 0
-9 -19 78 0
-11 -57 72 0
24 46 77 0
46 -73 0
18 66 -86 0
2 -6 39 0
22 60 -70 0
-21 32 -96 0
-1 48 -76 0
-19 -27 -52 0
-67 -75 86 0
50 -66 0
-24 -38 -64 0
-4 24 26 0
32 45 -96 0
18 -54 -70 0
49 -65 -77 0
-35 -51 -57 0
