p cnf 95 371
-4 12 -86 0
-4 36 -51 0
-4 -22 83 0
21 25 32 0
7 64 84 0
-31 -76 -81 0
-50 -61 -68 0
-43 82 90 0
-17 -20 -51 0
-26 59 84 0
31 -61 -75 0
20 -67 0
34 70 86 0
-39 -53 71 0
-16 -35 -49 0
2 40 -76 0
20 32 -58 0
-9 79 -87 0
-16 -35 81 0
23 -62 -81 0
-16 -37 79 0
-61 -71 79 0
-58 80 81 0
8 -15 18 0
12 63 95 0
6 -8 31 0
-9 26 45 0
30 85 88 0
29 34 -36 0
15 58 -83 0
9 95 0
-44 -56 -85 0
-54 -62 80 0
-43 -52 86 0
-4 53 0
9 -24 28 0
-47 -70 -73 0
9 -75 89 0
43 -84 -87 0
-27 33 60 0
19 48 64 0
-5 38 40 0
-25 -26 -40 0
25 78 -94 0
-28 -74 0
-20 -49 72 0
-11 34 -36 0
-27 -31 82 0
-57 -81 82 0
-63 73 89 0
-7 15 -65 0
-66 -79 -92 0
7 -58 81 0
-15 60 76 0
-5 65 94 0
19 29 -79 0
15 26 69 0
21 -76 -77 0
-8 -9 -18 0
38 87 -91 0
15 58 86 0
13 56 -66 0
41 -47 84 0
12 15 73 0
-8 11 -55 0
50 55 -77 0
-1 64 -85 0
-42 55 92 0
26 -36 -61 0
1 -45 -57 0
6 -15 -39 0
-1 -73 80 0
-4 -8 -77 0
32 52 -60 0
13 18 62 0
-28 44 -54 0
-2 21 -46 0
-13 47 -57 0
-65 -81 -84 0
24 36 48 0
-7 -28 53 0
-9 -10 -54 0
-22 -34 -91 0
41 69 -80 0
37 43 -88 0
-67 71 -84 0
10 -41 42 0
22 -27 90 0
-1 -28 -47 0
26 34 -54 0
28 39 63 0
-32 -33 -60 0
-11 74 -82 0
-28 -52 89 0
25 -56 -74 0
19 28 -43 0
29 69 -79 0
21 35 54 0
-23 -43 93 0
50 80 89 0
24 -54 93 0
10 -31 -45 0
12 69 -84 0
-17 25 -73 0
21 -50 -77 0
3 52 -56 0
23 -34 -79 0
-11 -14 48 0
-5 -35 -77 0
-39 41 61 0
-34 -66 -89 0
5 -7 -21 0
-30 55 -87 0
45 -81 -83 0
42 61 -83 0
17 38 -85 0
13 71 -86 0
20 -47 -73 0
51 -68 -84 0
9 51 64 0
-35 -68 -91 0
-44 -74 -93 0
18 -35 79 0
63 -75 95 0
-10 32 -94 0
-32 68 89 0
-9 18 -76 0
-16 -93 95 0
7 15 95 0
23 -24 -27 0
37 47 90 0
56 -82 0
12 20 -88 0
57 87 0
59 77 -78 0
54 84 87 0
-2 11 57 0
24 31 -79 0
28 -41 76 0
64 67 -78 0
-43 46 92 0
-6 -20 -78 0
-8 -39 50 0
-3 49 93 0
24 86 91 0
21 -57 91 0
1 51 54 0
54 -70 80 0
51 59 69 0
-36 49 -68 0
76 -77 90 0
5 -8 -56 0
45 54 -55 0
-35 68 93 0
-19 -27 50 0
-8 19 -45 0
12 23 64 0
-45 68 70 0
62 68 87 0
29 42 -50 0
-28 60 -71 0
-20 -30 -84 0
-25 -40 -57 0
8 42 63 0
1 5 89 0
80 94 0
13 46 80 0
41 51 80 0
-35 41 -85 0
-8 -62 72 0
52 -53 -59 0
-10 27 -85 0
45 -60 65 0
31 66 83 0
56 -80 89 0
-18 37 -52 0
-52 63 91 0
28 -57 75 0
-60 -67 82 0
-6 -44 62 0
50 83 88 0
26 67 90 0
5 -35 -37 0
66 -78 -91 0
19 -39 -80 0
-20 -64 74 0
-11 -74 -83 0
-5 54 -67 0
-24 54 68 0
-47 -56 58 0
-1 71 -91 0
-78 79 -83 0
-58 -81 -84 0
-23 -31 -77 0
33 -36 -53 0
-25 37 -73 0
-21 26 50 0
10 -27 87 0
-7 -45 82 0
1 34 -94 0
-7 50 65 0
-73 -87 0
-71 -79 -86 0
-39 -70 -91 0
-51 80 90 0
-9 -30 34 0
9 73 75 0
-12 -50 52 0
-11 -42 -56 0
-71 -79 89 0
13 16 -72 0
35 -50 76 0
-3 -27 -64 0
9 34 81 0
10 44 86 0
41 -62 78 0
27 70 83 0
12 37 -58 0
6 22 -41 0
14 39 -81 0
-9 -15 54 0
-12 -78 -86 0
14 30 95 0
11 -51 95 0
-19 25 -48 0
-65 71 -86 0
41 -49 -73 0
-17 80 85 0
-34 -50 76 0
34 39 -61 0
-14 -37 50 0
18 70 -77 0
32 -45 93 0
-21 23 61 0
5 -19 -25 0
3 -29 56 0
8 62 92 0
-47 -73 -95 0
-31 -32 0
-9 61 63 0
-49 -75 0
28 64 0
47 76 92 0
8 24 76 0
9 -12 -24 0
40 -63 -78 0
-11 43 88 0
28 53 -79 0
-33 -61 63 0
49 -81 84 0
12 37 49 0
8 -54 -67 0
33 -51 64 0
24 71 82 0
1 -56 62 0
-28 -38 -56 0
21 25 49 0
-48 66 83 0
-58 72 -93 0
-16 37 55 0
45 -64 81 0
21 -22 -38 0
38 -43 56 0
-19 -35 -88 0
29 -33 61 0
-9 69 95 0
-55 61 -89 0
70 -79 0
24 47 76 0
4 -70 0
-51 -62 -82 0
26 -34 40 0
6 36 67 0
31 -50 -85 0
20 56 95 0
22 -24 -43 0
32 40 42 0
36 41 71 0
-9 50 79 0
17 -76 0
-4 58 68 0
64 -77 90 0
14 -16 70 0
11 81 -87 0
-3 74 80 0
-14 -60 0
-28 -83 -89 0
-16 45 0
-18 -26 81 0
-62 -75 -81 0
-9 -27 83 0
9 27 57 0
33 -67 89 0
13 -51 64 0
-9 -93 94 0
-3 -53 -78 0
3 -4 -8 0
12 -52 95 0
-17 71 76 0
-23 -32 -61 0
16 -23 -30 0
13 -29 33 0
70 73 -87 0
-10 11 34 0
-2 -5 9 0
57 -77 -78 0
-24 49 -86 0
46 85 -95 0
-12 -45 0
20 60 71 0
45 -59 85 0
-25 79 0
-45 -84 -94 0
24 36 78 0
-6 21 -74 0
-56 -63 -79 0
40 -42 62 0
-37 -52 -73 0
-40 -70 80 0
-5 33 60 0
52 55 61 0
1 -70 0
9 57 -78 0
-22 39 -49 0
-30 -35 84 0
5 -86 0
-4 32 90 0
-14 17 -94 0
11 -16 -94 0
-26 76 -84 0
-9 -40 94 0
-44 61 -79 0
22 -47 53 0
10 -14 69 0
12 -72 94 0
-37 40 0
-17 -57 86 0
-12 -53 66 0
-77 -91 -92 0
29 36 69 0
3 -5 -10 0
16 -66 -94 0
-53 -68 -81 0
-49 64 84 0
5 62 84 0
-71 75 93 0
-63 81 82 0
39 -53 54 0
46 -87 90 0
-38 57 0
-48 -53 -55 0
-5 -90 -91 0
29 -72 -86 0
-32 38 -54 0
-11 21 -69 0
-6 -74 -77 0
-27 -40 -60 0
-32 -41 75 0
17 26 59 0
-40 -68 0
-16 -42 -89 0
12 -79 95 0
8 -17 0
60 -65 75 0
19 24 61 0
1 9 -61 0
32 64 78 0
-14 26 -37 0
31 -39 0
-15 67 0
1 2 -11 0
