p cnf 99 397
-36 56 57 0
-21 -23 66 0
-4 31 37 0
-8 36 -66 0
-4 -31 73 0
1 60 -66 0
-17 -59 65 0
16 39 -63 0
-15 -62 76 0
12 -26 48 0
15 55 74 0
52 66 -82 0
-37 59 75 0
31 43 90 0
2 -5 -53 0
13 -39 -57 0
-30 61 79 0
8 -81 92 0
1 -54 -84 0
-29 -49 77 0
31 63 88 0
30 -39 68 0
7 63 99 0
-21 31 -97 0
18 -39 60 0
33 -41 91 0
-45 -81 91 0
3 16 19 0
-10 -41 84 0
60 -79 -81 0
-6 -23 60 0
-18 -54 92 0
-57 73 -75 0
-11 -49 -61 0
-9 -89 0
23 47 92 0
2 27 -86 0
55 -63 -91 0
-55 68 86 0
-18 49 -55 0
12 -57 69 0
-53 86 94 0
8 -33 -42 0
-61 81 97 0
-14 -53 -68 0
54 -77 95 0
3 -34 38 0
29 -33 50 0
5 -28 -95 0
-7 -18 45 0
-7 -33 37 0
7 11 -53 0
29 -46 87 0
67 -94 96 0
-50 -61 -81 0
11 34 91 0
29 -62 -78 0
11 -67 71 0
-28 -34 65 0
-32 -51 -57 0
-55 57 92 0
27 -66 77 0
16 -82 -87 0
26 96 0
-59 68 94 0
37 -41 -49 0
-15 18 81 0
-13 -41 -42 0
-28 -35 -95 0
-14 37 -71 0
45 66 -84 0
19 -76 -92 0
24 61 81 0
1 -34 50 0
-21 -82 -97 0
-14 -27 37 0
-12 80 84 0
-9 -37 87 0
47 -78 80 0
12 -18 -77 0
-10 -28 68 0
40 -48 92 0
-24 -30 35 0
16 -33 -43 0
-23 61 -91 0
8 -28 -87 0
-45 48 90 0
-83 -86 -89 0
7 46 -97 0
-10 41 80 0
12 -44 65 0
31 -38 98 0
31 -60 -97 0
12 -25 32 0
21 -30 58 0
-65 66 94 0
5 -9 -46 0
-40 -88 -96 0
-9 72 81 0
-6 29 -51 0
31 41 -84 0
-46 69 73 0
-3 17 -82 0
67 77 -90 0
-33 37 -86 0
1 -78 99 0
-74 80 -91 0
-33 35 94 0
33 -39 -61 0
-1 -20 -32 0
33 -40 -63 0
-5 24 -83 0
12 -26 49 0
22 41 -44 0
-56 68 -92 0
13 -38 50 0
-10 47 -91 0
19 43 44 0
-8 25 47 0
8 -14 -43 0
-16 -23 -72 0
30 34 -80 0
-18 -41 85 0
9 -67 -90 0
37 54 74 0
3 -31 -99 0
-46 -47 -68 0
27 35 -42 0
-57 -81 95 0
-65 73 90 0
-5 21 26 0
21 -51 -99 0
1 -16 -74 0
-36 83 -85 0
-52 -53 -86 0
-20 -24 85 0
49 52 74 0
-6 12 -20 0
-2 -9 -67 0
-6 28 -50 0
35 44 -88 0
-52 -94 -96 0
9 -50 -66 0
-18 79 98 0
37 70 -91 0
-10 -11 -53 0
-5 -32 -48 0
-38 -53 -76 0
-5 -64 82 0
-63 -67 76 0
-58 -80 89 0
40 77 92 0
10 -62 75 0
7 21 -54 0
4 53 88 0
-36 -63 75 0
11 -89 94 0
6 -12 90 0
7 -89 -93 0
50 -53 68 0
-12 -68 -80 0
15 29 -38 0
-2 -8 14 0
-19 24 -71 0
-6 -14 39 0
-19 30 -41 0
55 -62 68 0
1 26 -33 0
5 54 70 0
37 90 -96 0
-64 71 81 0
-22 58 76 0
-48 -65 82 0
-7 -16 -63 0
-20 39 52 0
-52 -73 79 0
53 57 59 0
15 -20 -82 0
42 85 99 0
-33 -52 -83 0
4 11 87 0
-28 76 80 0
-4 -34 -80 0
14 -64 -71 0
-12 21 56 0
50 -65 -85 0
-27 39 59 0
48 57 84 0
-70 84 -85 0
10 -41 -72 0
43 56 93 0
25 -68 -84 0
-25 -91 99 0
-26 -38 -81 0
6 43 98 0
33 52 -90 0
-7 61 -85 0
-14 -49 63 0
-14 74 -77 0
-29 -42 78 0
-47 70 80 0
-71 84 99 0
36 -73 85 0
-23 27 -93 0
-45 67 77 0
-39 -53 -94 0
-57 -63 -80 0
-6 15 -97 0
14 -61 82 0
7 -36 -86 0
29 -55 -68 0
-3 62 80 0
61 -73 -85 0
-2 29 67 0
37 -69 -80 0
21 -26 -64 0
-2 -98 0
-2 -9 -76 0
-11 57 -62 0
-24 -38 86 0
34 -72 -79 0
-4 -6 34 0
-28 41 89 0
35 -65 68 0
-20 54 -56 0
8 -60 -99 0
-51 -59 82 0
-24 42 96 0
-12 -18 -97 0
5 39 40 0
-23 56 94 0
-11 63 79 0
11 -45 90 0
40 79 -94 0
5 -39 98 0
-77 -78 -79 0
-13 -67 95 0
-2 62 90 0
14 -30 -36 0
-25 -69 -91 0
59 -97 99 0
2 -40 -71 0
31 -49 70 0
11 -50 -63 0
25 -26 89 0
-19 23 -84 0
22 -33 -71 0
-25 -58 -78 0
23 56 72 0
-19 -37 66 0
26 -68 -99 0
-7 8 11 0
15 -29 -56 0
10 43 -71 0
63 73 95 0
26 76 79 0
6 54 -84 0
34 -64 -99 0
55 -64 70 0
10 -13 27 0
43 -56 -85 0
14 30 -86 0
24 63 72 0
-39 49 -50 0
30 77 98 0
-19 25 28 0
-13 -73 -77 0
-13 24 72 0
50 57 86 0
-53 61 94 0
-26 -74 89 0
26 40 52 0
-5 78 -84 0
15 -46 91 0
-15 16 -56 0
-52 -60 90 0
2 3 -52 0
-53 93 -99 0
16 17 -78 0
29 -61 76 0
-19 22 87 0
11 -26 -91 0
-13 35 88 0
-35 -60 -83 0
-19 -65 -70 0
-23 -48 81 0
-39 -40 85 0
-4 -10 64 0
53 95 98 0
-14 28 74 0
-3 -58 85 0
10 -42 -98 0
9 -28 36 0
-24 -28 62 0
-38 -75 79 0
-3 -66 75 0
65 -94 -99 0
34 59 96 0
-31 47 97 0
-10 37 96 0
-3 12 70 0
6 80 82 0
-52 69 -71 0
-6 -7 35 0
41 49 -93 0
1 -7 -78 0
5 50 53 0
3 12 34 0
22 -64 -81 0
-26 -55 -81 0
-20 33 41 0
6 -41 73 0
8 22 33 0
-2 -52 -67 0
30 48 97 0
30 49 90 0
-5 -82 -93 0
-18 29 34 0
77 -91 -93 0
37 81 0
-8 16 -50 0
-52 -80 91 0
45 -50 -97 0
-6 58 -73 0
23 44 -92 0
-32 -64 70 0
-70 -92 -97 0
52 64 97 0
-44 74 0
18 -47 -91 0
6 32 66 0
-4 -47 -67 0
83 -86 87 0
-15 43 -73 0
-20 49 80 0
-88 -98 0
-27 42 -73 0
-1 -6 -59 0
-58 -60 -85 0
-49 -64 68 0
-17 25 -89 0
5 33 46 0
-23 -37 66 0
3 -27 34 0
51 66 -74 0
-40 44 96 0
56 -61 -68 0
16 76 -97 0
-32 46 52 0
50 -78 -93 0
-17 -19 48 0
-12 -36 64 0
-16 74 94 0
5 58 0
-5 25 86 0
-13 25 -97 0
-14 -15 -27 0
51 -92 -94 0
-59 79 -93 0
-37 -62 -97 0
-20 -46 -56 0
-10 41 -48 0
9 38 75 0
-11 52 76 0
55 58 -68 0
3 -13 43 0
12 18 45 0
26 -36 55 0
-34 -38 81 0
-59 -78 -93 0
39 65 -79 0
15 71 87 0
31 -60 -71 0
-6 87 99 0
22 61 -96 0
-22 85 -99 0
27 37 -70 0
49 -69 75 0
51 71 95 0
15 70 92 0
16 55 63 0
7 45 46 0
28 85 -94 0
3 24 0
49 57 -68 0
-1 11 -45 0
66 -70 -83 0
20 68 69 0
68 81 89 0
27 51 81 0
18 -52 94 0
-18 -24 -25 0
79 -80 94 0
45 -84 91 0
62 -64 82 0
-7 -66 -89 0
-6 -14 95 0
