p cnf 90 308
4 73 -90 0
50 56 73 0
-43 64 79 0
-43 71 -78 0
-10 -56 -66 0
29 83 0
-47 -48 77 0
29 83 87 0
-32 -43 90 0
57 63 76 0
-12 26 -89 0
38 73 0
-11 12 47 0
25 -41 52 0
20 -48 -83 0
10 -12 -36 0
24 51 63 0
65 83 0
-40 -62 0
11 30 -72 0
5 -17 -80 0
-18 40 -62 0
34 -74 -80 0
-20 33 -83 0
24 50 -84 0
-9 12 74 0
-17 -77 0
13 71 85 0
-52 58 67 0
-3 -13 -44 0
14 29 -30 0
6 -64 87 0
-19 66 -74 0
3 67 86 0
-4 -32 -57 0
-24 67 -79 0
-57 -65 0
-16 26 75 0
46 79 -87 0
14 -25 -66 0
-21 -70 75 0
-56 58 85 0
-8 -22 -73 0
14 51 71 0
-1 -13 62 0
-3 22 -48 0
-1 10 67 0
30 73 88 0
17 57 0
-34 -61 -63 0
18 44 -48 0
21 26 36 0
-11 54 -63 0
33 -55 0
-20 -23 42 0
-10 -60 77 0
33 36 67 0
-4 39 -55 0
-9 -19 44 0
-2 -7 -52 0
27 -68 -69 0
32 50 51 0
-50 -53 -81 0
4 -13 82 0
9 41 83 0
26 78 -82 0
2 -5 -10 0
-51 63 -75 0
-3 12 63 0
42 -64 90 0
-4 14 -27 0
9 -30 86 0
-11 19 -36 0
-10 23 -66 0
27 32 -86 0
22 -29 65 0
25 -49 78 0
-8 55 -80 0
23 -24 -88 0
20 43 80 0
-6 -67 68 0
-42 -52 -61 0
-7 -35 -83 0
36 -50 -88 0
-42 52 79 0
-32 -66 85 0
7 19 -28 0
-44 -61 78 0
7 -42 82 0
11 82 -87 0
15 37 -71 0
5 40 -66 0
-1 66 -87 0
22 74 -75 0
-29 -66 75 0
39 -42 0
3 -35 -70 0
2 -76 0
4 -35 86 0
10 35 -62 0
-8 57 -89 0
-42 59 0
49 -65 -74 0
-61 63 -81 0
20 -30 76 0
42 -74 75 0
-15 -26 60 0
-24 -46 72 0
-20 36 -90 0
-60 62 90 0
30 45 -86 0
-15 -45 -84 0
23 43 45 0
-39 -46 -69 0
7 -24 41 0
34 -60 70 0
-16 45 -72 0
45 50 58 0
27 -32 62 0
1 68 -90 0
67 78 -87 0
-19 -24 -32 0
71 72 75 0
-8 -12 -60 0
27 -77 0
69 74 -78 0
8 22 55 0
-53 -80 -85 0
-64 -70 83 0
35 -62 81 0
-34 40 -52 0
-17 -51 -84 0
-13 -52 -88 0
-38 -45 64 0
-63 -70 0
56 -58 -75 0
53 59 83 0
-14 -79 81 0
9 -45 -53 0
-12 57 -78 0
22 37 59 0
19 -22 37 0
-6 -8 37 0
-31 -67 -73 0
44 -49 -63 0
-83 -86 0
-2 46 -49 0
31 -38 -77 0
-67 72 0
13 -18 -83 0
-35 -37 -67 0
13 -20 63 0
-51 -72 90 0
-22 23 66 0
-1 38 51 0
-13 33 40 0
-43 -68 -69 0
17 -21 36 0
-37 58 -80 0
16 63 -67 0
8 -65 -80 0
36 41 0
22 -62 0
-12 -33 39 0
-58 65 68 0
47 -68 0
79 -88 89 0
1 -16 -46 0
48 61 69 0
1 -35 -37 0
43 54 70 0
15 45 75 0
48 56 77 0
13 18 -43 0
60 65 -72 0
16 -26 -82 0
-35 -65 0
-24 -29 72 0
77 -86 90 0
-29 35 -50 0
59 65 -78 0
3 24 73 0
-18 26 54 0
37 50 -83 0
9 53 -71 0
-14 -51 -64 0
-8 36 -90 0
3 -71 -78 0
8 -21 -65 0
-22 48 54 0
45 82 0
6 -60 90 0
49 -51 -52 0
-4 -21 42 0
44 47 65 0
-50 61 66 0
64 65 75 0
-36 -62 0
-18 19 -25 0
-6 51 79 0
7 32 40 0
62 -79 86 0
47 -77 83 0
-2 -57 -59 0
34 50 -56 0
-6 10 -86 0
27 31 32 0
-46 -51 53 0
-8 41 79 0
32 -54 -74 0
9 -10 -67 0
-14 -28 -83 0
13 25 -38 0
-35 36 -86 0
45 -68 0
-66 -68 90 0
39 42 50 0
-20 24 76 0
42 -50 0
-6 -21 -33 0
-37 63 67 0
31 -32 68 0
-8 41 -42 0
-16 66 72 0
-8 35 89 0
-4 5 -28 0
15 -56 -76 0
-16 45 49 0
33 62 -73 0
-8 -31 -82 0
47 59 88 0
-69 70 -71 0
8 30 -70 0
6 54 57 0
8 -24 -78 0
31 39 68 0
2 25 26 0
-50 85 0
-7 -37 73 0
-19 -36 38 0
-7 -45 -64 0
6 53 88 0
13 33 89 0
21 -84 86 0
-55 69 -82 0
-52 60 -87 0
-20 -45 -47 0
-64 -65 0
-48 -53 -60 0
60 -66 79 0
-24 -69 -81 0
29 -53 57 0
39 52 65 0
-9 20 -85 0
8 -9 -12 0
21 -57 -86 0
35 -74 78 0
45 -56 -80 0
9 -45 -87 0
28 38 48 0
-6 -9 18 0
-27 -35 56 0
-10 -30 0
10 17 -31 0
-11 35 0
23 -76 77 0
-14 56 84 0
23 38 0
12 -57 77 0
-19 -42 51 0
27 56 -64 0
2 -49 -69 0
27 -31 88 0
35 -53 81 0
54 59 0
-79 83 0
26 -34 62 0
43 -44 -55 0
35 -57 -75 0
-4 -24 73 0
29 -58 -72 0
-61 -66 80 0
15 19 -23 0
-17 -39 -74 0
-50 -51 -62 0
52 60 0
-7 84 89 0
-37 -63 68 0
20 -29 -70 0
-11 -65 -69 0
-53 -63 -75 0
-63 -78 88 0
-29 44 58 0
4 -40 81 0
28 -37 43 0
3 23 -30 0
60 63 0
17 36 -39 0
25 83 -85 0
-26 -36 48 0
25 -51 0
-4 -48 89 0
21 -41 77 0
-52 -54 55 0
-30 -70 -82 0
29 -44 47 0
-1 7 -51 0
-7 8 -76 0
