p cnf 90 296
-41 -61 90 0
-8 -52 0
23 -47 -53 0
-22 -34 -88 0
-17 27 -78 0
9 -21 61 0
9 -57 -83 0
43 44 -74 0
61 64 75 0
13 15 50 0
-55 58 -60 0
16 -73 0
-6 11 86 0
6 32 85 0
45 74 85 0
58 -79 -84 0
-69 -79 0
-19 -43 71 0
-59 -78 0
50 68 -84 0
-44 -56 -75 0
-21 -37 80 0
-25 75 86 0
24 -61 -64 0
-38 -71 88 0
1 -58 69 0
-9 54 0
61 64 -86 0
-15 -30 44 0
66 70 -75 0
14 50 81 0
-21 -33 -42 0
-6 19 86 0
65 70 -74 0
-3 71 -78 0
-2 19 -86 0
42 -58 76 0
-51 -66 -88 0
-39 -82 -87 0
40 47 -71 0
12 39 -51 0
3 -33 86 0
18 -61 90 0
-14 58 -83 0
14 -46 -89 0
52 -59 -67 0
1 59 76 0
-32 48 -71 0
8 44 -81 0
-45 -48 51 0
23 -30 -88 0
38 63 -76 0
24 -75 90 0
1 47 87 0
23 44 66 0
10 -31 37 0
17 -24 -37 0
40 83 -87 0
35 -42 0
23 -58 86 0
20 -66 89 0
19 47 -49 0
10 -44 -55 0
13 -40 49 0
6 -33 85 0
59 -61 0
51 55 -70 0
-14 -36 62 0
48 63 -68 0
-26 31 53 0
16 -74 -84 0
19 54 83 0
18 -28 31 0
55 -63 72 0
28 51 78 0
-42 -45 -49 0
-74 83 86 0
-13 14 0
20 22 -83 0
6 -7 8 0
3 -72 -74 0
11 45 -46 0
53 -85 88 0
-34 62 -75 0
44 52 -70 0
15 43 60 0
-3 -49 84 0
25 73 0
18 -31 -78 0
-53 -55 -68 0
45 55 -68 0
16 20 -79 0
-1 -49 0
-13 15 48 0
33 -67 -89 0
-47 75 -77 0
25 58 72 0
2 -54 89 0
-6 36 37 0
44 58 -77 0
-10 -59 73 0
28 -61 -82 0
-21 -54 -56 0
-1 16 -38 0
-29 -74 0
41 42 -63 0
48 63 72 0
34 56 -66 0
-1 8 17 0
43 44 76 0
-4 21 -63 0
-7 43 53 0
12 -61 -79 0
42 -63 -73 0
-10 48 -60 0
16 26 68 0
-16 -51 75 0
2 -63 83 0
3 4 -89 0
-6 -17 34 0
11 -49 -71 0
-22 71 72 0
7 -33 66 0
23 74 -87 0
-13 62 63 0
-4 -55 -67 0
-61 -69 71 0
-24 -80 83 0
43 45 -70 0
-27 -31 -87 0
-13 -33 34 0
49 61 -74 0
61 71 74 0
14 42 -73 0
-30 -38 62 0
-36 60 -78 0
33 -55 -75 0
49 60 89 0
-39 -55 -73 0
-6 -40 48 0
1 -8 75 0
19 -59 -84 0
16 -55 -83 0
26 -36 52 0
-20 -59 -69 0
-46 -49 78 0
-10 -12 -29 0
9 -32 54 0
-27 73 -77 0
-18 -59 -66 0
-28 52 -76 0
-19 -85 90 0
3 47 -72 0
-14 -19 -22 0
-20 -62 -72 0
11 24 27 0
-50 63 0
-2 34 -85 0
-4 -28 -68 0
30 40 86 0
-39 -40 -69 0
2 -18 -88 0
-20 49 64 0
-30 -39 44 0
-38 40 86 0
-34 -48 -83 0
-35 -52 -82 0
-24 36 -62 0
64 77 90 0
-42 -48 -90 0
-6 -35 70 0
-43 -45 -85 0
-72 73 -74 0
5 15 -72 0
19 21 -86 0
1 -72 -85 0
-10 58 82 0
26 82 -88 0
-7 43 58 0
-27 -38 -53 0
-50 69 -86 0
-1 56 0
14 -78 -82 0
-30 -32 -51 0
49 50 -67 0
-33 56 63 0
32 69 76 0
-33 69 -74 0
26 49 69 0
15 -30 -38 0
-10 -61 -79 0
40 -41 0
35 53 87 0
37 -38 66 0
-4 53 -65 0
16 39 -51 0
38 -58 62 0
-8 52 0
-34 -65 -77 0
-12 -65 70 0
51 69 -79 0
-11 -68 81 0
37 -86 88 0
-71 75 -81 0
7 17 78 0
1 5 20 0
70 -76 0
-60 82 90 0
22 -43 72 0
-29 70 76 0
-1 21 -65 0
-1 -35 71 0
-19 -37 40 0
30 -69 78 0
5 59 67 0
-17 -42 48 0
-13 -20 -81 0
-25 -60 76 0
47 -61 77 0
1 68 -69 0
11 -21 56 0
-4 -54 -72 0
-11 33 49 0
28 77 -85 0
61 75 79 0
-43 51 -62 0
-1 18 -89 0
17 51 0
27 -49 56 0
33 41 43 0
-12 -24 -78 0
-1 -77 88 0
34 -44 0
31 45 56 0
-12 -50 88 0
7 -45 65 0
-5 56 66 0
-20 24 29 0
18 -60 -90 0
-42 -53 -86 0
16 -45 -83 0
35 50 -64 0
-27 35 43 0
-34 44 -66 0
15 39 -61 0
-3 4 -70 0
-1 -17 -36 0
-6 45 -79 0
7 13 0
-5 88 0
38 -67 -71 0
8 -52 -75 0
-28 -36 -50 0
-1 36 54 0
31 62 87 0
45 46 64 0
20 28 55 0
-3 -10 -19 0
46 61 -76 0
4 81 0
-18 53 87 0
-11 -67 -76 0
48 -55 72 0
-43 -72 81 0
58 -80 -86 0
-36 51 63 0
-5 11 53 0
-25 57 -60 0
18 -40 55 0
-3 -55 -86 0
-50 -88 0
-16 25 -31 0
-1 -59 -71 0
-36 41 68 0
-52 -87 0
31 54 -79 0
-19 36 75 0
24 66 73 0
-21 -25 74 0
20 -75 0
29 -69 74 0
-2 -35 -52 0
42 -55 60 0
48 70 77 0
49 -76 -90 0
-24 65 0
-29 62 -87 0
13 67 -84 0
-7 -35 -63 0
-10 27 32 0
-17 -31 -43 0
-10 71 78 0
9 73 83 0
2 27 -58 0
5 24 -79 0
24 -53 73 0
