p cnf 90 311
-40 -75 88 0
47 59 -83 0
7 -18 60 0
-19 -51 -73 0
-19 -40 62 0
-54 -63 76 0
3 34 -80 0
-19 -44 -74 0
-59 -84 -87 0
13 81 -90 0
-44 -73 79 0
-32 -40 -89 0
-35 -68 78 0
11 -68 69 0
8 -26 -89 0
-17 -48 -88 0
-38 46 0
-37 40 -72 0
-57 -65 -78 0
41 47 -84 0
23 39 -73 0
-3 63 64 0
-7 9 -65 0
16 42 -43 0
-7 63 -65 0
47 59 -74 0
-7 34 87 0
-66 75 -83 0
3 -14 -71 0
-6 -88 -89 0
-21 -35 52 0
-5 20 0
39 66 73 0
19 -49 68 0
-15 -32 34 0
-57 -62 -69 0
18 -23 39 0
-22 87 0
-29 48 -54 0
7 -35 -79 0
-28 41 -69 0
41 -80 0
-8 53 -72 0
-9 -12 -49 0
-13 -32 49 0
-18 37 61 0
-1 -63 -83 0
-14 -56 -90 0
-53 -82 86 0
-23 53 83 0
-7 -26 49 0
-46 52 77 0
-11 60 -88 0
23 -28 -87 0
-33 71 0
-6 15 90 0
11 -17 -28 0
8 15 26 0
-31 35 59 0
-26 45 50 0
21 22 0
34 60 83 0
-34 -67 -77 0
3 30 87 0
-31 -33 44 0
-27 -72 -75 0
-13 56 86 0
-3 30 53 0
16 -35 -58 0
-4 -9 -38 0
22 -62 -82 0
-70 84 0
41 -43 -50 0
3 -67 0
1 -7 87 0
-5 -79 -90 0
4 55 -63 0
28 -57 66 0
-35 76 0
-13 -27 -46 0
16 -26 73 0
21 78 88 0
-37 44 -56 0
12 46 83 0
6 20 0
38 75 -86 0
6 35 -68 0
-17 42 -53 0
-41 73 86 0
-15 -24 47 0
19 -23 -43 0
9 35 -37 0
33 -51 73 0
18 -20 27 0
5 -62 -74 0
-6 20 -22 0
-45 -53 -82 0
-15 -44 76 0
21 -78 -90 0
-8 -42 -82 0
14 -24 -47 0
4 -54 69 0
-12 30 -81 0
21 -62 84 0
2 27 31 0
22 53 54 0
-19 -29 -81 0
7 -29 -47 0
35 -59 -86 0
-7 50 -74 0
66 -80 -84 0
-5 -10 -35 0
-4 59 71 0
-26 -34 -46 0
23 -63 73 0
-31 -32 78 0
5 -20 -39 0
13 22 -33 0
-20 -44 60 0
-5 8 33 0
5 -33 61 0
-5 -28 -87 0
-10 -82 0
10 62 -74 0
-23 25 39 0
1 59 -81 0
-27 47 51 0
53 63 67 0
-13 -77 0
