p cnf 89 301
69 -81 82 0
-8 9 78 0
55 60 -65 0
-2 -29 34 0
2 -67 -69 0
-32 49 53 0
-11 -25 48 0
37 -41 -83 0
29 49 -85 0
48 80 -89 0
-9 -35 37 0
19 -72 -84 0
-40 63 -71 0
4 -10 85 0
25 30 -82 0
-58 -81 0
-11 30 -88 0
-25 34 -71 0
27 51 59 0
17 61 72 0
-36 -60 -81 0
61 64 -76 0
5 -26 -30 0
11 29 -42 0
-43 59 -83 0
-11 -48 86 0
-71 80 0
54 65 -79 0
65 -69 -71 0
-4 77 88 0
8 61 -67 0
-22 -49 84 0
22 68 -82 0
-39 79 89 0
40 47 -72 0
40 -63 -67 0
8 -60 71 0
22 -68 69 0
3 -55 68 0
23 66 85 0
-14 28 0
-14 22 60 0
-35 55 87 0
-22 -85 89 0
-5 -49 -83 0
13 40 -61 0
-21 -27 35 0
-4 14 77 0
18 56 85 0
-4 -14 67 0
18 -21 60 0
-22 23 -59 0
-46 -71 75 0
53 -72 -89 0
10 -22 53 0
18 -50 71 0
9 35 48 0
-7 -38 78 0
57 -61 -72 0
-2 -11 61 0
-55 69 82 0
-32 64 0
28 -35 0
5 -39 0
-23 -33 78 0
-29 41 -73 0
-14 44 -80 0
6 -27 -48 0
-16 88 0
-2 -10 -67 0
-9 -33 -63 0
9 -22 26 0
-16 -80 -85 0
9 -41 -61 0
2 11 53 0
-2 -75 82 0
-19 -42 -61 0
-36 -41 -79 0
5 66 76 0
-40 69 -88 0
5 -85 -86 0
14 -44 -88 0
57 -59 70 0
-8 53 -58 0
-4 -46 -74 0
-3 -9 27 0
-13 -15 35 0
49 -65 -85 0
-44 72 -79 0
-2 -40 73 0
19 -39 79 0
-20 -49 68 0
24 52 -71 0
39 55 86 0
-13 -15 49 0
29 58 -59 0
2 20 28 0
4 19 -20 0
-11 15 52 0
25 40 62 0
18 -20 48 0
4 69 79 0
21 -39 -49 0
44 -54 84 0
3 21 -78 0
-15 -18 22 0
-34 65 89 0
-37 -44 -72 0
20 33 46 0
-9 14 33 0
-26 55 0
32 -78 89 0
-10 31 85 0
-16 51 81 0
-14 -25 -82 0
56 -78 -85 0
-15 55 68 0
2 13 40 0
-14 66 70 0
-23 54 87 0
-32 -47 -54 0
63 -64 -85 0
-30 -62 74 0
19 52 78 0
-6 41 -78 0
22 31 39 0
40 -68 -86 0
32 80 82 0
-20 -41 53 0
-31 -36 -60 0
16 65 0
14 -54 -62 0
-47 58 70 0
-12 25 66 0
1 7 15 0
-18 -27 -33 0
27 57 -71 0
21 -85 0
24 65 88 0
-50 -74 -83 0
-42 -66 72 0
28 -57 -80 0
5 -26 -33 0
8 36 -60 0
19 38 0
33 69 -80 0
15 -50 60 0
-19 70 -73 0
-11 14 52 0
49 -55 61 0
-29 -48 -61 0
-2 -31 -47 0
-10 -35 39 0
-40 -63 -68 0
-10 45 83 0
11 -22 83 0
13 -88 0
-17 32 -65 0
4 42 87 0
3 -4 -69 0
-6 -41 -86 0
-18 59 -74 0
-6 -64 78 0
16 24 0
40 45 -89 0
-15 -17 51 0
-1 -26 31 0
1 21 -33 0
-16 -87 0
50 86 87 0
-42 -43 -73 0
7 39 -81 0
7 8 -68 0
-25 -52 88 0
48 57 61 0
-24 -52 -71 0
32 63 -88 0
-22 42 76 0
22 26 42 0
13 -67 -85 0
12 -68 0
18 27 -88 0
-6 61 -80 0
-22 35 60 0
-9 -37 79 0
-44 -52 0
-9 -31 58 0
-3 -24 -87 0
-8 23 -81 0
6 -68 85 0
32 -37 71 0
20 -39 0
-3 -35 59 0
-6 -51 69 0
24 -41 -66 0
-1 35 -44 0
-4 12 62 0
-61 69 -85 0
-5 50 79 0
-14 -26 83 0
2 -23 -64 0
8 -36 -60 0
1 -24 38 0
-59 84 0
49 -60 -77 0
79 86 0
35 -38 44 0
22 -75 87 0
36 69 -88 0
12 -26 -43 0
-50 74 77 0
40 51 -75 0
33 35 -65 0
2 70 -84 0
36 -63 71 0
33 47 -61 0
-12 -22 -73 0
40 47 89 0
-3 36 0
-33 -41 59 0
-29 -48 58 0
-16 47 0
-25 28 43 0
11 32 -80 0
40 72 82 0
-42 57 -78 0
3 -21 27 0
46 -57 -64 0
21 -51 0
-12 60 -72 0
25 43 0
-47 -67 0
-23 75 0
11 17 59 0
-22 -60 -61 0
-77 85 0
-63 64 70 0
-21 62 -85 0
27 31 74 0
56 66 -89 0
1 -12 -70 0
33 -57 0
24 39 66 0
-14 -50 59 0
-1 14 61 0
-29 -79 84 0
8 17 -25 0
-15 -69 73 0
37 63 75 0
5 66 75 0
13 -43 64 0
17 81 88 0
5 29 0
7 51 0
-23 -35 0
21 -45 68 0
-16 -36 76 0
34 -57 0
56 -68 81 0
-20 -21 -32 0
-4 18 -74 0
2 -49 -72 0
52 -56 -70 0
41 -84 89 0
-45 -53 -59 0
36 70 0
-32 -72 -89 0
22 -31 -42 0
-2 28 61 0
-35 65 -89 0
-2 9 -35 0
20 63 70 0
-13 39 74 0
22 41 57 0
-6 61 80 0
-3 15 57 0
3 -57 64 0
-21 28 55 0
29 49 -73 0
14 -30 39 0
-42 71 88 0
46 55 60 0
20 47 -75 0
2 5 -27 0
-3 8 88 0
28 69 86 0
11 31 -67 0
2 -43 44 0
-19 -62 -74 0
45 63 0
-34 -42 -66 0
-17 -63 -89 0
11 -47 -69 0
3 54 -83 0
16 54 79 0
-39 61 77 0
-18 43 74 0
1 -14 80 0
8 -31 0
3 14 -16 0
-60 80 81 0
