p cnf 88 294
-20 -58 71 0
66 70 75 0
-36 -46 62 0
-2 -41 -76 0
17 38 -59 0
19 -55 -78 0
-54 -87 0
-40 46 -70 0
-17 40 61 0
-19 28 -88 0
14 38 77 0
-2 65 85 0
-1 52 -53 0
18 36 0
-2 -29 31 0
64 -69 -72 0
44 72 86 0
-23 -54 -58 0
-15 26 -37 0
22 53 56 0
-12 -39 -83 0
10 -21 -49 0
2 40 42 0
5 -14 65 0
37 41 78 0
9 35 -42 0
9 27 33 0
31 -63 0
2 -29 -50 0
48 50 0
11 66 -85 0
-63 -68 -70 0
54 -55 65 0
14 76 -83 0
9 42 -60 0
6 86 87 0
54 66 72 0
-10 -36 41 0
28 33 72 0
-51 -75 81 0
33 -44 0
-23 -40 47 0
-26 -42 66 0
-4 34 -45 0
-50 -55 86 0
11 60 81 0
3 -32 51 0
-3 -30 -74 0
26 30 49 0
-25 29 -53 0
21 34 43 0
-16 -69 0
28 -29 72 0
-7 10 -19 0
14 -49 62 0
-6 37 85 0
-43 -57 81 0
-4 16 48 0
25 -61 -65 0
-19 -66 -69 0
-5 -47 69 0
-21 41 63 0
-17 18 85 0
31 -34 72 0
9 22 -68 0
1 -39 84 0
-14 30 72 0
48 -73 0
-14 -25 -45 0
17 26 -54 0
-4 -6 -40 0
-52 76 82 0
-19 -47 71 0
-32 -38 -45 0
-31 -35 40 0
-19 -33 82 0
15 -27 -44 0
-15 -51 -65 0
9 -45 -88 0
23 -28 41 0
-2 44 49 0
27 -29 40 0
39 62 87 0
-10 61 0
4 -21 -86 0
12 -64 -78 0
-14 -19 28 0
4 24 -41 0
57 81 -82 0
-40 64 68 0
4 -9 66 0
-10 32 71 0
9 21 -28 0
-6 -46 47 0
20 -71 -79 0
-12 -64 68 0
29 31 41 0
11 -26 64 0
2 47 51 0
65 -67 70 0
27 45 -67 0
11 19 31 0
-28 45 -68 0
-13 43 53 0
-9 28 42 0
51 -58 59 0
-25 -65 0
-21 -59 -74 0
-45 -48 50 0
-18 29 -79 0
-6 -38 42 0
-18 -21 -28 0
-32 -43 65 0
-51 -75 -81 0
45 -64 79 0
-51 -56 -70 0
-24 37 84 0
-27 -65 -75 0
2 5 32 0
-22 -80 -86 0
10 -52 57 0
-25 -33 42 0
-24 -57 -88 0
-16 31 49 0
18 -23 -57 0
24 -38 -58 0
-25 32 63 0
13 24 -59 0
-8 62 74 0
-6 84 0
-8 38 54 0
-5 -14 26 0
67 -76 0
9 13 -42 0
-17 26 -47 0
12 42 70 0
-3 6 27 0
-20 32 87 0
7 58 63 0
4 13 29 0
-38 54 76 0
7 -11 -61 0
-36 40 -71 0
31 -54 -61 0
-8 -12 -71 0
-57 61 85 0
-23 -61 -79 0
-33 -37 -62 0
49 70 -84 0
-10 11 -58 0
-68 69 75 0
32 -40 67 0
-42 46 48 0
-2 12 39 0
10 29 -59 0
11 -27 -57 0
-6 -7 -63 0
-4 -43 -65 0
39 56 -80 0
-12 20 -41 0
70 -73 76 0
-27 51 62 0
4 31 -67 0
-11 -16 32 0
-3 -52 80 0
28 58 0
-23 -44 -68 0
-1 54 70 0
17 -26 46 0
7 -48 0
-7 49 -69 0
-19 56 81 0
-32 36 48 0
45 57 78 0
-82 84 -87 0
19 -21 0
19 62 -64 0
3 16 -76 0
-9 20 84 0
1 -26 64 0
-12 -48 88 0
-26 -43 88 0
46 -62 85 0
-12 51 -56 0
-42 -55 -75 0
-24 -28 -54 0
15 24 41 0
-21 26 85 0
-29 -34 -73 0
-11 14 0
28 30 34 0
44 -83 0
36 51 -83 0
-20 -54 82 0
30 35 78 0
42 58 86 0
5 10 -88 0
5 33 -88 0
30 -73 86 0
-33 68 0
-44 -57 74 0
14 -46 71 0
-21 -64 -88 0
33 -42 -74 0
-39 66 -69 0
33 51 -68 0
1 4 0
2 -75 0
21 22 -37 0
-15 49 0
40 -57 88 0
4 48 -51 0
-5 25 39 0
34 -77 -83 0
-8 42 47 0
-11 47 0
15 -40 -69 0
-14 -79 -88 0
-3 10 82 0
-15 -29 -59 0
-36 -52 69 0
-23 62 68 0
20 47 -73 0
64 75 88 0
-25 -68 86 0
24 -28 79 0
-9 20 -72 0
10 -20 0
5 7 0
27 43 -47 0
23 32 85 0
32 -39 41 0
-2 32 -69 0
3 -48 -76 0
30 -41 69 0
-11 49 84 0
16 -46 62 0
6 -37 -50 0
-15 -36 -63 0
-43 50 -78 0
26 67 77 0
-41 -67 0
7 47 76 0
-13 77 83 0
-5 15 -70 0
29 -34 -67 0
15 -37 -67 0
34 53 -73 0
-14 -16 71 0
5 38 43 0
1 -61 84 0
48 -59 60 0
14 32 -36 0
32 56 84 0
-34 47 76 0
-15 -47 51 0
-5 8 37 0
5 8 -27 0
21 -66 -84 0
9 54 71 0
38 50 88 0
52 55 -60 0
-12 -32 65 0
18 21 75 0
-29 -30 74 0
-49 58 73 0
12 -19 49 0
-20 -25 -27 0
52 76 0
14 19 -64 0
7 -37 54 0
30 -39 -74 0
-11 -31 80 0
-3 49 76 0
-27 82 0
-30 47 -77 0
15 52 -83 0
26 77 87 0
-15 23 58 0
-30 -45 -75 0
42 55 60 0
11 -48 66 0
-43 -46 51 0
-17 -27 -46 0
12 -30 37 0
71 -73 0
-3 81 87 0
34 85 0
-24 54 -55 0
-32 45 59 0
-22 -45 -70 0
-7 13 -40 0
32 68 86 0
5 -38 46 0
