p cnf 97 374
-19 20 44 0
-7 19 75 0
-55 80 97 0
12 -18 39 0
-5 -11 65 0
-2 -22 -94 0
-20 22 -32 0
46 66 78 0
10 -17 24 0
10 -41 43 0
-15 -27 -96 0
-3 46 -57 0
40 47 -60 0
60 75 94 0
35 -59 -75 0
6 40 60 0
-6 -61 -89 0
-47 77 79 0
-18 -52 -56 0
21 34 77 0
-24 36 89 0
-34 -53 54 0
6 -33 70 0
-25 29 60 0
-24 48 -80 0
1 -32 -72 0
5 -15 -31 0
17 -43 83 0
-49 -54 -85 0
23 77 -94 0
-36 55 -82 0
54 68 90 0
4 -56 88 0
19 -73 -93 0
-27 39 95 0
8 11 -93 0
-9 14 -41 0
40 46 -53 0
-63 -73 86 0
19 54 -62 0
42 45 -97 0
-4 17 37 0
20 -27 30 0
35 -38 -42 0
-50 70 -84 0
1 -23 47 0
-8 -10 -77 0
-34 -39 -88 0
-51 -64 -97 0
32 -73 -97 0
1 37 -58 0
10 -37 -89 0
-1 92 -96 0
5 51 -97 0
-13 -16 69 0
-3 46 77 0
16 -50 -96 0
-60 64 81 0
33 -75 -95 0
13 81 -87 0
4 65 82 0
-67 79 -88 0
30 -42 50 0
-14 -69 -81 0
-25 -65 -78 0
38 -47 -70 0
-5 -16 61 0
-32 54 -83 0
-13 58 97 0
-48 -56 -93 0
6 -22 71 0
38 56 -73 0
22 -46 92 0
-55 -74 -85 0
65 69 -95 0
22 -49 -57 0
-14 -17 82 0
19 35 75 0
-25 -54 87 0
17 -28 -54 0
-75 -78 -93 0
-4 -21 -44 0
74 -80 -85 0
33 35 -61 0
-47 -63 -95 0
9 -26 58 0
-12 39 -56 0
6 -27 -63 0
52 -84 93 0
30 45 -80 0
-22 -44 90 0
5 20 -49 0
-20 22 -88 0
46 64 -68 0
20 -37 -43 0
41 -63 65 0
15 -16 54 0
-10 17 42 0
-16 -23 78 0
-9 -18 77 0
20 29 87 0
-7 -62 74 0
51 -68 79 0
-16 -18 25 0
-8 -60 94 0
63 81 -91 0
20 73 -97 0
21 43 -72 0
9 -69 70 0
1 -17 56 0
6 47 82 0
-1 -25 89 0
31 -49 -74 0
16 18 86 0
47 -74 -75 0
61 73 -94 0
-28 -31 -85 0
3 4 40 0
-35 38 45 0
-40 60 -70 0
48 71 81 0
9 25 56 0
33 63 -92 0
-41 42 -82 0
30 36 -68 0
-46 -55 -79 0
-52 -69 -70 0
-20 26 58 0
3 -4 25 0
19 73 -95 0
16 29 -96 0
12 75 -81 0
-9 21 35 0
-15 -85 -91 0
26 -65 -92 0
-8 37 75 0
7 71 -77 0
-17 54 -57 0
44 -73 74 0
-8 -16 53 0
-2 56 59 0
-4 -43 -63 0
83 91 -95 0
-21 -58 74 0
-32 -46 -84 0
22 39 45 0
-32 -76 77 0
9 -69 72 0
-4 -22 97 0
-12 33 -85 0
-44 -61 72 0
6 9 -41 0
49 93 95 0
-11 17 69 0
12 -53 97 0
-5 27 69 0
-17 24 -74 0
-12 42 62 0
49 -67 83 0
2 49 -66 0
-1 -72 76 0
26 67 -81 0
15 -70 -93 0
46 -57 63 0
-5 -6 -32 0
-7 -84 88 0
9 -41 89 0
-22 58 -92 0
21 -49 80 0
52 69 70 0
-3 83 -87 0
39 74 95 0
49 63 -74 0
-37 49 -84 0
-6 65 97 0
42 -48 -77 0
12 78 -80 0
-18 -28 -30 0
-35 -50 -89 0
-17 -51 88 0
-60 -84 86 0
3 -37 60 0
44 66 -97 0
52 -58 84 0
-9 -21 -69 0
-21 -27 -62 0
12 35 74 0
-23 -61 96 0
-22 -35 82 0
10 -66 70 0
-31 -51 -79 0
-69 -75 -76 0
1 3 -34 0
-8 26 37 0
7 22 30 0
-20 25 -36 0
-55 -59 61 0
42 -43 61 0
17 -55 76 0
-5 -14 80 0
-32 -69 -72 0
-13 40 50 0
-14 -17 61 0
-25 33 60 0
-38 49 -51 0
-40 61 -87 0
4 -17 0
18 -37 92 0
33 -66 -87 0
-12 22 -54 0
14 72 94 0
13 16 65 0
59 -63 -78 0
90 -92 -93 0
-7 40 72 0
-4 21 34 0
15 25 -86 0
15 21 -66 0
-33 -60 -76 0
70 -84 -89 0
1 -3 55 0
31 32 -46 0
23 32 -70 0
-17 -60 -67 0
33 68 69 0
42 48 -78 0
-10 24 -39 0
14 -53 0
36 -82 -87 0
40 63 -94 0
-29 -72 78 0
24 39 -88 0
-16 -43 64 0
-53 -71 -83 0
-80 94 -97 0
-58 -71 84 0
-15 24 52 0
-47 50 -86 0
57 70 -97 0
5 33 57 0
28 29 39 0
1 -13 50 0
-35 76 0
26 90 -94 0
-35 -59 87 0
10 73 -81 0
-56 68 -69 0
20 -52 -94 0
51 -73 -96 0
-6 -32 0
7 -10 -26 0
-11 -18 72 0
26 44 -54 0
12 16 46 0
-1 -26 93 0
4 -73 -88 0
-14 29 42 0
34 -43 92 0
33 43 55 0
1 -17 -26 0
3 -48 63 0
-6 -7 56 0
48 70 91 0
-1 -21 -40 0
-49 -69 -87 0
42 -46 82 0
-85 88 -92 0
-49 -57 71 0
60 70 -83 0
64 -80 0
14 -22 -25 0
37 71 -77 0
-36 -63 80 0
48 57 -75 0
4 20 -73 0
52 -85 97 0
-17 -69 71 0
-23 32 -50 0
70 -71 -95 0
37 -67 -81 0
-3 9 50 0
12 42 74 0
-7 38 -46 0
54 -68 93 0
15 -27 -47 0
-67 -82 86 0
19 29 -95 0
-28 33 -59 0
-32 52 -53 0
49 -50 -95 0
22 36 -57 0
-41 -72 -77 0
1 -7 68 0
29 -79 -92 0
37 87 -88 0
1 52 86 0
-16 -44 52 0
15 85 -95 0
-35 38 51 0
16 27 -64 0
-6 -15 63 0
-44 -53 54 0
62 -63 87 0
25 -51 91 0
67 -69 92 0
-36 -53 72 0
44 -64 -78 0
-14 44 -79 0
-3 -20 -81 0
12 -18 -64 0
25 -51 -56 0
7 32 93 0
4 -93 97 0
69 -83 91 0
10 -30 -36 0
-12 -26 33 0
-10 31 -95 0
4 -6 17 0
-4 40 -61 0
44 76 -96 0
-49 -64 -82 0
-17 -44 -89 0
20 -41 91 0
23 39 92 0
19 75 89 0
21 -22 -45 0
-6 -25 64 0
9 12 -97 0
24 27 -40 0
66 -84 91 0
-8 -11 38 0
11 -24 -31 0
2 -13 38 0
47 -62 -81 0
16 -34 64 0
-56 63 -93 0
45 55 -97 0
30 -35 0
51 -56 82 0
31 80 90 0
-23 -27 82 0
-38 -75 -84 0
-26 30 -79 0
-10 61 70 0
9 10 -88 0
19 -50 -69 0
-6 83 0
46 60 -72 0
35 72 90 0
-9 -32 33 0
-23 -51 -65 0
7 94 0
-20 39 -84 0
-30 74 76 0
16 73 92 0
-19 -45 57 0
-54 77 95 0
-3 30 -67 0
69 -80 94 0
37 42 -90 0
-3 11 84 0
-13 -72 82 0
-10 -75 88 0
-3 -31 -90 0
-3 -30 84 0
-4 -6 40 0
19 20 56 0
9 -29 80 0
6 -20 -23 0
19 -22 -55 0
-22 36 58 0
2 5 -81 0
-23 50 -97 0
20 -32 61 0
