filename,c,v,clauses_vars_ratio,vars_clauses_ratio,vcg_var_mean,vcg_var_coeff,vcg_var_min,vcg_var_max,vcg_var_entropy,vcg_clause_mean,vcg_clause_coeff,vcg_clause_min,vcg_clause_max,vcg_clause_entropy,vg_mean,vg_coeff,vg_min,vg_max,pnc_ratio_mean,pnc_ratio_coeff,pnc_ratio_min,pnc_ratio_max,pnc_ratio_entropy,pnv_ratio_mean,pnv_ratio_coeff,pnv_ratio_min,pnv_ratio_max,pnv_ratio_entropy,pnv_ratio_stdev,binary_ratio,ternary_ratio,ternary+,hc_fraction,hc_var_mean,hc_var_coeff,hc_var_min,hc_var_max,hc_var_entropy,unit_props_at_depth_1,unit_props_at_depth_4,unit_props_at_depth_16,unit_props_at_depth_64,unit_props_at_depth_256,mean_depth_to_contradiction_over_vars,estimate_log_number_nodes_over_vars,sat
10_n100_m403_52False.txt,394,99,3.9797979797979797,0.2512690355329949,0.030149207814182434,0.26385494007961047,0.012690355329949238,0.050761421319796954,2.4985652748244918,0.030149207814182434,0.04102836082249938,0.020202020202020204,0.030303030303030304,0.07883662353854698,0.05378659693380505,0.25466019145474156,0.02030456852791878,0.08883248730964467,0.48815566835871405,0.58583214383628,0.0,1.0,0.5891391105470006,0.23067652865007213,0.7357667270459876,0.0,0.7142857142857143,3.0468922328134678,0.16972411449119354,0.015228426395939087,0.9847715736040609,1.0,0.5025380710659898,0.015125878070040507,0.34554662573151884,0.005076142131979695,0.027918781725888325,2.0896808217595524,0.0,0.0,0.21212121212121213,0.21212121212121213,0.21212121212121213,0.4431145502792778,0.8921936352614995,True
10_n100_m403_52True.txt,397,99,4.01010101010101,0.24937027707808565,0.0300740401496069,0.2719410200198756,0.012594458438287154,0.055415617128463476,2.5056949499034524,0.0300740401496069,0.04999420203957413,0.020202020202020204,0.030303030303030304,0.1082559457505253,0.053431035798793984,0.25806184988747743,0.020151133501259445,0.0906801007556675,0.48698572628043657,0.5916783199044449,0.0,1.0,0.6115162351603356,0.2346900790258516,0.7350705097972736,0.0,0.7142857142857143,3.022582793616005,0.17251375603389515,0.022670025188916875,0.9773299748110831,1.0,0.5012594458438288,0.015062463425183827,0.3509287999641322,0.0025188916876574307,0.027707808564231738,2.105631005287315,0.0,0.0,0.1717171717171717,0.1717171717171717,0.1717171717171717,0.4410459148286864,0.908478576171555,True
10_n66_m210_41True.txt,201,64,3.140625,0.31840796019900497,0.03894589552238806,0.29920818795428294,0.014925373134328358,0.07462686567164178,2.150544181460547,0.03894589552238806,0.20057645777777516,0.03125,0.046875,0.693035793042558,0.0572139303482587,0.2964822108040403,0.014925373134328358,0.0945273631840796,0.48756218905472637,0.8379781701080738,0.0,1.0,1.0871824247888355,0.26974648615273616,0.7841959407474003,0.0,1.0,2.5344720099649534,0.21153409947185053,0.5074626865671642,0.4925373134328358,1.0,0.6616915422885572,0.025031094527363185,0.37673764432598134,0.0,0.05472636815920398,1.9007129990265792,0.015625,0.15625,0.15625,0.15625,0.15625,0.3028136748120301,0.5262424807155732,False
10_n68_m217_2True.txt,210,66,3.1818181818181817,0.3142857142857143,0.0380952380952381,0.29355449651511456,0.014285714285714285,0.07142857142857142,2.154464538787519,0.0380952380952381,0.19878245096063524,0.030303030303030304,0.045454545454545456,0.6927389617440811,0.05670995670995671,0.28856577360970687,0.014285714285714285,0.09523809523809523,0.48253968253968255,0.836484117404724,0.0,1.0,1.0839792750639061,0.28349260167441986,0.73805141939096,0.0,1.0,2.6303530686968424,0.2092321170526416,0.4857142857142857,0.5142857142857142,1.0,0.6523809523809524,0.024025974025974027,0.37228760054153887,0.0,0.05238095238095238,1.8861913380607351,0.2878787878787879,0.2878787878787879,0.2878787878787879,0.2878787878787879,0.2878787878787879,0.32198420406442985,0.5796544421292912,False
10_n74_m252_5False.txt,217,68,3.1911764705882355,0.31336405529953915,0.03747628083491461,0.27729839777289456,0.013824884792626729,0.06912442396313365,2.1165022367614346,0.03747628083491461,0.19528162810812044,0.029411764705882353,0.04411764705882353,0.6884572217893625,0.05706153429113581,0.26606506426718723,0.013824884792626729,0.0967741935483871,0.47772657450076805,0.824882624233263,0.0,1.0,1.0726496039617568,0.28434629096393804,0.7628974775557338,0.0,1.0,2.6910331911566137,0.21692706812871707,0.45161290322580644,0.5483870967741935,1.0,0.6451612903225806,0.023380319869883436,0.3676820448653457,0.0,0.05069124423963134,1.8955483847382304,0.19117647058823528,0.19117647058823528,0.19117647058823528,0.19117647058823528,0.19117647058823528,0.3165876547987616,0.5918953282423042,False
10_n74_m252_5True.txt,198,65,3.046153846153846,0.3282828282828283,0.03885003885003885,0.29637813684548325,0.015151515151515152,0.0707070707070707,2.18274154502687,0.038850038850038855,0.1977473135089324,0.03076923076923077,0.046153846153846156,0.6918712577446204,0.05858585858585859,0.29431020109111866,0.015151515151515152,0.09595959595959595,0.48148148148148145,0.8245819845025832,0.0,1.0,1.0756652592237133,0.28847127231742614,0.7041072716227612,0.0,1.0,2.4190895136512163,0.2031147204929695,0.47474747474747475,0.5252525252525253,1.0,0.6464646464646465,0.024087024087024088,0.3974423956454565,0.005050505050505051,0.050505050505050504,1.9908242975240729,0.015384615384615385,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.406763925729443,0.8195024143964567,False
10_n78_m268_77False.txt,264,77,3.4285714285714284,0.2916666666666667,0.03428768201495474,0.27054274034027437,0.015151515151515152,0.06060606060606061,2.202817041329433,0.034287682014954746,0.18179099925755593,0.025974025974025976,0.03896103896103896,0.6533309685855176,0.05411255411255411,0.27072293787359264,0.015151515151515152,0.09090909090909091,0.4810606060606061,0.7736996815447156,0.0,1.0,1.022946001495031,0.28323242414151506,0.7243683374113246,0.0,1.0,2.786557476259247,0.20516460017636837,0.35984848484848486,0.6401515151515151,1.0,0.6174242424242424,0.020562770562770564,0.3518129467971899,0.007575757575757576,0.041666666666666664,1.9724246174824795,0.025974025974025976,0.19480519480519481,0.19480519480519481,0.19480519480519481,0.19480519480519481,0.4028893882266316,0.8383015742448973,False
10_n78_m268_77True.txt,252,74,3.4054054054054053,0.29365079365079366,0.035607035607035604,0.26925419702534675,0.011904761904761904,0.06349206349206349,2.20565560502235,0.03560703560703561,0.18271989021810964,0.02702702702702703,0.04054054054054054,0.6562848036783915,0.05609180609180609,0.26196424297444204,0.011904761904761904,0.09523809523809523,0.4722222222222222,0.7945065963141856,0.0,1.0,1.0363930896481848,0.28113658113658113,0.6978286688515029,0.0,1.0,2.762884949560205,0.19618516618000295,0.36507936507936506,0.6349206349206349,1.0,0.6190476190476191,0.021235521235521235,0.36792504659820924,0.003968253968253968,0.04365079365079365,2.0247252857231577,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.4054352459715236,0.7925443325614576,False
10_n80_m275_75False.txt,268,79,3.392405063291139,0.2947761194029851,0.03400717929340639,0.25893746563815573,0.011194029850746268,0.05970149253731343,2.190607840576113,0.03400717929340639,0.17266966964355615,0.02531645569620253,0.0379746835443038,0.6218198517687235,0.05460041564330247,0.25712567383567214,0.018656716417910446,0.08955223880597014,0.48507462686567165,0.7443674094401813,0.0,1.0,0.9865607962477435,0.2774934629365009,0.7728946846981043,0.0,1.0,2.759073433197823,0.21447322254209195,0.31343283582089554,0.6865671641791045,1.0,0.6044776119402985,0.019979217834876252,0.35663723097104677,0.0037313432835820895,0.041044776119402986,2.0262804211318897,0.0379746835443038,0.13924050632911392,0.13924050632911392,0.13924050632911392,0.13924050632911392,0.4897273612463486,0.9544618937107059,True
10_n80_m275_75True.txt,268,78,3.4358974358974357,0.291044776119403,0.03415614236509759,0.2659147179004105,0.014925373134328358,0.05970149253731343,2.2216316110266154,0.03415614236509759,0.1772691017624285,0.02564102564102564,0.038461538461538464,0.6382245093104275,0.05443934175277459,0.26328039000567466,0.018656716417910446,0.08955223880597014,0.48134328358208955,0.7639625669872753,0.0,1.0,1.0100850540959887,0.28411894373432833,0.7241082262606613,0.0,1.0,2.8600473021838577,0.20573286439451713,0.3358208955223881,0.664179104477612,1.0,0.6119402985074627,0.020283199387677,0.36028597082883607,0.0037313432835820895,0.041044776119402986,2.010926011470985,0.02564102564102564,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.38501667878909485,0.7886997235096432,False
