filename,c,v,clauses_vars_ratio,vars_clauses_ratio,vcg_var_mean,vcg_var_coeff,vcg_var_min,vcg_var_max,vcg_var_entropy,vcg_clause_mean,vcg_clause_coeff,vcg_clause_min,vcg_clause_max,vcg_clause_entropy,vg_mean,vg_coeff,vg_min,vg_max,pnc_ratio_mean,pnc_ratio_coeff,pnc_ratio_min,pnc_ratio_max,pnc_ratio_entropy,pnv_ratio_mean,pnv_ratio_coeff,pnv_ratio_min,pnv_ratio_max,pnv_ratio_entropy,pnv_ratio_stdev,binary_ratio,ternary_ratio,ternary+,hc_fraction,hc_var_mean,hc_var_coeff,hc_var_min,hc_var_max,hc_var_entropy,unit_props_at_depth_1,unit_props_at_depth_4,unit_props_at_depth_16,unit_props_at_depth_64,unit_props_at_depth_256,mean_depth_to_contradiction_over_vars,estimate_log_number_nodes_over_vars,sat
../instances/population/sat_op_10_24_94169_n8_m16_5True.txt,13,7,1.8571428571428572,0.5384615384615384,0.3516483516483517,0.25769410160110373,0.23076923076923078,0.5384615384615384,1.2770342594661392,0.3516483516483516,0.20252314682524564,0.2857142857142857,0.42857142857142855,0.6901856760188042,0.3076923076923077,0.18898223650461363,0.23076923076923078,0.38461538461538464,0.23076923076923075,1.186342028003479,0.0,1.0,0.9110175397125628,0.39659863945578233,0.40487541865882637,0.1428571428571429,0.6,1.475076311054695,0.1605730401891808,0.5384615384615384,0.46153846153846156,1.0,0.7692307692307693,0.25274725274725274,0.26801800012908594,0.15384615384615385,0.38461538461538464,1.1537419427010902,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.9231322528052173,0.9582854052423289,True
../instances/population/sat_op_10_24_94169_n8_m16_5False.txt,10,6,1.6666666666666667,0.6,0.4,0.2041241452319315,0.3,0.5,1.0986122886681096,0.39999999999999997,0.20412414523193156,0.3333333333333333,0.5,0.6730116670092565,0.3666666666666667,0.20327890704543541,0.3,0.5,0.23333333333333334,1.2857142857142856,0.0,1.0,0.9433483923290391,0.34444444444444444,0.9106834976447165,0.0,1.0,1.3296613488547582,0.3136798714109579,0.6,0.4,1.0,0.8,0.3,0.27216552697590873,0.2,0.4,1.0986122886681096,0.16666666666666666,0.5,0.5,0.5,0.5,0.9641284641284642,0.9793913458151162,True
../instances/population/sat_op_10_24_94169_n7_m13_5True.txt,10,6,1.6666666666666667,0.6,0.4,0.32274861218395134,0.2,0.6,1.5607104090414063,0.39999999999999997,0.20412414523193156,0.3333333333333333,0.5,0.6730116670092565,0.33333333333333337,0.282842712474619,0.2,0.4,0.23333333333333334,1.2857142857142856,0.0,1.0,0.9433483923290391,0.37777777777777777,0.5136543881344995,0.0,0.6,1.3296613488547582,0.19404721329525534,0.6,0.4,1.0,0.8,0.3,0.4303314829119352,0.1,0.5,1.5607104090414063,0.0,0.5,0.5,0.5,0.5,0.9393622972217043,0.9708904626783216,True
../instances/population/sat_op_10_24_94169_n7_m13_5False.txt,7,4,1.75,0.5714285714285714,0.5,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.6931471805599453,0.5,0,0.5,0.5,0.0,0.42857142857142855,0,0.42857142857142855,0.42857142857142855,0.14285714285714285,2.4494897427831783,0.0,1.0,0.410116318288409,0.5833333333333334,0.7423074889580902,0.0,1.0,1.0397207708399179,0.4330127018922193,1.0,0.0,1.0,1.0,0.5,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.6931471805599453,0.75,0.75,0.75,0.75,0.75,1.0,1.0,True
../instances/population/sat_op_10_24_94169_n4_m7_4False.txt,3,3,1.0,1.0,0.6666666666666666,0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0,0.6666666666666666,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.6666666666666666,0.7071067811865476,0.0,1.0,0.6365141682948128,0.4714045207910317,1.0,0.0,1.0,1.0,0.6666666666666666,0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,True
../instances/population/sat_5clique_50_930_13183_n50_m930_8True.txt,32,8,4.0,0.25,0.25,0,0.25,0.25,0.0,0.25,0,0.25,0.25,0.0,0.21875,0,0.21875,0.21875,1.0,0,1.0,1.0,0.0,0.75,0,0.75,0.75,0.0,0.0,1.0,0.0,1.0,0.875,0.21875,0,0.21875,0.21875,0.0,0.375,0.375,0.375,0.375,0.375,0.4373457028236383,0.44797184898094755,False
../instances/population/sat_5clique_50_930_13183_n50_m930_8False.txt,889,49,18.142857142857142,0.05511811023622047,0.04171162278184615,0.17669826192434857,0.023622047244094488,0.05511811023622047,2.843060810411961,0.04171162278184614,0.28577507432693455,0.04081632653061224,0.20408163265306123,0.0375604291965183,0.04058676338927022,0.1815954422604872,0.02249718785151856,0.05399325084364454,1.0,0,1.0,1.0,0.0,0.944059827864327,0.012442803918086802,0.9047619047619048,0.9591836734693877,1.3320931345661173,0.0117467513250586,0.9943757030371203,0.0,0.9943757030371203,0.9943757030371203,0.04058676338927022,0.1815954422604872,0.02249718785151856,0.05399325084364454,2.843060810411961,0.0,0.0,0.0,0.061224489795918366,0.061224489795918366,0.7110354095696471,0.931248999143365,True
../instances/population/sat_5clique_50_930_13183_n49_m889_31False.txt,847,48,17.645833333333332,0.05667060212514758,0.04260133805588351,0.17985706671997725,0.023612750885478158,0.05667060212514758,2.898136767780591,0.04260133805588351,0.2853070430367665,0.041666666666666664,0.20833333333333334,0.04015535436968921,0.0414207005116096,0.18498363394239942,0.02243211334120425,0.05548996458087367,1.0,0,1.0,1.0,0.0,0.9424535782805677,0.012962215303715278,0.9,0.9583333333333334,1.3914238392026677,0.0122162861954296,0.9940968122786304,0.0,0.9940968122786304,0.9940968122786304,0.0414207005116096,0.18498363394239942,0.02243211334120425,0.05548996458087367,2.898136767780591,0.0,0.0,0.0,0.10416666666666667,0.10416666666666667,0.7039539539539539,0.9320091136142832,True
../instances/population/sat_5clique_50_930_13183_n48_m847_8False.txt,800,47,17.02127659574468,0.05875,0.04353723404255319,0.18142224511570576,0.02375,0.05875,2.9042381742284595,0.04353723404255319,0.2866754784385187,0.0425531914893617,0.2127659574468085,0.04388945514767954,0.04228723404255319,0.1867850410405097,0.0225,0.0575,1.0,0,1.0,1.0,0.0,0.9403094961760858,0.013800072300201284,0.8947368421052632,0.9574468085106383,1.4747530481410898,0.012976339031795828,0.99375,0.0,0.99375,0.99375,0.04228723404255319,0.1867850410405097,0.0225,0.0575,2.9042381742284595,0.0,0.0,0.0,0.06382978723404255,0.06382978723404255,0.7355192574287264,0.9335442786196696,True
../instances/population/sat_5clique_50_930_13183_n47_m800_30True.txt,28,9,3.111111111111111,0.32142857142857145,0.2261904761904762,0.2977291710259148,0.10714285714285714,0.32142857142857145,0.8486855577264172,0.22619047619047616,0.0911605688194146,0.2222222222222222,0.3333333333333333,0.15407610367102942,0.19047619047619047,0.35355339059327373,0.07142857142857142,0.2857142857142857,1.0,0,1.0,1.0,0.0,0.63668430335097,0.25652824161307974,0.33333333333333337,0.7777777777777778,0.848685557726417,0.163327504801273,0.9642857142857143,0.03571428571428571,1.0,0.8571428571428571,0.19047619047619047,0.35355339059327373,0.07142857142857142,0.2857142857142857,0.8486855577264172,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5389974304447989,0.5856874981582298,False
