p cnf 90 312
59 67 -73 0
-37 -79 0
-2 -35 -66 0
-28 -62 82 0
-5 9 68 0
41 -52 -56 0
5 18 85 0
-2 4 -52 0
-29 58 -79 0
14 23 56 0
27 -46 57 0
13 53 -87 0
-36 -44 55 0
13 30 70 0
-27 -49 -72 0
-34 51 -63 0
-7 -28 70 0
9 77 85 0
-1 10 -48 0
4 19 59 0
-17 66 79 0
32 56 89 0
42 54 -75 0
43 -44 -46 0
-55 69 -73 0
-8 -18 79 0
-4 -35 -55 0
-18 45 -81 0
1 -41 54 0
-23 -55 83 0
-2 -26 -90 0
-51 67 81 0
5 9 -73 0
-4 8 49 0
-24 51 -75 0
16 -32 -81 0
-73 -82 83 0
-53 -90 0
-1 27 43 0
11 38 -67 0
-8 -34 -81 0
-3 58 75 0
-10 -29 -63 0
-43 53 89 0
-11 -26 -80 0
-36 82 0
16 62 -66 0
24 79 -88 0
-19 -83 -84 0
-17 23 68 0
-4 -27 59 0
-15 40 -53 0
-31 42 -86 0
-10 -27 -65 0
34 -50 -90 0
-14 -25 26 0
-6 53 -76 0
16 34 76 0
19 23 -71 0
9 -13 -18 0
36 48 90 0
-7 -12 78 0
10 51 -90 0
-13 41 87 0
41 52 -85 0
3 9 -71 0
16 64 78 0
-1 8 -45 0
-31 -67 74 0
19 48 64 0
-45 -54 88 0
21 -52 -70 0
27 40 50 0
5 20 -45 0
-21 -75 84 0
17 25 49 0
-5 -12 -78 0
14 -33 44 0
22 -35 -82 0
-28 -41 55 0
-10 -12 0
-2 10 -38 0
18 -20 68 0
-25 38 68 0
40 56 68 0
-27 -47 63 0
-35 -58 59 0
49 71 88 0
1 30 60 0
22 -30 61 0
-5 -49 56 0
-22 37 84 0
3 -19 -68 0
39 50 60 0
-2 5 79 0
51 81 84 0
39 61 79 0
40 64 -74 0
8 -9 -49 0
-24 58 63 0
71 78 -88 0
5 -19 -67 0
-1 -58 71 0
-33 -54 -84 0
22 -42 74 0
10 -31 -51 0
47 54 83 0
-15 47 88 0
1 -63 -79 0
55 65 0
-31 -46 -50 0
31 49 57 0
-18 22 43 0
62 71 83 0
34 -57 84 0
6 -32 -81 0
8 32 89 0
-14 -37 51 0
27 56 -89 0
4 22 -85 0
33 -43 -89 0
18 20 60 0
-2 76 0
30 48 56 0
9 47 69 0
-1 24 33 0
31 64 -68 0
-39 42 48 0
-5 18 -65 0
-40 -41 90 0
-15 25 55 0
34 -68 86 0
-9 10 51 0
47 -67 80 0
-25 77 -88 0
21 -30 -67 0
69 -71 81 0
2 -5 16 0
-16 -80 -88 0
-47 -68 -81 0
28 -49 -87 0
50 56 -88 0
-32 -48 83 0
