p cnf 90 309
25 -46 -50 0
-5 -15 -48 0
13 -25 83 0
73 -86 90 0
-9 27 64 0
-13 19 76 0
-54 85 -88 0
48 -70 78 0
36 -41 -44 0
34 -53 -55 0
18 24 73 0
2 16 40 0
-23 36 82 0
11 -15 -51 0
28 70 90 0
1 29 -89 0
42 66 77 0
-23 -24 -72 0
-12 32 42 0
-11 20 -47 0
31 -43 76 0
16 68 85 0
15 18 -76 0
7 41 65 0
24 27 41 0
8 -14 -89 0
-4 -26 0
-53 75 -84 0
-24 40 -61 0
-11 -56 90 0
29 -47 83 0
-49 -68 0
37 41 77 0
58 60 -89 0
-8 -23 -38 0
-40 -45 80 0
43 -46 88 0
12 -28 -83 0
-36 -59 0
23 -34 69 0
-4 -47 -87 0
-5 -36 90 0
16 -21 90 0
-12 25 90 0
-26 62 67 0
16 -27 90 0
32 79 90 0
-29 43 59 0
11 -34 -63 0
55 -67 68 0
2 16 24 0
-18 42 -44 0
-9 75 -82 0
-10 23 42 0
-3 -48 80 0
5 -19 67 0
-21 41 75 0
21 68 -78 0
10 -11 -33 0
5 -23 0
42 -66 72 0
-16 82 -87 0
-12 33 62 0
-35 47 -49 0
-32 -41 -81 0
2 55 -79 0
39 42 -70 0
22 39 -84 0
11 20 34 0
42 -74 -78 0
-3 -18 -41 0
-49 -64 0
44 55 -89 0
27 -61 70 0
11 47 77 0
5 -14 -50 0
39 79 82 0
44 51 87 0
8 63 71 0
32 -42 0
9 -26 -59 0
-6 28 -34 0
-32 -52 -64 0
4 44 -45 0
-40 49 -76 0
-7 54 -88 0
20 71 75 0
30 59 70 0
5 24 -89 0
3 -7 14 0
44 83 -87 0
-17 -22 -71 0
-9 -18 -30 0
32 36 -86 0
-34 77 87 0
30 69 75 0
39 -68 0
24 -44 -87 0
5 76 -82 0
-37 -46 -69 0
-14 -39 49 0
-60 85 -90 0
-12 50 78 0
-7 25 -37 0
18 29 52 0
7 58 80 0
27 30 0
-5 -56 57 0
3 58 68 0
5 -65 -69 0
-34 -84 0
73 -84 0
-13 62 85 0
31 -67 71 0
21 55 67 0
21 -42 -82 0
21 60 66 0
-19 -59 88 0
3 22 0
2 -12 0
-26 -37 -44 0
-6 -11 -88 0
-24 46 87 0
-24 -32 -71 0
-35 46 -88 0
30 47 -77 0
-44 62 0
6 10 86 0
20 -52 -57 0
-37 41 -78 0
-39 53 -76 0
10 -31 65 0
-11 -56 73 0
-28 -48 -73 0
22 -32 42 0
25 62 69 0
65 -71 -89 0
4 -14 -87 0
-37 43 -89 0
19 -31 32 0
-39 -57 87 0
-23 52 -79 0
-5 -78 81 0
-7 -46 71 0
19 -66 72 0
-1 71 83 0
-24 -34 -78 0
-48 70 -71 0
13 23 -72 0
3 15 -36 0
2 -5 -61 0
-3 -65 70 0
-35 69 71 0
9 -47 66 0
55 -84 88 0
4 -12 -51 0
-38 -39 54 0
-5 -11 -42 0
19 -39 71 0
16 44 -50 0
-23 36 43 0
24 39 -42 0
-37 50 80 0
78 81 0
39 72 0
14 -67 -80 0
32 -67 -68 0
-47 -70 0
-3 -58 73 0
27 42 71 0
28 -61 -73 0
-8 26 -39 0
2 -39 -88 0
-4 11 58 0
43 -49 -69 0
-21 44 -49 0
27 -32 39 0
-64 79 0
19 62 -70 0
14 21 39 0
60 -67 -86 0
-16 -64 -75 0
7 -31 55 0
-17 45 -60 0
-10 -86 -90 0
