p cnf 90 312
-59 68 -89 0
37 -40 -76 0
-9 32 65 0
-28 55 78 0
-10 61 79 0
6 -23 -83 0
-3 -9 77 0
22 23 46 0
-51 -54 -90 0
9 19 -23 0
-7 26 -73 0
-23 38 83 0
12 16 41 0
-45 59 -81 0
12 -55 -81 0
-6 -8 44 0
2 62 -86 0
-23 40 44 0
-3 -76 0
-4 44 85 0
-13 30 -84 0
-60 -63 73 0
21 -27 0
6 -23 81 0
-31 66 -89 0
37 41 84 0
7 -38 -51 0
28 -39 -81 0
-19 46 49 0
-6 76 79 0
2 -40 -53 0
-55 -62 -89 0
18 -24 29 0
13 32 -50 0
9 -43 45 0
10 52 54 0
29 -61 62 0
15 -44 -69 0
25 -75 0
46 52 -63 0
42 -45 77 0
1 6 26 0
12 85 0
-1 -39 89 0
36 -40 43 0
-41 82 88 0
-13 15 -45 0
-12 -50 60 0
-26 36 67 0
24 -38 88 0
-20 -33 73 0
10 -53 -84 0
11 72 -78 0
-66 -85 -88 0
28 -62 73 0
-31 32 37 0
-11 54 -84 0
-2 -14 21 0
23 30 -72 0
22 39 90 0
31 -38 42 0
-75 -84 -89 0
32 -77 81 0
-59 64 70 0
7 -21 -53 0
13 24 52 0
-5 25 34 0
31 -36 -51 0
-4 -21 -67 0
-16 -41 84 0
-4 24 -41 0
-4 -7 55 0
-7 -16 -81 0
-17 43 -59 0
-2 -3 -4 0
14 41 -65 0
-13 45 -88 0
-14 -43 46 0
2 43 62 0
57 64 65 0
-7 -57 -77 0
-1 -27 68 0
38 -68 89 0
20 48 0
40 -51 -61 0
26 44 56 0
4 14 -46 0
-39 -64 86 0
-19 59 -64 0
5 -22 55 0
52 60 67 0
11 79 83 0
-27 43 53 0
-31 49 88 0
-27 51 68 0
-64 74 84 0
26 -33 70 0
-2 -63 68 0
-15 34 44 0
2 46 72 0
-19 51 52 0
5 36 -50 0
-41 45 90 0
26 85 -88 0
-51 -67 78 0
21 22 -81 0
15 43 -61 0
-18 -37 41 0
-29 51 -72 0
-10 -46 -84 0
19 65 77 0
-3 75 0
8 15 18 0
14 -47 0
-3 -55 -60 0
-5 11 -29 0
-18 72 -75 0
43 -45 81 0
-21 54 80 0
48 -72 77 0
34 -73 -76 0
1 -41 -69 0
29 56 71 0
35 -53 0
31 -32 0
36 52 69 0
-66 82 86 0
-4 -36 59 0
-7 53 72 0
16 41 -90 0
-1 -35 50 0
-60 70 -71 0
61 -69 0
-28 44 73 0
44 51 -87 0
-26 -33 85 0
1 -38 71 0
2 29 -69 0
-12 32 -86 0
-12 -48 53 0
-52 75 -76 0
-2 48 0
17 -54 -72 0
-46 -52 79 0
3 -53 0
19 42 78 0
26 -27 51 0
-31 58 -63 0
9 10 -45 0
-33 38 0
-3 -22 -57 0
53 -55 59 0
-47 -60 0
-9 82 0
1 -55 90 0
15 29 -42 0
12 37 68 0
-18 23 -53 0
-2 -50 63 0
10 48 77 0
-9 -16 -75 0
17 58 70 0
10 -25 33 0
13 49 67 0
46 61 65 0
65 -79 -87 0
20 60 80 0
11 -21 51 0
-10 -25 -33 0
-51 79 -82 0
-14 45 0
25 39 57 0
9 60 -79 0
7 -40 63 0
13 50 66 0
8 22 28 0
24 -26 -50 0
-7 20 -51 0
8 -78 87 0
7 -31 46 0
-45 54 -66 0
-13 70 -72 0
13 -53 -70 0
-14 36 -42 0
-5 20 34 0
-50 -54 56 0
-2 70 -71 0
-26 -30 -74 0
31 -40 52 0
20 30 -32 0
-30 40 -54 0
32 48 75 0
-28 87 0
9 -23 67 0
59 69 82 0
26 -56 89 0
35 -73 -90 0
-25 75 83 0
12 19 53 0
30 -69 72 0
27 -36 53 0
-16 -24 -86 0
-61 73 0
10 12 90 0
-28 -37 0
-10 52 -68 0
12 30 82 0
-24 -28 -47 0
-45 61 87 0
11 -47 88 0
21 35 0
3 -31 -43 0
31 -39 47 0
-21 58 -84 0
4 49 -64 0
-15 -20 41 0
-3 -52 -84 0
-1 -35 49 0
35 -50 -88 0
-16 27 -50 0
36 59 89 0
-5 57 79 0
21 -29 30 0
-45 -57 -79 0
-16 -47 -52 0
-44 50 -63 0
4 52 -79 0
-2 -58 -74 0
-59 80 83 0
-21 48 -74 0
-52 66 -71 0
5 63 0
3 25 -48 0
-43 -56 -60 0
23 59 83 0
-14 53 85 0
-29 -63 79 0
-30 76 -79 0
27 -39 48 0
-24 66 -70 0
-25 34 42 0
-82 -84 88 0
-2 9 32 0
-7 -35 -87 0
-27 76 -87 0
-25 69 82 0
48 67 -84 0
10 29 -75 0
-9 -70 76 0
-11 -47 -67 0
-24 -49 -63 0
-52 53 84 0
21 71 85 0
12 22 38 0
-23 52 69 0
6 -9 -30 0
-10 -64 71 0
40 -73 76 0
17 38 79 0
-1 -55 77 0
-33 -67 85 0
-29 60 -82 0
27 -86 87 0
1 -22 44 0
13 -27 -51 0
17 30 72 0
3 -24 -58 0
-31 -76 -80 0
-17 -38 86 0
-4 -9 -20 0
4 -11 88 0
3 46 -58 0
25 -55 0
-4 -46 0
-57 65 -86 0
-28 39 -77 0
-47 66 -80 0
-13 -71 -75 0
17 -22 81 0
-67 77 82 0
-2 81 -87 0
20 -26 53 0
-13 65 -88 0
-70 83 0
4 16 71 0
-19 -51 79 0
3 42 46 0
6 -22 -68 0
1 -53 -64 0
-16 23 87 0
13 -34 -89 0
8 -76 -82 0
34 -53 67 0
-35 64 -88 0
9 -27 -64 0
-7 66 67 0
-4 16 51 0
-1 8 -75 0
-41 -63 75 0
-16 -28 0
7 -38 63 0
-40 53 -64 0
-8 -29 -70 0
24 -29 68 0
-12 -45 62 0
-24 33 89 0
14 18 -88 0
-51 -67 77 0
-22 24 77 0
-34 -43 46 0
-21 69 84 0
7 -59 0
