p cnf 88 302
2 -61 81 0
-18 48 -81 0
-8 -57 61 0
-12 30 -31 0
17 -19 37 0
19 66 70 0
-21 -60 -61 0
23 -35 -57 0
-10 73 74 0
-22 77 85 0
-7 -17 -72 0
45 -74 0
58 -72 79 0
15 42 -51 0
-9 -42 -69 0
-4 25 76 0
13 -49 -66 0
-20 -71 -77 0
-46 55 74 0
28 -47 -51 0
-21 60 0
11 53 -81 0
-2 -24 84 0
10 -19 -80 0
-4 -15 21 0
24 61 -70 0
-25 34 -58 0
-2 12 65 0
-7 -58 63 0
-23 -32 -62 0
-26 -70 -72 0
-11 -64 81 0
2 -23 80 0
45 -47 86 0
19 -62 -82 0
-19 42 -73 0
4 52 -57 0
-31 35 -54 0
1 -65 66 0
24 46 61 0
14 19 -80 0
-3 37 -88 0
-7 8 -85 0
21 -42 77 0
36 57 0
61 -67 75 0
-47 71 -86 0
47 75 88 0
11 48 -59 0
20 -24 -42 0
-30 33 53 0
-51 -56 -79 0
2 -64 70 0
4 -33 63 0
-2 -53 -76 0
-5 -81 -87 0
4 87 0
48 -53 85 0
-12 44 63 0
39 65 73 0
11 -57 -86 0
-18 36 73 0
52 66 -68 0
-35 -38 -84 0
34 -74 83 0
35 -58 -65 0
-28 -31 -52 0
-1 -4 -87 0
70 85 88 0
34 35 56 0
24 61 -74 0
-36 40 -83 0
61 -73 74 0
17 21 35 0
-15 24 0
21 25 43 0
-64 68 87 0
49 52 -56 0
-18 45 -52 0
-1 10 -65 0
38 -58 -81 0
-55 -61 -84 0
8 43 -49 0
-11 28 62 0
5 46 -87 0
30 51 55 0
9 -32 -61 0
37 51 80 0
-30 42 -74 0
-46 -65 -85 0
-5 -27 -61 0
-3 27 -52 0
-67 78 -83 0
-37 39 -81 0
-44 -53 -82 0
-15 35 44 0
3 11 72 0
42 -52 -64 0
-47 75 -87 0
37 53 -69 0
3 -16 -63 0
-42 -47 0
13 22 33 0
-26 32 -62 0
-10 -16 27 0
73 74 -80 0
12 -29 -79 0
7 -42 -88 0
-21 -29 -85 0
-4 -20 53 0
4 32 33 0
-37 38 81 0
-13 -32 -74 0
-4 -16 -43 0
31 -46 58 0
-23 51 -64 0
-5 -40 -76 0
-40 47 51 0
36 -39 -83 0
-77 -81 0
34 -72 -80 0
-31 60 0
46 -83 84 0
6 -9 64 0
12 -29 52 0
-52 84 0
-20 -38 -79 0
1 36 -55 0
-33 47 0
13 -28 65 0
21 29 -57 0
-28 -50 0
27 50 82 0
22 27 0
-36 51 59 0
-24 -39 -79 0
-2 37 -42 0
-4 -7 65 0
25 -56 0
-34 78 81 0
-5 -21 -74 0
11 -38 81 0
-58 -61 -85 0
19 22 -66 0
12 -64 -80 0
18 20 49 0
33 44 80 0
-47 -65 -72 0
10 37 -77 0
50 -51 0
13 -55 -70 0
-29 -38 74 0
-37 -51 -84 0
-9 -70 0
-16 21 -42 0
46 57 0
-9 42 -64 0
-12 -23 -52 0
16 -35 41 0
27 -54 72 0
-7 -46 0
-17 31 59 0
-34 -40 -45 0
-10 28 57 0
14 -34 85 0
29 61 0
30 -81 0
24 26 85 0
-10 81 0
12 -77 0
54 56 -77 0
36 83 0
3 27 70 0
22 -48 -67 0
-18 64 74 0
-7 23 42 0
29 -51 70 0
15 -67 -70 0
25 -50 65 0
-65 66 71 0
29 48 83 0
-1 43 66 0
3 -22 -34 0
14 15 -22 0
-52 -61 84 0
-18 28 59 0
-22 -32 -86 0
-16 -28 -45 0
26 47 -82 0
35 -36 -83 0
23 33 50 0
-36 70 81 0
-1 59 -67 0
6 -43 68 0
44 45 0
7 -22 31 0
-34 39 51 0
-24 -75 0
-18 -71 76 0
23 -31 78 0
-8 -9 76 0
-15 -18 -38 0
4 -30 0
-12 63 0
27 -61 81 0
20 -58 -71 0
-53 -66 -77 0
-56 57 66 0
-25 67 -88 0
35 -47 82 0
21 -39 65 0
42 66 -85 0
-28 -69 -76 0
28 47 71 0
-2 47 56 0
14 -66 78 0
-13 -14 -34 0
22 -25 -29 0
-32 -59 0
8 -30 67 0
22 -38 -85 0
-4 -57 -74 0
2 40 0
-53 -54 0
18 -25 -37 0
-24 76 81 0
21 -23 -53 0
6 8 -34 0
-29 -31 -34 0
-11 -26 64 0
13 -50 73 0
57 -78 84 0
17 61 63 0
22 -25 -45 0
-46 -49 67 0
-15 -78 -80 0
-19 24 0
12 27 36 0
11 32 -60 0
35 83 0
29 47 49 0
-36 37 49 0
1 74 -87 0
-2 -22 -58 0
-6 74 0
22 44 50 0
9 70 86 0
-10 13 -59 0
9 80 81 0
54 63 72 0
-13 -35 70 0
36 76 0
64 -65 0
54 -75 -80 0
-55 -79 -81 0
-70 -75 -88 0
-9 -51 -59 0
-21 47 -70 0
57 -75 87 0
-60 68 -70 0
-8 29 37 0
-32 -68 0
-41 -62 68 0
-16 -57 -80 0
33 -57 -76 0
-21 57 -69 0
-21 56 -73 0
7 60 -67 0
22 37 -49 0
-20 -35 77 0
-3 17 -41 0
1 -4 75 0
-6 49 81 0
-51 -66 77 0
41 43 55 0
21 -54 71 0
-54 64 84 0
10 -20 64 0
28 -38 0
52 72 -86 0
54 56 -74 0
-33 -64 -87 0
27 86 -87 0
11 -45 -69 0
25 -72 81 0
-15 31 -80 0
-9 30 -61 0
13 39 0
-23 -40 46 0
-41 -83 -86 0
1 18 -87 0
3 -13 -65 0
11 -44 -50 0
7 18 79 0
-18 39 0
-21 -22 50 0
21 45 -56 0
-8 -30 -88 0
-8 -52 69 0
30 -46 84 0
35 44 84 0
57 68 69 0
