p cnf 99 389
30 51 -86 0
-17 25 -72 0
12 40 46 0
12 85 -98 0
-8 78 -95 0
44 -79 -94 0
19 -59 71 0
-54 -65 -89 0
7 27 -72 0
-5 -6 -85 0
31 75 -98 0
-50 56 76 0
10 -13 -69 0
20 36 60 0
-31 32 -82 0
-14 -57 -82 0
-9 -20 -63 0
-2 16 -69 0
-48 69 -70 0
-2 72 -76 0
-11 39 78 0
41 59 83 0
21 -49 -83 0
32 55 -70 0
49 -57 87 0
-12 -13 50 0
-37 60 -81 0
-12 63 70 0
-56 63 -83 0
6 -40 63 0
5 -21 84 0
43 -71 99 0
-3 -84 90 0
-27 66 -71 0
-41 43 -90 0
26 49 -98 0
-67 90 95 0
11 -80 96 0
-61 66 80 0
-35 52 68 0
77 -83 -96 0
-14 61 -62 0
-12 -13 -47 0
45 -67 79 0
-56 62 63 0
15 -35 -48 0
37 79 -95 0
-51 -55 95 0
44 -57 74 0
-40 63 69 0
11 35 84 0
-15 44 48 0
-47 -55 70 0
3 -24 -28 0
-37 -58 68 0
40 66 80 0
-48 52 95 0
-32 65 79 0
1 -10 14 0
-47 62 77 0
18 23 -35 0
-64 -73 96 0
26 43 -78 0
-39 -54 78 0
-36 -65 67 0
3 53 82 0
19 41 81 0
15 -17 65 0
-15 -61 85 0
-18 48 -50 0
-14 -23 -77 0
43 45 -81 0
33 72 -82 0
-27 -50 70 0
-24 -59 71 0
-36 -44 -72 0
-6 56 81 0
75 91 98 0
-38 55 -90 0
53 70 83 0
-43 -61 -98 0
-3 4 -94 0
-14 -34 -46 0
-29 60 69 0
-16 -28 51 0
10 -39 44 0
23 -64 -90 0
33 -41 69 0
35 -37 79 0
-4 -41 -74 0
-53 58 -79 0
2 -7 61 0
-9 72 88 0
-4 9 -68 0
-8 48 -90 0
-20 58 88 0
-1 -53 85 0
14 -25 93 0
20 65 -78 0
-20 34 -74 0
22 26 -84 0
-41 46 -70 0
22 54 81 0
9 -18 87 0
-23 -43 76 0
35 -49 -78 0
-18 -61 86 0
7 48 -78 0
-6 -44 99 0
47 -63 -77 0
-10 -22 -88 0
34 82 -86 0
62 -86 -91 0
17 -69 74 0
-54 65 81 0
61 -83 97 0
8 -9 20 0
-7 -17 -79 0
32 -75 0
4 5 81 0
5 -7 -16 0
-33 -52 57 0
-43 -53 90 0
7 -53 56 0
-25 -35 87 0
12 35 91 0
-13 -26 -87 0
87 88 -97 0
-9 86 -90 0
52 -76 82 0
10 -35 61 0
-18 48 -71 0
1 -75 96 0
4 57 59 0
-15 29 84 0
24 -54 -72 0
-32 61 -79 0
33 78 -85 0
11 -18 29 0
-13 94 -95 0
-9 -51 95 0
-3 8 -28 0
-3 -36 -74 0
27 -44 82 0
24 28 -32 0
-23 43 76 0
-11 -16 -98 0
-21 -35 -44 0
-44 60 -99 0
-8 -31 -39 0
-6 -34 -86 0
-4 -19 91 0
-25 -28 -64 0
66 -93 97 0
4 37 71 0
16 -30 -47 0
21 45 91 0
8 27 -29 0
35 37 -59 0
-23 56 94 0
61 73 99 0
4 -27 -69 0
-33 58 59 0
6 35 -68 0
-38 71 -78 0
-22 53 -75 0
6 -75 -76 0
32 -37 -52 0
18 41 44 0
33 44 -73 0
39 -67 82 0
-40 85 -96 0
-36 -61 85 0
-17 38 -84 0
6 32 -70 0
-71 -76 -85 0
37 -42 49 0
31 -40 50 0
-4 45 -89 0
-53 -62 -76 0
1 -35 80 0
-19 -56 65 0
-7 13 -96 0
-59 65 -74 0
-1 67 -96 0
-22 -82 95 0
4 -28 55 0
16 26 69 0
-9 -51 -94 0
12 -42 -88 0
2 -72 -99 0
-79 84 90 0
-36 37 -77 0
46 -75 -99 0
-15 -22 -37 0
-6 26 41 0
-46 -52 0
14 -47 58 0
32 66 70 0
30 -74 81 0
-11 -34 -35 0
-15 32 75 0
-3 77 -99 0
26 65 -94 0
32 51 -70 0
-3 38 78 0
-21 -42 65 0
-76 81 84 0
-44 47 59 0
-3 54 -78 0
15 82 -90 0
-42 54 85 0
36 67 -90 0
-7 -19 -70 0
4 40 -56 0
5 -65 92 0
-20 48 99 0
12 86 -94 0
-29 71 -88 0
47 81 -86 0
-13 -25 -85 0
-2 9 -83 0
9 49 88 0
47 56 75 0
-8 17 49 0
-2 48 61 0
-11 38 -97 0
-14 15 -62 0
-13 -23 -30 0
31 40 -95 0
23 -75 79 0
-48 56 95 0
62 68 -94 0
7 15 -62 0
2 15 70 0
-53 84 94 0
12 52 71 0
8 -10 -37 0
22 55 77 0
58 -60 68 0
-51 -83 98 0
-7 -19 -48 0
47 74 -78 0
15 85 99 0
-8 62 -77 0
-35 -42 61 0
49 -54 -78 0
-3 -55 64 0
-23 35 -95 0
22 -59 65 0
25 -26 71 0
27 87 -94 0
22 -29 62 0
-21 -77 96 0
18 20 98 0
12 24 84 0
-30 -86 -94 0
-4 41 -52 0
-33 -83 -96 0
-50 -73 -92 0
3 20 55 0
25 -45 -93 0
4 -58 94 0
-45 81 97 0
2 -15 -18 0
60 67 75 0
-47 62 64 0
-28 -50 -81 0
-45 -63 71 0
-75 -87 89 0
6 32 -96 0
26 -32 72 0
-53 -67 -91 0
-39 -56 -59 0
-38 -66 94 0
1 90 -91 0
19 30 53 0
24 31 42 0
-37 69 -92 0
-2 -7 11 0
-55 -67 -80 0
-20 29 81 0
-14 61 -76 0
-10 -24 -69 0
26 34 -90 0
-46 52 61 0
-5 -23 -64 0
-32 53 57 0
-39 81 -96 0
-29 44 -88 0
-55 59 69 0
2 -3 -14 0
-1 33 -37 0
33 -35 58 0
-23 -71 75 0
28 -39 -61 0
-31 67 82 0
-41 -56 70 0
-3 -5 -10 0
-45 67 -88 0
-6 -36 -52 0
11 31 80 0
23 -38 -78 0
-27 -29 -85 0
-21 -68 90 0
63 71 91 0
61 64 -67 0
19 79 92 0
-24 -57 -84 0
18 53 60 0
-33 45 -83 0
52 54 -56 0
-51 79 98 0
7 71 78 0
-48 -73 -95 0
16 -58 85 0
35 48 52 0
11 93 -95 0
-26 44 67 0
-50 83 99 0
-1 -4 -77 0
-5 34 -39 0
-14 -55 -61 0
35 -50 -52 0
-27 39 86 0
-36 42 68 0
-22 28 35 0
-41 -76 0
34 40 -62 0
-5 41 -50 0
-23 -63 -78 0
21 -80 -85 0
-40 -43 -96 0
1 -10 84 0
57 -77 82 0
44 -92 -97 0
-6 -19 -82 0
15 16 57 0
-22 64 72 0
-4 15 -25 0
20 71 82 0
-25 75 82 0
-43 -44 -77 0
-42 65 84 0
-29 66 68 0
-31 38 -53 0
-7 36 41 0
25 48 -50 0
-7 55 77 0
6 -55 -80 0
20 -25 -79 0
36 -62 -89 0
60 -64 -98 0
2 -4 19 0
-43 -54 -65 0
64 81 -97 0
17 27 89 0
20 54 -66 0
3 47 57 0
8 40 64 0
-29 82 -85 0
42 67 -81 0
25 -32 54 0
-32 -78 90 0
3 -9 37 0
21 89 -99 0
36 39 98 0
-33 -77 88 0
-24 -55 -78 0
13 -49 -53 0
43 45 -69 0
-21 54 93 0
35 -42 -62 0
14 -73 -76 0
-28 -46 -70 0
47 55 89 0
1 5 10 0
-31 47 -60 0
-23 -26 -58 0
2 -56 68 0
15 31 47 0
-38 -99 0
49 -64 -71 0
17 43 63 0
1 57 89 0
-20 27 -73 0
-32 51 56 0
-31 -36 -40 0
7 41 94 0
