p cnf 94 333
2 -81 -89 0
-49 -66 93 0
23 36 -57 0
11 27 -49 0
22 31 35 0
-4 -31 38 0
60 63 0
-38 -82 -93 0
-33 -47 61 0
15 55 85 0
-70 -73 75 0
-43 -51 54 0
72 -78 88 0
36 -65 -67 0
33 -81 84 0
25 55 62 0
7 75 -76 0
-5 -76 -87 0
28 70 -80 0
-49 -56 0
23 -30 -94 0
8 39 -73 0
29 60 62 0
24 82 -91 0
10 -21 -54 0
38 48 87 0
13 -33 70 0
31 -49 57 0
1 26 54 0
-9 53 69 0
-15 -27 -48 0
19 84 -86 0
-15 47 59 0
-6 -21 26 0
-8 56 -74 0
-59 -94 0
67 75 90 0
-21 -28 -44 0
18 -29 66 0
41 -70 -86 0
-19 36 -91 0
49 -59 0
15 -18 -36 0
56 -63 68 0
-30 -65 -82 0
-5 29 78 0
-20 -31 -69 0
10 23 -93 0
-25 52 -66 0
42 -63 93 0
24 -34 -75 0
30 61 -64 0
1 44 69 0
-31 76 80 0
-27 33 36 0
-17 -65 -82 0
-10 48 -89 0
-34 -64 66 0
-8 -40 46 0
1 -36 41 0
13 50 -91 0
11 -21 -66 0
-80 88 89 0
8 -16 -65 0
-13 -75 -93 0
-15 -30 51 0
1 -36 60 0
12 16 -47 0
-4 56 -84 0
2 -16 47 0
-18 20 -83 0
-22 -41 -78 0
19 -76 -79 0
-72 88 92 0
-10 28 -75 0
-7 66 -87 0
9 -13 87 0
-12 22 -74 0
51 63 -68 0
43 76 -92 0
-7 12 -67 0
6 21 -29 0
35 38 69 0
-1 -28 -42 0
53 76 0
-26 50 -73 0
26 80 81 0
-57 -60 -87 0
-45 -70 -88 0
-2 -38 85 0
68 -70 -76 0
31 -45 69 0
75 -78 -80 0
31 43 88 0
-28 -35 65 0
-23 32 44 0
57 -70 0
-30 -57 0
30 67 78 0
-41 -46 73 0
16 -44 -87 0
30 37 -83 0
-5 46 64 0
-40 -73 -92 0
3 58 -86 0
25 33 66 0
36 65 0
3 37 88 0
66 82 -93 0
-11 -17 -58 0
-24 27 82 0
31 75 89 0
12 15 -48 0
-28 -36 -86 0
-21 -81 86 0
-8 -50 -58 0
-34 60 92 0
-29 -31 -93 0
27 -48 -70 0
11 -54 -65 0
-20 45 67 0
-75 -76 -84 0
-37 -66 90 0
5 70 -71 0
9 74 85 0
1 26 56 0
55 -75 -78 0
18 20 -78 0
43 -48 73 0
15 31 52 0
-70 -71 76 0
-22 -69 93 0
-58 -90 0
-45 -86 -89 0
-4 58 -81 0
-16 19 -51 0
-12 15 -78 0
15 -39 -72 0
35 71 77 0
5 80 -92 0
-3 -33 89 0
-34 93 0
-4 -71 -79 0
-51 -63 77 0
-46 -68 87 0
8 -15 51 0
-56 -60 0
83 84 86 0
-51 -78 -81 0
20 -51 -77 0
-12 -63 73 0
9 17 -91 0
-4 -25 56 0
18 85 91 0
54 55 74 0
44 47 -68 0
32 -72 81 0
1 53 89 0
-32 36 -62 0
-32 63 77 0
17 20 -28 0
-31 -36 -39 0
-18 -66 -79 0
16 65 -83 0
33 -45 -86 0
5 -16 -33 0
27 39 -53 0
2 -19 -36 0
9 17 74 0
12 58 -85 0
-39 44 -55 0
37 -49 65 0
-44 52 -94 0
15 18 -77 0
-18 19 77 0
8 38 76 0
-21 26 -76 0
-4 -48 59 0
20 58 -71 0
-35 53 -92 0
49 -54 0
-7 20 88 0
-46 -50 88 0
-73 74 -80 0
57 80 -85 0
63 -90 -93 0
25 45 84 0
-12 44 92 0
6 -27 -33 0
-26 -78 81 0
-14 80 83 0
2 -60 64 0
-13 67 0
-5 -25 33 0
-20 -46 -58 0
14 44 -85 0
7 24 -84 0
-26 -35 87 0
-56 -58 88 0
-14 -24 84 0
24 41 90 0
49 90 -91 0
-11 44 -60 0
8 39 90 0
29 -73 85 0
24 -56 -63 0
11 -44 72 0
29 54 57 0
-15 -32 -91 0
31 48 93 0
24 59 -72 0
8 9 -94 0
7 -15 -37 0
15 -34 93 0
-9 23 76 0
-1 65 74 0
-15 -57 -76 0
-28 59 60 0
10 -41 -88 0
52 -59 -75 0
19 55 56 0
10 -14 -22 0
49 55 62 0
-37 -45 83 0
15 -24 -45 0
-19 47 -94 0
-10 -67 -75 0
-49 -72 -89 0
16 -36 -69 0
18 39 0
-36 43 -77 0
21 40 -60 0
-20 -25 -39 0
7 64 0
32 -65 94 0
28 53 89 0
-35 -47 50 0
-7 36 91 0
21 -60 -66 0
7 -26 -61 0
-36 51 70 0
-31 50 73 0
36 39 0
1 -11 -21 0
14 40 -63 0
-14 38 54 0
-59 -84 0
-22 55 -71 0
13 -24 -62 0
8 -68 75 0
12 -59 0
-29 30 83 0
-19 -70 -92 0
-13 16 94 0
8 60 0
1 37 82 0
-4 -56 65 0
51 56 -76 0
-13 48 -90 0
-28 40 73 0
38 62 69 0
-3 16 0
35 80 89 0
8 -49 74 0
6 69 -76 0
76 84 91 0
43 73 84 0
-44 89 -90 0
5 -59 -60 0
50 -58 0
34 -48 68 0
8 -9 -53 0
1 26 -56 0
13 -27 -41 0
73 -83 -91 0
-6 17 41 0
3 38 41 0
-5 27 69 0
-36 -39 93 0
-44 -58 75 0
1 -46 65 0
-9 41 -56 0
-32 34 -67 0
3 48 -71 0
-9 -19 41 0
8 73 -78 0
20 -24 -89 0
46 -49 -64 0
-75 81 91 0
-66 84 86 0
49 -50 -81 0
-4 60 -77 0
-6 -78 -85 0
-13 -16 0
6 33 78 0
-8 27 68 0
7 14 -77 0
23 69 72 0
-27 -47 -49 0
7 -49 55 0
2 -5 7 0
76 87 93 0
-20 45 -53 0
-25 -35 52 0
33 41 90 0
-36 -50 67 0
39 -62 64 0
2 10 -42 0
-32 -84 91 0
-73 -82 -86 0
33 -36 -69 0
-38 -43 -47 0
12 49 -52 0
-6 -77 91 0
-26 -36 -63 0
27 69 -93 0
73 -76 82 0
30 37 70 0
37 42 -68 0
4 15 41 0
28 59 -93 0
31 -72 -85 0
12 58 -88 0
-46 -66 -67 0
-7 -80 82 0
-43 -45 -68 0
8 -14 -67 0
-37 62 -90 0
-25 -61 -91 0
-3 33 -91 0
2 -28 -55 0
-10 11 -45 0
-6 -18 -42 0
