p cnf 99 391
80 -82 88 0
-7 9 81 0
-20 -93 -96 0
1 -3 35 0
-2 38 -76 0
-8 -20 -59 0
83 95 97 0
45 49 -79 0
60 64 -73 0
47 -65 -79 0
-12 -30 66 0
10 76 89 0
-3 -4 -77 0
-1 11 92 0
-2 -7 -79 0
10 -79 97 0
33 49 -50 0
2 -13 -89 0
-65 69 93 0
44 -48 -61 0
29 75 83 0
-38 46 92 0
39 -44 -60 0
5 91 0
-28 45 -56 0
-62 -68 -85 0
27 -52 -54 0
-4 69 -99 0
-14 22 90 0
41 -64 -75 0
-5 45 -83 0
18 80 93 0
32 67 97 0
-11 22 -55 0
13 55 64 0
31 -41 -66 0
55 -66 67 0
12 18 40 0
1 91 -99 0
-5 69 -79 0
-50 57 93 0
-25 -52 -61 0
-17 45 -98 0
-6 41 83 0
10 -69 71 0
-36 -84 85 0
15 -41 86 0
62 68 80 0
-20 50 79 0
13 -78 99 0
35 -43 -92 0
20 -22 30 0
51 89 98 0
6 67 -99 0
-5 -42 80 0
-29 -32 -76 0
-41 63 75 0
14 38 -45 0
27 38 -76 0
-7 -67 78 0
-5 8 -88 0
-6 58 98 0
-40 -48 -55 0
18 -91 -95 0
-30 -36 -59 0
21 -39 -56 0
-31 -53 63 0
-9 -12 24 0
-24 -40 -91 0
75 85 87 0
-1 -6 -53 0
10 15 67 0
-32 -58 -67 0
-1 -63 83 0
1 74 99 0
30 44 49 0
20 44 -98 0
-34 71 98 0
-14 -36 81 0
27 61 -79 0
49 53 63 0
13 -47 75 0
29 52 53 0
-65 69 -91 0
-30 85 88 0
17 -25 65 0
-46 53 99 0
7 -45 -89 0
3 -47 -80 0
42 -91 99 0
-12 27 33 0
1 70 -84 0
-77 -85 98 0
-47 -84 -88 0
11 13 -81 0
15 -66 77 0
-11 -66 68 0
20 -71 96 0
31 -32 52 0
1 5 -92 0
-28 53 56 0
-27 43 51 0
-16 55 -92 0
2 17 -83 0
-28 -58 99 0
-54 56 -65 0
28 71 89 0
-21 37 48 0
60 67 98 0
-43 -69 -92 0
52 -55 -96 0
-53 -75 81 0
26 -44 -64 0
16 -68 70 0
48 -72 -90 0
5 47 92 0
51 -68 84 0
-56 63 -81 0
-56 -65 96 0
-18 -27 -82 0
33 71 74 0
12 38 -69 0
-24 49 -84 0
-30 -52 69 0
-6 -14 -82 0
6 -90 -99 0
-76 -83 -84 0
-10 -68 87 0
36 40 42 0
-14 -36 46 0
-19 25 -43 0
-51 -59 -97 0
-27 -42 93 0
-20 71 -80 0
-16 -68 -87 0
35 -43 79 0
-3 70 -89 0
4 -21 -36 0
12 -24 41 0
5 31 68 0
36 72 -81 0
-2 62 -95 0
-2 -73 -81 0
5 -65 80 0
17 -77 88 0
30 56 -70 0
-32 -33 -70 0
56 78 -92 0
-13 15 68 0
28 -74 -94 0
-17 -52 87 0
2 -59 71 0
16 -47 -76 0
3 4 65 0
7 27 89 0
-18 36 -60 0
36 37 -48 0
-59 65 97 0
-6 69 0
-30 76 0
63 -75 96 0
14 -33 77 0
60 -74 81 0
23 48 76 0
19 60 70 0
-3 -15 -33 0
-21 41 42 0
-10 -23 46 0
-13 39 -92 0
-19 -68 -91 0
-15 39 -62 0
-27 67 89 0
-8 -52 85 0
57 -87 0
-6 71 -89 0
7 39 -55 0
-10 49 78 0
-16 44 -94 0
5 7 95 0
17 -46 61 0
-7 -9 -84 0
-4 63 70 0
9 -63 -70 0
-33 38 39 0
-10 -29 -98 0
-46 86 91 0
1 -7 -61 0
40 -66 -94 0
26 32 90 0
-40 -52 -74 0
8 25 94 0
61 -65 66 0
-4 32 47 0
-7 38 49 0
67 -84 87 0
7 55 70 0
-37 -63 84 0
-22 -38 -48 0
-5 77 -81 0
6 60 68 0
-12 34 -71 0
-52 81 98 0
-36 -38 56 0
2 31 -60 0
-6 33 63 0
32 -35 66 0
-46 -63 82 0
-40 -55 90 0
2 66 -88 0
-20 84 87 0
-1 -27 65 0
-35 -59 61 0
12 21 83 0
-20 25 67 0
-6 33 -98 0
-9 -84 -96 0
32 -41 66 0
15 -76 95 0
30 40 56 0
-57 79 -93 0
-54 -86 98 0
28 67 83 0
36 80 -97 0
-56 -86 92 0
-40 41 -79 0
7 57 98 0
-34 42 99 0
50 -61 -67 0
-51 72 73 0
3 8 11 0
-80 -84 -89 0
-50 -62 -95 0
-11 -60 -85 0
29 56 97 0
22 -26 51 0
-15 86 94 0
11 85 97 0
53 -60 89 0
2 44 61 0
49 -66 -71 0
-20 -26 -93 0
4 25 -65 0
-45 -66 91 0
-52 -89 -90 0
1 64 84 0
-73 87 99 0
-12 -30 -65 0
13 61 -73 0
-14 -71 -98 0
26 27 -95 0
-57 62 -76 0
5 -30 -64 0
-10 74 99 0
7 -9 45 0
24 38 69 0
25 35 -50 0
8 45 80 0
19 55 -87 0
-11 13 44 0
-15 -23 -82 0
1 5 -45 0
3 12 55 0
6 20 80 0
6 -12 -61 0
-55 80 94 0
-19 -27 -33 0
-45 -48 -91 0
19 47 69 0
-19 -46 93 0
1 18 -65 0
