p cnf 97 380
2 -3 5 0
-68 -70 -83 0
-76 -81 96 0
30 -73 80 0
49 -56 -79 0
3 -4 -69 0
-59 -71 79 0
11 26 -52 0
52 -72 -93 0
-23 67 -87 0
-4 9 36 0
14 45 84 0
-22 -24 -44 0
-30 -50 70 0
34 69 82 0
-15 70 94 0
-34 -54 94 0
-2 -77 91 0
-67 -70 -95 0
29 63 66 0
-20 27 96 0
23 -64 79 0
7 -51 78 0
22 -57 -82 0
-9 -19 61 0
-51 52 -96 0
65 -72 92 0
-8 22 -75 0
-3 37 82 0
2 23 -96 0
-27 -40 51 0
14 -15 -48 0
-1 50 0
-29 -32 58 0
-29 -55 79 0
2 -7 93 0
-11 38 44 0
-57 -60 88 0
-14 -40 -53 0
78 87 0
9 -24 -57 0
11 60 79 0
-47 56 -79 0
-22 64 -90 0
-16 57 -88 0
-56 -80 0
-36 42 65 0
-24 43 88 0
-6 -38 -82 0
-24 -86 -88 0
30 -33 45 0
64 90 97 0
3 -39 41 0
-43 82 94 0
-22 23 80 0
-12 -28 -71 0
2 -3 88 0
13 -74 -80 0
-17 40 43 0
-41 51 65 0
33 -69 86 0
-5 26 75 0
-70 95 0
18 34 74 0
20 -32 -40 0
-48 -54 64 0
-52 -73 87 0
3 51 0
-34 40 76 0
-21 -54 -89 0
-72 -73 86 0
-14 -53 64 0
-73 -88 -93 0
4 -7 -97 0
16 50 62 0
-3 32 96 0
8 -9 54 0
80 85 -89 0
7 13 53 0
-16 64 -76 0
-32 -40 -67 0
-2 49 -58 0
23 26 -79 0
-12 15 31 0
-8 -64 -77 0
1 -4 11 0
-2 -34 48 0
15 -75 76 0
55 -56 58 0
-1 17 74 0
-48 -50 -96 0
-4 47 94 0
23 -29 63 0
-28 49 -67 0
25 36 79 0
6 19 90 0
-38 -74 -78 0
-2 -34 72 0
47 49 68 0
27 -29 44 0
10 60 -63 0
-46 60 -90 0
35 60 -76 0
-17 29 -92 0
24 28 29 0
-20 -34 -97 0
18 25 -94 0
31 38 96 0
52 -56 -88 0
-17 -24 33 0
22 24 0
25 55 89 0
-33 -42 -62 0
26 33 -56 0
-12 -54 -61 0
38 60 -96 0
-6 -42 -60 0
-52 -68 75 0
2 49 -82 0
4 -13 49 0
-24 -55 -57 0
-45 -69 97 0
6 -21 38 0
-23 59 61 0
6 -55 -59 0
-43 66 79 0
-15 -46 -92 0
26 -54 58 0
6 23 85 0
-37 -61 79 0
23 42 74 0
8 -12 29 0
46 -64 67 0
-27 -40 90 0
-36 -39 0
76 87 88 0
-26 49 50 0
42 74 95 0
-13 -54 -96 0
5 -32 -52 0
-19 20 -30 0
10 -54 -91 0
-10 14 -84 0
33 42 0
4 24 -41 0
12 -45 54 0
-3 15 86 0
-44 -49 -65 0
1 -3 -75 0
-6 44 -46 0
2 -29 -85 0
-2 -3 44 0
-45 -46 -67 0
18 91 -93 0
-14 53 -87 0
14 53 84 0
28 -66 -67 0
1 32 71 0
30 -73 -76 0
3 48 0
-1 62 78 0
-7 89 -95 0
50 -64 -72 0
2 -37 53 0
